file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
120780.exe,3180098,379577,21618881,424726,21495879,416377,170958,1409940,1062956634,41150,3023721,205,16665,220930966,134,7.43,6.17,318127062,314636000,2996000,365980738
1230547.exe,762535,97317,5618818,137206,5650952,150259,38701,347211,207683383,11923,788372,50,3895,122437866,64,1.41,1.17,61477099,60164000,1002000,82306621
1231818.exe,805153,114294,3530003,109034,3519870,108597,47961,322242,170596883,10878,459503,23,3543,138456131,128,1.15,0.94,53222709,53047000,0,73714594
1290864.exe,759756,128037,5260256,145230,5235789,148367,35319,248308,122157820,9776,646056,40,2960,100086433,127,0.82,0.68,35684108,33399000,1964000,56172388
1318308.exe,1086981,120980,3421772,132476,3432503,133452,63551,499667,292549279,22625,1172845,38,5054,227962847,133,2.08,1.72,89125526,87928000,999000,110088017
1340102.exe,1649877,200168,20968421,222469,21256008,230226,111900,867362,587070692,33261,2363574,23,7656,315993361,132,4.18,3.5,171463448,170073000,1000000,192462628
1751912.exe,33472552,255556,63020376,227515,63142414,235954,112964,933671,627303643,29778,33422080,302,10059,564188142,131,3.96,3.22,186671223,185453000,1002000,206906164
1920040.exe,1355505,114981,5475736,153803,5435567,185536,49465,379568,152587327,18667,1390472,134,5882,88977885,192,0.99,0.8,48155372,45319000,2748000,68901395
1983458.exe,5496562,592827,211360236,565234,211436404,565099,265716,2246262,1757732992,60744,4852253,203,24042,1997780285,129,11.1,9.06,518549430,517318000,1000000,539261821
2079662.exe,2419996,244557,5181641,221075,5130545,217067,110959,851636,558939736,25641,1922268,457,8860,77063731,133,3.92,3.26,167261394,165942000,999000,188188659
2095380.exe,977954,135115,3648464,126444,3635808,123265,55705,405790,218796509,13064,620215,105,4175,141666007,136,1.53,1.26,68138440,66911000,1013000,88972464
2118492.exe,1689755,213555,55870545,238792,55239174,238490,115926,900658,611262957,33054,1761805,0,8235,675388812,132,3.86,3.14,183607798,182317000,1001000,203906753
2133666.exe,4804716,559103,211728560,571716,211643110,570941,271803,2293589,1757141035,66996,4722135,278,24389,1998504671,129,11.09,9.03,518297950,515950000,1999000,538785944
214531.exe,496427,83034,2364831,88075,2526593,92256,43492,302237,139145738,15322,791205,22,2026,30237729,132,0.96,0.79,45201909,43952000,998000,65294733
2167825.exe,738973,118167,4786557,159842,4710136,164626,43047,278097,125635084,8689,372723,0,2833,75889274,134,0.89,0.72,40040553,37866000,1941000,60901871
2270454.exe,466405,77377,3212540,80939,3282964,79849,36594,252189,94291938,13951,752336,38,1748,88801654,131,0.62,0.5,30678294,29492000,1016000,51472468
