file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1097798.exe,96991202,1216180,63703783,657854,62099542,632020,433953,1552971,205945112,344198,93089942,260,13022,332850277,2024,1.49,1.25,61473474,54723000,6080000,108138695
1146371.exe,99349778,2882595,87329541,372586,86395409,374773,970573,2404304,294863542,891684,98752284,73,19428,430933013,3245,2.03,1.66,89375347,84988000,3999000,110873571
1168165.exe,125509200,2882443,91098018,377580,89664443,365982,1224462,2815053,324244641,922265,123016440,77,24731,431204039,3520,2.2,1.79,99300408,90970000,7997000,120523006
1240657.exe,110651053,2318283,77654654,254886,73875843,270812,759317,1985200,242531026,452506,98898689,157,19687,389960069,3717,1.64,1.33,74207748,68790000,5058000,94988901
1405615.exe,105535778,3251051,75383425,379440,74492635,375644,1205964,2691137,308830080,977486,103793338,82,37325,374320940,4301,2.08,1.69,93953917,82904000,10856000,114441341
1673379.exe,105446775,2890173,75246828,368291,73461877,368658,1196182,2805740,291861929,937191,101449568,80,23417,371718661,3544,1.97,1.6,90018000,79579000,10073000,110835703
1767663.exe,134729234,4705536,98788803,465641,98453233,371522,1438355,3465159,372464067,1046223,120223796,132,40938,495392224,7293,2.5,2.03,113041198,87047000,25718000,133312221
1982510.exe,119678295,2914852,87334530,391767,86455352,373761,1217798,2837492,320252317,903381,118329042,115,26053,416316274,3591,2.2,1.79,98240025,85943000,11992000,118753900
2054877.exe,105592596,3309957,74361642,432707,74684670,430541,1299776,2798716,324697193,1001325,105509608,144,26147,373903738,4565,2.2,1.78,99471324,89128000,10014000,120419124
2581390.exe,295902481,3621620,192642129,949209,190965457,955450,1326055,3523699,584042788,921606,295183080,209,41449,913554389,5792,4.02,3.31,175270855,164983000,9999000,195644028
2710332.exe,260729419,1698648,159553816,1054781,160628017,1046119,380188,1593152,431782183,229529,266541560,146,19461,790790197,2212,3.05,2.54,125631104,116400000,8953000,146139478
2749622.exe,114404552,1503372,81123180,681840,78103694,747970,329702,1242151,212851539,301100,108382057,16830,11263,386374567,1988,1.46,1.2,65921871,63664000,2021000,86885991
2768057.exe,232019808,6489840,179400874,1404556,176981886,1368316,2921505,6766087,701727788,1781453,224609828,99811,202394,830815997,9765,4.75,3.87,210751642,188388000,22045000,232241237
2791177.exe,93820077,1731167,62943157,290806,60392981,284767,457066,1640749,178639493,313935,87035526,79,8191,321290339,2022,1.26,1.03,56700976,50199000,6023000,77707117
282754.exe,96745760,1289842,65829289,726605,62931250,615264,479352,1703023,197494316,393396,90203573,114,12723,341917719,2070,1.35,1.1,61875683,54580000,7075000,83162617
2855608.exe,277013959,3767001,173825597,867978,174068312,866180,1415577,3590376,557791275,1019181,275214772,137,39463,849361089,5985,3.87,3.19,166561292,151158000,15015000,187511082
2877258.exe,275388786,2905258,175732835,836041,173475681,830647,1131553,3106439,508904369,1055654,266395922,174,22528,841108121,3278,3.59,2.96,152422019,141093000,11007000,172882275
3161939.exe,274227184,3004967,170710559,814327,168414512,804705,1305053,3043112,527063301,934983,275449335,312,18853,850025184,3519,3.73,3.09,154678812,146329000,8018000,175574034
3205324.exe,123182670,3086600,90212423,389863,87648296,366477,1131928,2979873,312016934,956424,119004862,230,24378,430699964,4375,2.12,1.73,94638235,83244000,11032000,115961086
3497446.exe,108138215,3519009,76684262,391036,74775338,383540,1278604,2826839,320199652,1012111,105019522,88,31524,384359807,5797,2.19,1.79,94261883,81853000,11978000,116372474
3513410.exe,110050181,1753786,76296492,386683,74605903,398043,409780,1396587,216012041,314347,105609280,54,12532,371403227,2023,1.51,1.23,67434961,60044000,7005000,88248448
3527479.exe,105457235,1180521,68385201,692142,69541727,590724,355264,1513648,201429478,293515,106169008,57,10703,356646621,1890,1.43,1.17,62615774,54168000,8024000,83779315
3602496.exe,97259857,1332477,64484726,717118,62141609,713104,356344,1500194,187622490,310898,93016860,79,10993,340170538,1987,1.31,1.07,58818660,55467000,3025000,79553652
