file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1061805.exe,31504368,155718,17416587,72978,16457730,71854,72261,272119,46834591,20248,33572596,15,1090,111041178,523,0.34,0.28,14016557,11557000,1926000,59307177
1094941.exe,80588910,111630,47075377,80791,46006250,83183,39023,266371,105349488,10503,78074144,8,1834,232018497,129,0.78,0.65,31210057,30892000,0,52862037
1133411.exe,84963738,483577,54097740,125327,50926717,103921,79093,329846,119298476,29659,84008360,29,3586,259387269,518,0.82,0.67,38915005,35529000,3045000,59217442
1141022.exe,37823826,113446,24910745,64648,25631566,64919,32653,209593,56670280,8672,39013419,15,2711,128702558,133,0.4,0.32,19078274,17838000,991000,39737869
1165956.exe,77146776,117554,45891866,82119,46275847,77703,37891,277886,104791283,11039,78234026,24,3214,225413739,128,0.72,0.59,34261160,32046000,1942000,56046815
1344769.exe,74740631,152306,45982113,80495,46563813,75383,38358,272346,105587220,8174,78187030,51,3364,223999781,127,0.73,0.59,34504039,34253000,0,55755710
1435015.exe,36940693,241816,24812984,91398,24639884,91570,44138,254826,51435916,18852,37320344,0,4727,123795644,588,0.38,0.32,15793888,13453000,2069000,37400191
1979579.exe,104711249,1955688,67827828,326242,69415419,360920,689486,1388858,220150943,378733,104925736,4984,112054,319880157,4420,1.2,1.05,35034722,31628000,1020000,54241879
2059363.exe,35177711,268417,22536864,75414,22099091,76641,62300,296487,51309245,24989,34375864,14,1168,118280532,524,0.33,0.27,17379629,15011000,2001000,38093271
2061586.exe,79569231,94409,45090424,88509,45328718,84472,43530,280435,106472513,18856,78802287,54,3889,229326106,127,0.77,0.63,35022783,32757000,1926000,55773298
2203032.exe,32546914,92187,18312263,70692,17087870,71887,48053,230019,41631148,22081,30467449,1,969,104983114,328,0.3,0.24,14561953,13244000,1018000,35301464
2203602.exe,78636675,108992,45888726,83363,46213966,77667,38980,276554,104679611,13864,79210091,24,3419,228967100,127,0.75,0.61,34314386,32979000,999000,54923958
2213898.exe,82658258,314184,50817696,108810,47844381,93259,68544,307110,122022098,14803,84237642,148,3634,263097435,325,0.82,0.67,37540080,35244000,1958000,57638980
2231071.exe,75331754,146627,45516650,80617,46065082,76031,38765,271974,106810796,9281,78619821,20,3409,225720618,128,0.73,0.6,34211543,32861000,995000,54224228
237541.exe,29880602,110092,17131594,68012,16913486,68105,32304,211320,40746431,6381,30427606,0,958,98815961,134,0.28,0.22,14902038,11864000,2737000,36328355
2407087.exe,76403424,150174,45267720,87996,45857404,82657,38810,291971,107496741,11279,79306790,21,3394,226825658,127,0.73,0.59,34942564,32627000,1919000,55052227
2481996.exe,83481887,126102,48404900,88549,49099761,92095,57714,321113,116071038,21079,83712258,42,3410,259993266,326,0.85,0.71,34115035,32752000,1023000,55107272
2591738.exe,30688165,97493,17479342,72199,17273713,72500,36253,216559,40243306,7746,30787075,0,986,101349847,133,0.3,0.24,14818280,12508000,1924000,37267138
2736242.exe,28217751,128096,17289681,68078,17164063,68253,33061,204577,41418726,4490,31119326,0,973,101158022,135,0.29,0.23,14452802,12093000,2015000,34828648
2745547.exe,77595926,125019,46442899,88315,46752763,83495,40993,295447,103828202,11185,78054107,38,3233,226811103,127,0.72,0.59,34173207,31943000,1996000,55960342
2774509.exe,83627978,499857,50303083,105479,46957875,85852,73342,331865,118847326,27962,83720917,155,4246,266032144,521,0.85,0.7,37203043,33796000,2982000,58218649
