file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1172589.exe,185080152,913901,125685394,1306219,126729826,655856,161791,725526,301108985,63403,183767458,3,8670,558669413,909,2.05,1.67,96610815,93016000,3000000,141169240
126726.exe,192285651,537801,118964681,1684656,120615725,1387141,102617,673045,287193720,47602,196823416,86,9574,586308027,1003,2.04,1.69,87759095,83353000,4017000,108228182
1342186.exe,136853041,8683859,94345848,1668083,93464819,1721219,517086,2753317,382020654,569475,136516246,70,19937,433803350,2867,2.58,2.11,115705061,108288000,7018000,136635541
1374738.exe,71625657,358392,50568302,1476024,49408221,1481178,78238,345029,128917306,34592,71340817,34,3578,248403516,523,0.92,0.77,38496986,35135000,3011000,59841003
1690595.exe,80531200,418960,69350172,1467409,69350122,1526112,77406,410029,167057759,24531,81909594,49,7486,331821618,522,1.16,0.95,52751515,51482000,1009000,74042910
1825983.exe,191997079,391879,119263737,1696037,119348446,1431419,109766,587705,287839412,45018,192372459,52,6521,578525491,522,2.01,1.66,88401922,85178000,3006000,108614046
1883504.exe,194569919,1027479,117953170,1710154,120048909,1623402,125328,747109,299220574,60343,197473435,54,15837,590727005,1905,2.12,1.75,91581512,88198000,3006000,112297553
201747.exe,190808336,622952,122690815,1451019,121420798,1440129,109361,680211,291704492,36302,192428754,12,9291,581439440,1003,2.06,1.72,85963532,84612000,1007000,106872813
2024997.exe,73249183,762251,48904786,1423041,47000107,1391249,128649,491049,132138785,38054,68400640,122,3098,258886405,916,0.91,0.74,42085949,37968000,3894000,62350860
2094555.exe,71850660,843437,52140771,1423708,49951660,1382435,105694,514031,136451207,44211,70755462,1,7495,248456008,1431,0.96,0.79,43173746,38923000,3992000,63284673
2131253.exe,97215386,1269010,86945411,2563363,89404102,2623419,142376,741768,280835294,69663,101347733,28,17660,456052944,2334,1.92,1.58,85746883,79480000,5961000,107308805
229437.exe,197919704,392566,117689357,2120562,114540663,2147460,107666,591829,283136912,41823,208650064,3,5585,598716435,520,2.02,1.67,86547273,85305000,1003000,108112533
230403.exe,193254807,694306,122558230,1605990,120742534,1403004,152105,681518,296927956,63365,193394863,163,7363,588378961,957,2.08,1.72,89254602,84073000,4945000,110118328
2616722.exe,191348880,412528,122317122,1600690,122886836,1388327,121803,603356,296376439,43604,193525535,46,6458,578037352,517,2.09,1.73,88746802,86439000,2010000,108935215
2642820.exe,72573667,714771,49198055,1436567,46329581,1392912,126822,471914,133174281,48616,66624084,3,2528,250649014,915,0.92,0.75,42776106,40428000,2021000,63250420
2657371.exe,79856366,447635,54506802,979939,53854037,1238236,64197,401867,135148416,31541,66491347,38,7554,263451439,783,0.95,0.79,39696242,39363000,0,60928006
2923923.exe,73878313,712048,53979589,1392641,50100446,1396727,125180,470278,130113680,57500,64849160,36,5325,242577074,915,0.94,0.76,42854429,39501000,2962000,63926200
2946862.exe,72036946,401568,50138022,1409898,49541440,1376817,74214,379535,123256428,26115,67810103,1,4772,242494723,523,0.89,0.72,41055659,37867000,2989000,62509011
2961600.exe,67854170,795928,51215961,1301615,50716475,1154843,90437,441405,128632534,31419,61736572,5,6834,234515693,915,0.91,0.74,42096285,39738000,1986000,63120228
3025699.exe,195534154,917818,124025547,1466582,128080591,1475135,108401,628463,311784568,48061,195269366,167,11753,608342421,1300,2.24,1.87,91398741,87110000,4005000,111853156
