file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1016334.exe,150470436,7028951,102969106,944699,105549046,939069,807519,4955213,434238619,967861,155967926,8182,62946,498264691,3386,2.9,2.36,133704364,122001000,11000000,180003013
1135440.exe,154623599,6961711,108864160,2683991,110225080,2645028,710404,4908315,449418828,1375022,161192284,224,40411,516471265,2479,3.08,2.55,132877763,128482000,4015000,155256323
1199099.exe,138052173,6362002,94113643,867147,91928373,893217,731076,4850301,387026951,996089,132696879,1,34410,441724833,2480,2.6,2.14,113765865,105341000,7950000,134407318
1379278.exe,199604126,5179167,146206564,3277146,146886479,3309777,721333,4307357,870962376,3603719,201652089,1533,643531,683398059,2478,5.9,4.86,259522819,197156000,62049000,280784425
1400532.exe,359184856,6874436,224642410,1143062,225609087,1127207,750978,5230336,704769685,978144,365448915,358,43637,1080225593,2669,4.9,4.07,206917749,201554000,5013000,228357490
1604299.exe,386390596,6946185,243465867,2050720,244196484,2059381,795026,5624100,1089596239,3040817,388382947,4332,938583,1176072218,2474,7.4,6.13,318815494,257546000,60892000,338434969
1749177.exe,215875105,4867953,155369631,3616090,155978065,3609855,970598,4059391,919231080,3186397,217948908,3596,945743,732978297,3258,6.25,5.17,269636942,210282000,59079000,290072013
1779544.exe,407860198,6885497,258413039,2075507,259184338,2079373,836762,5857805,1111411854,2846208,410990398,449,926909,1259921867,2474,7.7,6.38,328787044,279401000,49070000,348781701
1817867.exe,417225681,6945346,260885088,1658137,260738351,1654617,872458,5841096,1093015253,2817274,418691866,1965,556453,1270870277,2668,7.62,6.32,323285592,265970000,56993000,345253395
2024525.exe,154063151,6583710,104267858,892339,104752108,897863,715345,4742468,416719508,987498,152405434,1,45700,504695486,2479,2.84,2.33,126366128,117962000,7997000,147658972
212795.exe,156729092,6515133,102757851,991014,99286079,948856,762033,4673451,415373979,982975,160472080,284,35551,516652310,2869,2.86,2.36,121991161,116610000,4983000,143965142
2265396.exe,407065442,6932479,257074505,2086736,257734912,2092467,841290,5810803,1102666181,3242304,411840856,382,472669,1256528890,2473,7.67,6.36,323758624,276667000,46774000,344865319
2286318.exe,147329591,4818532,114657566,2674108,115553495,2667333,958665,3638205,484021975,1417001,148086239,42376,24187,512731989,3652,3.27,2.69,142059617,131758000,9906000,164223537
2349449.exe,202016200,6777708,133395975,1424016,135159027,1418326,836936,5251553,806049775,2955078,211234494,3032,612737,670371892,2869,5.51,4.54,240003848,185800000,53942000,261785077
2375147.exe,416118284,6956358,261043613,1666262,260948707,1665296,846364,5871899,1106138116,3026432,416413278,345,626987,1268855944,2472,7.73,6.41,328488183,270113000,58024000,349384504
2381481.exe,205955271,7015111,134901497,1435660,133660703,1428312,910954,5359019,817046741,2952394,217030753,83,634716,693165223,3259,5.57,4.59,242955000,180427000,62147000,264363780
2490986.exe,204879852,6674920,136803101,1454011,139402765,1429293,887758,5094204,802058935,3012431,213157565,302,618179,685936547,2869,5.46,4.49,238519745,178049000,60016000,259475783
2766234.exe,153209396,7242340,105245521,2665552,106160309,2670232,1066976,5129152,474055318,1572320,157440764,25755,37462,502796773,4168,3.23,2.65,142753315,134438000,8026000,164103177
2807545.exe,136488115,6621195,95026290,1684878,92632819,1701840,785783,4927622,437143413,1026679,129529403,4792,1529319,433225077,2868,2.95,2.41,131633821,125271000,6013000,153053719
3007872.exe,154499372,6610090,104452644,880879,105090112,886655,709970,4682250,420419025,987865,151322501,220,45110,499168616,2481,2.9,2.37,127519968,124236000,3005000,148948004
3050670.exe,153575606,6573141,103975650,927962,104937188,939808,724133,4699414,420641667,971640,152849424,179,49041,498276593,2480,2.86,2.35,127580835,113240000,14029000,147879722
3401505.exe,195147822,6832019,130262158,1401915,131867556,1398479,846708,5196590,798720822,3181269,204603188,193,643127,642828425,2674,5.44,4.48,237394862,175637000,61222000,258918250
340754.exe,409071352,6936108,258433586,2074123,258874287,2077672,877013,5923030,1128524228,3025510,411291488,369,989529,1258160030,2471,7.99,6.63,336033819,288664000,46945000,356245764
3585983.exe,408882697,6967430,258382030,2061224,259198182,2059858,839800,5807170,1113948892,3230632,410763553,398,997197,1261973631,2472,7.84,6.5,329716267,275153000,54030000,350788968
3588461.exe,253943835,9492612,171462102,3973617,168099823,4012645,2063864,7511759,1107572532,4139539,249228211,99286,611503,850665450,5016,7.52,6.18,326824374,279417000,47070000,348325010
369842.exe,422231712,9080830,271837480,2524746,271884962,2539151,2002128,7569971,1353547169,3597745,425247936,18495,1020658,1313873691,4819,9.16,7.54,400631068,327246000,73054000,421582447
3753295.exe,141690443,6700707,96496122,886497,100766302,870326,680330,4611860,402283515,980531,141707524,668,46220,455885082,2480,2.71,2.22,121038465,115683000,4986000,141807203
3836836.exe,345039999,6881934,211961427,1147832,211744151,1152536,838325,5350272,682229607,977170,348571714,279,51645,1032784082,2863,4.77,3.97,199454907,195020000,4000000,220572699
3930881.exe,414959674,6834350,259946090,1663979,260309379,1663273,846154,5773676,1092079899,3019351,416185512,3015,470499,1265024230,2472,7.63,6.33,325530424,268150000,57032000,346050031
4159594.exe,343744609,6835673,214046107,1138312,211634892,1140805,824842,5327739,671851968,1010751,341243108,987,34844,1014695052,2668,4.67,3.87,200765760,190413000,10021000,221932291
4327769.exe,151608461,6636121,102985256,883946,103621284,892970,792553,4780442,419975634,974947,155024619,6681,32819,500117216,2870,2.82,2.31,127537127,117244000,10020000,148205364
4462753.exe,155195966,6688042,104613223,909639,104774173,924626,866805,4971978,431852479,1036470,152885377,172,51322,507355887,3262,2.94,2.43,126716285,120358000,5968000,148255467
4547977.exe,349622055,5315883,233935167,3022178,234885554,3009671,784016,4337538,725267820,1299770,346035040,661,43161,1055275556,2864,5.01,4.15,216766643,208389000,8014000,237852786
4650304.exe,154325009,6496635,104572678,886409,104253442,920632,739559,4837729,422332113,994832,155660308,214,46395,504787395,2479,2.89,2.39,123849624,117471000,6024000,144027457
4713330.exe,421347525,7261738,268132811,3479658,268454939,3480699,885811,6001845,1124931971,3541416,419685053,68731,355477,1282922220,2668,7.83,6.49,334030706,275601000,58126000,355788007
4760452.exe,152633893,6702374,103034076,908140,103337984,916267,783278,4781807,415961006,965900,154992560,6469,60764,498774415,2870,2.82,2.31,125893391,121537000,4017000,146641697
5445231.exe,186823528,6827663,128035096,925178,132965693,921274,742623,4894214,498965145,1001711,187306430,198,43775,600402416,3259,3.37,2.77,149967057,141475000,8026000,171896167
5686669.exe,153659019,6523282,104611067,895529,105293012,900714,739773,4766791,422005262,991362,151885002,538,19732,506512081,2479,2.86,2.35,127815328,120320000,7018000,148400143
5734497.exe,450853963,6926149,285684465,2103360,285407363,2103852,877642,5911012,1195660170,3616804,450663878,635,844724,1383754268,2475,8.32,6.9,354490738,290120000,64026000,375588024
584976.exe,406512770,5332111,269191505,3568848,270714996,3617128,824746,4919576,1152037582,3657229,411452316,6215,248697,1266518607,2471,7.99,6.61,337314716,291924000,44988000,358452460
5890862.exe,174721556,6933353,118807789,937131,118624950,935673,874183,4897851,464977735,982619,183616685,10480,45203,561450425,3265,3.14,2.58,139413623,132893000,5995000,160521441
5919264.exe,388396759,6910675,243307619,2064520,243830091,2063104,867096,5687889,1058649769,3412945,390173174,146,721747,1180926773,2473,7.35,6.11,310111020,248536000,61132000,331456868
5945162.exe,153301739,6457870,105108639,890736,103657426,914382,752709,4906919,425410942,975510,154826921,613,19141,503383384,2480,2.91,2.41,124158242,117737000,5986000,145255933
6049277.exe,154186973,6530802,103749469,887224,104261962,892837,710308,4713364,416777929,1004008,150725910,333,31279,502349223,2478,2.87,2.36,126468361,120075000,6003000,147714276
6070349.exe,413622287,6923935,258849267,1659464,259414431,1659599,930920,5910873,1090382762,3506019,418981324,443,165945,1263874687,2863,7.54,6.24,323758786,277286000,46047000,345341783
6096802.exe,413388979,6943945,259377948,1671742,259894336,1667682,832775,5732913,1082202275,3681869,416302115,729,64623,1260530990,2474,7.52,6.23,320451864,275254000,44878000,341459935
6116225.exe,130311235,6670332,91902486,851173,94318156,855846,690964,4624122,386298104,976361,128316225,155,35522,415300408,2481,2.61,2.13,117063836,108661000,8048000,139960614
6387452.exe,154111840,6575229,103881342,875607,104513063,881985,716006,4717211,417920415,1003446,150392549,456,27461,500190132,2479,2.86,2.35,127263235,120856000,6042000,148541396
6388784.exe,477064728,10011406,309096236,4950142,309223228,4937715,2266426,8043052,1445339481,4327221,478168521,86134,478921,1483515699,5599,10.01,8.27,428733941,389307000,39030000,450090133
6489020.exe,131130782,6613161,92119397,852669,93544490,862103,700285,4695352,386120471,990102,125795469,195,23284,415835389,2479,2.6,2.12,117229074,105907000,10990000,138788547
662138.exe,205218015,6679248,136401208,1385768,136885767,1400421,766805,5223021,817445298,2790948,206334838,149,621733,677727023,2477,5.61,4.63,243275514,181664000,61223000,264557741
6856892.exe,153994736,6543045,104390698,886089,105041415,893780,719991,4709998,420976682,1002969,151589650,0,39803,501835781,2478,2.88,2.36,127216726,121877000,5036000,149131931
700618.exe,386823880,7190009,250046721,3133981,248460765,3134200,1182350,5164788,803324033,1873724,386723540,106,50561,1177204846,4035,5.53,4.57,237790841,231295000,6007000,259131813
7137813.exe,158896934,7253953,114526748,1045568,119444645,1069543,817886,4789750,453715009,1013924,163273669,1700,56949,525127716,4435,3.08,2.53,135800824,130446000,5017000,156972224
714426.exe,153254888,6546687,104348780,877465,104917891,881418,710311,4752735,417181122,981236,151508617,8,31368,499459090,2478,2.85,2.34,126312728,118744000,7044000,147871534
7156796.exe,153640775,6599473,103755097,899101,104264474,908265,720467,4674284,421365270,974339,150995757,517,34843,495380901,2479,2.9,2.38,128479719,123202000,5008000,148863744
7169393.exe,417725459,7212732,261600468,2085073,260969547,2087803,877534,5852264,1101232099,2850734,415711640,9399,548262,1270576448,2668,7.67,6.36,326526464,265144000,61033000,347567952
7406977.exe,200681273,7091422,135754152,3146855,135914144,3134811,1082298,5422506,814358719,3798340,202013098,2436,416207,670551489,3258,5.61,4.62,242785451,170557000,71813000,263155349
7414994.exe,417792571,7025505,259778280,1659513,259464809,1662715,917797,5794277,1112849778,3261486,419466171,268,517138,1273854842,2862,7.8,6.48,326295308,272911000,52982000,346823035
7457204.exe,204739462,6778452,135910152,1427054,136353219,1432824,827881,5257495,844656220,3191731,206423083,84,526868,670735655,2478,5.78,4.76,252614788,198385000,53833000,272880513
7718795.exe,155276749,6513287,105714742,897080,106514551,908923,717948,4817305,423994376,993465,151875432,201,34159,505262418,2480,2.91,2.39,128133272,120892000,6936000,149119693
784074.exe,137062144,6349806,93509335,856298,92608101,881775,726809,4790925,389620612,1014179,130793278,16,40097,433314514,2480,2.7,2.23,114086198,108749000,5034000,134915704
7954751.exe,156076262,6657459,100153353,970813,97541399,934170,787331,4580257,405912954,954327,162275764,420,49523,511800296,3260,2.75,2.25,123067332,116619000,6032000,144043394
7972688.exe,201183187,6807336,133201434,1406735,137215027,1404824,835762,5235687,799125713,3225473,205937052,3063,599502,663653598,2868,5.45,4.49,238460583,178392000,59796000,258950659
7977254.exe,153928195,6557189,104642553,885405,105247051,891619,715700,4737245,416445244,981178,151747855,118,40487,506084956,2479,2.87,2.35,126898211,121656000,5027000,147284346
8177882.exe,199088397,6992376,140448034,2623767,139781361,2615365,1007207,5110720,540255166,1613072,189043411,886,42660,625647409,3260,3.72,3.07,159327263,149935000,8996000,181764850
8224401.exe,204342612,6630809,135698552,1405006,136149265,1410846,782015,5191340,803582094,2874508,205822720,1583,430880,673269538,2478,5.51,4.55,239614743,180228000,59074000,261354805
8269776.exe,416746846,6913046,260433309,1650958,260112864,1653526,825731,5773603,1093472471,2831718,416375175,79,583266,1268883016,2471,7.67,6.36,325573817,269158000,56032000,346773524
8324953.exe,152739518,6566130,103555813,880118,104224005,887429,694835,4692359,413410096,982264,151208923,182,43022,498460258,2480,2.85,2.34,125945060,120614000,5025000,148343770
8344240.exe,413951462,6951233,260012762,1631043,260497804,1627815,821627,5685591,1077788028,3288345,416548622,1012,72313,1264294477,2472,7.55,6.28,315261007,262928000,51985000,336809148
8346271.exe,151110798,6694238,102703617,889641,104271668,895789,775291,4770185,414172474,973270,157351587,1280,36912,498443122,2870,2.84,2.32,126916212,120554000,5977000,147885398
8457226.exe,193216118,6729385,128815954,1390304,129498361,1390731,755895,5114673,788958767,3283132,194848516,330,548964,645314925,2477,5.43,4.49,234398344,171996000,61998000,255560153
8459541.exe,359384813,6963697,225676270,1192558,225924179,1187893,801974,5354999,703762133,967933,369590407,24873,66972,1088844365,2929,4.95,4.11,209244957,201878000,6995000,230499643
8492597.exe,415863648,6874107,260144898,1656994,260640264,1657997,841117,5652751,1057852901,3482662,418858788,11533,61008,1275512507,2677,7.38,6.13,309702708,268271000,41041000,330183560
8536161.exe,154567759,6601572,104640642,888491,105296784,893539,717479,4747672,417059308,964842,152597122,5,39421,505403256,2479,2.88,2.36,127063158,117695000,9053000,148152772
8545589.exe,205828634,6799720,136536696,1587215,136617177,1588220,731164,5112501,825213246,3107583,206685902,235,532066,678735244,2478,5.68,4.69,245803613,181396000,64140000,266925779
8546342.exe,129372071,6700661,91911927,933019,94628724,929140,687646,4606626,388272147,987324,128437441,195,24359,412797422,2480,2.65,2.17,117834018,109675000,7904000,138125648
8693929.exe,408141675,6935671,258779753,2098916,259559062,2101154,856323,5911540,1126399326,3039461,410662477,5,1058640,1255686376,2475,7.9,6.55,334743590,271383000,63089000,355406146
8739063.exe,154528022,6555623,104421810,872738,105139335,879257,721886,4717407,419991807,986385,151323835,3,32033,499098710,2479,2.91,2.38,127419478,122123000,5005000,148263861
879858.exe,204616819,6787820,136850757,1394866,137288004,1396197,747838,5244547,822402461,2626171,206930256,1008,546388,678582781,2479,5.68,4.69,244968011,170799000,73913000,265367720
