file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1051839.exe,118160010,3175985,85571971,654600,88798829,541157,921166,7437241,223563572,42643,113869268,12343,3631,397491865,1878,0.77,0.04,61678851,56747000,4053000,110292044
1252905.exe,128951891,4205636,90388020,676207,87764962,590324,2417170,10494827,282760014,189729,117023319,29232,7692,432177808,4215,0.92,0.06,75987128,63747000,11952000,89995215
1764918.exe,126852727,3192945,84297940,734033,79782772,767579,1391253,8847004,253967158,50762,130379559,12835,4501,453867273,3327,0.82,0.05,68728220,61500000,6943000,82894528
2418910.exe,102544244,3284185,88129924,727236,87353556,781959,1309587,8832135,243412426,47429,108360207,15335,5539,450345053,2607,0.81,0.05,65259175,57832000,7102000,79416099
286469.exe,121883451,3823937,77401248,794597,77308332,729763,1597991,8968348,253324277,90178,136165117,13209,5254,439357801,2522,0.81,0.05,68275251,64966000,2998000,82410550
3097002.exe,130197670,3567983,87595926,593986,82240791,664274,2322579,10992424,268192992,158237,129953692,18306,5397,449839022,3237,0.85,0.06,72434453,65139000,7015000,86473336
384742.exe,110849337,3071142,95113165,719860,94294266,747961,1384031,9008815,257101009,45476,120554777,17792,5277,501351892,2530,0.85,0.05,68825691,60587000,7945000,83030265
4119306.exe,108632929,4205855,77441371,780764,84454851,717070,1096717,9036617,234945146,44614,124909728,14493,6229,386247124,2242,0.77,0.05,63820939,60499000,3024000,77896151
4982865.exe,131064889,3742353,89211671,625323,87041990,604569,2065513,9945813,275572904,151909,117189934,18033,5704,444562818,3440,0.87,0.06,74764022,70489000,3971000,88875744
5251261.exe,110310673,3703511,77364103,769561,84170320,722848,1117440,8644071,238145097,48098,128228796,17285,4829,398658393,2435,0.78,0.05,64349404,60040000,4002000,78621124
5546172.exe,115135508,3420607,78636466,875081,83798396,859822,1218460,8293752,246452492,45820,131016348,17723,4198,414084267,2437,0.82,0.05,66353043,55981000,9996000,80252568
5717238.exe,117903865,3541033,78494500,752734,82207297,721371,1348783,8415249,247885869,50808,131237015,18942,5582,420149164,2839,0.8,0.05,66924137,63559000,3026000,81097889
5804700.exe,111467448,4114900,77666103,826544,81214286,728868,1562120,8833641,240931436,67759,128016088,12330,5474,399969031,2520,0.8,0.05,65357192,58927000,5992000,79543232
6399800.exe,323321303,3606500,199244665,1166101,201955932,1164369,1408882,10108665,465079293,53222,339307804,27707,6605,997050433,2481,1.58,0.08,124659785,121189000,2980000,138736331
6676911.exe,111901697,3958272,76191440,765358,83367227,733140,1310529,8933986,244557799,48210,131860538,18008,5074,404109523,2686,0.8,0.05,66056637,60765000,4980000,80438004
6962765.exe,111361284,3610787,77171907,781813,83737108,737856,1236940,8593211,241650594,45278,130226620,21807,4436,404833470,2731,0.78,0.05,65076726,62763000,2024000,79226213
778856.exe,109106150,3693420,77659454,767102,84494275,717909,1168420,8587668,239840265,43414,126939487,17929,4219,396802824,2530,0.79,0.05,64182477,57897000,5989000,78477630
7873464.exe,334126987,3615670,208748247,1047579,210398169,1119595,1517179,11357102,483046156,88575,331445820,31166,7898,1013306606,3133,1.63,0.08,130591613,124322000,5967000,144781424
8420004.exe,325900967,3203639,200054878,1160608,201654876,1158639,1363088,9436510,458322226,50359,337939303,19531,6696,1001140617,2431,1.6,0.08,124286115,116890000,6993000,138420123
885892.exe,123551832,4440972,89729809,787378,87595784,686491,2493629,10218029,287206131,174571,117985734,27719,6804,415427003,4412,0.93,0.07,77136751,68872000,7985000,91381802
