file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1315752.exe,9368398,63826,7288561,50816,5080122,55248,92963,646644,15303939,2602,9273853,1450,439,39531638,133,0.03,0.01,13016305,9440000,2832000,80489955
1571671.exe,25151520,504585,15318054,63532,15619552,65335,291195,1237670,52540926,10322,15463138,19546,5807,69893942,4143,0.16,0.01,14439547,8031000,6023000,28349891
1992683.exe,337516007,210323,497669345,606204,497787256,627322,127354,2235760,534302119,16478,337051666,2212,4687,2356827213,143,1.73,0.08,144876488,142620000,1994000,159199976
2696383.exe,500764818,306738,663349684,623267,664864026,630872,101161,2740578,702454905,18646,502573969,2489,4817,3347507781,138,2.33,0.1,189844747,187587000,1995000,204002909
2706187.exe,3605409,186168,7549556,38040,8098393,33879,60171,370899,17937580,1622,12256203,1001,3186,5305130,138,0.06,0.0,4930221,2805000,1870000,18983252
344718.exe,839908942,565829,1667801840,2424143,1667543878,2428176,157858,6355335,1777789718,46343,839405944,7343,12069,7519543023,135,5.49,0.24,480385091,479064000,1000000,494511956
3594696.exe,1266923,150019,5634091,38560,9038459,33298,65504,363028,15164723,1857,15350187,1179,4145,3444052,131,0.05,0.0,4077654,3760000,0,18283156
4301671.exe,343451954,287456,501702523,770357,504697873,773479,111908,2207529,551326996,14432,345207285,2602,3860,2213727306,140,1.74,0.08,149270899,147991000,999000,163608800
4303820.exe,24838643,539147,15401999,63237,15503078,63259,302096,1275653,52752546,10806,15254782,25720,14886,70497415,4142,0.15,0.01,14667949,6178000,8238000,28831587
4663650.exe,340000451,352936,499890273,658625,499512980,654123,129481,3383834,877817614,22259,340617326,2766,5854,2359164749,133,2.8,0.12,237635219,235398000,1994000,251637764
5032811.exe,24270615,523290,11330454,60949,10547423,62257,641461,1394902,71343995,12960,20396696,19529,9418,74711742,4200,0.23,0.01,19349922,10976000,7982000,33465980
5108067.exe,338319638,457900,499990654,670956,500371987,647501,194095,2999597,707144923,20852,336656298,5309,5297,1357634689,147,2.21,0.1,191299310,190759000,0,205502091
5372423.exe,3560806,167133,5591632,35001,7103826,33061,64879,358099,15754481,1622,10712586,1526,305,230823,135,0.06,0.0,4330234,3007000,1002000,18169608
5624865.exe,22405680,235011,13969405,65656,10726813,64760,258120,974891,39602003,5163,21462993,9518,2910,66239337,2140,0.12,0.01,10996034,6842000,3910000,25264659
5804862.exe,1872105,213942,6658038,44194,10140665,36682,62220,365624,17856775,1565,17052015,848,2548,24480467,136,0.06,0.0,4822307,2738000,1825000,18910266
6470436.exe,10196397,126316,5323940,63387,4594584,52804,84029,464801,37783393,1300,9263776,545,695,31724032,131,0.11,0.01,9769251,9570000,0,23876020
6627581.exe,3519620,305483,6760721,37303,7950773,33680,63376,371522,15956643,1493,14244341,1707,6675,6183654,154,0.05,0.0,4743630,4500000,0,18938001
713282.exe,334579321,276090,500725765,602768,500410242,614445,123327,2443205,592745738,16129,335915455,2301,4080,2518067547,139,1.81,0.08,161159928,160783000,0,175425858
835034.exe,335195893,361077,499423310,662908,499550391,654652,126782,3363641,876076544,21588,336430733,2678,5805,2343361454,142,2.76,0.12,237112928,234816000,1998000,251368827
907195.exe,58435625,1604417,68410405,204424,75988301,224648,329519,2592553,93561235,9649,53306148,16184,5905,195839150,3137,0.31,0.02,24892580,20641000,3931000,39298704
