file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1489349.exe,11740493,180001,57181151,6859115,57112140,6862265,104673,2148097,490764348,15149,11557398,1344,3787,209980608,127,1.34,0.07,141756519,140280000,1002000,186283027
1599310.exe,24332788,192841,69799805,7120239,69698298,7131119,110167,1399148,299513072,7874,23983393,1604,2698,357351837,132,0.85,0.04,80758436,80520000,0,94825877
1643497.exe,232167873,234291,197776306,927892,198372476,919204,117940,2388863,607647489,17047,233008626,2247,4667,943841387,136,1.97,0.08,164156169,163899000,0,178413576
2350693.exe,48142827,262776,72366135,7248195,72437270,7238647,119051,2455107,595897299,16392,47958578,2335,4874,358472606,136,1.79,0.08,160944183,159687000,998000,175053116
2490708.exe,15146334,237235,46760386,6097658,46845258,6125892,118495,2068039,507018015,13508,14768920,2041,3713,165384156,134,1.4,0.07,136736706,135490000,996000,150945045
2827190.exe,12181335,212407,59088958,6735241,58961908,6706946,118838,2047197,480904225,12852,11728132,1854,2954,255417327,129,1.35,0.07,130430551,129196000,1001000,144738453
3316605.exe,12800583,304889,58210958,7106058,58829925,7135335,133129,3070525,823446176,20244,12188032,2572,5451,234182944,132,2.36,0.11,222255098,221014000,1000000,236413738
3933685.exe,23382587,107370,8075217,62434,8134438,63893,107541,682042,55068349,2069,24312548,198,352,85526416,133,0.16,0.01,14683648,12547000,1930000,28729986
4253487.exe,17580233,487032,72309885,7008211,73299113,6804043,404320,2134999,336645581,13934,16883202,13803,8345,356920919,2176,0.99,0.05,91098687,86831000,3992000,105380487
4537272.exe,13081358,307758,56501595,6272480,56508458,6280220,217039,2698185,527242723,15791,12354007,3907,5717,210299828,132,1.53,0.07,141273722,140004000,1000000,155083892
4977530.exe,12586669,241464,47327901,7054931,47243044,7052509,111845,2194717,517550834,13333,11672641,1656,3566,155587202,135,1.39,0.07,140015517,137736000,1996000,154108313
5312206.exe,11856463,228497,56385823,6290735,56515487,6295884,133427,2148342,521195505,12889,11769141,1231,3569,295090251,135,1.45,0.07,141112800,138798000,1997000,155335415
5899769.exe,11814357,222611,46698430,6412070,46863201,6431382,120337,2058169,512467216,12794,11502114,1498,3661,151369373,134,1.42,0.07,137979144,136713000,1005000,152040464
5943722.exe,11856396,218814,47783864,6665819,47869159,6696194,125712,2125591,507430452,13767,11603258,2236,4019,210567890,133,1.44,0.07,136578930,136342000,0,150817630
6130154.exe,12427962,227270,58911376,8374636,58983805,8332000,206879,2365993,542456838,14472,12290985,2009,3934,208816940,132,1.51,0.08,145377412,143919000,999000,159620793
7079101.exe,11767891,220784,57447405,6954286,57617385,6972225,98960,1922963,500060250,13249,11714468,1504,3548,201371857,136,1.43,0.07,135096957,132870000,1998000,149025856
7283440.exe,12838774,253019,46828005,6377698,46808206,6385858,113610,2237670,534901221,14977,12705241,1828,3885,162060232,134,1.55,0.07,143124023,142768000,0,157411202
7584647.exe,12408577,229441,58498516,6950928,58543237,6954077,122106,2213117,541652806,14871,11856722,2275,4411,212961169,133,1.55,0.07,146280356,146010000,0,160158000
8028684.exe,9398760,71071,5251212,70893,5256231,72561,103641,617964,44277554,2331,9539221,96,525,48881456,134,0.14,0.01,12227163,11010000,1000000,26217782
8516128.exe,11687081,125742,5446185,87453,5445648,87326,100923,645553,49618076,1565,12365352,135,315,40803384,134,0.15,0.01,13164142,11941000,995000,26873628
