file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1289148.exe,253359701,316680,155520182,582995,154720847,580580,185499,2390427,496736239,114529,252806336,8765,106203,775644998,131,1.64,0.07,136790405,108202000,28052000,179137906
1751629.exe,69097992,210819,44957499,198226,44922098,196581,132385,812661,95841311,3770,70950046,2048,1520,242622786,134,0.34,0.01,26096008,22894000,2986000,39813010
2160567.exe,246953123,306213,153937503,638636,153932468,636018,137361,2151548,502710392,114163,248621864,39244,105016,767288750,128,1.61,0.07,136129408,100930000,34975000,150356222
2219242.exe,247884016,291831,154002611,692656,153989567,688728,137983,2078377,503688853,114202,248620806,10271,105003,765928302,131,1.62,0.07,135727001,108604000,26902000,149876569
2346376.exe,251203540,273274,154689705,646222,154716518,645647,138909,2098379,506523804,113689,251902961,208940,136725,766512030,128,1.63,0.07,137603212,109497000,27872000,151699990
2806108.exe,99209357,275671,65760257,423303,65995108,419196,135176,1602653,344451249,111319,99492663,80593,104297,342021456,132,1.03,0.05,93280287,56013000,37008000,107228229
286654.exe,250875129,296254,154991728,636152,154942253,634639,144342,2161260,508713480,115191,252929293,218633,105500,770116576,128,1.64,0.07,136804225,102684000,33895000,150865208
2920460.exe,247830617,298592,154080147,633894,153924104,633380,129621,2116259,509021343,114726,249554795,309288,105292,766327525,129,1.66,0.07,136984546,109795000,26949000,150886210
302205.exe,241917463,334402,152112808,713470,157508057,722417,152509,2217320,506935048,113165,251635627,311437,109569,751817800,326,1.64,0.07,136971587,103798000,32936000,151055287
3135280.exe,67885621,215298,44975726,185590,45089602,188142,152262,870241,97321288,4250,71478653,2183,1476,244866070,136,0.29,0.01,26489432,25282000,1011000,40449570
3439806.exe,251649770,284535,154986553,644615,154998200,645372,150971,2277654,509163248,114490,252177326,306562,107621,771533439,130,1.59,0.07,139177354,105227000,33752000,153278107
346060.exe,68645194,207371,45037862,180963,45038252,180233,140016,803365,96880390,3713,71450438,2144,1481,244985135,135,0.32,0.01,26118810,24896000,995000,39933644
3974796.exe,250639306,340605,155023820,692210,155876503,713822,305715,2505144,507187856,116964,252819490,33569,107129,767814332,130,1.56,0.07,138560164,112230000,26053000,152556059
4656783.exe,251026124,300688,154624709,620873,154625705,617004,173265,2207053,503150207,115420,251882223,28220,106556,770502112,129,1.61,0.07,136169271,102998000,32999000,150092078
4925138.exe,66255702,218112,44795419,181231,44810878,181621,132092,775616,95813955,3996,70808502,2899,1561,241723814,135,0.32,0.02,25957214,25655000,0,39844647
5013886.exe,233636029,448949,139596280,578573,140447283,544578,320720,1679856,260481778,12496,235966051,16441,13504,712826290,471,0.96,0.04,71722491,69358000,2010000,86047153
5293957.exe,246182675,291060,153619168,637642,153641518,634639,148906,2128139,502527292,114385,246480585,81426,104901,761571816,129,1.61,0.07,136038599,107819000,27953000,149958749
640956.exe,247999961,280958,154058769,689187,154167616,688948,143243,2140239,504641015,114589,250179061,10035,105523,768537474,129,1.6,0.07,136637900,104293000,32090000,150674718
668883.exe,247668620,309654,154297498,643146,153917784,643191,147497,2160148,509544223,114826,249828762,282783,105385,767370909,130,1.61,0.07,137368845,106101000,31029000,151579869
81481.exe,247691175,295822,154298234,634373,154932502,629749,135785,2100726,499109117,114598,248536598,6423,104966,767270430,128,1.59,0.07,135172741,105945000,28985000,149358736
