@relation problema
@attribute 'L1-dcache-loads' real
@attribute 'L1-dcache-load-misses' real
@attribute 'branch-instructions' real
@attribute 'branch-load-misses' real
@attribute 'branch-loads' real
@attribute 'branch-misses' real
@attribute 'cache-misses' real
@attribute 'cache-references' real
@attribute 'cpu-cycles' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-loads' real
@attribute 'iTLB-loads' real
@attribute 'iTLB-load-misses' real
@attribute 'instructions' real
@attribute 'page-faults' real
@attribute 'power/energy-pkg/' real
@attribute 'power/energy-ram/' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'perf_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
1198411,155883,3361961,69926,3271355,70916,109907,1074876,179550299,5660,1136120,1267,1800,143794062,132,0.46,0.02,48448194,47068000,1001000,62441398,1
1235830,196005,5195545,94464,5205867,92038,97930,1546653,338051777,9634,1066796,1489,2714,236642808,134,0.93,0.05,91467677,89200000,2004000,105476985,1
530634,127254,3201904,49903,3150234,51783,89859,653507,66588481,2744,456059,709,456,84392751,134,0.16,0.01,18118233,16820000,989000,32036099,1
1125924,140770,3335324,64774,3389572,64653,121401,834432,99628870,3135,370677,314,778,97750424,133,0.29,0.01,26623665,25351000,1014000,40564734,1
997630,163007,3539308,76407,3325093,68703,89415,979347,188328192,5950,721121,1114,1644,134716946,132,0.47,0.03,50821209,49569000,991000,65004322,1
2657158,414752,210792560,281545,211147908,293431,211712,5439055,1459759179,37065,3621000,4743,9652,2003115332,134,3.54,0.2,396549247,395112000,997000,410644879,1
678572,145756,3668037,79212,3548979,78978,114468,1113247,175452648,6419,711590,1280,1949,133286639,133,0.49,0.02,47330547,44993000,1999000,61168777,1
1306222,163972,3528324,73859,3304547,69571,90550,978150,187294189,5691,738674,1063,1647,127527554,129,0.5,0.03,50710122,49344000,1007000,64821653,1
456014,126158,3328892,66359,3250400,67990,95831,1025768,173474772,5509,658652,1134,1597,132580154,133,0.48,0.02,47136647,46868000,0,61076767,1
1066051,147427,6148848,147362,6073778,111009,86463,670987,87571327,2220,481532,741,1015,110895929,128,0.22,0.01,24393052,23123000,1005000,38397637,1
67632223,449514,48221970,1582638,47799545,1457527,173757,1286353,134070573,8151,73571682,2097,1814,246235792,525,0.42,0.02,37131493,32619000,3953000,88749417,2
70148012,792666,46182557,1659939,44189851,1488233,227713,1625112,132483820,8497,71725054,2226,1674,255656328,918,0.42,0.02,35853651,32486000,3045000,49828048,2
80955667,621645,47309020,1978461,43353638,2124541,307294,2039003,125877935,7908,81418252,4108,2325,289880211,917,0.41,0.02,34127535,31775000,1985000,48185968,2
196467325,461866,121201425,1475318,120561420,1454735,188138,1856166,249753600,10454,194160538,13532,4350,593975027,1002,0.86,0.04,67874648,62588000,4967000,81965039,2
66060862,435617,43555208,1642203,46163543,1520184,157668,1342283,129288284,6177,73187908,1586,1632,250017587,526,0.41,0.02,34696242,32379000,2023000,48527491,2
70436378,495008,46942924,1731824,46147774,1666818,171923,1349289,131614279,9300,74315405,7402,2961,253118452,1011,0.43,0.02,35637801,32358000,3033000,49838747,2
194186912,864530,122303473,1503221,121966014,1476388,237777,2505756,261108616,13668,194602419,23987,5223,584026083,1905,0.9,0.04,71115044,64838000,5985000,85046511,2
194742270,426081,121476357,1403458,122150367,1497154,175810,1632044,244557104,10716,194260514,11828,2328,588468421,518,0.81,0.04,66690470,65409000,991000,80705121,2
64574735,513305,46569834,1548780,48937073,1428509,145578,1151575,133271940,6228,72965247,1661,2562,236391950,525,0.42,0.02,36051942,33768000,1986000,50104124,2
83351934,330853,61526807,1392452,62762333,1133065,163120,1298421,165209893,6663,80790169,1159,393710,266948600,335,0.52,0.02,44305676,44082000,0,58593055,2
193532332,721397,121417321,1433704,121904869,1468835,194430,2049599,245897755,7965,192852566,17396,3136,580178060,909,0.84,0.03,66644737,63294000,3014000,80746468,2
194263045,887839,122474513,1453633,122517013,1420123,322875,2589957,261308495,11993,190917527,20883,4946,578616276,1907,0.91,0.04,70763057,67485000,3021000,85040500,2
64668625,467171,46450901,1781744,49036993,1531893,146559,1303192,124350948,6042,73683182,2644,1953,240540316,524,0.4,0.02,33731806,29549000,3939000,48001564,2
197523748,445151,121857312,1415921,121406738,1387049,189970,1857483,246249827,10457,191792265,12568,3851,594616819,1003,0.85,0.03,66713650,63519000,3024000,80890538,2
195228077,726436,119179260,1443630,117409421,1422293,317976,2289850,251200064,10392,194257818,6132,2491,597018420,910,0.83,0.04,68424677,68148000,0,82649243,2
197018076,728126,121872122,1439422,120693816,1501753,255178,2209324,248616241,15391,194242507,6218,2688,591858229,912,0.85,0.04,66939664,64731000,1991000,80995251,2
193916628,441367,121230818,1398440,120664473,1630547,164976,1549914,245088796,10075,195133517,12936,2889,584940314,518,0.83,0.03,66161801,63924000,1997000,80225819,2
75927455,1067604,51279361,1442082,49713354,1471270,396038,2030551,149018976,10513,76154052,13371,4883,272212976,3088,0.47,0.02,39962357,34787000,4969000,54009877,2
117399883,6786707,79469617,1492964,79322487,1624746,1012693,7157323,318516479,88437,126958709,21019,4410,399196965,2672,0.94,0.06,86711285,84453000,2010000,100951646,2
190013453,467072,121348579,1475217,121938020,1470957,176225,1598431,251364453,7484,195869328,12875,3234,575223877,520,0.86,0.04,67715813,66489000,1007000,81809735,2
216326986,4691194,156755771,3012530,156501071,3026326,2642550,13568384,982441680,540488,215208549,28825,216202,738187841,3259,2.81,0.18,296959965,221541000,74845000,350752687,3
403530457,5108824,257492566,1513603,263315596,1520153,1665530,12928311,1124437559,400139,413077009,631978,217628,1243416900,2668,3.41,0.17,303914954,250714000,52939000,318054816,3
143899514,5290791,101396927,2579499,108577536,2532551,2317009,11427394,441171911,295734,154472166,28424,8891,476984160,4169,1.33,0.09,119728214,112432000,7027000,133760888,3
405168029,5091378,257234500,1518425,257797835,1534525,1615646,12983870,1124568085,395432,410267529,58996,211601,1258893688,2478,3.45,0.17,303223981,239938000,62983000,317638672,3
254726487,9454217,174007733,3641173,169735689,3704945,6334011,25860508,1213695705,931854,243211299,500297,212561,849268376,5017,3.44,0.23,328383992,255940000,71983000,342631688,3
339203203,4910554,213264344,1021790,213764217,1025761,1560481,10960325,567232537,192544,338829610,22668,7002,996542461,2667,1.83,0.1,153143411,147877000,4995000,167239041,3
144118457,4994558,98460472,840938,103045212,828813,1444544,9794056,378211696,160800,156722340,19687,5994,483442529,2480,1.13,0.07,103658664,101339000,2006000,117843994,3
414813838,5142222,258211532,1581358,258207480,1587088,1685580,13357147,1119961900,406181,413644316,30094,214367,1268395673,2863,3.42,0.17,304561427,234138000,70041000,318728454,3
413481330,5103941,256786162,1546543,257063757,1542825,1486182,12487028,1107698947,388402,417994524,28692,209138,1269967632,2474,3.35,0.17,299096881,226774000,71928000,313377873,3
129486734,4797757,91729477,816424,92569965,824756,1479587,10297832,361462223,187684,129565090,18433,8908,415806910,2478,1.06,0.07,97725092,92332000,4964000,111729696,3
141958656,4919102,101054499,818232,106228883,801189,1393546,9697665,375081053,172456,150571360,16612,5714,469611094,2481,1.13,0.07,101536933,96321000,4965000,115830144,3
132029456,4818872,90924546,811774,91758549,823250,1448391,10156152,357807917,190281,129365975,16541,3859,416525805,2481,1.05,0.07,96711618,87297000,9030000,110875091,3
201083216,4988129,135011502,1308271,135777636,1309840,1639122,11792490,896217834,382681,204729071,19249,205261,668760334,2478,2.61,0.14,241532176,176895000,63962000,255889393,3
162096573,5399820,115107525,847654,119611371,872934,1866077,10633746,408153868,185221,167541383,26781,10307,553355634,4434,1.19,0.08,111082878,103719000,6981000,125362436,3
143768585,4894850,102816190,809263,107567604,795533,1356189,9815488,374892401,173199,146967258,18523,5700,471782002,2479,1.11,0.07,101477500,93182000,7930000,115592590,3
412637050,5223459,259084143,1523532,259510194,1523535,1685548,13220638,1119457672,389137,417432210,36622,209117,1270938930,2668,3.31,0.17,300686377,238307000,62080000,314832430,3
145396114,5003611,102270848,833637,106611875,808908,1388991,9661269,378187622,164607,153012732,18101,6864,480027960,2480,1.12,0.07,102966263,96694000,5981000,117087576,3
412025569,5173578,258520858,1517651,258509789,1508270,1514550,12687459,1109899373,385603,417178531,38312,208916,1270203266,2474,3.3,0.17,300058117,233844000,65956000,314456568,3
135480553,4435418,96697155,714522,101039614,700715,859636,8437173,334253368,101841,141086920,20071,5328,446666941,2479,1.01,0.06,90150089,86819000,3028000,104271257,3
201490657,5030736,135655672,1282319,136423672,1289009,1483302,11770153,887911518,380768,204880799,23877,203655,674976788,2478,2.62,0.14,239843869,177386000,62135000,253924247,3
132248273,5585962,94609908,665433,96905230,630046,5428122,13438704,431001718,554716,134594301,52120,86629,455398416,8586,1.18,0.13,143836659,118521000,24899000,195181676,4
348635725,3924481,218764486,951994,216529901,953549,4622221,12335497,603256788,416956,345897339,46310,11116,1073775679,5951,1.96,0.13,163044044,150770000,11981000,177125064,4
173432559,7922802,126148980,706409,126135990,701405,9982245,19544895,605866831,1067625,174937137,80133,18732,626695815,13172,1.77,0.18,164177081,143933000,19990000,178438319,4
122911104,4564513,84054969,936098,82900531,919600,5041569,13034833,441828650,579643,131539733,16810,23558,436945499,4169,1.19,0.11,121719529,116456000,5019000,135715676,4
130798206,4605565,89191201,649607,87285590,657687,4180237,11111604,416148623,552870,131898576,12916,6293,462754316,2881,1.18,0.1,112408158,106175000,6009000,126406793,4
128860024,6312769,87437599,952175,88592979,867485,6510652,14695610,494082425,697632,135679811,44017,34994,446233944,6505,1.39,0.13,133490274,122222000,11020000,147627284,4
125687820,4724582,90150762,651574,88676262,648519,4717690,13671328,423196751,628412,124649616,19289,5248,436766188,3063,1.19,0.11,115167933,107833000,7054000,129102969,4
124486811,5448040,89632781,701014,88704487,689463,6769426,16332560,485905560,826505,125754968,28959,8788,437124837,4432,1.36,0.13,131388111,123124000,8008000,145687039,4
346790667,4128209,216630888,954774,213726858,969694,4619621,13260756,606630662,448728,346517628,44943,25047,1068375430,6337,1.95,0.13,163517004,153201000,10013000,177768535,4
148731474,9882205,111222958,1064790,117750922,1093859,11271533,23371453,792292613,1083654,163191515,59229,14002,531406536,7894,2.17,0.22,213736245,199466000,14032000,227943903,4
137011352,5946815,98590823,895336,96799602,894349,6792748,15719578,504947174,617406,138387214,50340,13944,499688878,8398,1.43,0.13,135974960,118733000,16961000,150189779,4
348186927,4315773,218335660,1032313,215989076,1048168,4597223,13007765,636655885,580192,342714635,21269,10154,1065529177,2868,2.01,0.13,171714233,164391000,7016000,186004788,4
124745983,4295677,88642862,707785,90327568,681740,4589162,10787598,385639244,421442,126489304,48154,78137,443354416,6569,1.14,0.1,104004107,93748000,9973000,118407963,4
178361951,4767212,130273681,679675,132218527,676437,5343298,12831443,496778724,431532,188129924,47176,83063,694222513,9657,1.52,0.13,133911143,118559000,15071000,147980573,4
129865492,6608882,93638438,804571,90640465,858346,8045679,17653209,524622910,943633,127774379,33281,49693,448530857,5993,1.48,0.15,141364249,132104000,9007000,155519904,4
146408343,5162125,102130980,677633,100186029,668955,5291969,13774666,459296283,489900,150118773,41821,9130,531552695,7969,1.36,0.12,122597328,106311000,16046000,136801437,4
360550828,5290861,223808388,1109070,219303559,1287021,6728876,15718957,719760526,665037,354190360,46792,93928,1095858192,7551,2.23,0.16,193830205,176472000,17045000,207960721,4
127561448,6120764,92525269,969410,91899176,957305,6973886,15460600,489708643,677329,125998455,32930,79138,451262164,5603,1.39,0.13,132065666,119799000,11979000,146450047,4
168453399,8926174,126380771,811968,129652069,839474,9894490,20904364,740318316,906978,183415493,97234,24817,613814705,13185,2.07,0.2,199919077,177568000,21946000,214245671,4
130419132,6159980,92046541,910511,90431282,994352,7720394,16739026,514358098,699365,136464622,40220,10509,471947944,7556,1.47,0.14,138573904,126248000,12023000,152556696,4
159758291,7586183,118385731,1102858,120372912,1235103,9076276,20869530,625396447,867696,170611247,58868,45353,588062344,8144,1.69,0.19,200689827,170995000,29169000,258206396,5
203674671,9537358,142198840,943862,139842743,933267,11394617,24026241,688256758,1203140,196366880,72689,19513,748216035,12590,2.0,0.2,186840715,161398000,25061000,200829774,5
185650021,7469941,129498141,910203,128930883,888305,8309493,18673601,593851464,796520,195474421,45380,13508,688486572,9355,1.76,0.16,160543549,138360000,21898000,174802443,5
168209846,5705390,118688444,806418,111949591,810137,5898274,16535664,554566572,816435,159449481,16750,14602,579127717,3654,1.59,0.14,149833406,142473000,7023000,163867302,5
399889575,10163587,253450090,1460238,249231696,1182887,9709883,22091035,903003652,1052713,387762423,42424,202723,1229205507,8335,2.75,0.22,243595862,230245000,13013000,257807670,5
425494895,13684547,277172441,1516420,277106938,1438837,18574180,35705224,1276926287,1689866,429663029,71695,382026,1343603891,11212,3.69,0.34,345275596,333923000,10997000,359364252,5
163996145,7982579,111973331,1179586,113629366,1236580,12319369,23045780,648841947,999640,176633117,36279,14434,621945060,7947,1.81,0.19,175174331,160854000,13987000,189450422,5
394253444,9714321,246895706,1487052,241789201,1648529,9363694,24235450,931018181,1082700,394757590,48374,125845,1242230787,5694,2.76,0.22,250949852,237626000,12979000,265116655,5
155117301,6896504,111715478,972566,110792896,967368,7133105,17216868,528596166,741067,168540917,36790,10289,562802631,7012,1.52,0.14,143427317,129005000,14000000,157434483,5
159357548,7294666,114276536,817362,116306123,827578,8416821,19615726,618466272,1073361,157314273,34867,17596,569931657,4825,1.76,0.17,167152424,156723000,9982000,181241100,5
160303506,7709723,113975988,857724,115832881,852843,8406844,19135026,619783071,1147326,154285278,32383,10341,559148206,4435,1.75,0.17,167907575,157444000,10028000,182242019,5
298341116,11589141,190755655,1381601,195965992,1423966,12126222,39176389,1065945755,1351083,300965461,32844,15360,1056634738,6953,3.11,0.28,287491841,273099000,14005000,301585176,5
179272225,7130689,126645991,856911,126794530,854312,7408624,17517297,585922814,775040,193384003,49545,18476,645168671,9163,1.71,0.16,157857522,135618000,21938000,171962605,5
322296005,8871839,217801931,2288793,217657876,2274132,9589771,22844317,1666859998,1385470,318861106,394116,520060,1134955487,7849,4.83,0.32,449783393,315545000,133807000,464008310,5
388326072,6369099,246526538,1045956,242503724,1212699,7316191,19268210,767769095,728041,391510369,38987,32407,1235097844,6622,2.35,0.18,208811423,196507000,11969000,222881000,5
168301563,7288172,116146818,1080813,111020275,987744,8344772,18992725,610980590,915673,162155662,43605,55240,571383746,5778,1.74,0.17,165275153,156926000,7996000,179261616,5
173821641,8092786,115436339,1296577,116143415,1281627,10398863,22929374,647680012,885494,187583839,53941,13882,637715166,8149,1.85,0.18,175049861,160723000,13975000,189352293,5
169077084,7963251,119304970,1088322,117341339,994212,7871756,19186672,614089078,900511,161611955,26020,119639,587844143,6581,1.73,0.17,166259946,152930000,12994000,180227123,5
165209695,10790400,121827105,1244424,124300276,1077039,12896560,25628736,730816551,1432525,155457067,55507,107524,577343269,8146,2.02,0.22,196813181,185499000,10970000,210858033,5
166403309,8344459,116360042,1279490,116666440,1253399,9088566,19135942,625672664,905803,163392723,52715,54941,582524637,7364,1.77,0.17,169457358,155116000,14010000,183670536,5
215964349,2439592,145044928,3755188,146790017,3532791,1667298,6283303,409270976,28107,213763324,18737,7945,679438763,4947,1.24,0.09,140994049,119542000,20919000,193856392,6
205100193,2377836,131845896,1651767,124851310,1779027,639054,3638082,308121486,24636,208483399,9704,6623,642040462,1699,1.05,0.05,82989148,78599000,3979000,97271595,6
266527337,13737741,194602967,10934894,194456427,10996476,10382790,32769574,1169091777,1263191,270848973,46494,17942,891547392,5913,3.36,0.26,315966308,307013000,9000000,330255324,6
663321726,2628060,405937642,2403377,402462904,2552199,536607,4912190,771481985,24330,668751760,32249,10371,1931060240,1690,2.78,0.11,207891835,203886000,3997000,222035891,6
173409083,1722208,119445800,1541952,117436218,1591345,351914,3340855,275627576,10566,176160977,9233,4163,569892243,1306,0.9,0.04,74551998,70343000,4019000,88681384,6
345759051,27188219,261011278,7583936,266141882,7472345,16951231,47135231,1484835222,1165421,350851043,73218,22165,1161399238,10368,4.33,0.34,400522605,389695000,11019000,414614542,6
756416867,15730952,494703928,10068988,490126223,10009022,13750031,39699219,1752367607,1644526,739423580,91544,25776,2260434721,10091,5.4,0.37,472744602,466005000,7000000,486976953,6
285280764,16049586,207914724,8398009,206487925,8312062,16936484,40864864,1371576439,2063357,285656975,50914,23917,954938470,11774,3.86,0.34,370684733,355691000,15029000,384847844,6
644434005,1356086,399835493,2274489,398687139,2129082,430991,3926210,725062237,22272,653976731,20310,6160,1911380965,1108,2.58,0.1,196603349,193337000,2989000,210757139,6
700446663,8163153,441755473,2952186,443263377,3062360,6176403,22551594,973688138,213530,703431186,56505,16728,2124161502,7992,3.33,0.18,259308769,249275000,10011000,273334104,6
241253857,8719817,178812186,1732789,176530475,1609437,3342780,15106296,454529760,171502,241787689,17561,16560,888713604,3260,1.43,0.1,123325402,117079000,6004000,137416026,6
640840453,1870031,403164690,2858532,404406783,2937276,561725,5482978,760911769,28656,623267104,37381,10888,1883744174,3201,2.67,0.11,205864235,201652000,4012000,219921681,6
676338257,8011465,556069407,1747181,551442782,1716220,4526351,20228868,953614499,189195,660039640,24741,10899,2423564173,3263,3.27,0.18,258032187,252944000,4998000,272513644,6
242034285,9790634,176128764,3386380,181909267,3157327,3639888,16291980,495950000,144175,252889370,33322,11131,857067609,4754,1.58,0.1,134101950,127929000,5996000,148317866,6
391545206,9944362,290880834,11937496,288484826,11835837,8031809,25480838,1227387960,845510,383797176,41616,18261,1431321479,8158,3.65,0.25,332433705,322441000,9982000,346766296,6
188112517,5609583,134899097,2528361,140744615,2355341,3159828,12918680,399118087,138708,187278314,22474,6808,623758256,3259,1.31,0.09,107466986,103115000,4004000,121863172,6
203986880,6165005,148171873,2650961,146341348,2548765,2901025,11197928,409891473,117399,205261651,27248,8357,726714407,3259,1.32,0.09,109995334,102818000,6987000,124189870,6
361580427,16208954,262831106,12185061,261655879,12074939,20011594,40824328,1415286764,2316057,366313921,76028,23525,1176661369,9547,4.2,0.37,382777727,367774000,15031000,397145335,6
681175761,10138840,467062877,2662783,469227373,2524720,964510,5788648,955416403,34161,692763181,48664,12267,2134172796,3842,3.22,0.14,257593779,254547000,2994000,272043857,6
176116890,2009799,127442021,1653765,127168215,1735264,679711,4102585,300716658,16994,175516959,26513,16923,602131359,4111,0.98,0.05,80971362,72629000,7959000,95073272,6
305415005,6490200,201380713,100642,201166124,99228,125462,11751832,316874689,9792,304076896,1282,2736,1429802660,233,1.03,0.05,89752786,88140000,1001000,142873428,7
644219488,27930112,301822211,446135,301816702,443788,18542080,52978114,1327052965,301783,643388986,578086,133277,2194284226,98333,4.39,0.34,359900663,193646000,165697000,373917112,7
640102749,27900659,303339885,433584,303924152,434834,18642631,53210236,1189598476,295073,629160919,590462,125121,2061282112,98339,3.91,0.32,319761392,160575000,158580000,333943195,7
599824474,17004930,443873532,636152,443376009,634294,8075191,29702674,1701682150,542769,600465515,1568270,208754,3033098714,195551,5.4,0.3,459775498,225778000,233770000,473780519,7
440165936,15984716,298329513,430358,298553575,430826,7993030,26269009,960863135,126135,440207108,530351,104937,1777472013,98382,3.09,0.2,260002928,108886000,150842000,274060966,7
644957302,28508198,504977414,445655,504898314,443191,18124025,52530818,1327964171,294536,640570784,781751,289533,2880074484,98330,4.4,0.34,358334561,188930000,168938000,372597231,7
405014441,31474050,201264931,134906,200896780,129536,142611,49984037,450626335,12645,406634541,1938,3411,1632284127,424,1.62,0.06,122151918,121888000,0,136192468,7
646059227,28054695,301970878,439983,302914001,437374,18458350,52588611,1222464589,292854,638557086,610105,127066,2388519815,98334,3.98,0.32,330081599,169789000,159802000,344375867,7
642874143,28194456,301094409,451783,301024220,449972,18640954,53647197,1335784043,305631,635327186,594693,127234,2175691337,98338,4.44,0.34,360327702,194949000,164957000,374565734,7
304648700,12651951,199444409,99761,199421934,100094,140938,27631055,321208643,9819,308446925,1019,1888,1442011489,430,1.14,0.04,86582993,84326000,2007000,100789118,7
646415367,28628978,301701681,454519,301759876,439429,17980243,53330932,1329635911,295411,645434022,404580,442851,2299003732,98339,4.42,0.34,359206298,191338000,167420000,373577042,7
439043407,16410491,298429593,384133,298405200,380453,8038669,27187740,1091092149,131252,439454514,412262,105671,2275387431,97889,3.5,0.22,294833003,159188000,135160000,309222438,7
404943570,31659942,201977602,161709,202085753,164429,178253,52930540,706850712,21479,404641208,4028,5299,1623133534,432,2.36,0.1,190632234,189377000,1001000,204908879,7
513100318,26300201,350982085,533053,348907424,532633,24554810,47547961,1293418436,611649,509926864,488641,104087,2475066791,97885,4.26,0.36,348938206,159850000,188823000,363020752,7
504664145,12604417,199974551,114491,200012290,110615,121970,28858181,352155160,9901,514306077,1810,2941,1536222028,327,1.25,0.05,94901164,92661000,1992000,109180544,7
190379586,16207239,105252989,340366,105143832,339735,8029615,26247227,772207467,123047,186504943,216165,103196,822702437,97899,2.4,0.17,209589638,83109000,126166000,223872361,7
634105794,27799042,300004725,439765,301418609,434150,18849409,53032442,1205204276,281762,651766400,590503,121431,2270597782,98332,3.98,0.33,325237977,162813000,161814000,339396112,7
509017304,12753222,200287448,120737,200267800,113932,152352,27913205,400358223,12210,510254603,1715,3016,1738851028,426,1.38,0.06,107738621,107472000,0,121915139,7
376634011,6348592,198078984,127419,199501014,124752,172690,11923186,334156838,10349,372042187,1414,2633,1443070362,228,1.16,0.05,90055414,89651000,0,104036961,7
439728341,16816952,297700489,383237,297766331,382883,8286702,27172899,1014133121,128806,440250534,430176,109272,1975816978,97901,3.27,0.21,273730812,125750000,147707000,287722817,7
275903664,10691747,158082281,2573798,157197090,2525263,11303444,28013640,670814934,793152,276486955,63941,16950,870951836,8142,2.03,0.18,199929676,182315000,17029000,271240591,8
333198556,17349331,194134924,3593642,194340790,3591099,7620316,30267559,1067612454,379179,342370012,43083,219669,1218371049,4815,3.27,0.22,292090480,221840000,69949000,306196286,8
152764096,5932774,80664936,2511449,80658077,2529432,3315254,13011275,335259818,54302,163634091,20388,7634,592013575,4430,1.07,0.08,90632385,82302000,8029000,104830125,8
244885239,9797882,169579528,2647493,171996652,2658907,7072408,23707398,555574949,104476,256007276,26484,12345,1032134358,5996,1.8,0.13,149616208,137278000,12024000,163840391,8
244116103,8051053,141408267,2456074,136314808,2453933,4430117,17231863,506094474,86158,245923385,31229,19682,859050340,7358,1.64,0.12,136818263,121391000,15048000,151023124,8
