file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1950459.exe,101627733,317666,68775957,94395,68065393,112821,161539,1413794,105364438,6257,89335065,5974,1689,293931941,520,0.37,0.02,33658373,29107000,4014000,78655276
279056.exe,45815348,475106,35023711,90676,35037920,90946,129507,896946,52659528,2609,39091678,2951,2465,138690913,525,0.15,0.01,14883222,13533000,1041000,28906851
346612.exe,92152814,191748,56653668,65791,56454524,66886,148369,1015413,108270601,4520,94637548,7386,3231,281296920,584,0.38,0.02,29131831,25868000,2984000,42949645
3654061.exe,939653,74415,1006272,29026,1005650,28961,58334,315758,7469471,4883,<not counted>,<not counted>,<not counted>,<not counted>,134,0.02,0.0,1759344,1435000,0,16002309
4104687.exe,84605802,259710,50074522,74614,49191917,76302,178466,1067619,101015392,5332,89072430,7448,801,267186008,523,0.35,0.01,27416231,26126000,1004000,41782545
4227908.exe,76189483,184947,43554121,64479,44455698,55330,117583,714692,87494276,3486,79261879,4659,1373,228428059,325,0.31,0.01,23621771,21332000,2031000,37512402
4459631.exe,45645505,825506,36687363,101802,35888843,107860,221969,1454138,67870315,5058,49641502,1114,567,163241777,917,0.22,0.01,18076738,16806000,988000,32085043
4606651.exe,80326389,148401,43842570,73751,43741315,65784,156108,812165,87285263,3853,80198876,3162,1284,230897280,327,0.31,0.01,23651732,22275000,1012000,37796231
4983117.exe,78819616,371125,52815331,92942,52899497,93418,162100,933982,101753662,3862,87834037,8486,2346,254346274,519,0.34,0.01,26912383,24561000,2046000,41261947
5356631.exe,509680,73390,1001137,29019,1000515,28956,57996,313750,7270273,2954,<not counted>,<not counted>,<not counted>,<not counted>,135,0.01,0.0,1759080,1487000,0,15964803
5461966.exe,96793612,466781,69150023,111186,67391578,110251,161140,1324929,113305173,7084,96946626,10756,3698,291998111,1037,0.39,0.02,30717343,28454000,2032000,44844626
5595238.exe,92713830,514937,66118840,112103,66051335,108349,159771,1124511,110778657,5026,102005827,4612,910,285228412,521,0.38,0.02,30092753,27824000,1987000,44304518
5672584.exe,97529128,439372,68146764,109313,67084760,113956,167565,1359475,116005542,6868,96589251,12632,3735,294386085,1038,0.4,0.02,31477572,28185000,3019000,45818244
5673322.exe,96100427,487488,68782150,113275,67241153,117550,162279,1398119,116833759,7006,96870011,11227,4400,293840008,1037,0.4,0.02,31561577,26401000,4889000,45641616
5811285.exe,43970644,744587,36055712,84333,39299271,100855,205328,1717424,70224729,6183,43447954,11908,9754,149851568,1947,0.23,0.01,19908182,15687000,3921000,34162171
5914445.exe,77573738,163071,43622849,65760,43644406,56904,115287,723667,87312278,4540,79691544,5596,1152,228460494,324,0.3,0.01,23581632,22394000,973000,37728969
7457995.exe,95600286,501045,69589104,118269,67775769,118126,178864,1338273,115758146,7458,96920782,10923,3885,289932416,1037,0.39,0.02,31280651,31010000,0,45585893
7590448.exe,39394781,259602,26949135,62392,26766282,62682,279195,1047791,65781496,6001,42271077,3355,2764,159932258,978,0.21,0.01,16349601,13950000,1992000,30519407
7957547.exe,93801527,522726,69039704,111472,67759658,112334,163469,1320715,115626436,7372,98997745,10940,3623,288961403,1034,0.4,0.02,31224284,28942000,1996000,45444671
844240.exe,94488428,472459,66553511,115553,66257599,113979,156941,1194157,111796563,5525,102099575,6122,905,285779684,520,0.38,0.02,30326252,28040000,2002000,44364496
