file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1787832.exe,133010917,10844691,213740322,18133398,213771620,18176548,2499825,15752992,754233118,49355,129652662,36994,34454,923515885,8302,2.15,0.14,233000424,211369000,21136000,303309104
2048785.exe,89541521,224459,133117408,13158612,133228048,13224867,103226,2301994,599568408,16940,88801358,2018,5606,574148642,133,1.71,0.08,162550779,162241000,0,176719772
2110174.exe,96345244,17188060,182124885,17210365,180753422,16986394,1740498,19591793,714138323,35071,93079862,25245,20194,840873422,6284,2.12,0.11,192973287,182680000,9982000,207200710
3080883.exe,69096305,1320612,160163112,16503598,161448373,16244529,389550,4177590,546578779,18122,71121891,7462,8284,551040732,1604,1.57,0.08,147851532,147412000,0,161894427
4900502.exe,87463507,2811627,208368174,15618909,209846156,15468961,1459134,6931711,659218448,32018,87810330,23033,21061,762768520,7143,1.96,0.1,178039555,168661000,9035000,192225935
4972182.exe,134783511,11247840,157190750,5033741,154058589,5107284,3110656,9979586,410104774,36397,127659994,32348,29234,756732431,8301,1.28,0.08,110693921,97363000,13048000,124966677
4998183.exe,161761555,17392323,178216572,4909610,178862199,4944500,2652631,9763122,462964734,46810,150693976,36522,29756,888861403,8296,1.47,0.09,124725497,110359000,14045000,139120702
4999544.exe,63556548,2717263,92285249,2548679,90668280,2557535,1232243,4795222,240811585,25052,64980583,16905,23255,424971588,7172,0.75,0.05,65508970,55115000,10020000,79675213
5226706.exe,84507456,211532,123366519,12749245,123297677,12749531,106361,2408647,592322765,17075,84712207,2374,4493,484856785,136,1.69,0.08,160413963,159156000,1000000,174439633
5670639.exe,148623561,15979536,262536448,18385392,263774974,18006363,2644709,10339539,794480292,57538,151225058,25021,33388,1066137155,8298,2.32,0.13,215020031,201683000,12979000,229318170
6013525.exe,190628426,16394780,262611334,18489298,264859176,17881035,2559204,10646674,795562749,57504,190652467,28580,34124,1193147633,8296,2.36,0.13,215884682,203576000,12034000,230282840
6224408.exe,191373876,17709526,280832616,20316740,272483796,20009883,1767365,9874735,765121119,68172,194481100,22067,34800,1137136098,8301,2.32,0.13,206557555,196255000,10013000,220653280
6258569.exe,40560917,238071,119616615,12643096,120922343,12679394,114963,2041094,493814771,12652,40235684,1979,3847,392559988,134,1.38,0.07,134149511,132895000,999000,148533390
6608004.exe,64529761,809861,94232735,2111309,92198014,1971411,204882,1914889,182911447,12196,69083115,7671,6512,444798063,1737,0.57,0.03,49153780,44924000,3993000,63302004
6644544.exe,137069704,19283380,228033927,16638860,224617464,16251827,1939913,14821183,735573401,48788,136320178,35491,29493,1051001072,8307,2.22,0.12,198334732,180061000,18006000,212589694
6730647.exe,89162824,442268,109580063,13458008,109112129,13212031,899572,3073013,524018489,28324,89820162,24918,18407,554062992,4266,1.45,0.08,145237623,136962000,7997000,159456226
6933552.exe,147894980,16126230,176932759,4967385,181572863,4997046,2840313,10468788,440036258,39940,144148957,36764,31295,839249035,8305,1.39,0.08,118878080,102652000,15945000,132999177
7977536.exe,106405474,22344309,217356135,17850249,212548349,17448231,1131802,18905505,753190828,44974,111073243,15253,14710,849755752,4236,2.23,0.11,204598227,196335000,8013000,218997262
8465470.exe,150275190,17899630,251770939,18474427,257146683,18640729,2075608,9757058,796611902,52106,149963611,41294,36637,1090134410,8303,2.29,0.13,218946933,209671000,8985000,233173249
8485009.exe,74111309,1669157,185300900,14167464,184325240,13853906,758701,5077706,696744524,25347,79053894,14635,11334,786515255,3346,2.05,0.1,188720804,185462000,3007000,202735651
