file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1151909.exe,132248273,5585962,94609908,665433,96905230,630046,5428122,13438704,431001718,554716,134594301,52120,86629,455398416,8586,1.18,0.13,143836659,118521000,24899000,195181676
1259704.exe,348635725,3924481,218764486,951994,216529901,953549,4622221,12335497,603256788,416956,345897339,46310,11116,1073775679,5951,1.96,0.13,163044044,150770000,11981000,177125064
1420625.exe,173432559,7922802,126148980,706409,126135990,701405,9982245,19544895,605866831,1067625,174937137,80133,18732,626695815,13172,1.77,0.18,164177081,143933000,19990000,178438319
2183639.exe,122911104,4564513,84054969,936098,82900531,919600,5041569,13034833,441828650,579643,131539733,16810,23558,436945499,4169,1.19,0.11,121719529,116456000,5019000,135715676
2359897.exe,130798206,4605565,89191201,649607,87285590,657687,4180237,11111604,416148623,552870,131898576,12916,6293,462754316,2881,1.18,0.1,112408158,106175000,6009000,126406793
3539137.exe,128860024,6312769,87437599,952175,88592979,867485,6510652,14695610,494082425,697632,135679811,44017,34994,446233944,6505,1.39,0.13,133490274,122222000,11020000,147627284
3837251.exe,125687820,4724582,90150762,651574,88676262,648519,4717690,13671328,423196751,628412,124649616,19289,5248,436766188,3063,1.19,0.11,115167933,107833000,7054000,129102969
4189894.exe,124486811,5448040,89632781,701014,88704487,689463,6769426,16332560,485905560,826505,125754968,28959,8788,437124837,4432,1.36,0.13,131388111,123124000,8008000,145687039
4889319.exe,346790667,4128209,216630888,954774,213726858,969694,4619621,13260756,606630662,448728,346517628,44943,25047,1068375430,6337,1.95,0.13,163517004,153201000,10013000,177768535
4993403.exe,148731474,9882205,111222958,1064790,117750922,1093859,11271533,23371453,792292613,1083654,163191515,59229,14002,531406536,7894,2.17,0.22,213736245,199466000,14032000,227943903
5007066.exe,137011352,5946815,98590823,895336,96799602,894349,6792748,15719578,504947174,617406,138387214,50340,13944,499688878,8398,1.43,0.13,135974960,118733000,16961000,150189779
5488402.exe,348186927,4315773,218335660,1032313,215989076,1048168,4597223,13007765,636655885,580192,342714635,21269,10154,1065529177,2868,2.01,0.13,171714233,164391000,7016000,186004788
5630383.exe,124745983,4295677,88642862,707785,90327568,681740,4589162,10787598,385639244,421442,126489304,48154,78137,443354416,6569,1.14,0.1,104004107,93748000,9973000,118407963
5951191.exe,178361951,4767212,130273681,679675,132218527,676437,5343298,12831443,496778724,431532,188129924,47176,83063,694222513,9657,1.52,0.13,133911143,118559000,15071000,147980573
6029527.exe,129865492,6608882,93638438,804571,90640465,858346,8045679,17653209,524622910,943633,127774379,33281,49693,448530857,5993,1.48,0.15,141364249,132104000,9007000,155519904
664533.exe,146408343,5162125,102130980,677633,100186029,668955,5291969,13774666,459296283,489900,150118773,41821,9130,531552695,7969,1.36,0.12,122597328,106311000,16046000,136801437
7134438.exe,360550828,5290861,223808388,1109070,219303559,1287021,6728876,15718957,719760526,665037,354190360,46792,93928,1095858192,7551,2.23,0.16,193830205,176472000,17045000,207960721
7157072.exe,127561448,6120764,92525269,969410,91899176,957305,6973886,15460600,489708643,677329,125998455,32930,79138,451262164,5603,1.39,0.13,132065666,119799000,11979000,146450047
7554059.exe,168453399,8926174,126380771,811968,129652069,839474,9894490,20904364,740318316,906978,183415493,97234,24817,613814705,13185,2.07,0.2,199919077,177568000,21946000,214245671
8377242.exe,130419132,6159980,92046541,910511,90431282,994352,7720394,16739026,514358098,699365,136464622,40220,10509,471947944,7556,1.47,0.14,138573904,126248000,12023000,152556696
