file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1359491.exe,349327912,6399832,349731877,659955,347261779,679204,180575,15780523,448915799,17765,346885768,10301,7778,1536609925,633,1.39,0.08,152739160,146365000,5012000,216241134
1820307.exe,282760310,28203656,340887620,725110,343376506,729947,242761,23468754,514736673,19425,281003915,2857,3632,1516666295,627,1.64,0.07,140038016,136683000,2993000,154298791
2021894.exe,437581013,16631851,287599716,597546,282569970,610047,351876,34496395,529971336,23017,427678186,10302,3598,1071597890,1124,1.73,0.08,143575685,141307000,2004000,157669996
2799712.exe,337015910,8866332,274718026,772048,277849363,775409,220001,25123883,671200022,116553,341953697,67613,115033,1360568600,625,2.24,0.09,181557076,155182000,26030000,195772908
3051090.exe,634350878,6405353,493002153,840481,494619536,838170,230401,17660831,1122968427,133451,635253423,10564,111780,2509238645,617,3.71,0.16,304869994,268547000,35939000,319003162
3371941.exe,549418595,17435596,223467233,672954,220474238,670560,1024727,38552166,745221218,123791,536474514,16479,104039,1808321672,2121,2.52,0.11,201162756,164896000,35977000,215491940
3536231.exe,553409681,205943052,155638263,547733,157477921,560991,284013,68754584,1219304119,34714,556972437,6934,9434,1694943543,631,3.96,0.17,328604261,326211000,2001000,342864140
3598512.exe,349363965,6439836,332049245,530726,326626087,532937,290841,15479981,490628741,70831,343459235,14685,5202,1937272375,2114,1.64,0.07,132653458,127316000,4973000,146907135
3823863.exe,530761086,16264915,218269932,676711,218362126,672228,276899,38583477,729137692,117653,545604246,9189,105817,1762694449,832,2.46,0.1,197372148,169022000,28003000,211657597
4174493.exe,426311259,15764827,281473034,664975,282249622,645463,197453,35471318,557538122,15274,430928535,3339,4344,1193458981,625,1.87,0.08,150217719,147941000,1999000,164327716
4573853.exe,371513973,6562482,591685556,790218,591019761,790798,231631,16729415,839046616,123732,368156399,212115,107370,1971231080,631,2.68,0.12,227976883,194651000,32941000,242169685
5530660.exe,429062073,15857521,158695364,421633,157525740,419762,196679,34053926,401031573,12028,433290301,2839,3336,1445654149,631,1.41,0.06,109397151,107146000,2002000,123663122
5766238.exe,425555679,15759130,157530342,416744,156252891,412314,182649,34507682,401399817,11560,431759369,2789,3497,1446801605,636,1.46,0.06,108211672,106942000,999000,122604783
6698648.exe,343181024,9599425,221069852,830603,219728353,819913,186356,23541989,549374524,118141,336492329,6556,106251,990286328,623,1.76,0.08,149059101,115833000,32952000,163554866
6966964.exe,456317834,16132957,293754936,782338,291397535,776275,201861,34425078,596491647,115053,465522046,6086,104513,1160614793,633,1.91,0.08,161130071,129878000,30971000,175253782
709259.exe,228641787,6540765,262268562,648137,256818635,672279,221190,14194499,464910366,114503,221410989,4405,105410,977681824,630,1.45,0.07,126439563,94053000,32018000,140581936
7298421.exe,439770909,16827333,161752935,422905,159265656,421188,341147,36489508,407120635,17324,432122137,8235,4693,1473680930,1546,1.44,0.06,111245757,108872000,1997000,125445041
7327846.exe,451990576,16019249,173531036,652763,173572989,657803,234152,35003001,676185327,120565,453373141,4420,181315,1525908347,624,2.22,0.09,183274270,143995000,38998000,197523004
7914657.exe,343643030,6253151,341400516,682598,346652731,683086,262950,15467679,404557888,11094,344721250,2865,3477,1402480682,631,1.33,0.06,108274194,107829000,0,122606803
8319654.exe,428530919,143302844,157443704,529949,159205362,536432,731942,75117549,1166812559,39239,431244553,9070,10837,1700594918,2092,3.48,0.17,314264554,309023000,5000000,328538011
