file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1230547.exe,758363,101087,5743211,145899,5884701,127228,74594,1328086,181638575,9204,830387,1569,2731,125629339,65,0.39,0.04,80219784,77820000,1995000,144841312
1647016.exe,2022875,304700,65982825,185008,66087244,185266,145090,3025110,782719945,19864,1470392,1938,5499,949763228,133,2.03,0.11,211357622,209995000,999000,225335966
1983458.exe,3002428,461744,210519182,291965,210455155,286445,143062,5227118,1447849741,37463,2656310,4967,10252,1992100352,129,3.74,0.2,390817987,390540000,0,404853863
2344548.exe,870775,131362,3618399,60871,3448324,61046,96130,827463,110249814,3466,205079,243,715,83982828,133,0.31,0.02,29634370,29359000,0,43716202
2492423.exe,1419971,170246,6600714,108888,6254309,112716,88361,960875,181743910,6227,819723,1030,1668,122631293,133,0.47,0.03,50078544,49727000,0,64344797
2708553.exe,3419247,456461,210773804,286614,210839908,287952,188110,5284382,1448008897,36970,3047042,4475,9697,1992923723,129,3.7,0.2,390672225,389290000,998000,404841568
3942378.exe,1298411,100143,4800187,92150,4769079,102429,53424,906912,178384342,5653,586576,983,1553,118588993,67,0.46,0.02,48414472,47175000,1003000,62616633
4162716.exe,1353508,166895,5495575,115169,5457112,119750,89367,1013321,182030700,5578,809345,953,1913,122647037,132,0.48,0.03,49299752,48067000,1001000,63550229
5070692.exe,321773,91571,3455071,59980,3523260,60866,101223,837253,108197174,4655,662916,364,761,86492703,133,0.31,0.02,30362966,28144000,1941000,44417160
5111284.exe,1444224,149170,3317367,69130,3230221,66711,95778,1048655,178340673,5781,730095,1069,1682,110597272,127,0.45,0.03,48364383,48023000,0,62409545
5466468.exe,1198411,155883,3361961,69926,3271355,70916,109907,1074876,179550299,5660,1136120,1267,1800,143794062,132,0.46,0.02,48448194,47068000,1001000,62441398
5474729.exe,1235830,196005,5195545,94464,5205867,92038,97930,1546653,338051777,9634,1066796,1489,2714,236642808,134,0.93,0.05,91467677,89200000,2004000,105476985
5598721.exe,530634,127254,3201904,49903,3150234,51783,89859,653507,66588481,2744,456059,709,456,84392751,134,0.16,0.01,18118233,16820000,989000,32036099
5722411.exe,1125924,140770,3335324,64774,3389572,64653,121401,834432,99628870,3135,370677,314,778,97750424,133,0.29,0.01,26623665,25351000,1014000,40564734
5999868.exe,997630,163007,3539308,76407,3325093,68703,89415,979347,188328192,5950,721121,1114,1644,134716946,132,0.47,0.03,50821209,49569000,991000,65004322
6578108.exe,2657158,414752,210792560,281545,211147908,293431,211712,5439055,1459759179,37065,3621000,4743,9652,2003115332,134,3.54,0.2,396549247,395112000,997000,410644879
7823228.exe,678572,145756,3668037,79212,3548979,78978,114468,1113247,175452648,6419,711590,1280,1949,133286639,133,0.49,0.02,47330547,44993000,1999000,61168777
8001049.exe,1306222,163972,3528324,73859,3304547,69571,90550,978150,187294189,5691,738674,1063,1647,127527554,129,0.5,0.03,50710122,49344000,1007000,64821653
8588479.exe,456014,126158,3328892,66359,3250400,67990,95831,1025768,173474772,5509,658652,1134,1597,132580154,133,0.48,0.02,47136647,46868000,0,61076767
941239.exe,1066051,147427,6148848,147362,6073778,111009,86463,670987,87571327,2220,481532,741,1015,110895929,128,0.22,0.01,24393052,23123000,1005000,38397637
