file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1357465.exe,143657282,180891,79544039,76835,79006038,82993,158405,1381790,144003029,8135,130421156,4317,2339,375630092,377,0.51,0.03,47667470,43167000,4015000,112087252
1803796.exe,68756137,537727,30785435,59632,24418974,62257,600781,1688637,62238058,9280,52565336,9128,1082,184220527,2142,0.21,0.01,16968871,11751000,4896000,30992199
2006045.exe,38042317,219947,22603370,61771,22657413,61376,137092,602314,43634870,1779,47232142,2705,1523,115254896,625,0.15,0.01,11665999,11432000,0,25581618
2358896.exe,941892,148469,3690709,37479,5598757,35487,105849,474785,12744992,2183,6265441,1239,<not counted>,<not counted>,403,0.04,0.0,3482134,2175000,1087000,17449046
321299.exe,36661967,229817,21021144,64503,20805270,56098,120488,533447,39031668,1801,43040337,2647,1172,116636502,383,0.13,0.01,10406551,9191000,1021000,24495002
3644759.exe,2143167,163187,4407690,35624,5781523,35728,110534,500866,14035581,2542,6236684,5312,<not counted>,<not counted>,455,0.03,0.0,3691130,2310000,1155000,17754489
3648700.exe,137102296,236193,75390211,75843,75426587,76450,142375,1090539,152657423,4378,143926789,1662,1479,366770237,372,0.52,0.02,40955130,39753000,993000,55166178
4162787.exe,138677772,231715,75839915,76554,75925690,76287,144799,1130231,160413708,4910,151070811,2811,2477,371971743,2348,0.55,0.02,43107447,39896000,2992000,57014387
4310645.exe,70827344,214141,36963209,69996,35929018,71723,154059,860927,63641202,4086,66485419,4960,1655,192502708,612,0.23,0.01,17394884,16188000,1011000,31531488
4359088.exe,906127,142980,3834655,34165,5549172,34809,111487,486827,14566129,2431,9348817,1279,<not counted>,<not counted>,407,0.04,0.0,3633849,3354000,0,18012089
4871001.exe,69938698,264701,39411567,79050,35553789,74471,371659,1321571,72278249,8016,67509756,11860,2226,206661299,1601,0.22,0.01,20000894,13838000,5930000,34103491
5166283.exe,45238632,502530,23913713,61154,23979508,60756,424687,1248419,54753077,4398,49703566,12024,3006,133918116,2089,0.18,0.01,14784062,10561000,3840000,28927926
5724538.exe,44264497,212774,19887087,59687,20289812,60838,171068,669487,45461465,1757,53776686,561,899,121047146,387,0.15,0.01,11990438,9822000,1964000,26153578
6063773.exe,1107554,158170,4330443,37736,6406126,35605,107237,452052,15077834,2152,9525985,1417,<not counted>,<not counted>,380,0.05,0.0,3848924,2432000,1216000,17816089
6637031.exe,73582305,248605,39830805,69406,38196291,74052,159742,920517,68111821,13298,62294926,4331,2034,195740323,1591,0.24,0.01,18570758,15201000,3040000,32499868
6996922.exe,67632340,182746,36036504,60613,35399819,60163,134281,794044,62422135,5611,68861741,3423,909,190692740,634,0.22,0.01,16612304,15446000,965000,30507186
7607475.exe,142777845,217326,76067563,76460,75720857,96087,210078,1455636,160184756,8424,143120331,3578,1582,375743002,448,0.47,0.02,46230655,44021000,2017000,60256816
7632599.exe,50827046,408807,21362043,62269,21877614,62444,350058,1171227,49206446,3123,62835934,796,1466,129557364,1374,0.14,0.01,14516960,11201000,3055000,28802394
7983452.exe,41523311,347901,22653883,62978,22663058,65531,260622,823595,49837498,3069,48377142,6231,2383,128705893,1118,0.16,0.01,13117897,8903000,3956000,27366351
8307961.exe,44758593,124250,21883493,61314,21784737,61166,129241,642441,43676293,1984,54905608,673,849,137559536,179,0.15,0.01,11935936,10519000,1051000,25838911
