file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1604797.exe,29389338,142932,19265778,56505,18052278,63183,149406,1094568,42635688,7491,25986050,7212,2055,93391073,524,0.08,0.02,32513914,25941000,5986000,96883794
166404.exe,74816443,158805,43623707,64038,44163482,64626,116314,749660,87782560,2699,80490729,1775,1137,226323638,129,0.25,0.01,26003000,24780000,991000,40149197
1923894.exe,28256988,307451,16835394,59503,16836121,59344,172720,657379,44070036,2450,32117242,5864,2487,99142411,917,0.16,0.01,11801218,6755000,4825000,25850017
217838.exe,80544319,238532,46292711,68173,44558253,68210,178812,952976,93481304,5270,80448635,8257,2110,236235569,1034,0.33,0.01,25519348,24250000,1010000,39462542
2767461.exe,75567912,261836,43381195,63014,44037921,55577,143495,765122,89877985,3930,80526628,1760,1165,231849782,518,0.31,0.01,24124776,21856000,1986000,38182754
3630111.exe,27190354,182626,15012052,59728,15138028,59483,128180,569268,41448069,1942,31873051,756,864,99007447,330,0.15,0.01,10889740,9708000,970000,25005281
3868191.exe,73789956,5823689,40730666,254638,37487598,254657,480370,1914635,192770830,12533,83073923,20715,4757,254879125,3261,0.55,0.03,52096833,46761000,5082000,66129692
3876123.exe,25502749,210061,14923178,58252,15277980,56069,120636,551341,40669149,1309,30985303,742,872,96951135,331,0.12,0.01,10967308,8789000,1953000,25139480
4061439.exe,78249665,228609,43210759,65451,43256760,59847,145738,800394,90404336,6364,81130860,2716,1116,232272352,516,0.32,0.01,24416836,22165000,2015000,38510218
4246029.exe,31732929,301161,16632404,59635,14741120,59882,248399,758368,45574804,9718,34304040,466,1073,109900871,917,0.16,0.01,12142484,8934000,2978000,26227030
4264435.exe,73035427,3128754,52265223,291726,55144413,303054,586750,1704703,135054311,11525,81440284,10153,3555,255786972,2870,0.43,0.02,36439780,33173000,3015000,50352146
4294775.exe,78510249,142457,44348979,62178,44430213,61741,133093,763989,90157371,5135,80593117,4158,1114,228237425,322,0.28,0.01,25669338,24463000,978000,39669552
4386985.exe,26483124,231287,15192524,59509,15185873,58916,129436,544442,40916648,1993,30858085,3645,1560,97096460,524,0.13,0.01,10752095,8608000,1913000,24512489
4806011.exe,28588984,230501,14206317,62581,14060634,61082,149707,609942,40493552,2443,32840322,774,937,99789268,524,0.13,0.01,10851428,8658000,1924000,24762865
4823473.exe,75281332,242395,43904274,63214,43983736,55769,130471,733980,89283978,3110,78184795,3966,1556,227101922,517,0.31,0.01,24094968,23793000,0,38099388
5045851.exe,25412998,155377,15099071,61513,15251473,52063,91059,473539,38499451,1170,28892155,650,836,91883169,133,0.13,0.01,10253777,9041000,1004000,24387213
5606913.exe,30569999,187904,15056163,59589,14221992,59957,164327,634114,40304740,5219,33033532,790,753,105823022,524,0.14,0.01,10879270,8754000,1945000,24918253
7148062.exe,36781113,81043,17852489,54070,17860640,56087,110204,555037,40848114,2160,38299525,436,755,111700925,134,0.15,0.01,11304056,11054000,0,25444025
7611471.exe,79821640,195585,44078233,63562,43551329,62221,154053,823163,92800345,7048,82463852,3745,1072,236339003,518,0.33,0.01,25042772,23827000,992000,38899573
8340073.exe,76943734,244689,43121114,63384,43488662,55191,141745,766808,89418669,5026,80556329,1630,1251,232662986,519,0.31,0.01,24054276,20819000,2974000,38297888
