file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1184356.exe,648513731,19787158,342735445,2292084,342609349,2317600,5229271,26961422,1023809612,665179,646684419,113248,33665,2764702792,24690,3.27,0.21,306996326,242796000,62204000,373041318
1247728.exe,131281336,4756105,54485916,170892,54958523,170264,3717114,6409294,361657642,136432,129786305,202441,59914,557489701,20540,1.08,0.08,97597870,52666000,44716000,111680265
1464477.exe,170010383,6621905,64028895,963315,63185338,1013573,3865039,6858093,349227634,54542,177602321,164390,27241,514999612,20593,1.15,0.08,94446128,60041000,34023000,108644567
1637061.exe,129908384,4727447,75050503,961002,73340191,959001,3795775,6247507,343761764,131745,128091647,131706,61443,543594207,20538,1.11,0.08,94384790,54021000,40016000,108527506
1758935.exe,226955757,12948171,160162281,569898,159410842,514539,11149794,20029414,658472267,324390,220257904,255885,184771,1107640145,41154,2.21,0.18,173098550,93869000,78890000,187038537
2070371.exe,620839842,15911762,366571366,2334461,367704790,2351853,9092938,24115400,1194374704,176948,620848859,210364,57970,2406327853,49124,4.06,0.26,321870930,238356000,83124000,336116996
2075190.exe,922187323,30839507,376704934,2347303,377059584,2331115,8836495,37366975,1278806018,680948,919100626,310537,52817,2812398120,41095,4.14,0.28,344304686,278032000,66007000,358404287
2185872.exe,239664092,9143463,151761560,1068886,147920720,1006329,6966897,10832765,531582490,269906,233496302,127293,45112,848799522,40943,1.71,0.13,144679828,71197000,73203000,158877470
2954072.exe,150362181,6542652,85487351,967624,85997178,1013924,3898039,6821449,351221969,55713,154039056,155715,26763,546918518,20593,1.15,0.08,95063120,65520000,29232000,109423849
3408192.exe,139113983,3932763,68363275,968755,68285113,955133,2380143,6388048,368785767,60068,134018175,126030,27200,598632661,23389,1.15,0.07,100087846,65852000,33924000,114430438
4853971.exe,148459966,5756920,97257169,4316939,96680967,4423816,4762348,8263756,459098159,151532,145010626,131252,60111,534925573,20538,1.43,0.11,124522303,89177000,35069000,138687714
4886910.exe,260100455,6692389,105917971,155179,106372616,158463,3869977,7228613,440374623,78794,256119054,155112,31843,872434184,20591,1.48,0.1,118856091,85431000,33167000,133131103
5939101.exe,173913662,9544746,105258031,1116886,103506759,1039593,7230246,10959440,502658310,304019,169550953,196831,43851,722802154,40944,1.65,0.13,135907664,59806000,75755000,149925095
6244325.exe,182188909,12596285,126429276,1072534,126257725,1074638,7824142,12842193,557242761,103514,184823153,214280,49152,722309574,41000,1.78,0.15,151926408,78805000,72820000,166435837
6435330.exe,202804615,12692248,127241192,1063801,127975636,1059396,7558329,12830957,537600004,97231,206297948,335431,49638,728298877,40995,1.73,0.14,145268230,84974000,59982000,159458220
6684177.exe,984249244,55202811,438676913,2679360,439736784,2699681,13338064,68623395,1410880572,1463842,989027709,333190,55747,3255544139,41241,4.74,0.33,380236483,309933000,69985000,394278660
7041402.exe,131862721,6915097,62964537,998324,64009873,970163,3835721,6923120,337526758,56317,133026945,155306,25883,493628575,20589,1.07,0.08,91251770,55974000,34984000,105645060
7490618.exe,84502560,2889271,42988711,879853,43029684,878966,99070,1022189,164845138,5097,86206212,547,1065,365229755,143,0.5,0.02,44456049,43179000,1004000,58555754
8016630.exe,217033351,6485344,103430847,918749,103765867,956582,3928226,6928303,353590800,56941,231126656,116094,23497,661586013,20589,1.06,0.09,98046191,55868000,41901000,112372061
8619941.exe,219188804,12066187,171993358,1099405,168635127,1051495,11801682,17702624,609536720,301578,214621128,220246,98760,1072101775,40942,2.02,0.18,164282709,81004000,83004000,178611970
