1054386.exe,    2.51, ,   0.12, ,   240
1054386.exe,    2.54, ,   0.11, ,   219
1054386.exe,    2.56, ,   0.11, ,   218
1054386.exe,    2.50, ,   0.11, ,   221
1054386.exe,    2.47, ,   0.10, ,   220
1054386.exe,    2.51, ,   0.11, ,   218
1054386.exe,    2.54, ,   0.10, ,   218
1054386.exe,    2.54, ,   0.11, ,   219
1054386.exe,    2.52, ,   0.11, ,   220
1054386.exe,    2.58, ,   0.11, ,   218
2082270.exe,    6.03, ,   0.20, ,   528
2082270.exe,    5.97, ,   0.19, ,   489
2082270.exe,    5.97, ,   0.19, ,   492
2082270.exe,    5.92, ,   0.19, ,   489
2082270.exe,    5.97, ,   0.19, ,   489
2082270.exe,    5.96, ,   0.19, ,   488
2082270.exe,    5.93, ,   0.19, ,   487
2082270.exe,    5.98, ,   0.19, ,   492
2082270.exe,    6.03, ,   0.19, ,   491
2082270.exe,    5.96, ,   0.19, ,   489
2136822.exe,    4.69, ,   0.19, ,   402
2136822.exe,    4.70, ,   0.19, ,   401
2136822.exe,    4.75, ,   0.20, ,   401
2136822.exe,    4.76, ,   0.19, ,   404
2136822.exe,    4.88, ,   0.20, ,   404
2136822.exe,    4.71, ,   0.19, ,   402
2136822.exe,    4.57, ,   0.19, ,   424
2136822.exe,    4.69, ,   0.19, ,   401
2136822.exe,    4.71, ,   0.19, ,   401
2136822.exe,    4.69, ,   0.19, ,   401
2395206.exe,   11.46, ,   0.32, ,  1044
2395206.exe,   11.41, ,   0.32, ,  1045
2395206.exe,   11.37, ,   0.32, ,  1044
2395206.exe,   11.48, ,   0.32, ,  1050
2395206.exe,   11.41, ,   0.32, ,  1045
2395206.exe,   11.49, ,   0.32, ,  1050
2395206.exe,   11.28, ,   0.32, ,  1047
2395206.exe,   11.33, ,   0.32, ,  1048
2395206.exe,   11.39, ,   0.32, ,  1047
2395206.exe,   11.46, ,   0.32, ,  1045
2666073.exe,    5.67, ,   0.25, ,   493
2666073.exe,    5.65, ,   0.24, ,   493
2666073.exe,    5.65, ,   0.24, ,   493
2666073.exe,    5.65, ,   0.25, ,   494
2666073.exe,    5.68, ,   0.26, ,   495
2666073.exe,    5.64, ,   0.24, ,   494
2666073.exe,    5.62, ,   0.25, ,   495
2666073.exe,    5.68, ,   0.24, ,   493
2666073.exe,    5.62, ,   0.25, ,   494
2666073.exe,    5.62, ,   0.25, ,   494
301392.exe,    2.10, ,   0.10, ,   181
301392.exe,    2.06, ,   0.10, ,   179
301392.exe,    2.06, ,   0.10, ,   180
301392.exe,    2.06, ,   0.10, ,   179
301392.exe,    2.06, ,   0.10, ,   180
301392.exe,    2.03, ,   0.10, ,   181
301392.exe,    2.11, ,   0.10, ,   181
301392.exe,    2.08, ,   0.10, ,   179
301392.exe,    2.07, ,   0.10, ,   178
301392.exe,    2.03, ,   0.10, ,   180
3960987.exe,    5.06, ,   0.20, ,   428
3960987.exe,    5.00, ,   0.20, ,   431
3960987.exe,    5.03, ,   0.20, ,   427
3960987.exe,    5.00, ,   0.20, ,   428
3960987.exe,    5.01, ,   0.20, ,   426
3960987.exe,    5.03, ,   0.20, ,   427
3960987.exe,    5.01, ,   0.20, ,   431
3960987.exe,    5.03, ,   0.20, ,   427
3960987.exe,    5.02, ,   0.20, ,   426
3960987.exe,    5.08, ,   0.20, ,   430
3989839.exe,    4.84, ,   0.19, ,   415
3989839.exe,    4.84, ,   0.19, ,   416
3989839.exe,    4.92, ,   0.19, ,   412
3989839.exe,    4.91, ,   0.19, ,   412
3989839.exe,    4.90, ,   0.19, ,   412
3989839.exe,    4.87, ,   0.19, ,   411
3989839.exe,    4.86, ,   0.19, ,   412
3989839.exe,    4.88, ,   0.19, ,   413
3989839.exe,    4.84, ,   0.19, ,   412
3989839.exe,    4.89, ,   0.19, ,   412
4443808.exe,    6.58, ,   0.24, ,   547
4443808.exe,    6.58, ,   0.24, ,   548
4443808.exe,    6.59, ,   0.24, ,   547
4443808.exe,    6.64, ,   0.24, ,   549
4443808.exe,    6.60, ,   0.24, ,   546
4443808.exe,    6.57, ,   0.24, ,   547
4443808.exe,    6.62, ,   0.24, ,   548
4443808.exe,    6.62, ,   0.24, ,   547
4443808.exe,    6.61, ,   0.24, ,   548
4443808.exe,    6.64, ,   0.24, ,   547
4870928.exe,   12.97, ,   0.59, ,  1131
4870928.exe,   13.04, ,   0.59, ,  1130
4870928.exe,   13.09, ,   0.59, ,  1131
4870928.exe,   13.17, ,   0.60, ,  1134
4870928.exe,   13.13, ,   0.59, ,  1134
4870928.exe,   13.09, ,   0.59, ,  1134
4870928.exe,   13.11, ,   0.59, ,  1135
4870928.exe,   13.04, ,   0.59, ,  1135
4870928.exe,   13.06, ,   0.59, ,  1130
4870928.exe,   13.03, ,   0.59, ,  1139
5060739.exe,    6.05, ,   0.19, ,   500
5060739.exe,    6.02, ,   0.19, ,   496
5060739.exe,    6.02, ,   0.19, ,   495
5060739.exe,    6.01, ,   0.19, ,   500
5060739.exe,    6.00, ,   0.19, ,   500
5060739.exe,    6.03, ,   0.19, ,   496
5060739.exe,    6.05, ,   0.20, ,   499
5060739.exe,    5.99, ,   0.19, ,   497
5060739.exe,    6.02, ,   0.19, ,   498
5060739.exe,    6.21, ,   0.19, ,   499
5237654.exe,   10.70, ,   0.54, ,  1006
5237654.exe,   10.63, ,   0.53, ,  1002
5237654.exe,   10.65, ,   0.54, ,  1003
5237654.exe,   10.72, ,   0.54, ,  1006
5237654.exe,   10.64, ,   0.54, ,  1015
5237654.exe,   10.65, ,   0.54, ,  1007
5237654.exe,   10.73, ,   0.52, ,  1012
5237654.exe,   10.80, ,   0.53, ,  1009
5237654.exe,   10.69, ,   0.54, ,  1004
5237654.exe,   10.75, ,   0.54, ,  1011
