file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1017040.exe,590015033,932339949,26865791,2994277,178189028,3409555,6529,176292074,3378497,287820788,9692379,140938773,11946595,2320763,235241,845589,434030,289857214,65267,152436489,43822,189785,49371,81522000,10541000
1140402.exe,509817099,758611063,24236286,3534131,148565237,2871794,6964,150633519,2706362,255774936,7951777,121477782,10377042,1775749,154376,799911,292169,285385125,65292,128118172,36373,158841,87125,42647000,7609000
1187270.exe,410357870,511682635,23005371,2901041,111236950,2844582,6713,116496436,2965645,179725254,6951322,95898859,11625222,1877952,207978,661342,212083,180414208,120146,73047942,41101,149145,50822,19945000,3630000
1228057.exe,525484517,790399004,22971877,3192563,156565422,2887416,6974,153683237,2868573,244966716,9171544,113956658,9437940,2037166,192866,739679,256030,264346842,60673,123501275,36743,156171,44350,49138000,3672000
1367032.exe,515551746,736308622,25037082,3587586,144515637,2944754,8434,144850635,2761560,240719096,9310540,120823609,10465196,1962928,153339,792541,279271,278220987,61665,129416713,38459,169459,37925,42824000,8078000
1370800.exe,395010783,809930904,4023387,241298,112114967,191197,625,117279706,176660,296408750,2426070,175440350,886942,396886,19134,44491,7002,277285326,9920,168367086,2340,3000,3352,104401000,2982000
1671790.exe,368950250,452691281,20808204,1789075,97181208,3011640,6513,96705118,2772819,128926463,8621266,61364727,9282912,2516177,300360,731240,369506,117956319,59509,59795130,37604,149499,48669,9122000,3420000
1845510.exe,746701883,1145851142,26978892,3563105,210567948,2930787,7751,214778500,3000111,387888336,8102782,235299132,11975606,1839689,134729,862467,453824,405417192,123838,230982494,55322,159623,55138,106300000,7019000
1992685.exe,551049565,1174671056,4749799,276301,184141799,220105,867,183660899,211835,418169302,2625035,221190145,1336868,479374,13443,92588,37179,431078085,15562,213028542,8030,7446,5552,147855000,2997000
2169893.exe,520560632,779372945,24809761,3391204,149404575,2980898,6726,146755585,2833705,248140136,8947506,120406083,9825751,2048975,182014,733304,339133,277169427,63677,132264730,40769,152035,67574,44223000,6583000
2312876.exe,424780184,522843410,24307867,3248789,103611886,2720111,6284,109590118,2753754,185839569,7145320,90910597,10585666,1899329,142696,1013515,591567,176077730,97069,88917444,40566,142646,60637,22264000,4048000
2395064.exe,2456142228,4512700338,36944639,5599321,737575124,3313546,23859,740418098,3461310,1471979388,11207753,1115158171,17291941,2278389,178102,2113898,1403436,1480720088,204873,1104241593,129482,274473,68346,543484000,32930000
2436754.exe,424216299,527189577,25200640,3667057,102888278,2791761,6968,109658321,2774525,175192556,7620527,95151507,10722114,1815776,131710,842404,438821,220739333,79832,91873194,41897,157174,60104,19204000,6796000
2448903.exe,812175336,1267892555,24481313,3307130,232376820,3178569,10492,236241988,3218064,426997628,7709542,278879310,12616626,1953757,271967,873761,365621,415819484,118361,254926564,68689,186303,74888,119567000,12057000
2462469.exe,369554498,447497213,21610929,2470893,92706413,2909618,6521,90569846,2814108,122023638,8323885,57773691,9151660,2358405,244108,991013,395658,119241547,50638,59354839,37460,145756,70362,5044000,5773000
2578170.exe,434503898,543089732,24222490,3786130,113626271,2834035,7478,119592563,2720375,191514800,7270453,95115599,10441162,1780050,149971,819824,407097,196252619,74573,84435618,60436,188019,65907,20045000,6842000
275342.exe,509204618,794691094,22956875,3163971,156490430,2898112,6480,151816351,2889564,245987859,8061746,116216399,9497143,1855435,184639,706431,286968,268081658,59036,123518990,37098,154510,71251,45600000,6739000
2802363.exe,521299104,809249484,23878872,3501965,157004587,2953647,6483,153357809,2785041,247591485,7865182,127711030,9340008,1912286,171000,830907,322528,274884490,73580,137031657,39312,139920,86616,46084000,4639000
2823661.exe,406926987,463093355,21846957,2576707,100593683,3164236,8894,109012774,3181820,176360026,6686202,88115645,10552218,2048187,289808,1015491,772018,109003296,182674,58940205,99635,180564,90198,10081000,9975000
293813.exe,353894013,402344444,23254608,3199299,78110877,2850739,6234,77668009,2657961,102718861,7268183,54684780,10069195,1873166,146253,732141,344574,117828392,63386,61597870,37207,152776,51477,1926000,4416000
3040402.exe,412324098,471420787,23024478,3020431,99370466,3041653,8193,103948345,3132061,161125581,7109184,83140536,11589245,1806707,256676,740141,374810,147459937,164388,63975743,59123,158736,32194,11143000,10104000
3095970.exe,433910012,572871598,25481029,3658251,101597960,2895089,9220,96630238,2712996,139308242,8627084,80604613,10356708,1956122,170579,863709,437675,208592347,66305,92932665,40971,160571,38761,15820000,12853000
391684.exe,597800604,1221342263,3215206,414209,184969041,211421,1377,183597396,210757,431965612,1612468,256535186,1343010,183615,33863,99176,30872,453265127,16199,260721878,3424,3892,6458,164852000,1005000
4011765.exe,408924182,506236686,22823514,2889084,100169703,2959383,6552,100253741,3064405,147903950,7165197,88530424,12018777,1810032,227408,721500,346973,149494698,120578,81352731,32930,133620,24266,19085000,2644000
4055920.exe,391412114,749478629,6619363,436447,107813710,201289,1359,112276449,193150,282858127,3405483,162760556,884647,775823,22875,355378,631803,238699449,45943,151858357,17773,11259,6234,106746000,1007000
4076325.exe,441374541,577436973,23570382,3297320,109122045,2904867,6532,112732814,2855486,199688828,8370711,108830696,8751603,1918963,198096,733854,295441,175307366,63909,98091906,49194,173397,78169,24215000,6706000
4162451.exe,376239968,462072895,21266742,1912210,99787723,2980311,6978,100725622,2835968,138809039,8563388,56692580,8671291,2747593,249669,882208,531082,122630951,61695,59650506,40070,152129,103817,5915000,7620000
4234660.exe,521665893,833055893,22265551,3225966,163495060,2894955,6488,161734380,2897348,260231085,9059456,133693548,9357819,1999863,227381,729650,245469,281306018,67104,132656476,33964,155882,61846,49356000,4029000
4353494.exe,516358868,759380461,24659500,3530440,150576212,2953947,7468,147432947,2802350,242094126,9149397,119547470,9814231,2116817,188598,796512,346150,270512502,67485,129734772,39913,156785,69959,45499000,6066000
4401483.exe,513033237,765620869,25813901,3757707,147570830,2814377,6735,146201968,2704922,249150405,8834738,118768246,10604493,1856374,151887,782534,404623,288466422,72022,125432064,34564,142790,48530,43515000,5775000
4445110.exe,514671574,760208112,25430641,3802626,148679744,2822214,6723,147695933,2737186,248128583,7911211,118505326,10547209,1763701,144357,769020,413006,285360625,73780,125673928,33512,152724,47736,43135000,5737000
4547513.exe,450461645,629908155,22755645,2848815,113370466,2920096,6762,116185571,2848682,197924216,8841194,111335720,9058500,2302128,241893,1037158,389313,211399759,51682,102005074,43336,175426,38652,23969000,9701000
4661444.exe,430299117,527772590,25562405,3852391,104916675,2845110,7702,113355205,2696707,182910328,8283754,98257844,10432802,1872356,185312,846086,376304,217273845,66185,90034564,58378,174349,66852,21625000,6155000
481317.exe,512066893,756417199,24969117,3602991,146907122,2895041,6723,146206818,2746367,233470108,8869423,116218268,10699876,1863189,161916,798311,333291,278117439,67556,125537612,32030,145012,47442,42782000,7130000
4842228.exe,388269718,456772675,21654110,1886351,102434851,3166320,6243,106784756,2960520,173788885,7319771,80333232,9626141,2405023,348818,1155519,755615,117146550,99355,60239123,52836,155143,55634,10764000,4305000
4895496.exe,502387414,729393274,24910560,3260010,147570456,2781265,6482,147854532,2846635,242112531,7774793,121775039,11145906,1822780,135299,799696,406829,273894492,91615,120677631,25281,130797,31528,41628000,6600000
5061073.exe,1399233218,2769942761,6328391,238629,358671804,1374804,179,361062590,1376664,1009160005,2370624,687676831,3232363,283402,24293,157779,25723,1008041626,45200,684627095,18605,6675,11375,379999000,0
5147312.exe,399155716,476929981,21795118,2435477,97585122,3288252,6559,101011129,3071139,143617971,7392606,79435751,10727600,2406696,296101,729642,388198,142447286,76423,74849816,43058,123928,47514,15312000,2187000
5262953.exe,552549303,855383094,22117319,2132886,166882731,3225435,6519,166565468,3026537,287468933,7768374,147492377,10742263,2495834,337035,656270,390590,295527857,81936,137966896,42642,142638,68671,55047000,5576000
5340199.exe,426247342,564272176,24453100,3806252,96494167,2845006,8459,93588890,2677044,147634338,8409941,82684447,10512989,1827382,170670,777894,308572,219853755,69638,100425915,35339,152974,66918,18724000,9612000
5380357.exe,436199904,627596764,24352870,3849048,108697784,2948516,10173,100942819,2734329,135095183,8498166,73372242,10786492,1893462,180889,762774,313319,216050984,65332,105078941,36595,139426,46489,16077000,12623000
5390420.exe,409915648,473595130,22667488,2887768,105168278,3047377,8448,112311720,3105602,177397052,6981668,88851586,11435288,1907640,266837,1000199,603968,118400740,152903,59347241,58799,177154,40128,14947000,6834000
5485043.exe,804886386,1543574893,5979199,1000706,220145089,277322,5130,218664068,282575,508826386,3158548,379378122,2089052,323820,27435,354559,222105,522505962,43518,382111638,56320,48157,13342,209674000,8986000
5751397.exe,434482729,550387429,23965696,3699905,109297499,2843172,6857,115369526,2764986,183880428,7243087,93520427,10192603,1822754,138574,708501,471859,222207366,73623,92592502,41698,149383,66092,19724000,7151000
5758118.exe,373417958,462409372,21561955,2162342,92639045,2961383,8479,91134652,2824339,117943699,8897242,53862937,8925241,2826503,250952,915411,536131,123029197,64759,60178760,40671,163492,43829,1964000,11695000
5823527.exe,126433319,340015386,1290055,221456,53690701,72962,1286,49058744,69768,96354368,425383,44324358,318150,26751,3701,26712,8990,114939556,9357,46109449,660,1787,2323,33658000,2039000
5857996.exe,501514576,735468378,25091472,3569127,145993265,2787539,6481,146045758,2818620,238925651,7816260,118304155,10834346,1828003,139864,847509,381189,283201784,80937,121810887,26242,133540,46556,41499000,6599000
5975293.exe,506883716,760128911,24875814,3634655,149492001,2804642,6721,148472277,2718805,250106945,8068874,120647217,10810976,1801062,153854,773002,426712,288305298,73043,126583004,34171,145743,27983,43779000,5696000
6136209.exe,367451873,443983886,22096896,2815758,92193352,2868205,6503,90184424,2806358,120753686,8872404,62059379,8962736,2280978,237986,947712,320237,112012169,50954,58898179,33009,154898,40667,6486000,4369000
