file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
120780.exe,1015412012,287257563,4330336,179968,35112700,1877051,135,34578636,1841714,147360698,427628,49871696,2277162,149734,9754,115832,19995,153937682,30339,51244711,2938,5108,8726,300005000,2000000
1231818.exe,168272127,211983688,1222352,143006,9315232,94784,130,9331602,99029,32294188,221052,21720611,382790,27626,3687,17345,2989,32440129,4346,21597089,385,479,1022,44304000,1006000
1290864.exe,94688119,133075000,915169,120646,6977453,91540,128,6469530,88618,20944110,166661,7198375,391157,34547,4155,10271,1761,27884148,2777,14070411,235,369,636,24908000,1992000
1318308.exe,201795199,202155046,1401936,162847,6672692,95286,135,6502708,90384,4495622,177173,1808060,416834,37686,2985,22450,3575,1876229,5407,1784080,474,751,1252,53618000,1985000
1340102.exe,1016972276,825074513,4045416,186160,74131203,226886,134,74121577,229120,275057775,417771,195369366,2175699,149872,10951,105494,17822,276511041,27618,195183324,2463,3819,7470,275485000,0
1570142.exe,96767701,84171889,874752,123021,3483569,73451,134,3475151,73860,19679975,169043,8841889,260954,14658,1276,11348,1637,19893987,2482,8846332,217,292,604,23413000,1951000
1751912.exe,678275068,1004333327,2799329,151006,104468999,169266,136,104475448,168332,188420223,341021,123745530,1439700,102664,8018,71381,11939,189300175,16727,123578774,1584,2354,4200,183750000,0
1920040.exe,220974107,139604369,1993829,213542,6741446,130270,194,6536194,127862,32354266,144539,12636058,489858,32626,2674,25479,3944,27915366,14929,12780059,1957,5180,4077,58254000,2589000
2079662.exe,616164964,164990164,2679611,177643,14407804,162223,134,14392767,159824,60751478,305050,28088531,1254566,86397,6096,71635,10694,59519275,15419,27946724,1417,1593,3987,164854000,999000
2087440.exe,706857653,918464199,3103436,166694,151099575,188004,135,151172602,186305,207297297,328419,128172786,1466860,97192,7366,73668,12649,210685458,21225,127755779,1886,3565,5267,191724000,0
2095380.exe,211131130,239280752,1400423,150838,3920924,96721,137,3738159,90460,22896689,182788,6338431,469146,35221,5277,30673,4833,22230322,9472,6705656,808,1913,2577,56022000,2000000
2118492.exe,1098187104,2090615487,4322263,196890,103467880,237572,135,103171090,237499,321430809,408329,205220523,2179674,155582,10208,120310,19199,325480586,28466,207091841,2643,4508,7044,296613000,998000
2133666.exe,5210810921,1766209997,18951510,684255,213325095,903267,303,208578952,900712,652683796,1486186,280752808,10263590,692111,58875,674255,155324,666279538,171208,289965430,16589,35599,49078,1399347000,0
214531.exe,122558446,53676537,1141459,144369,3032409,78757,134,2745335,71732,18207065,119757,6366227,271705,26179,2069,15694,2240,17111416,3155,6323775,291,405,779,31461000,1966000
2148414.exe,187482545,177721960,1231152,132742,3620711,85044,128,3463692,85492,29680550,193751,13985995,490931,37439,2173,19936,3308,29213886,4721,13875182,425,636,1184,49813000,996000
2167825.exe,201349106,65108881,1369022,144620,4870069,140713,135,4765329,127837,26611457,183376,10116976,466942,39049,2807,21337,3646,24689376,5073,9978387,464,609,1298,55368000,0
2270454.exe,75867736,105357134,1097628,150334,3832304,85172,135,3907541,88506,20170027,174021,11437181,198882,15232,1627,8740,1402,22092677,3200,11530874,254,475,1041,19992000,999000
2279764.exe,428749232,114326202,2120780,159894,5920416,193528,135,5881072,207681,39762479,269085,14003781,1018168,70821,4452,45981,7541,37796437,10519,13808621,995,1291,2741,114464000,1990000
2282083.exe,2929182246,4774333204,11026736,302813,411306066,3347839,128,411440503,3347651,700625894,995079,470498688,6140141,395279,27104,313688,51261,700952070,73970,469472145,6888,10643,19642,790389000,1000000
2373932.exe,5170242594,1725500515,18763481,411522,208331933,943373,128,207941606,927444,651681548,1508837,281446000,10782219,697130,53083,553552,90541,650088635,126043,280290924,12348,20456,34497,1403136000,999000
247789.exe,82715699,94712789,945516,137427,4269791,208031,134,4319221,216298,16922666,181148,7692026,196690,14727,1751,9758,1476,17583879,2284,7815064,195,270,552,20749000,1976000
2513196.exe,352000239,579128155,1833117,158941,26621512,113056,128,26522058,112402,88955428,247739,76328720,781103,60421,5441,36770,6275,90103883,9034,76422032,887,1663,2589,94986000,999000
2674105.exe,403053531,103604389,2081118,163980,6204170,197191,136,6264654,185123,39724102,258307,12435490,872370,55308,4000,43677,7084,37933590,9926,12354794,924,970,3171,107003000,1981000
303419.exe,109470326,113427899,1027586,136712,4551166,138875,135,4421046,132994,25042275,135858,12420384,330559,27056,2439,14349,1974,25136615,2706,14689867,252,397,722,29673000,989000
3104536.exe,85673044,122065636,947150,135533,8553123,99813,132,9342592,92744,29347644,186874,17633110,234413,16756,1782,10091,1565,29839489,2257,18632904,196,302,548,22302000,1013000
3163004.exe,176401098,150567989,1201245,132755,3542079,90232,128,3730851,90563,21340707,194601,4984772,478600,37482,1631,19835,3104,20181318,4724,4786627,414,639,1132,46832000,1992000
3231389.exe,2587432998,864431697,9758194,252031,105120275,494202,130,105032737,504032,329784259,880039,141608452,5499327,362982,35896,283567,45939,327328897,65853,140671344,6353,10845,17811,698804000,999000
3388688.exe,228515567,67525835,1542636,168985,4885625,137292,134,4651493,130151,26790706,207314,8816926,507477,34638,2091,23698,4039,25430295,5940,8636086,773,1564,2346,61149000,1002000
396083.exe,1029955624,381687026,4588434,370415,73294220,3711951,1561,73006631,3745117,7867259,570325,3722942,2381868,139552,8840,211237,126422,11712056,33854,6896418,9921,10795,9461,274677000,4009000
3965275.exe,5157292426,1698646567,17668165,288871,207675946,877478,135,207819810,879101,644254181,1523852,276232146,10737201,681650,62867,556985,94300,640198697,130024,274162582,12230,16089,34707,1397403000,999000
4231587.exe,173764639,138802523,1170877,121814,3729177,89987,134,3736150,91729,22803877,178056,6543025,471642,28797,2905,19408,3204,21601770,4430,6282619,405,533,1150,46887000,997000
4261319.exe,207880517,153765566,1372932,159970,3929269,97505,129,3741650,92418,24211406,189967,6473161,477194,33477,3586,31821,3624,23188401,5429,6319888,479,618,1290,54282000,1973000
4263677.exe,1119853113,1642064578,4618636,231472,106263897,246887,134,106344573,244014,329871322,439938,208783993,2329903,148329,9692,116768,21471,330371815,30995,207334386,3089,4937,8723,302970000,0
4454123.exe,162281746,98660457,1254428,147518,3993740,95801,135,3823454,97348,21902946,190534,7810410,356016,23050,1664,17353,2782,22431898,4163,7950747,373,551,1357,42228000,1005000
4543507.exe,99587671,134847590,922527,131562,7397849,139629,130,7392750,150460,22924529,165932,13368656,306104,25018,1435,10680,1800,24395128,2573,13846352,231,278,636,27355000,0
4815772.exe,264671875,184999633,1561225,174162,4025284,106029,136,4100483,110822,39261997,226423,20006144,632224,49136,4120,27843,4832,38041804,6509,19827131,683,1137,2081,70898000,998000
5081047.exe,2669915610,4890145950,10191298,285265,292974977,1904394,134,291692155,1894213,631333120,908688,427848326,5725813,367856,26252,287569,47001,633357348,68747,433105537,6310,9931,17627,724606000,1998000
508772.exe,120056360,134816693,1126619,158181,11268204,110320,135,10352928,99511,29148123,153357,13789163,282748,17933,1635,28432,2194,29546990,3142,14346009,283,352,786,34235000,0
511502.exe,236209226,73839538,1546423,145725,5070637,219440,128,4981832,244646,26549531,212863,10556195,541201,37193,4076,26376,4354,26818790,6083,9699216,565,746,1547,65307000,0
