nome,slopes,lincoeff
1071,0.021048708530447068,0
1082,0.01978984574246393,0
1084,0.020686292490560292,0
1091,0.021018862833868196,0
1131,0.020495821421095087,0
1132,0.02075007959490914,0
1140,0.021234998156331508,0
1158,0.022791098730343892,0
1190,0.02209015702924033,0
1192,0.020586568563661877,0
1195,0.020858489345349035,0
1197,0.022288006151205696,0
1619,0.020969885286719853,0
1621,0.020283119899031695,0
1628,0.020633780210783666,0
1632,0.020943904698979873,0
1634,0.020800325285309448,0
1635,0.019681698764089307,0
1636,0.02208746575056948,0
1639,0.022006655933786125,0
1640,0.020055645499493145,0
1642,0.019940403012455043,0
1643,0.019894685633041066,0
1666,0.020561908801179526,0
1667,0.021000580971434354,0
1668,0.020770069000354482,0
1669,0.02091054760005922,0
1671,0.021368555755775738,0
1672,0.02232036370398354,0
1674,0.020779901851839505,0
2166,0.022443223208494248,0
2185,0.02115566506678755,0
