file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1095744.exe,499195214,764990773,896211,136159,154331008,730373,127,154251918,729176,247869986,396551,141650107,816330,199430,<not supported>,78181,<not supported>,253614252,991468,141560108,106492,122,96404,120438000,31113000
1201761.exe,506930871,772228274,916492,147938,159129081,726173,715,160374193,719098,255218598,447173,141768096,627507,193432,<not supported>,98776,<not supported>,243279788,1368387,137615218,114297,61,214768,129123000,23022000
1322833.exe,505865215,764577559,802449,115353,154939416,716270,128,154595229,714127,248215952,345825,140651019,784629,183326,<not supported>,54811,<not supported>,251909918,1318294,140572745,106172,57,225153,124880000,25975000
1343819.exe,519103544,766369176,838465,110397,154352258,721574,127,153861287,721051,246618914,350776,139376707,797584,177156,<not supported>,54690,<not supported>,253126305,1241329,141202759,106970,206851,13107,128909000,24170000
1349457.exe,499432100,760172115,844120,108746,153975217,913361,128,153750612,909319,245050311,336898,140610441,800834,185170,<not supported>,55600,<not supported>,249367379,1311537,140721254,106321,63,288783,124106000,26022000
1368556.exe,503974554,762976617,841923,115157,154246257,923736,130,153922762,916711,245175297,321734,139603847,764121,185049,<not supported>,56103,<not supported>,249349160,1094503,140731867,106643,63,306784,128470000,21077000
1417617.exe,108477524,230898111,360324,61520,43712411,225306,135,44332858,218287,65456300,223386,32226827,133844,91244,<not supported>,13837,<not supported>,70094446,14614,31787570,1956,36,5116,28833000,1988000
1449665.exe,275849749,322719593,555312,85274,62354705,483025,134,61671553,481084,91357465,315414,50500058,353018,135387,<not supported>,31724,<not supported>,93949457,1173722,51260180,106229,1414,18891,67894000,16973000
1563740.exe,506799960,770806637,848181,121366,155430463,970130,128,154941931,963546,245940069,349723,139716282,750332,184970,<not supported>,56434,<not supported>,249855414,1417229,141100282,106511,515,220443,123516000,26109000
1568383.exe,517144224,774881189,1289061,215409,157527913,1093096,267,156792956,1089726,248459060,578313,140696396,820228,199986,<not supported>,57212,<not supported>,250710520,1347245,141640463,107181,329,360288,128688000,21946000
1600646.exe,512196175,768493546,852978,116326,154577611,926005,129,154076317,915163,245195582,351551,140005775,847677,193449,<not supported>,58997,<not supported>,248788797,1187652,140425391,106489,447,362163,124137000,27029000
1607191.exe,29610257,27144414,328374,59569,6133529,180340,591,6599935,183474,8004968,168537,4827393,166419,142538,<not supported>,41984,<not supported>,8287924,27177,4750324,4749,54,21136,9539000,1059000
1623932.exe,100518227,221004871,476502,102771,46460894,251960,329,44710041,228008,62452160,256202,32155045,124694,72598,<not supported>,14477,<not supported>,66280529,16268,32263910,2016,69,5801,32289000,1009000
163578.exe,103681321,219157855,433566,71454,43016903,240263,136,43669170,233114,64717593,224499,31950450,140903,86227,<not supported>,13604,<not supported>,70790026,14939,31826092,1959,32,5637,33278000,1008000
1658193.exe,104363381,220920429,426506,66480,42778766,231010,133,43348133,227627,64422514,220376,32064530,137386,85259,<not supported>,14173,<not supported>,72217446,14086,32054297,2071,30,5951,32472000,2029000
1799592.exe,499399318,765636150,820706,112538,155278216,721217,126,154877601,719860,248419991,327127,139710620,788353,182461,<not supported>,55130,<not supported>,251193056,999551,140140837,106565,8,165166,124137000,25027000
180566.exe,116262533,262079906,409999,65566,53110093,207968,133,55023516,202310,54599072,208290,36847968,169710,83670,<not supported>,13205,<not supported>,59299664,21064,36233101,2476,79,6431,35458000,0
182761.exe,510835298,769033715,834006,114213,154341657,917796,128,153760384,919468,244556464,356045,139768449,779351,193290,<not supported>,57106,<not supported>,250703386,1120378,141599274,106741,67,306333,119919000,30979000
1873684.exe,284682054,327114986,537195,84889,62664288,428629,135,62061773,433537,91017528,308046,49945943,342223,136512,<not supported>,33902,<not supported>,92789858,1067657,51394803,106536,948,84793,66457000,19131000
1931123.exe,508678390,763144336,801693,114341,153372282,905358,129,153095091,907061,244343059,346026,140181062,783802,191337,<not supported>,55994,<not supported>,250381495,949348,141418033,106847,267,336262,124096000,27021000
1950101.exe,498895673,756901420,862017,117537,153278230,916533,127,153487743,914026,245292829,357308,141373935,790344,189645,<not supported>,57185,<not supported>,250349373,1150456,141261389,106724,393,309371,123061000,27788000
2102452.exe,493035463,757422414,806029,104402,153863281,716600,126,153604646,721620,247056561,357283,141449887,788219,189935,<not supported>,55421,<not supported>,255426422,1255924,142257255,106772,186,63408,124026000,21004000
2157682.exe,508970119,765952502,840111,116494,154180494,1021732,129,153424061,1018829,243879156,350225,140225991,781812,187684,<not supported>,56610,<not supported>,250555019,1126516,142046391,107152,269,359957,124099000,27021000
2349630.exe,500265107,762985777,842130,117625,153048943,916653,128,152912278,912939,244031442,351560,139953899,775810,180995,<not supported>,54303,<not supported>,251308167,1160685,141607931,106960,425,224718,135214000,20031000
2351086.exe,109859660,227674188,377381,70161,41098975,295780,140,42139213,291368,62984317,246057,32248608,139902,84451,<not supported>,13284,<not supported>,73560947,11798,33357197,2011,68,5930,32512000,2955000
2360855.exe,505271732,764591006,854115,121648,154397064,735455,127,154222993,727212,248056130,361490,140426365,796513,181380,<not supported>,53623,<not supported>,252923534,1284637,141080997,106262,0,171089,117144000,32039000
2633688.exe,298328540,336851710,652955,192386,64028576,565400,1892,63513082,569768,94242987,543633,55162146,410254,565704,<not supported>,36913,<not supported>,98921547,1503960,53431409,107619,1392,173479,62995000,27998000
2741683.exe,509559614,763522339,839835,116532,154355330,925493,128,153843944,922300,244860659,325891,140409633,790718,184885,<not supported>,55968,<not supported>,248822025,1060681,140676313,106476,44,427791,118743000,32928000
2748277.exe,493022727,762750414,775769,110543,154722506,719326,127,154716156,715324,248578944,363528,140343444,769130,198580,<not supported>,53761,<not supported>,252197081,1407337,140461975,106364,2,26600,120009000,28002000
299057.exe,495740501,764870790,825529,109928,154891296,730143,127,154570473,735028,248239310,373077,140089124,833683,198885,<not supported>,57292,<not supported>,252647094,1203941,140796785,106658,2,67066,117700000,30921000
3131527.exe,285593505,321789330,547020,83865,62400597,469140,135,61688880,476307,90605611,282596,51350630,355015,144697,<not supported>,35970,<not supported>,94112607,954267,52470598,106800,521,145462,55063000,31035000
3574254.exe,108379228,227771421,398953,69518,44091153,237021,136,44635450,229971,65945717,234973,31915333,131301,91679,<not supported>,15181,<not supported>,68948440,15715,31003101,1961,67,5404,29490000,1966000
3639900.exe,506472961,763203419,806761,107651,154042021,1028237,128,153337662,1021006,243932283,353779,140270416,789199,180344,<not supported>,57761,<not supported>,250949048,1260442,141806734,106991,85,326448,131815000,19971000
3743333.exe,507011253,764708321,839622,113491,154176753,932790,129,153575751,921835,244646471,363025,140306056,833299,202503,<not supported>,59018,<not supported>,250092108,1248919,141325112,106887,172,316003,127060000,24011000
3809348.exe,105137211,224514694,409097,66346,42505263,233459,135,43131498,226703,64132249,240613,32244604,137160,82935,<not supported>,13254,<not supported>,73330846,13505,32455869,1945,69,5862,32947000,1996000
3839240.exe,507334241,768521574,842689,120459,154831677,873951,129,154281054,869959,247506732,350786,140355144,918651,184280,<not supported>,55640,<not supported>,253746517,1065220,141832660,106882,252,113169,126699000,22945000
3840609.exe,513737911,758442274,867720,117506,152781526,927790,128,152859367,925438,244195401,359222,140907112,844612,171437,<not supported>,54339,<not supported>,251101990,1408241,141766097,106883,64,363243,120630000,31902000
