file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1536382.exe,606470984,1419907252,1553077,384723,227057702,1023303,6776,227000254,1020018,380904565,6041579,246091520,995438,286500,<not supported>,858944,<not supported>,385357351,1623151,247413317,48292,127,27151,168083000,12005000
1605758.exe,615493461,1394189261,1352537,340855,230553419,1393820,6775,227126522,1295658,395855241,6906253,230527880,938367,279187,<not supported>,700012,<not supported>,403329137,1440452,233731648,128212,218,32034,169092000,14007000
1627487.exe,1522400178,3353005888,2409351,416368,451515105,5105915,6777,449463496,5068057,962842324,15941477,754944862,1756220,619532,<not supported>,896184,<not supported>,957663567,1814266,762320188,2538952,34,406568,433815000,11994000
1734547.exe,1911928441,2736148630,6529724,440225,482235348,2262983,4036,485278006,2270652,920347091,34517539,554886162,2567089,4214665,<not supported>,641979,<not supported>,920231334,7384371,555684201,1544659,403016,697590,528103000,36007000
2002873.exe,1898692760,2737248602,3992751,399926,484035695,2245338,4037,487321233,2236592,924610992,35425386,555869378,2572928,1798986,<not supported>,692645,<not supported>,915173451,7246870,553511332,1531371,401702,1051362,510436000,47040000
2049538.exe,698744385,1529896059,1228158,258971,247483707,1432442,5214,243764598,1410564,459249369,6834065,293940076,1003435,402649,<not supported>,693293,<not supported>,471988752,1502005,303667939,29168,225,819873,194639000,10979000
2134592.exe,454577984,1047710879,913174,194097,188216684,365166,2576,189103417,366519,275375218,9836805,153133114,606576,417520,<not supported>,447139,<not supported>,279723832,2065346,157204174,15191,306,11757,131945000,2998000
2365914.exe,517987696,1223350347,1060707,223075,231298332,1106413,2375,229519000,1084862,259809165,5212314,194186430,690865,252946,<not supported>,168983,<not supported>,273265355,767785,197076507,13517,291,16008,146167000,7954000
2505532.exe,1386583484,2403448224,2288447,423405,445501802,2190310,2570,449036749,2205330,737108176,7582853,445080184,2468604,450932,<not supported>,240761,<not supported>,744201526,2297571,444700255,243321,1962,130971,350086000,62015000
2527896.exe,1013551682,2455588969,2987067,264830,388476319,1141357,4042,387853200,1137359,569744720,24666058,399714339,1214627,1736454,<not supported>,710863,<not supported>,566508341,4585614,404399836,43427,476,28074,290147000,9004000
2640086.exe,536550859,1280595619,1298928,351819,189750447,581002,4775,193804401,592182,324738746,5452316,206583343,746164,472324,<not supported>,390906,<not supported>,327372857,506418,207555352,62073,251,66328,147849000,10988000
3014683.exe,576397029,1360749928,1099080,238335,250140815,1815724,2374,247306218,1786251,287745830,5801515,215143008,815181,315945,<not supported>,179008,<not supported>,296062814,597648,214540320,13267,84,16580,164164000,8008000
3018918.exe,634632193,1370785416,1439101,486817,238774582,550081,6777,238615970,575338,479279767,1438907,265732174,1399150,359174,<not supported>,572115,<not supported>,487238624,171144,271976390,31883,0,55556,177532000,11968000
3047601.exe,569671125,1342825221,1062591,223170,225792027,1858834,3651,223683504,1758468,338123271,6213539,216178446,768441,310500,<not supported>,406277,<not supported>,345569440,538809,220697372,10867,197,12096,160261000,7963000
3113504.exe,1018473858,1507918323,1806753,382984,229102901,665001,4049,228300013,640420,474953986,33462051,296558479,1217266,542999,<not supported>,473549,<not supported>,488234050,5951268,299408557,1801919,512,23147,289737000,9022000
3149650.exe,468869491,1126011316,922992,171428,202039481,975192,2573,197910863,957865,287166560,5012231,182646300,740157,241796,<not supported>,349898,<not supported>,290111573,799245,190669264,9526,51,13675,132542000,6024000
3242376.exe,540544805,1212961822,1190540,298354,206985737,1907075,4612,206521952,1965665,312747792,5155056,198181129,918881,274586,<not supported>,221711,<not supported>,320860376,884421,205160730,81506,1313,91600,153480000,4012000
3324029.exe,483146837,1145404720,991521,209113,179519717,753516,2184,179983300,760998,287988556,6414907,186337282,714872,266588,<not supported>,252646,<not supported>,296299210,78040,186240704,17026,246,29171,143328000,7016000
3583821.exe,821512618,1306160750,1318127,270811,229857436,1474656,2569,228225157,1468908,344408402,7290386,234335866,929609,328727,<not supported>,257801,<not supported>,353964288,2592103,232920099,215995,75,14490,181791000,58932000
3645873.exe,796981436,1765554687,1403253,251061,311888693,1763057,2492,314217911,1752734,437883472,14440215,336116736,1022017,405949,<not supported>,404118,<not supported>,434842906,1482137,344281539,126162,114,18780,230213000,6005000
3660770.exe,416475273,1031659912,767654,120787,184031054,345646,2379,181070082,349138,254530622,5269459,147270138,711401,261209,<not supported>,406978,<not supported>,259721008,801850,155502653,11018,279,10125,119822000,3994000
3722205.exe,1481086916,2604836356,2659872,636723,515146822,3322315,7160,517151458,3313729,827956310,1387026,474696418,2494822,535630,<not supported>,722189,<not supported>,824416308,2313016,471323861,267289,2297,670236,375117000,63019000
3806326.exe,553818108,1246380148,1355429,335008,242414822,1231238,3403,239245319,1230361,281718332,16033663,185499367,1019998,330442,<not supported>,413437,<not supported>,289855084,943830,188432339,26164,35,42472,159151000,5968000
3843447.exe,760914443,1712646734,1336628,233843,255144095,1881744,2963,252707892,1866861,391934082,11905421,278112658,1010426,323805,<not supported>,318064,<not supported>,402953103,2149505,283909402,654549,67,16968,215297000,6008000
3950897.exe,847466318,1710092016,1381997,252626,270596671,3571327,4622,268406564,3524309,445300150,11553093,303950354,1040862,379305,<not supported>,585712,<not supported>,452053397,1737819,305767479,485469,385,24132,243156000,9005000
4006798.exe,410778788,996927391,804297,148000,180755831,364011,2576,180641986,371673,253225069,5382293,142548492,687994,232883,<not supported>,409891,<not supported>,253412695,637983,148052621,16638,10,10228,111199000,12021000
4176362.exe,947013969,1347997218,4705875,839718,242869241,1685684,11861,241709147,1680379,361460309,9159283,244184881,1247604,2965375,<not supported>,867366,<not supported>,369460559,3504270,241363949,277149,549,336506,209254000,69084000
4239983.exe,1475526471,2573162899,2817127,724765,482943526,2260086,6619,485901449,2241519,810165271,10352652,504158140,2071349,800639,<not supported>,412505,<not supported>,815642764,2393203,498590758,293401,678,486773,374053000,59008000
4267993.exe,604641837,1414151205,1092503,240289,237836589,2383734,4042,234413555,2337943,361962597,6101772,246927758,751981,271902,<not supported>,437187,<not supported>,377530927,619189,254362008,208152,91,13714,170765000,5991000
4558965.exe,962734186,1697227113,1772429,211272,277875618,1675853,3845,277888041,1663397,425642553,13047139,285536813,1200450,692079,<not supported>,797912,<not supported>,423792618,3865599,289953265,235196,416,114234,240257000,44047000
4561699.exe,1081125816,1548502072,11990674,320450,218701361,777091,5607,218251652,756337,503871208,58760928,275488965,1356612,10045626,<not supported>,1148573,<not supported>,509008234,9272631,277654319,2220115,585,25430,307665000,11023000
4577882.exe,1054959141,1633747637,1800148,354989,277224089,1974854,4620,280142738,1968497,510162943,6770115,335842141,1261472,435875,<not supported>,583924,<not supported>,504608886,3145649,337246108,254450,249,586945,246332000,65087000
4619221.exe,345060656,787482833,734868,182582,135781390,323857,2965,132027170,311604,191145070,3036861,95923605,544774,898729,<not supported>,501001,<not supported>,207722047,286978,98124241,101122,2,7872,96988000,6999000
4649754.exe,460955202,1111415905,935865,223187,185998486,777105,2182,182452241,756434,262043057,3348129,160613798,560508,230751,<not supported>,125417,<not supported>,286743530,639021,165876617,6438,207,10978,132956000,5998000
4698440.exe,1178388326,1904523666,1671456,254872,383272655,1912035,1691,380606145,1902673,605670258,1260043,338207347,2132899,757262,<not supported>,505197,<not supported>,626603496,1845599,340871273,217465,377,531169,299766000,45964000
4776943.exe,820957264,1166118090,1422999,240932,215861461,878303,4040,218838907,889722,316442822,10111576,180525677,1536380,387751,<not supported>,656289,<not supported>,309747876,3351509,183783476,250753,2,173999,189684000,52912000
4811930.exe,442643283,1064449237,853016,170084,186220301,354102,3652,186457062,362727,272444100,5369752,158430275,611856,321212,<not supported>,710824,<not supported>,265862318,630196,162125386,31455,335,13445,121772000,9981000
5053992.exe,540388967,1272854281,1019053,175368,232526243,999352,3599,231518534,998093,339869997,5221668,213007034,786364,284612,<not supported>,583529,<not supported>,334752458,175332,217800917,31436,15,26550,151192000,9011000
5071471.exe,419029350,1041093373,739590,135727,183605306,348063,2380,181619120,357076,265092710,3315061,149921741,595770,372778,<not supported>,456408,<not supported>,271700890,405517,158099469,9248,38,9218,123177000,2002000
5180754.exe,416643336,982233057,810926,149792,184385797,347617,2964,183280798,372109,249348215,5034718,133434019,723146,330327,<not supported>,435541,<not supported>,245783513,622122,136394057,24256,54,15675,117959000,6997000
5235255.exe,717357074,1727500256,1647531,516687,349780547,1732427,7167,348675228,1721687,480942823,1407836,255200110,1453032,316712,<not supported>,548963,<not supported>,488300447,179341,258693654,39249,360,48552,201203000,11952000
