file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1022576.exe,69964036,155059694,318143,97812,22166299,231402,1432,20325050,193712,34961371,611208,30508632,171047,63028,<not supported>,73898,<not supported>,51538109,5575,29109775,838,158681,1646,16880000,3971000
1086870.exe,243601803,234717835,482547,132342,43135653,331310,1172,43677143,327791,67690673,560997,46364143,306375,209827,<not supported>,27867,<not supported>,66919512,1346850,43905497,107237,103,4345,47509000,23249000
1122546.exe,256378089,240484781,639381,160282,43904705,524928,946,43580378,523101,68017999,468403,46069315,286050,65732,<not supported>,27583,<not supported>,67719560,1438562,44196620,107166,99,67812,43855000,31894000
1172403.exe,249772695,241396880,540409,153080,43272600,332742,1267,43327634,328829,67090771,566159,46980209,283109,69963,<not supported>,28919,<not supported>,68492486,1172177,44760193,108227,220,6895,46869000,25927000
1200646.exe,103325682,193044174,479220,143512,37445711,404524,6498,34827804,363041,48760074,952999,30555540,299254,1385709,<not supported>,627311,<not supported>,32017492,192551,24795690,45531,83916,25850,17236000,14194000
1252190.exe,238816256,224604908,435481,124177,40255131,325407,1775,40498284,325053,62538691,694354,43528616,332579,426657,<not supported>,49957,<not supported>,64950996,1372287,41888012,109632,16,5566,40041000,29030000
1261343.exe,292734377,309815487,906790,353375,53771632,546935,2084,50840932,561609,75079377,1405292,49605589,572233,1199488,<not supported>,105861,<not supported>,77386740,1443798,50831309,127140,2814,22568,48232000,21101000
1290574.exe,66941304,151568559,339003,93837,21192764,234587,1181,19069153,220494,28793513,630125,22056293,188237,70553,<not supported>,20328,<not supported>,45221473,5091,26123849,862,0,1732,17954000,3989000
1318039.exe,126514437,169731033,623117,172956,36683710,362498,1503,36992468,383321,58653041,2421181,33947828,226563,48442,<not supported>,96305,<not supported>,63686930,40955,31762143,10633,188604,19381,31295000,5867000
1947067.exe,61901407,130646149,264019,70235,18709423,239241,783,17899479,232863,26021557,365203,19581833,123234,26023,<not supported>,7173,<not supported>,41219420,4119,23479892,714,267128,1392,18814000,990000
2154023.exe,262595698,242942769,671533,159255,43889440,362629,945,43733930,357003,66937876,507498,46104306,313671,81883,<not supported>,29151,<not supported>,67545642,1387692,45010463,110478,338,152390,55167000,24073000
2166257.exe,249724029,239789587,606628,136906,43015734,342085,989,42974171,342731,66885466,493310,46793466,321014,89643,<not supported>,28380,<not supported>,67530527,1114216,44405590,107664,103,57905,49142000,26075000
