file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1103772.exe,265235070,602484757,917040,323180,115316801,444080,3703,109840836,392577,155374032,1155809,91380509,704388,534055,<not supported>,297331,<not supported>,174213646,89817,96006492,18966,110,231750,67466000,9921000
1155269.exe,514514944,1088936873,1053326,279562,219676889,687774,4008,215525719,681446,338246239,1462189,192129404,1039285,1027247,<not supported>,348436,<not supported>,356930917,96539,192808249,17843,108,20983,143122000,8006000
1172017.exe,304266274,580782627,995835,320618,118133316,326438,9092,113686087,317483,152624093,2556832,83142220,827926,2209214,<not supported>,785305,<not supported>,143677771,321338,86840347,50733,114,728064,78887000,11982000
1265468.exe,543512638,1174944971,1316688,390599,236844278,869709,3695,235895853,834930,358364823,1538855,203949530,1056442,594767,<not supported>,277404,<not supported>,369200097,97067,207574122,20274,106784,143749,151491000,9966000
1346726.exe,528667511,1077365121,1612632,361166,219294911,721662,4393,214397950,708414,334732185,1145926,192034105,1098398,260692,<not supported>,400249,<not supported>,355652967,107772,195762541,20301,70,23590,146844000,10988000
1482288.exe,235434986,534370096,741780,256106,104081405,219921,3562,100909617,223664,144641950,1507535,79174640,592053,958284,<not supported>,186783,<not supported>,150714302,86173,79483252,13064,14,13575,62218000,7024000
1558669.exe,235648833,474886923,1215573,353672,99168254,222929,4008,103400028,222495,149309860,1003560,82149109,604593,694362,<not supported>,298891,<not supported>,149466397,131360,71849122,34481,148,22888,61248000,10866000
1881529.exe,517977445,1082612850,1288047,310820,218834741,700144,3419,216704288,699708,339201919,966544,191486243,1010327,417866,<not supported>,252818,<not supported>,352591328,110206,190042579,20918,587,22971,145491000,9030000
1892033.exe,275540032,607163027,1329031,459654,119500846,460323,5462,117129990,479665,150850391,1845257,92913327,762787,217261,<not supported>,385897,<not supported>,178476628,92292,97113291,23157,5,101943,73218000,11032000
1992578.exe,230445487,526133619,782998,313623,103531128,216304,3817,103890771,224954,135563458,1835604,71680280,648248,901776,<not supported>,258474,<not supported>,139582793,134526,79516079,14725,166,13965,58279000,9043000
1997898.exe,230824487,517034177,868768,287876,101781264,225820,3422,100947372,228887,145051183,1076326,78239091,625507,501052,<not supported>,198260,<not supported>,141514895,106712,73146744,22016,313,19950,64933000,5993000
2040953.exe,529237480,1060809582,1754167,453354,218430533,725505,4395,216839563,721537,346409623,1048596,194860537,1044119,291853,<not supported>,344114,<not supported>,350120995,138539,190310187,42889,165,35490,150619000,8033000
2079377.exe,237564121,492486855,943107,294617,101493973,214522,3424,103061756,214513,147478621,1009217,80154176,585879,584929,<not supported>,184640,<not supported>,145646591,103849,70716773,19731,119,19503,64727000,6970000
2396518.exe,320180874,686582820,1428057,591841,133462788,256520,7914,125146642,253518,180128042,2954017,106894249,867873,1392239,<not supported>,621889,<not supported>,201006562,160739,105466486,49046,116,43123,80803000,12968000
2417063.exe,399329594,718920428,1313843,445751,141924565,666235,4987,141254485,634131,197395477,6146037,114224316,821796,391862,<not supported>,261382,<not supported>,231537407,193814,122641640,26397,17,43521,111842000,8987000
2475670.exe,279933761,619586785,992792,316056,124303225,772916,4790,118935724,575680,161235114,2047145,91490889,751834,537827,<not supported>,307524,<not supported>,173949321,148737,88417699,26768,232,24507,72185000,12030000
2553709.exe,264979956,569702768,1345309,428335,111926021,253414,5180,108978070,249310,147470710,1486314,88136482,724980,201475,<not supported>,374163,<not supported>,172044860,84700,91835281,27879,27,21477,69159000,11025000
2677632.exe,368782527,857058718,930966,308450,167834573,382497,3621,170235132,374921,228559486,1743491,136057967,771129,431805,<not supported>,216158,<not supported>,238106996,88500,143089633,18187,382,18684,99899000,6992000
2683511.exe,554389853,1098050583,3250777,878773,221907736,702277,3683,222268996,715632,345348393,3974805,192580924,1282930,1917266,<not supported>,469274,<not supported>,370495664,154082,200158462,25635,218,24035,156669000,9978000
2684432.exe,543717184,1066454803,2977057,808676,218916023,966580,3685,221633463,996234,345210652,1792622,200606562,1101674,732342,<not supported>,240041,<not supported>,358363905,130781,192860214,23596,129173,19867,153545000,7976000
2736927.exe,229392766,530391390,669537,247579,101573937,213254,3618,103626081,221324,138360227,1619449,75436322,643691,902172,<not supported>,295918,<not supported>,137818759,107330,80484753,17956,19,16081,60049000,7005000
2918721.exe,537717421,1071513018,2603571,722007,223488043,733262,3684,222405326,747737,351030251,1257069,196747853,1039351,1893415,<not supported>,273537,<not supported>,351493243,146337,188295903,19819,209,19996,146505000,12956000
2969923.exe,263655463,596480012,957722,264163,118575899,248174,3705,111039892,252394,152779933,1089746,89234724,693301,273058,<not supported>,244072,<not supported>,172875757,87592,92992575,21881,198,17624,71270000,7026000
3005234.exe,267081748,503542614,2408909,796277,92925104,485041,3692,91837518,512602,129594374,2603551,80799896,668301,790542,<not supported>,179172,<not supported>,172448625,92267,87973384,20940,82729,144622,74562000,5964000
3046173.exe,233589670,505785182,945889,310326,100415816,223230,3423,102603076,227708,147331944,892156,82134216,630146,486198,<not supported>,191353,<not supported>,148777616,99379,76171046,20678,122,21828,64053000,8006000
3321447.exe,800313902,1403566799,4135112,862627,277548282,1939405,10452,274997830,1913308,421748992,8289692,242677064,1715274,2460431,<not supported>,872380,<not supported>,456556947,333435,250217823,53736,533639,121563,219151000,18012000
3467583.exe,242346498,484450184,1128828,309773,96678919,475116,3229,99235317,479046,145986966,804371,81661798,598796,282007,<not supported>,193573,<not supported>,153635055,90047,76025225,17302,110043,91341,65170000,8020000
3716781.exe,277979142,640874833,1052635,313001,121535576,251604,4210,116935480,246902,150164548,3035261,93484696,725877,692339,<not supported>,341653,<not supported>,177632817,91787,101249588,19673,28,17954,72006000,10000000
3730870.exe,239484310,493402011,1311907,343663,94922175,235401,3622,96569675,237092,145211016,921723,83655971,626004,289191,<not supported>,223436,<not supported>,158997959,95864,78778307,20253,113,21977,65971000,7996000
3856382.exe,681066077,1384169633,1913014,528091,276547786,2260543,4515,272270401,2579998,375546731,3185630,211333175,1051555,675393,<not supported>,212010,<not supported>,400313738,127058,210436067,22546,509,35014,185069000,9003000
