file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1016334.exe,427635070,487474885,5222139,864474,92057707,982953,3385,90610767,979312,139847793,6645786,70307215,876654,3666015,<not supported>,359105,<not supported>,176633363,863699,82363375,50644,3747,53627,117108000,12011000
1135440.exe,441532849,550472266,4951495,655710,110311543,2733026,2478,104887514,2792797,139874790,7237042,62658304,861530,4171823,<not supported>,242789,<not supported>,158867152,1348889,75014676,30211,155,22587,127760000,5988000
1147117.exe,458796898,583900569,3696286,654361,126375121,2726670,2869,122394644,2853621,152903035,5509382,62949043,911539,3166776,<not supported>,261844,<not supported>,154775110,1250016,73463750,43766,123,42425,134015000,4000000
1199099.exe,381375442,432406895,4774866,680163,91395288,884954,2479,91155664,907103,129282424,6453961,55686468,725204,3946965,<not supported>,265530,<not supported>,131754147,962804,56186228,46766,107,25379,103364000,8944000
1379278.exe,829055864,666949569,4391740,812847,146148804,3262216,2476,147321131,3321521,200136543,5329454,110463448,1257028,2778540,<not supported>,289118,<not supported>,200881004,3145175,108528927,253977,4244,159827,188805000,56641000
1400532.exe,704550558,1052446747,5710632,908914,219308938,1200287,2668,222219416,1186101,355565768,6590520,189707908,1192419,3800076,<not supported>,281228,<not supported>,376751445,874354,188962170,52889,17,44379,203912000,5997000
1604299.exe,1057467713,1176411072,5897861,838641,244156126,2080639,2474,242915021,2077429,381829364,6926295,209463523,1482064,3977319,<not supported>,328858,<not supported>,385342363,3045163,212370803,261819,6385,462899,256230000,56050000
1779544.exe,1099446021,1243026838,6066696,929446,257068935,2077147,2474,258038824,2062389,407567127,6550547,227843490,1588567,3807796,<not supported>,312950,<not supported>,411313016,3493000,223809605,246866,411,843892,274603000,49927000
1963979.exe,696336537,1030064535,5784197,886201,220091472,1208084,2670,223122555,1184996,359138787,6518619,193195157,1221312,3761020,<not supported>,284686,<not supported>,375211703,911041,186536315,50554,1101,59059,198745000,8988000
2024525.exe,415866503,472757945,4716716,735818,107520547,862965,2479,113471633,852455,167163710,6321462,72022094,842442,4037701,<not supported>,257958,<not supported>,142291566,1096783,59594488,46074,63,72905,117367000,4012000
212795.exe,410644072,474885382,4579652,780182,109969821,850115,2870,115125123,853664,171521028,5984044,73866156,625569,3917554,<not supported>,245136,<not supported>,141674932,1081025,58987772,47586,1293,42034,116522000,5975000
2265396.exe,1096165852,1239685948,6049404,905835,256980770,2099207,2473,257835995,2087715,408004626,6583632,227530986,1562913,3865653,<not supported>,333380,<not supported>,409289032,3242939,223169478,249947,9633,467858,270309000,52864000
2286318.exe,476510282,548743769,3420909,843482,123534058,2629434,3650,119048814,2732850,147976664,4976937,62554414,950157,2716643,<not supported>,373118,<not supported>,133773403,1482543,65448784,52927,35739,26183,131502000,8966000
2349449.exe,796827933,653306167,5126170,804798,140419815,1384674,2866,146393204,1413989,222480590,6907085,111742936,1094979,4191705,<not supported>,305665,<not supported>,195872946,3684482,99026726,264028,6090,428099,176632000,58208000
2375147.exe,1105923437,1251031344,6181769,945987,258450859,1724842,2471,259102328,1687580,412601462,6560978,228415313,1609935,3832688,<not supported>,320993,<not supported>,420057286,3327093,225482767,248421,581676,75608,273251000,52047000
2381481.exe,781171668,623981294,5589131,964140,133458555,1446516,3257,140181056,1433414,217273923,6591114,118750045,1308585,3813095,<not supported>,317300,<not supported>,211465179,2949563,105963955,266037,156,98874,180616000,47898000
2490986.exe,785112635,639681792,5528262,912745,132963989,1509502,2870,137144896,1456584,209195679,6374420,117422653,934173,3470739,<not supported>,242564,<not supported>,217142987,3229224,110344307,261189,538,386366,170676000,59886000
2614346.exe,807003618,700315755,5470689,806867,143794861,1806347,2672,144494508,1816754,219824795,6766210,112986915,1348942,4016144,<not supported>,296400,<not supported>,217505061,3234088,110638089,245261,432,405169,182569000,56865000
2807545.exe,388225873,416765194,4919549,736265,91279116,885825,2870,91409275,897613,132813194,6473608,62190019,716361,3867230,<not supported>,258833,<not supported>,131892375,1029750,53459618,44408,5736,37605,105988000,10998000
