file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1135633.exe,334754985,513943578,4212610,337552,100311438,441401,4255,94797170,458298,122026904,7484350,59999372,672432,4073022,<not supported>,326300,<not supported>,152909768,635835,78211895,64857,82,22298,82672000,16131000
1247568.exe,479132268,979712693,905619,192896,200210118,1002293,2015,195372678,1001133,310355058,1246087,162318906,789989,233364,<not supported>,95795,<not supported>,313841685,40526,166204644,7451,350146,12186,137401000,5930000
1265407.exe,198642722,435325146,913146,325537,77252139,160929,3597,72477645,174136,99683418,1495551,54602022,376891,249733,<not supported>,184357,<not supported>,121643901,75776,66120091,10275,17,9894,49774000,9142000
1290299.exe,316959022,480485726,1955388,309741,97175962,411370,4256,98383360,441227,137349616,6105356,67626551,717372,1064300,<not supported>,302019,<not supported>,155795162,691995,74401523,77631,67,30337,87504000,7954000
1291495.exe,79441593,148456080,414395,152541,24230855,492869,2733,23303584,355044,22179634,811861,18792876,374190,173573,<not supported>,271840,<not supported>,19537565,93979,16657137,11808,0,7119,15370000,7172000
1316604.exe,208330104,427291210,613568,156641,84879689,178497,3793,85269830,163298,125329572,1231566,65161168,508481,425406,<not supported>,381302,<not supported>,111430555,122681,56100701,22552,21,19214,57448000,6047000
1376560.exe,207713651,454775700,669265,203416,87524707,230969,3645,89267223,155291,120190918,1026865,61245766,488815,399513,<not supported>,279783,<not supported>,116560305,105506,59191797,25641,276,12398,58611000,4967000
1407254.exe,210658582,467405838,677867,250063,91724022,443982,3748,92405118,357951,123827502,1359495,66312223,930977,455611,<not supported>,301014,<not supported>,113216619,98744,60692660,20464,225,10788,56781000,6973000
1442933.exe,207050481,436431456,682280,225626,85010238,165056,3795,83898875,154006,119595015,1287647,59015923,506669,507391,<not supported>,306260,<not supported>,109010113,77323,53999221,19989,21,16770,54012000,10002000
1477356.exe,208485022,430898798,641532,172507,85113722,311329,3601,86085397,170989,123195595,1230115,61815092,590744,431237,<not supported>,381438,<not supported>,108452783,109135,55430684,20229,33,18807,58320000,5027000
1510302.exe,211656163,458003622,654739,173541,88335448,314654,3694,87565454,169009,122863727,1006766,65660420,541137,402659,<not supported>,319978,<not supported>,117713396,101623,60333032,21154,21,12103,55857000,7979000
1545872.exe,203881307,428730486,676966,187100,86203096,177612,3597,86125316,165528,123569386,1258873,61321654,480857,465773,<not supported>,336294,<not supported>,108787499,85390,54062417,20350,29,17452,58936000,4994000
1655898.exe,202558686,440070911,660178,195240,84687909,166797,3795,81275705,170210,116620170,1462795,57680352,486290,560981,<not supported>,258765,<not supported>,111910701,103854,55541564,21066,15,13399,54447000,7919000
1832846.exe,191647466,443652372,650250,192007,78724859,236966,2693,74827558,503829,102082867,1196344,53170748,393740,295798,<not supported>,106542,<not supported>,114365380,49733,63761740,10412,87,8674,52973000,4997000
1867433.exe,231449430,411373472,821987,208089,83378999,199804,3621,88888874,185173,147972629,770636,79233553,496975,355770,<not supported>,261445,<not supported>,143750014,163366,63387439,39226,8,26449,61876000,5988000
2004531.exe,505575453,1006955985,1048658,204136,201654236,1303524,3594,202309550,1047778,323480783,1084635,178882659,977007,488824,<not supported>,373130,<not supported>,323674090,154061,173710624,32831,129,18262,146625000,3989000
2059675.exe,687774865,1164252503,1465635,371674,245593444,820250,5016,239032260,835053,357999021,14483850,178861791,1292368,627994,<not supported>,351737,<not supported>,381566604,839311,188704382,155603,55,24776,191511000,10971000
2126568.exe,257430868,479113396,847991,236483,81932602,181085,4695,76152551,178995,118557707,2035777,65024169,556488,412275,<not supported>,399806,<not supported>,124578585,129600,70436905,22027,39,13201,68872000,9981000
2147790.exe,204346027,449517007,757512,215514,86921426,167987,3596,81933645,168323,115140933,1354104,58549206,473877,447703,<not supported>,209525,<not supported>,110168474,82003,58587802,23501,62,11000,52422000,10081000
2384511.exe,209417511,459825022,807220,261372,87046436,165374,4182,82006488,170175,114173837,1463890,58213112,480855,485615,<not supported>,269936,<not supported>,112996747,78241,57459942,20582,242,16176,54089000,9014000
2531093.exe,302044033,441361008,1054639,355763,101818459,442789,4355,103370994,445174,146782561,5484217,73960623,615273,431626,<not supported>,294230,<not supported>,145230170,806495,65731951,92963,118,31252,82904000,8989000
2589093.exe,207370421,441770295,895687,294755,80840943,156172,3620,76103501,165987,103133500,1579742,55484242,381546,291158,<not supported>,186637,<not supported>,115912933,67299,62934658,11849,9,10195,51032000,9813000
2678777.exe,503876267,1013858034,1086823,188607,204541802,1186325,4179,203255573,926110,322660329,1311528,175596998,889343,685777,<not supported>,422812,<not supported>,319903613,138049,172683875,22188,498,17787,135258000,14026000
2772441.exe,250058648,503854815,876110,227454,87092329,258022,4503,84005448,264660,121447877,1816395,63404637,538006,604218,<not supported>,381596,<not supported>,135261414,124352,73833851,24851,84,12199,64794000,11962000
2959375.exe,337617264,544447087,1305784,368506,112215947,494672,3550,110808067,551959,141322868,8323108,60327371,604430,291825,<not supported>,231623,<not supported>,153944082,816320,70665447,93590,53,19737,92530000,8046000
2962679.exe,253136970,530021231,951811,247638,99152411,1403594,4546,99337520,1463343,118512943,1499983,65866345,554620,457893,<not supported>,405110,<not supported>,133746002,144596,77719773,42634,95,17928,67943000,7993000
3053665.exe,206282328,459593398,645211,189765,86706021,155577,3601,86071631,155787,117647927,1124946,61489245,469715,386016,<not supported>,279549,<not supported>,119571717,115203,59471696,21918,230,11441,54346000,8051000
3072746.exe,203573869,439177660,660414,193972,84952894,151146,3645,81133816,154063,115181916,1333520,56854474,458657,481785,<not supported>,262467,<not supported>,109745225,84977,55338310,21447,7,12308,56711000,5969000
312198.exe,506757073,993557164,1022385,189522,202033628,683153,4960,201488593,658753,323922035,1336752,187163860,1026936,599639,<not supported>,450019,<not supported>,336932840,170411,178679093,31284,636,26258,144032000,8001000
3138756.exe,210028163,426615265,635593,153441,85360440,178802,3596,84627266,164631,122401203,1218685,60876814,478442,465176,<not supported>,352727,<not supported>,107860816,105032,53889321,21223,13,18680,57918000,5991000
3291340.exe,715653944,1361822721,2879436,921835,274599809,1627405,8906,273209087,1620005,417632058,5173107,242352606,1495101,2009709,<not supported>,691364,<not supported>,423821358,296365,237967066,48152,591,43384,197688000,13977000
3296532.exe,204248368,440718818,892689,328037,78480341,161797,3986,73867857,166494,99191900,1547081,55276543,412858,276349,<not supported>,213382,<not supported>,117908078,98852,64966421,13968,27,13013,52574000,7077000
3334452.exe,414002150,605234862,1104305,334939,140634483,491980,4453,137143717,526363,171373091,11166451,70552054,889825,273581,<not supported>,348255,<not supported>,163883444,1602648,68693125,204091,31,27252,115229000,8015000
3337165.exe,320890097,519585965,2442028,924721,97310267,275214,18446,99953161,257674,153768394,1971107,103132514,865510,1471072,<not supported>,2227498,<not supported>,137205045,516024,87873836,121533,160,98997,60036000,37022000
3396045.exe,206560974,437811740,680426,205795,84627785,175763,3986,82351123,164666,117361670,1348377,58180834,530446,500579,<not supported>,284846,<not supported>,110745212,110947,55948061,22729,262,16074,55121000,8017000
3645229.exe,210002186,458493770,769072,215123,82675431,171385,3598,80516081,355975,109670615,1559084,56061565,444452,456029,<not supported>,194207,<not supported>,115261015,80706,59840106,14998,211,11510,51668000,9117000
3677702.exe,234071627,462829910,720494,238286,94829745,746616,3551,93430186,731366,132269492,1178163,74603508,663769,579878,<not supported>,256054,<not supported>,135728941,211225,65970444,63956,100,7332,60666000,8950000
3683001.exe,334753381,650011582,1940720,736651,120854583,982310,6725,121066432,1100524,174672524,2703433,109354522,770098,755976,<not supported>,319152,<not supported>,197950893,191781,112153989,48906,184561,55231,85928000,11990000
3687300.exe,257454615,440736190,1076952,364400,69217162,183190,4500,68181602,174046,98462358,2176944,59861633,470784,296464,<not supported>,202382,<not supported>,136060586,73833,73317741,15294,113,13011,65202000,9028000
3752974.exe,192865455,444888506,741840,233060,77914042,242698,2694,74544463,489255,101902122,1230690,54123558,371895,284026,<not supported>,109212,<not supported>,116175146,41803,64244897,9306,63,10423,50214000,8034000
3826344.exe,203659682,423927327,928591,280552,80110859,990067,3600,83167540,735632,128324858,645774,73253463,465904,302779,<not supported>,227646,<not supported>,130683181,133450,63527408,40752,38,28341,59300000,10871000
3863460.exe,206046053,445425913,874418,299116,82159950,158668,4190,77973001,158949,107845601,1695889,56612413,475438,458547,<not supported>,197596,<not supported>,114793402,75701,61033902,16661,23,10178,52739000,8955000
3882219.exe,202674890,450698765,703909,158274,86852913,155210,3642,80754375,158670,112387190,1354372,57942751,451622,466791,<not supported>,285881,<not supported>,107251456,92100,58354780,20763,25,16338,53924000,6990000
4222209.exe,491684533,1008349629,1025499,275662,201688930,610175,3597,201121686,616312,312089157,1530051,171731462,827527,467266,<not supported>,197422,<not supported>,329005789,63871,172029382,10958,31,12749,135065000,9004000
4328780.exe,216035067,418199583,629667,156219,83433967,149579,3597,83858349,158103,125532317,1384488,62676092,506145,502995,<not supported>,344818,<not supported>,105186054,101947,54309191,23815,5,17437,55883000,8981000
4415028.exe,524644525,1061464867,1421431,352922,210331708,1990758,4495,210840862,1697757,317434066,2048616,181982772,883671,363643,<not supported>,272416,<not supported>,351640266,105925,185670945,12289,98,15919,144356000,9022000
4552216.exe,230600634,438267392,1018735,333088,84450269,1015780,3598,85737502,917030,122761301,1614456,71626380,401170,448500,<not supported>,116124,<not supported>,134140115,55270,68223423,7552,0,11882,60964000,6883000
458603.exe,214419016,466546538,816584,290275,86611658,154340,4230,86815655,154491,115586993,1435547,62326798,470460,373703,<not supported>,272888,<not supported>,121448586,82655,61532970,17801,23,9940,55603000,7076000
4637359.exe,201887906,443062948,862103,305463,79132953,165702,3604,74712121,171040,100391743,1481455,54643731,394369,273732,<not supported>,185619,<not supported>,116921839,84226,64800793,12340,54,10386,52245000,7033000
4939102.exe,192130177,436786965,676380,188549,79852531,159015,2700,75034261,340558,103296156,1207961,55182255,426904,339669,<not supported>,115106,<not supported>,112562107,43258,62379715,9696,27,7274,56591000,2978000
4970570.exe,492579163,1017798042,1015076,240871,205301668,898301,4232,203620767,686823,313140729,1489051,172701013,956047,758982,<not supported>,301122,<not supported>,321319136,101885,174852334,14216,21,14340,144104000,4002000
5118930.exe,208102232,441989935,666554,225300,85027952,156259,3696,81472169,157802,115704751,1296749,58042182,498162,484465,<not supported>,269164,<not supported>,110164819,81687,56131950,21114,109,11529,56366000,7045000
5191510.exe,210150904,459703614,752464,220802,87263368,153804,3599,86941808,158841,114308921,1345545,60599525,434376,389194,<not supported>,259897,<not supported>,118130586,78496,59920047,14130,2,9127,55352000,6038000
5214921.exe,483773709,1013094027,968620,255205,202110197,611858,3591,195810060,732903,309675063,1751748,164322830,860009,531332,<not supported>,131946,<not supported>,322913506,56893,169532375,10108,28,13309,138778000,5028000
