nome,slopes,lincoeff
1071,0.011696234390627835,0
1082,0.009334346149972372,0
1084,0.012164570455620628,0
1091,0.010993279487317527,0
1131,0.01110758405059479,0
1132,0.01113716131862423,0
1140,0.01152630974729545,0
1158,0.012063009543315894,0
1190,0.011843311327566271,0
1192,0.012048712359016615,0
1195,0.01190783501810861,0
1197,0.012660292399781064,0
1619,0.01121618224687207,0
1621,0.012271178504111914,0
1628,0.010566498772858698,0
1632,0.012006744105774226,0
1634,0.011513702777138273,0
1635,0.009999922802346328,0
1636,0.011440941358456818,0
1639,0.012095426253035124,0
1640,0.011643146233048546,0
1642,0.011075624242111835,0
1643,0.012822662747055204,0
1666,0.011516988318268145,0
1667,0.012023235088867958,0
1668,0.011570981804884662,0
1669,0.01204049714442199,0
1671,0.01237244282857415,0
1672,0.012268184178344032,0
1674,0.011341597541152208,0
2166,0.011873471447836159,0
2185,0.010857574940241838,0
