file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1099920.exe,71319,24388406,20009615,19202,20023718,19914,22878,366817,38719962,2547,31213523,133,670,590,94468189
1141254.exe,214516,18156604,23341693,15483,22602146,20041,56080,447155,40972850,2198,32236151,525,1567,1565,97092341
1164955.exe,265286,9243683,23897783,12080,23600690,11524,64311,359694,45683838,3575,35500270,524,4051,13634,17922128
1192925.exe,113840,73536749,50511684,18298,50528561,18016,19497,441857,89475699,2415,83536983,519,675,3252,241086656
1253138.exe,95624,71908519,51095136,45659,50003396,35949,106107,628794,92339601,3600,80901873,323,1821,5716,234954230
1346798.exe,84373,79684206,53222729,22830,53067700,22394,39022,478262,94622559,2450,87820960,911,782,2817,253561169
1399024.exe,44169,72448711,48801029,23289,48749358,21256,25296,370634,87183015,2552,80908148,128,647,4734,233414599
1604797.exe,298052,9125464,22079919,8478,21735333,21539,73040,557543,40374903,4767,26190064,526,<not counted>,<not counted>,<not counted>
166404.exe,49006,70910734,49872448,23503,48990080,22216,18603,402097,84466678,2855,78999221,128,755,1640,226717288
182932.exe,806063,15036149,25643479,18047,25530107,17015,160887,786590,56708531,4323,30168008,1308,1760,1854,105416023
1840297.exe,190811,6119224,22204388,10519,22205374,18220,47471,496114,40215566,2964,29167615,526,1833,7629,10192649
1859305.exe,229924,9407409,21883055,9200,21891772,16623,41431,483037,39317516,3330,27392451,525,<not counted>,<not counted>,<not counted>
1863270.exe,228530,8601698,22447815,14026,22477066,20162,60873,535794,40549196,4015,27588465,524,<not counted>,<not counted>,<not counted>
1923894.exe,291381,7382508,20602504,13214,20540878,14252,132460,606458,42452950,4187,28244224,918,5892,3723,4763846
1956910.exe,525996,15085594,19392219,12956,20767229,14371,90983,596606,44244639,7040,29643355,1040,7831,2790,3784077
2025154.exe,216795,7533090,22711062,9021,22188985,16430,45021,512824,40919896,3214,28567300,524,<not counted>,<not counted>,<not counted>
211894.exe,301226,10285746,24134161,11780,24226289,11772,110767,644416,43899718,9211,25504364,913,7071,16175,22631302
2158936.exe,217110,74900750,50424659,26400,48758056,24682,86391,631702,96468642,4860,83386949,1034,4839,10231,238296684
2165152.exe,124894,76123874,53668053,22410,53747207,21115,34361,482834,95020752,3218,88737298,909,1159,4098,255256193
217838.exe,201501,72290503,49578435,23569,48091676,22876,72787,616395,93685309,4611,82812132,1035,4712,9827,233431432
2255569.exe,426574,9216956,22042368,10494,21312641,17035,53982,518162,39735820,3378,26004497,523,2285,<not counted>,<not counted>
2320041.exe,79871,75103545,50202433,19312,50192075,17736,17909,441151,88817428,2443,82676623,518,644,1684,237891881
2543436.exe,257777,8995662,19934744,17633,21187051,15587,100005,610929,44808086,6975,30417112,1040,7405,<not counted>,<not counted>
2595975.exe,191360,4780517,21854668,7748,21860298,16852,34118,399554,41124603,3202,28739235,329,<not counted>,<not counted>,<not counted>
2605208.exe,243647,7721381,22623325,9945,22378863,17481,55193,512551,41711005,2977,28822023,525,<not counted>,<not counted>,<not counted>
2605331.exe,462607,8932707,22116571,9967,21630673,17227,43355,504499,39400659,3631,26478624,526,1696,<not counted>,<not counted>
2607963.exe,146936,4144733,20729275,9917,20687139,17089,31263,299846,39275878,2922,28492446,134,<not counted>,<not counted>,<not counted>
2712872.exe,215946,7488437,20219427,9145,18810748,17977,39549,310604,36743630,3311,24420015,134,<not counted>,<not counted>,<not counted>
2767461.exe,92567,73560451,51632078,20451,51492045,18200,17251,441490,90407603,2454,84680278,518,1316,2216,243309841
2768935.exe,222945,8191559,22231951,8231,21904646,16100,41966,486437,39744034,3500,27245039,526,<not counted>,<not counted>,<not counted>
2789652.exe,46039,74125269,48679852,17096,48755598,16243,11264,343086,86237253,2343,79959213,129,728,4041,232577362
2793938.exe,1319161,38965562,47800364,17383,47425833,20623,191241,795127,87184686,7158,41218451,3260,13523,43616,165622175
2823544.exe,91732,73554613,47817276,30862,48347954,27483,72793,487962,88633998,2871,80806848,517,1097,5704,232969456
2942166.exe,83068,74610843,50732064,19445,50694212,20390,22276,455586,89147377,2460,83424852,520,707,1940,239577574
2951975.exe,132738,73844749,52039555,20401,51974158,18574,16369,455385,91294362,2524,85957037,519,714,1781,245978211
2974603.exe,253770,8285747,21482586,8630,21472877,16047,30243,385522,40301180,3315,28294459,331,<not counted>,<not counted>,<not counted>
3144096.exe,3224289,137188478,77981462,143370,76196778,144425,3662786,5371035,396178717,87089,135301896,39195,106533,184296,483091517
3300816.exe,175095,8565455,22207462,10245,22256983,17483,59643,503828,40417771,3169,28223733,525,<not counted>,<not counted>,<not counted>
3373883.exe,81901,76057723,49613054,26036,49841289,23440,39343,482432,89522982,2414,82880573,520,681,3000,238796160
3500180.exe,115242,73282684,50638744,18339,50673192,18048,17389,436658,89318675,2303,84225125,517,676,1930,242505015
3630111.exe,160267,6237162,21628023,9153,21526687,16563,29995,406526,40476174,3508,27537595,329,6365,3339,5093244
3636636.exe,417847,8871495,24426219,9257,22942677,15071,117417,813408,43757654,10384,23197983,916,6367,1873,2479999
3806795.exe,287493,8650418,20231243,8918,19198740,17203,29415,298606,37520547,3352,26211494,133,<not counted>,<not counted>,<not counted>
3868191.exe,7065619,48243145,64256874,168856,63505428,167752,751571,2167610,191131099,11924,63257846,3259,12195,24254,168411057
3876123.exe,297230,9434945,21099340,10885,21018304,17771,36636,410977,38470616,3402,26235802,331,<not counted>,<not counted>,<not counted>
3941489.exe,94966,73602893,51244392,39630,50887276,33686,90929,580130,90921343,2344,83185803,520,763,2220,240586817
405152.exe,149041,71363455,49893420,28066,49812052,26608,51520,536696,89218812,3278,81855564,519,863,2084,234569344
4061439.exe,97304,74264969,52111568,21887,51960859,20125,28271,471731,91364966,2590,85327138,517,662,2495,245089642
4091019.exe,206078,7682065,22308366,8761,22372778,16366,41804,496834,41514516,3213,29489260,525,<not counted>,<not counted>,<not counted>
4137155.exe,62917,73624760,50492139,20126,50537823,19313,16008,398598,89452077,2367,82744841,322,694,5791,238217904
4229381.exe,209337,7320440,23246936,8418,23264023,15468,44530,495801,42653781,3381,31081909,524,6698,<not counted>,<not counted>
4246029.exe,212352,6732447,24997804,10644,24962499,12183,85472,721279,46127999,3079,31708729,914,4609,13588,14906841
4259947.exe,135924,71735241,50913490,18188,50867856,18306,25990,455664,89325917,2706,83313286,520,734,1411,239401812
4264435.exe,1791242,51699027,69608563,237393,68227932,270569,436968,1490624,135536828,12517,73099553,2868,19899,53758,254111994
4294775.exe,114997,71069390,49993603,19568,49903998,17847,12366,389958,88728142,2333,82118730,322,690,4201,238703558
4327196.exe,93875,70387956,50774118,23151,50346265,20457,26682,416631,88642857,2678,82018736,324,709,4659,236738348
4386985.exe,198761,5842022,20910258,10033,20880140,15737,91394,476954,42130671,3896,28145839,523,9453,<not counted>,<not counted>
4388131.exe,242567,6178031,22145002,9125,22227095,15687,41754,469156,40341701,3309,28957640,524,<not counted>,<not counted>,<not counted>
4453075.exe,70229,68124443,48676140,16310,48609328,19042,24691,353763,87396022,2619,80504333,128,654,2432,230702107
4457827.exe,315589,8396912,19838418,9444,18383309,18240,33350,316703,35423385,3410,23761573,133,<not counted>,<not counted>,<not counted>
4509738.exe,172326,6271512,19770330,12659,19014453,18251,31330,307761,36837330,3463,27258019,134,2613,<not counted>,<not counted>
4541520.exe,256867,8673347,22009961,9058,21998025,16042,40743,507397,39932203,3477,28889188,526,16049,<not counted>,<not counted>
4546781.exe,203985,8345477,21982068,9424,21952637,16384,42580,479067,39436705,2875,27895020,523,<not counted>,<not counted>,<not counted>
4624508.exe,81788,76092770,50574194,17197,50492962,17250,15446,434331,88543889,2406,83231478,518,669,1493,239259423
4806011.exe,359846,8829195,22139296,9510,21394310,17854,43668,504739,38735917,3565,25648911,525,<not counted>,<not counted>,<not counted>
4823473.exe,111775,73073915,49298746,19502,49185922,19735,45882,409534,88536666,2735,80842274,518,1087,4690,232771723
4823855.exe,226210,8162196,20836235,12348,20307186,19971,85348,486261,39825702,3509,25049787,522,<not counted>,<not counted>,<not counted>
5023680.exe,266614,10371812,20156375,11870,21338319,11099,80526,544782,43209550,6429,29885032,1043,6953,<not counted>,<not counted>
5045851.exe,224419,7698238,21005775,9072,21032739,17588,29810,308657,39514038,3127,28125085,133,<not counted>,<not counted>,<not counted>
5118662.exe,188252,7704508,21858727,8061,21891510,15441,41053,464323,39145044,3361,27598115,524,<not counted>,<not counted>,<not counted>
5137967.exe,150366,70987974,50417360,19495,50497285,17390,19529,441922,89269491,2507,83437001,519,652,2096,238402662
540473.exe,137948,69866511,48247887,23201,48132736,20827,52803,439373,87331406,3320,79156425,519,2081,7668,228209052
5535842.exe,900999,25032265,31309657,21786,32930611,20314,132083,651784,69049327,6301,46347039,2993,3103,2787,160773871
5567076.exe,195443,7471084,20070185,8014,18795410,15953,25177,287959,36495894,3553,25126737,134,<not counted>,<not counted>,<not counted>
5606913.exe,388270,8539302,22287484,9484,21216830,16895,47030,519610,40015438,3199,26277883,524,3277,<not counted>,<not counted>
5643578.exe,231664,7704133,22600976,9919,22542292,17011,43980,506869,41604662,3539,28865772,524,<not counted>,<not counted>,<not counted>
5667290.exe,175701,5506072,22982976,11240,23260490,14059,60718,519253,43377980,3530,31997416,523,5397,<not counted>,<not counted>
5784842.exe,188938,7006881,25620653,11316,25701525,9997,23790,507480,48003114,2826,37975275,525,3789,5587,60782164
5981411.exe,240246,9108932,21677360,7874,21576815,16043,38518,480089,38609374,3390,26642804,524,<not counted>,<not counted>,<not counted>
6093834.exe,153013,70936438,50482214,23561,50288136,20317,33986,459725,89250326,2369,83031778,520,675,3344,240120474
