file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1022576.exe,1364920,92982758,61552124,340026,64662530,272005,343175,2275272,139553100,8118,108893938,2216,2350,9705,334160492
1086870.exe,2974431,325795361,194177313,1348480,193259989,1362660,2049105,9466775,479512157,135809,311310447,2467,26580,62095,973730119
1122546.exe,2860593,290176251,207468575,876552,209682752,901542,874335,8624451,441624883,31315,342239815,1953,4914,27116,933874755
1172403.exe,3756454,350817990,202386429,1906371,203876025,1870796,3918075,18408040,583600284,122576,330817446,3551,58719,79673,1072539390
1200646.exe,4590233,109244265,81438968,500944,81189383,498647,1470981,7051348,258621530,51712,109147880,7165,13665,17881,379754137
1252190.exe,2846998,118785458,69428632,980137,70070810,940044,906874,7942502,227083599,43925,108782777,2657,15104,28356,411668212
1261343.exe,2597193,119881280,89607204,646899,84158062,710531,960399,7825160,241406764,53722,107410597,1891,17519,7974,392130713
1290574.exe,3242228,109332075,75477206,720395,71891320,719796,1679382,8267802,237857668,164514,93053971,2477,3626,11593,364191460
1318039.exe,27686747,250654233,195598369,12057092,193001339,12141843,18435251,64138552,1698697907,2764740,245875967,7991,20303,67099,841664832
1358987.exe,2881524,329804377,191160547,1364975,190176047,1420879,1904309,9797181,467572063,122781,315911938,2468,6749,27816,1003472998
1947067.exe,1646989,88443937,49920623,397085,51701915,410497,165002,3311030,138411900,8124,86174500,358,1882,3278,294656572
2154023.exe,2831230,296309772,200368653,1001774,205320613,1030667,890653,8459180,445558702,30674,343982842,1956,5015,25626,950948127
2166257.exe,3447761,290486262,207993464,870248,209335900,898541,1048354,8690036,439248740,31440,343563270,1998,8800,25949,924715059
2232334.exe,3617607,109349850,72423271,719025,70166290,734075,1891547,10087989,238351581,223696,93014618,2730,6710,10277,354879950
2353484.exe,901839,72341102,56385724,395944,55854891,400685,74315,1785973,123635283,5554,78601610,232,1850,1379,255873115
2417935.exe,3312361,290291845,210646181,914145,212012828,918332,537062,6889023,427677198,28896,340412203,2471,5144,25311,918729610
2432135.exe,4099829,103346516,92230100,525565,91803935,562486,1495120,8463434,251559376,147473,102413929,3597,6012,12081,346285748
2451239.exe,1578373,75722208,65657709,408059,64429268,414063,60537,3643368,157860145,4205,87990941,390,1462,2306,257962471
2610422.exe,3326213,104442209,81293546,633962,76388500,721083,1617585,7970042,246091257,148827,92332032,2473,8070,12829,358126898
2763834.exe,2198089,111019865,63208179,867902,64696118,847593,1306709,9266322,214614504,34098,110479601,1890,3434,9384,395192201
2929444.exe,4563320,109389774,82155136,507428,81597545,505068,1577925,7223184,261026907,50993,109916574,7153,11311,14064,382744015
295919.exe,2695779,308831441,195423919,847365,199810651,877424,949629,8503799,432657426,33229,333070913,1864,8327,24320,980065793
3179338.exe,2368979,320441972,200874171,1106819,203341243,1082506,1528513,9393726,440726769,35309,338995156,3045,8853,21421,1007431003
3216981.exe,3611099,286740805,210777775,908939,212822581,921418,784082,8168247,433538823,28146,340889731,1872,7393,26810,908701904
3225102.exe,3317498,105455742,79466094,647279,75336585,717778,1597963,7979096,242610513,151188,92411281,2472,3942,10669,360703619
3260092.exe,3413161,289975487,206963194,876158,210548171,896718,993368,8628954,436534140,28146,343138652,1865,8104,23139,922765855
3329733.exe,2622042,325878522,189056577,1581073,191508858,1445691,1135767,8343880,468584223,47827,315649749,1955,13186,21533,1003810021
3550778.exe,862632,81732526,62846660,232039,58908900,350936,64807,2109459,127015446,5913,71454149,377,2350,2473,271630776
3609782.exe,2715719,113724815,66660352,902830,66373385,841503,1395303,7700548,223148288,39455,105944601,2027,4278,10444,415079159
3642247.exe,2570316,114073620,69124239,772783,68905610,851228,1501500,9374302,235966009,58652,99279018,2603,18036,37619,386778446
3645649.exe,2948066,104083753,80722464,705476,77612988,750986,1753852,8501503,253994374,155235,96776729,2566,12860,12342,354184698
