file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1172589.exe,622341,197140802,109393028,2397617,110028179,2422885,322279,2926108,250094131,22456,195423324,908,3706,9176,614059076
126726.exe,562613,163745363,141483831,108125,142608136,108488,77725,1322508,253396781,8529,202208377,1004,2868,9732,523785683
1342186.exe,7637464,117300791,113905836,652717,114066349,661079,1088540,6748935,337722093,103020,141741832,2870,8074,25656,388109160
1374738.exe,242350,76599263,51449665,1855860,50638312,1834853,32591,1049952,130624075,5263,72643227,524,2319,2768,311237151
1409011.exe,881271,184230744,135165091,194580,130634494,1024096,161651,2020840,254928436,9426,184672503,908,2413,5480,559836080
1690595.exe,467163,70400712,70419497,1707210,67785002,1817887,72087,955133,159422985,4704,68378156,523,1914,3230,293801499
1825983.exe,554320,170619637,141011811,307610,130997645,1102791,37187,1217614,244235012,6699,174085941,522,2284,10375,535475550
1883504.exe,1019046,164989660,144789226,114995,143513406,116114,128850,1823819,263304915,10740,199573054,1904,3981,16778,526361158
201747.exe,629169,166112201,141180093,117624,141020428,112664,90593,1422867,251712657,9518,193206131,1004,4113,12196,530107069
2024997.exe,549624,79460636,48202857,1836650,48290061,1860960,67646,1439675,134193465,5603,74878667,916,2498,3141,322746705
2094555.exe,612347,96612820,46964736,1990929,45014077,2096933,120507,1563265,134600537,14344,62945279,1431,3934,9825,294706723
2131253.exe,1436631,82587469,106960878,927234,105894631,1358513,174284,2238484,253663033,9693,93235809,2333,3888,10013,396148658
229437.exe,360160,184817458,167179273,2793142,163836845,2718689,125813,4745598,309280631,14223,212667361,522,3631,17470,597378234
230403.exe,807185,170407549,145078523,101177,145752479,164137,66843,1457755,257008085,6355,198146433,959,2339,7427,529924998
2616722.exe,450366,168193116,145144354,98373,142491232,716416,41639,1180576,251912005,6769,184745164,518,2291,8272,526696783
2631785.exe,384198,78526680,48254043,1986374,47933782,1945421,66742,1711389,129651805,7398,75965682,915,4126,3106,315584872
2642820.exe,347368,80077267,47955338,1967326,47690105,1911382,94265,1720283,128280042,5852,76570007,916,2792,3086,325203126
2657371.exe,456598,58442552,56279728,1500860,51508729,1718191,68130,1093870,133626768,7179,55581426,784,3278,6740,208710223
2781088.exe,537688,172785105,136947375,420564,127939286,1264630,82218,1289203,242953941,6747,173539250,521,1772,7947,543758260
2923923.exe,281883,77970612,50610626,2118078,50885469,2075186,123268,1788039,125638959,5033,79266887,913,2492,2305,321215341
2946862.exe,248157,73617482,47874954,2123610,48488998,2106402,89289,1151921,126266320,5535,76076718,524,2750,6373,310530128
2951063.exe,609076,81442903,48491856,1880941,48234331,1869006,115203,1447625,134562954,6325,74575213,917,2478,2937,320047503
2961600.exe,825033,60340433,51537255,1912636,51436927,1964633,81997,1894439,125701261,5949,50585106,915,4083,12142,180186227
3025699.exe,932809,176744423,127303361,128827,136671895,267671,409050,1913200,265310097,8227,204353695,1301,2622,8743,567374974
3098869.exe,1046423,169137507,141273770,124815,140595664,712137,83068,1487085,248020114,6221,186381749,908,2228,6226,527553813
3122929.exe,587789,164378665,131302874,128576,135744551,122601,136491,1681059,249642228,9220,218697044,1002,3042,9871,566015724
336539.exe,456094,166051548,139734165,95409,139985402,237751,45335,1144303,243794176,6266,188282124,521,1747,10368,528903148
338328.exe,557383,169638869,140373645,100371,134350087,1025123,47934,1176398,244678810,6307,177802255,518,1753,10804,529090411
3457445.exe,351975,90720413,51586078,2022046,52551271,2101166,36916,947745,142140253,3543,72505137,526,2505,1931,290741105
3461403.exe,512530,160661367,135435140,97705,136872506,95673,78003,1178692,245093227,7076,194750763,522,2704,9709,508899415
3515653.exe,536547,170455619,141105973,96674,135893835,975351,38854,1157782,245362867,6284,179759701,519,2348,10249,525816535
3605312.exe,326301,206442257,114112192,2510469,115287349,2625295,162767,1817870,264247029,7104,181550063,523,2684,13658,590534535
3632999.exe,437920,167175486,142292640,100463,142290442,609833,43577,1178652,250361186,6319,185671469,520,2237,10120,531779191
3698143.exe,223009,76941369,47074066,2047557,46745905,1983887,37553,1138511,127779810,5584,74253581,526,2814,2871,315249026
3703754.exe,725147,298670181,243983905,1128034,245526577,950298,97037,2086218,454595439,14298,331671888,541,5299,10395,1201025718
3837785.exe,590917,164655143,141989234,103672,141097152,536148,87906,1400754,253065396,9339,186030162,1004,3374,13781,531273183
3893727.exe,5693954,134596199,81928093,805247,82019819,795704,1265200,7930473,331756159,111773,141560465,2869,3581,17623,483145817
3997375.exe,431585,167788605,145079620,99808,137938968,946596,38731,1215912,252362098,6649,181454215,517,1784,12213,527023421
4005226.exe,392422,76224552,48003760,2194737,49485739,1959308,141631,1649679,123696836,5187,81003033,914,2789,1883,322995631
4027093.exe,259062,73313991,47202644,2113128,47762427,2080751,90054,1146766,123178693,5457,73969111,526,2571,5321,305134060
4261206.exe,265375,82512095,50619137,2111120,50605049,2093484,93303,1749267,125679666,5249,75843991,917,2513,1731,307935986
4306462.exe,359280,79284600,47855894,1973094,47447419,1915396,61102,1715987,128211509,5529,76628833,918,2481,2544,321370438
4307955.exe,424246,167741190,145893411,100582,140832372,817486,53078,1170261,251683690,6365,183281808,519,2276,9893,525059034
4312536.exe,921741,176429580,147130261,458545,147758862,359813,246479,2194878,273419567,12480,210090045,950,3294,16270,578929489
4320720.exe,471845,167200132,144628520,103755,138667943,889055,65310,1220571,252280891,6973,181077391,517,1770,11227,523846993
4419376.exe,379057,77577670,49868326,1802103,49364419,1822045,56167,906533,130377454,5270,69599020,524,3716,6538,301470366
4455035.exe,1041835,165732722,137309250,104092,137221400,652748,139407,1431919,246380424,8095,182129020,908,2894,9972,515221597
4458794.exe,616077,96422059,53710532,1847651,53289737,1972141,87761,1483932,144475814,4068,76397293,917,2286,2039,301324918
4488347.exe,400640,78813598,45511072,2020724,46294892,2046506,62749,1229368,130896231,8061,71815890,1012,4138,13603,296434460
