file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1091584.exe,352693,315982449,192758807,1030939,196321207,1058533,502735,2543421,540104187,18802,316726124,2088,4596,2512,1619158314
1680187.exe,388687,302543990,207623651,1119888,207626503,1119476,175024,2146478,549380570,19046,308360552,2081,10316,10064,1435094322
1723554.exe,348482,206506055,310044773,1644761,308988295,1641005,193732,1916743,499126336,22765,207979801,4048,13179,32365,1044249201
1727828.exe,20555201,406750342,354119843,508618,357473828,509134,27663623,41096572,1180059659,787177,413963570,98768,318508,315277,2038601312
176146.exe,334433,302558356,209174288,1121360,209139935,1126092,100155,2131499,559342478,15373,309968770,1107,4527,2520,1339673028
1910626.exe,357696,308888893,213457407,1110466,213610771,1120400,434236,2918802,551783704,15503,314394564,2080,4675,2373,1465580767
1953417.exe,254829,209636489,216051326,1122487,215978115,1110442,242311,1794111,367228582,11727,210251162,2082,3197,999,1506595473
2004438.exe,447474,308919495,210244146,1131410,208535527,1145561,325124,2817057,607613119,23269,311301664,2086,5261,3777,1364368298
202443.exe,348998,301027294,208262481,1118639,207936149,1117588,50401,2098352,560547993,14849,308617311,1110,3791,2256,1336950261
2046266.exe,1604020,348521817,212668647,1135096,212681743,1128178,327027,2391144,531756068,18386,311321439,2083,11412,21373,1579806351
2084242.exe,360338,308477450,206733936,1117912,208774624,1122490,346632,2514730,545477590,14188,312357673,2086,4441,2085,1466877388
2307838.exe,13514796,210023892,187401323,97987,189739092,92808,7248183,27159045,337396319,200765,209540051,2084,2895,1724,1288821802
2337463.exe,392367,330162994,202026873,1010261,201803738,1006983,1099219,2472031,396437034,19560,315759838,5993,8971,3972,1572483190
2409014.exe,452724,317083936,509259972,1338368,518102489,1341593,544483,2767590,561051786,16080,325166354,2520,4220,2595,1795099807
