file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1135633.exe,1941074,198047218,116113004,1476054,122421015,1482707,992184,5217818,328130898,34939,183810537,2242,8726,16464,713867818
1247568.exe,1992988,526967863,323035676,1404702,329986180,1237888,572298,5047602,637967560,24513,541827092,1822,12870,29097,1617157559
1265407.exe,1697833,137153213,127963294,298292,125140174,317163,1148646,6142140,279780866,35634,159243685,2243,4932,13508,481637980
1290299.exe,2653273,159444103,129697095,1409901,135506199,1061114,906217,4750207,323154676,46747,206222124,2296,26378,39849,604036293
1291495.exe,1857573,39597435,37885801,844399,36881528,666406,438500,3502215,156879175,11467,40740841,1867,6682,14285,202627513
1316604.exe,1909630,161329743,116294045,340964,117151682,387267,1700999,7165937,290933330,39540,152352654,2437,7018,12466,531826357
1376560.exe,1762064,133768059,137906435,278977,133099064,294892,1174837,5911481,286126648,39379,167865133,2288,6195,13303,510466591
1407254.exe,1735294,137848329,140795131,281388,137199975,290839,1111514,5757364,291588915,40293,174484991,2246,10291,16715,519690435
1442933.exe,1725427,134923609,137464277,278912,132100969,295969,1123840,5900610,283232138,41046,167932706,2436,6221,13225,512546855
1477356.exe,1768917,140989426,140518163,270121,138998818,280190,1024518,5723905,290202419,40136,176486441,2244,12569,18855,520216128
1510302.exe,1828551,135091484,131609887,290857,127557033,373153,1557955,6584048,294678464,41723,161210527,2342,5748,14898,488785788
1545872.exe,1738761,137250577,139814659,273850,134642320,282700,1201330,5921031,291292001,43150,171766389,2241,6006,14000,521041939
1655898.exe,1801797,138247681,138421565,277554,134187167,286093,1200909,5892963,288280838,42001,170913932,2438,8075,12947,518572378
1832846.exe,1521664,140225138,124509259,294123,125011787,300500,715232,5250553,267704324,16660,157632356,1826,3817,13011,473628121
1867433.exe,2202946,183449106,112742512,1692980,117223407,1330121,771622,4254259,304510057,27164,209945675,2265,9432,12639,668610465
2004531.exe,1465269,544240634,321094452,2506447,320916064,2510909,909821,6200294,663936748,39216,520944191,2239,14351,33780,1635662438
2059675.exe,7406154,611343343,381690488,2983436,381821464,3007670,4455541,13825720,942380233,295551,585493285,5095,19297,45374,1838098386
2126568.exe,1841213,138732138,129993641,277873,126691768,298581,1250495,5973624,280629107,42554,163226963,2438,10630,20589,502522802
2147790.exe,1781593,137140718,139670908,271095,136380328,282940,1170585,5896955,294344451,41572,172619097,2242,6414,14726,516169582
2267323.exe,1461598,545834819,322430885,2439519,322256810,2452316,962857,6136798,667352034,39041,520153659,2238,10298,33181,1639736329
2384511.exe,1748825,151578052,140093635,266120,140164500,272201,1035674,5658893,294498927,38385,184483861,2828,5349,16061,546663366
2531093.exe,2216868,153391263,125067561,1234274,132584886,923593,762122,4167861,311324212,39777,199128133,2339,7246,13378,577883265
2589093.exe,1742397,133113127,138151811,283119,132747613,290650,1212087,5936695,287976926,43600,167233184,2266,8280,16082,508896667
2678777.exe,1531127,547042049,321932975,2482631,321722486,2474145,1174407,6399259,665384471,37366,524698695,2823,8224,33129,1650645771
2772441.exe,1689696,136813086,142065751,286373,138410264,293598,1210496,5978141,293059859,41101,168311464,2244,6765,11600,512559312
2959375.exe,1981651,163877867,135072551,905624,140769648,696350,653909,3965563,302524171,21969,187304588,2025,11416,8965,563597862
2962679.exe,3683302,144659790,119901036,1724797,127628653,1254008,757077,4456738,319443948,36830,203646288,2289,6980,14596,580796765
3053665.exe,1708682,135775549,139633112,277645,133480813,286227,1315771,5915445,289713823,42921,169863201,2245,5956,13129,518889459
3072746.exe,1745553,132076598,134395908,277916,128809993,301846,1270131,5976808,285099006,42185,166406808,2288,4853,14800,503631904
312198.exe,2064914,524084960,343621834,1390029,341411447,1430228,2461848,11351541,701728599,64655,523727049,3428,11097,39380,1578855642
3138756.exe,1756250,133023844,134145385,283627,129882876,299166,1274465,6030249,284464340,44001,162620477,2243,7888,10861,495405326
3291340.exe,3508350,558653802,375811960,1768138,380976007,1773659,3080124,8716489,856315316,229550,609572643,4909,17642,37418,1755489063
3296532.exe,1825946,134714922,140780291,279583,136344306,285323,1183563,5934656,289611211,41429,167579124,2632,9209,20043,503532158
3323785.exe,1593867,547704199,322541910,2382268,322730358,2389458,932550,6066413,661071209,40078,528165533,2261,11466,29002,1656305005
3334452.exe,6699252,193984479,186043427,1252919,181959912,1481678,1786779,7555884,453204052,58488,216505884,3995,9373,23551,675583410
3337165.exe,5390855,194288146,113877830,1703066,120007314,1609753,2430655,6318436,421295554,51407,224334838,17092,73845,61714,791457444
3396045.exe,1863655,135008889,140174426,282042,135447418,292541,1243515,6013201,289916692,41863,164940217,2631,8864,23071,499206020
3587345.exe,1708034,134614118,139958562,284357,134977413,291716,1214294,5963181,289134801,43960,167555943,2242,9385,18281,506641258
3645229.exe,1781373,137666765,139532988,275865,134266775,288231,1236937,5981948,287454928,43832,167478928,2242,8081,14374,517096143
3677702.exe,2045385,151483471,131142896,955709,137081053,732262,526890,4378891,300277823,24321,189737690,2024,10360,14460,547310583
3683001.exe,2720114,233955660,144313800,1187049,143988110,1191905,3885009,8804458,454702764,340456,222475763,4211,12520,32464,859266013
3687300.exe,1687968,138919661,140300197,277328,136639762,287909,1188669,5876002,288857890,40984,164393560,2242,8308,15217,514733278
3752974.exe,1522156,138673989,127488573,299655,127877083,311233,818435,5866670,274481405,18797,162545480,1829,4140,11610,485527888
3826344.exe,1705822,135430365,139160849,281174,132900940,292190,1220988,5947509,287596070,50705,163754351,2245,6596,14466,503735676
3827594.exe,1472543,538055838,319746948,2666982,319399947,2671108,1056204,6299550,669856905,44123,518861255,2238,10271,32838,1632331914
