file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1033658.exe,5875448,452484333,224270728,4210168,225434177,4227122,4018302,16671182,757854825,81370,437035300,6387,39969,38551,1561604281
1161783.exe,6098232,317339153,180720025,3441524,180742301,3445699,3105625,15937096,646907807,96250,319031964,4427,13237,43226,1183902141
1200749.exe,5915292,374908704,187170223,3507781,187161534,3505613,3271576,15787806,699877976,82112,374015863,4232,12713,36601,1331618055
1325505.exe,10981785,300613650,180577692,3249998,180614504,3309719,6162083,23037113,1031375988,2660731,313711721,5645,877294,11363,1055256590
1335271.exe,8077539,236977789,144135379,2325244,143976879,2323732,5216541,18050371,486886384,68922,254976264,6778,5324,5679,886489307
1499617.exe,10333962,264756124,161220816,2536667,161108954,2533024,11091721,27627084,664911287,809401,275952132,8143,16510,45223,866720964
1505641.exe,7973862,229070463,175552104,512236,181055058,526270,3562076,15750587,495112902,48486,242950622,3455,4913,11337,1203465110
1542189.exe,20159143,794231345,441080601,4048864,438677835,4016866,8491169,33731021,1545278148,383245,774874702,6772,228846,36422,2340461575
1631151.exe,15580151,257323041,163036951,2855059,164775718,2897476,7697987,26703425,554770361,283622,273947859,4625,8322,10865,957048684
1856669.exe,22221678,723908388,553651814,4266246,555846668,4226851,17636239,43410297,2123252462,1578328,727459859,90615,110081,696526,3116886318
193506.exe,17330791,331009947,199034334,3569172,199464266,3562229,7613328,29937783,1062640071,388112,340057107,4815,824384,220070,1224694735
1963015.exe,8232909,245841464,142880425,2169535,143536595,2182365,5325400,18447389,518943290,60886,268837655,6583,7043,5678,885270884
198113.exe,7900344,338406622,158347700,2775448,159152685,2818433,4378491,16724137,577201939,78361,326223106,6388,12764,16713,1155202733
1981694.exe,7559798,215228520,140472345,2281799,142392605,2374007,4382283,16910159,470049470,62451,231024096,4621,7768,6100,828279354
202900.exe,7692231,166267814,113135485,2670422,105447036,2628157,4689987,15653525,401436614,85857,157756922,5928,69974,131103,644526393
2124644.exe,7085168,745119761,420763004,1573812,412280088,1526649,5333335,20400980,1421011553,269742,717704914,6380,220451,320859,2238690752
2145027.exe,5830246,237435791,132576117,450082,132517841,446402,2870523,13404383,453970736,35572,243342395,3266,9290,27547,972849025
2184330.exe,7557957,271223460,145348019,2565880,147049747,2701216,5119601,19898980,587207099,238781,286308919,4626,7021,4867,971707889
2362734.exe,7431686,225283121,136417627,2307594,139766882,2398549,3797108,16350768,475932588,70747,237140318,4622,7508,5493,829052085
2387311.exe,9929641,248503549,172805328,2510362,170850589,2520395,7903619,24501199,558011817,110353,263118007,5998,8436,5073,1074685196
2464944.exe,22388410,771783735,460650298,4527054,460691822,4518327,6611498,32948890,1604157862,428554,788070146,6623,231016,90627,2445644476
2545383.exe,7585629,211306871,123012478,424762,128763502,439753,4673826,18194292,405221913,50241,231154957,4627,4406,4621,810695544
257402.exe,6448301,712958975,442020184,3902655,442028887,3902664,2774027,16457421,1430312510,267710,741331676,4421,214387,46712,2238809386
2687380.exe,9361977,336263367,206235239,3084016,197765346,3062422,7338784,22646116,1096708821,278864,336249174,16910,231594,463266,1174033208
2712758.exe,8293893,265956987,159559621,3499450,159534142,3514683,4886757,17942521,548200659,92667,266822635,6790,19873,65611,1014117218
2764157.exe,5942563,540333442,216182743,3322349,216101112,3321762,3021037,15399576,807889157,50100,556167853,4233,12583,32581,1552482768
2897120.exe,8076321,249201912,144037592,2290539,144054648,2290318,4251220,16558666,506540363,88071,253161763,7357,8847,5180,904167609
2986121.exe,7032507,363698977,149389858,514936,153903441,526516,3599711,15833845,583146486,55653,369764042,4825,18790,13654,1048636583
3011182.exe,8351086,370763831,204117227,3093724,200220773,3078999,4764890,19195341,1061477645,275242,379678053,4425,217195,422684,1254073804
3040305.exe,7884796,223154103,103158883,336579,111703957,381651,5092886,19458333,405901831,92344,223660788,4231,4475,4745,823209539
3205125.exe,10524468,365997872,207407999,3094773,207761830,3086843,5285966,18911666,649909814,64050,342142716,6775,11379,21983,1361611603
3205462.exe,16841922,724545142,430129636,1492156,429493224,1486572,5472347,27614860,1389514870,371256,752724375,3287,835989,50076,2213561026
3298554.exe,6326931,717404675,440680043,3960349,441367430,3932564,2908200,16782120,1428156082,265335,742541198,4422,214719,426982,2248156513
3364998.exe,8799986,780289599,446547758,4268077,447411977,4268841,4712209,20757653,1536809206,281501,761615745,6381,224166,422167,2485054652
3517094.exe,10727953,281155463,159549953,2374539,161352397,2455176,8747424,24885566,600606733,3308617,294436922,6671,6517,6729,1018963238
3560006.exe,7174028,708036283,431611007,1502145,434123108,1501148,3932414,18946041,1424609274,273925,737834958,4620,216433,296601,2251853919
3647296.exe,17265610,244985789,106325893,355159,108553135,380564,7195714,28062227,448418039,244404,234522236,4236,8963,8472,820956904
3839680.exe,8504234,257076123,146052821,2265266,145908305,2263625,4611949,18314381,494582930,45463,236351980,7954,12409,32450,839770325
3851193.exe,5715322,237663757,140633971,2487359,143561879,2564049,3156495,13338331,468944470,56987,251999711,4624,11036,10065,865037578
4090087.exe,8205525,276491607,158147920,2503258,156933697,2481649,5480212,17318172,526327716,62183,297324897,6778,5708,8564,998116369
4154710.exe,12579209,266250265,158096116,2464753,158193263,2464028,9292677,26353976,584794441,3407698,265632583,9902,20983,60611,882789476
4243029.exe,5846228,301619397,162942729,2793051,162794167,2789377,3947147,15762763,651315078,94254,290052307,6775,9654,13601,1110993815
4281961.exe,28158968,279508632,192247690,2781577,192300640,2771345,19631937,46835212,1028933172,1166285,296723080,7749,17915,57416,966076391
