file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1099920.exe,58905,27600388,17465554,43682,17976489,39562,56266,716224,38845926,5312,30411812,134,899,642,98086578
1141254.exe,204469,9323834,21828325,8548,21784101,17088,40735,489141,38843625,3427,26745459,524,<not counted>,<not counted>,<not counted>
1164955.exe,224224,6737951,23531086,16280,23586841,14772,59667,380750,46990650,3399,37310133,524,4168,5941,87850129
1192925.exe,92046,74535998,50678714,16294,50769398,19746,38133,444648,90514253,3018,83939999,521,709,2643,240703500
1253138.exe,74974,74248906,49460139,18423,49440211,16945,27736,355987,87881174,2590,80792311,323,895,5429,232684744
1346798.exe,95593,77691718,53267656,21790,53190228,21302,32326,473234,94185728,2611,87352748,912,726,2700,250472575
1399024.exe,45358,72667794,48148948,23595,48418685,21646,26180,378322,87260886,2316,81250868,127,681,4201,231321736
1604797.exe,105932,29336573,16928272,58008,17904956,49413,139023,1084270,42376435,4445,31820096,524,866,1146,101886054
166404.exe,46567,72177102,48574475,24959,48522809,22627,37339,408890,85490195,3319,79961652,129,883,1924,229303026
182932.exe,905354,15311140,25767550,18171,25780875,16759,171135,739637,57381006,4041,31657978,1306,2105,1670,111955662
1840297.exe,153293,5275281,22500095,9605,22476749,17282,55289,506103,41457085,2927,30327501,524,12372,<not counted>,<not counted>
1859305.exe,296794,8195063,22233860,8203,22050507,17104,45730,489943,40138082,3578,27994085,525,<not counted>,<not counted>,<not counted>
1863270.exe,175914,5314935,22387671,8368,22472260,17731,50853,508186,41721779,3777,29688128,525,<not counted>,<not counted>,<not counted>
1923894.exe,239936,7995642,21283073,13217,21238014,12329,133105,633763,44811698,4323,29957097,916,6050,<not counted>,<not counted>
1956910.exe,264638,10084484,22297537,12105,20881986,11007,69085,556198,44564859,6292,27929256,1041,5137,9766,16388402
2025154.exe,568949,9219568,22045243,8435,20886327,16003,45271,506122,38883324,3015,25807348,523,12945,<not counted>,<not counted>
211894.exe,281512,8208432,24850749,8777,23985369,11842,133871,683907,45360113,11335,24745530,915,7338,<not counted>,<not counted>
2158936.exe,212662,73762655,50985737,30976,49344818,31107,91626,673314,95757776,5017,84420667,1035,4632,9838,238484709
2165152.exe,106578,79259374,53712995,22837,53689295,23140,46422,504321,95174849,2881,88469541,908,742,1740,253647445
217838.exe,207708,74145296,49804640,22719,48285008,25884,87067,616921,94275917,4693,83205383,1035,3261,8900,236586464
2255569.exe,242081,5262544,22384571,9329,22428370,15855,41900,505756,41958712,3007,30490702,526,14874,1249,14497241
