@relation problema
@attribute 'L1-dcache-load-misses' real
@attribute 'L1-dcache-loads' real
@attribute 'branch-instructions' real
@attribute 'branch-load-misses' real
@attribute 'branch-loads' real
@attribute 'branch-misses' real
@attribute 'cache-misses' real
@attribute 'cache-references' real
@attribute 'cpu-cycles' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-loads' real
@attribute 'page-faults' real
@attribute 'iTLB-load-misses' real
@attribute 'iTLB-loads' real
@attribute 'instructions' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
20616902,719305434,545430171,543577,547786928,536471,19019290,41358454,1580474714,681134,699581754,97891,301197,323914,3085933903,7
15685990,440638116,296338585,351156,295979878,351209,8813474,27637938,1084917484,132936,438481353,97889,297281,397093,2275784604,7
27273510,655403638,293928022,420299,294341628,420091,18038512,52210746,1324826210,296347,625175640,98333,326442,675588,2189683646,7
25641582,500302857,203830735,101025,204340912,97967,29608,47837616,425402784,10990,511087663,327,2642,1426,1637641515,7
31680871,399145687,204124558,122504,204307281,120649,25525,53565452,707632868,20037,405065544,432,5458,3445,1622107090,7
28923282,504699333,342183943,572164,354149547,578849,21709854,43886428,1290060215,699086,534671807,97887,295081,290231,2521150724,7
12861119,497761316,198380058,97910,201303227,88853,65758,27693365,348410170,8997,513960704,326,2236,1149,1543031283,7
15827037,192162663,104633855,308023,105066912,310822,8874419,26603032,779341626,126076,184034149,97897,302178,333515,817558413,7
27148841,644775919,305501905,374463,305878738,392897,19067387,52428687,1188906360,305235,612814004,98340,151819,659205,2029327946,7
20633970,514672627,344684476,588844,346524336,584507,19111603,42712189,1889277310,670975,508554252,97886,299323,291079,2680880455,7
39709276,658559797,298539489,432074,299430558,437742,24934301,68256211,1328338408,387264,642278197,98437,324251,666590,2044170931,7
27164135,631581881,303343901,396864,303329426,391204,19050119,54505036,1209365393,292208,653509305,98333,169543,664743,2244368103,7
20948423,451913584,291031021,397234,291796015,394051,18467585,39751226,1302437878,238970,431412132,98131,306320,629041,2199019922,7
20481419,448968159,291512291,407222,291750926,406866,18316610,40554399,1397414847,245381,430824616,97888,302531,430394,2095279432,7
6381660,192724805,103961483,38679,104041741,39556,8757,11664517,219104033,7029,205901679,233,2197,1489,923170485,7
13752646,212606192,108004955,43671,108202278,43243,106583,26214960,250599534,6206,218672990,2094,1626,755,985861524,7
6521066,300075077,204267139,98418,203041044,105684,52941,13065390,524481463,15128,303265411,327,3199,1379,1424196558,7
27802209,634857975,305178039,429211,305366129,425621,18846145,53299876,1433192559,298790,639070733,98336,239879,660202,2036372348,7
27744556,845793674,400027581,434434,399831686,436108,18951788,53633669,1537977298,300041,842234526,98333,339630,673465,2581711511,7
20995173,515240317,345538012,485163,345417785,484116,17940393,39249423,1372931602,665436,509432968,97892,290965,306707,2315563148,7
12944883,299317427,206918705,59150,202209153,65251,40189,25124922,276653662,9519,303639590,335,1742,876,1137083832,7
27295935,655518935,293685279,430370,293893831,420481,18811295,52726996,1326264572,301001,625767183,98334,330560,656786,2278835936,7
28110439,759781345,382462176,450334,384831244,435029,18729824,52350081,1331542476,305386,718657111,98333,142746,667585,2890422737,7
6033366,452061069,224996021,4168439,225556228,4044445,4125000,16259025,769987500,79839,434037368,6387,40051,45040,1547697515,8
6293008,322032217,175612376,3434727,177181153,3450909,3196204,16015836,639673486,98505,316652579,4425,12363,40586,1189873896,8
5910999,373454269,187264200,3517426,187288787,3513401,3233568,15953495,703139029,80630,375820620,4231,11460,34474,1335302218,8
10065392,302404556,180179785,3224449,180212385,3295966,5981307,23280252,1039741726,3202328,312947249,5645,215321,406682,1052744564,8
8037193,239944479,143766655,2323873,143739044,2319270,5079950,17786455,487174316,69415,254525160,6778,6125,6351,897175565,8
10388277,264604856,161007409,2524697,161088987,2526026,11070781,27733225,666882173,805988,276570900,8144,16601,61035,865130102,8
7881188,228097220,173005219,517171,179586838,526437,3560072,15988458,494970147,48133,243063281,3456,4880,12447,1203370124,8
21833025,796053881,441360494,4020515,438121220,4002539,8813573,34589057,1554080063,378099,773398720,6772,220410,49602,2338637453,8
15590944,257094538,161966283,2824389,164100294,2877452,7685824,27339485,557168256,273938,274350273,4625,9356,11350,958025364,8
22403877,720439928,551658116,4224481,554777022,4185303,17548271,43277979,2128631665,1579600,729629264,90614,121820,639759,3111964319,8
17515254,332047007,198531173,3569595,198702239,3562786,7657407,30722367,1077331311,376600,339550447,4815,216899,427667,1227135806,8
8197471,248758756,143773753,2182542,143870003,2194002,5175365,17983978,513622104,58814,267444617,6583,8617,5806,895303449,8
8016647,339870364,159784303,2836851,159580869,2836702,4689188,17336819,581785665,81964,320979555,6388,11157,8956,1158482198,8
7562762,214502132,140058326,2286442,142136118,2380097,4469679,17370266,472209544,65519,231477617,4623,7257,5839,829866669,8
6777350,155420512,126259074,3107104,110901748,2853782,4229546,16063987,381733691,92811,153667982,5161,37478,76960,601053387,8
7932200,742909655,422603802,2090524,412025704,2057322,5051679,20851028,1461120220,276832,714679448,6380,227309,453801,2230049477,8
5812889,239345571,132237501,449434,132230921,447145,2792589,13572232,455067169,37257,243222531,3268,8808,29818,969862469,8
7576455,266542688,144861772,2660973,149045735,2769740,5119508,19694669,591537226,239359,287350028,4626,7828,6922,959687026,8
7407804,221825923,138234568,2385230,140921589,2449429,3837937,16347315,477548564,71609,237015252,4621,11656,5760,819072063,8
9943667,251319035,173405533,2504749,171669104,2495256,7889365,24123475,561211016,109710,264170211,5996,7362,5684,1083325072,8
22951681,772188658,459906901,4410383,459953211,4398676,6659210,33181158,1596711128,407961,786236734,6622,226695,86515,2443497323,8
7533681,211035158,123260227,442526,129403962,449760,4822811,18281495,405208066,48264,231250834,4626,4196,5809,806282878,8
6485271,715112007,442830558,3925886,442789393,3916674,2872673,16604184,1428462061,267101,742798070,4420,212528,37129,2245701790,8
9300256,335697463,204963827,3092378,192697669,3114699,7134748,22372637,1084299563,286089,335967647,16911,256326,70958,1170801024,8
8273195,265975181,159328720,3485465,159304766,3511399,4885583,18214843,546793487,91815,267149935,6791,13901,66226,1014178647,8
5993884,540042424,215506606,3309505,215524657,3303915,3047121,15670538,807077598,49059,556375225,4232,10998,32297,1553046067,8
7997331,246591972,143002257,2276478,142929786,2278084,4440450,16770407,505735586,87884,253500320,7358,9536,5606,897514071,8
7000383,360726194,150614505,525518,154414075,532369,3470515,15678206,576262202,54812,369486793,4824,10880,13010,1051157220,8
8570204,372988981,201670963,3029035,195688575,3052289,4681970,18947593,1049635938,270637,376847835,4428,216382,218767,1264102315,8
7858638,222997148,103216426,338228,111954573,382763,5061926,19476707,405124923,91311,224124511,4231,4603,5656,820726166,8
10800616,366754691,208117735,3099949,207150424,3080826,5678448,19108126,648487700,62268,342632883,6777,16631,18571,1357131823,8
17327328,719845705,429903299,1481676,430006318,1480882,5464532,27250879,1388287352,367570,748447380,3285,218784,50784,2196907858,8
6370401,715346273,440404967,3891258,442080326,3903912,2755384,16411231,1408616082,264241,744109115,4424,214221,37306,2244724304,8
9267966,783071672,446721282,4418533,445084007,4428078,4954577,21655542,1532844457,279356,757346994,6380,220629,30963,2505477987,8
10760139,280229973,159925126,2341538,161432009,2457439,8630661,25388882,597667144,3351588,295296382,6673,7244,9874,1015842532,8
7112739,703132719,433400902,1473277,436615435,1478674,3442537,18401806,1420592604,272982,741508437,4619,335562,49107,2243976043,8
17114146,244607482,104026513,352988,108623482,379427,7309820,28241283,450300868,227251,236208724,4235,7165,8375,822709514,8
8418081,257295963,145408194,2265127,145467459,2265547,4789242,18585670,493020204,44421,236525679,7954,25950,31549,839758583,8
5678920,235213014,141451807,2507286,144099700,2580685,3115416,13479168,470031779,55629,251523197,4621,6937,10298,862147929,8
8212399,280759877,158321530,2556182,157790904,2477120,5418387,17315596,525400127,61191,295250447,6776,5416,6143,1004889818,8
12640123,265596718,158777590,2474802,158618970,2471529,9456656,27430411,583460415,3302181,265362200,9902,18819,58784,882620614,8
6115412,305177774,161233880,2812700,161971626,2818730,3941142,15801193,651071285,99300,285959014,6775,20100,23182,1103165554,8
28268742,281331555,187723858,2827058,189646751,2809088,19667364,47201843,1031620144,1141298,297193205,7751,17432,55268,972834006,8
7419049,291324314,143410312,502142,143413313,501932,4458523,17484861,464237785,53849,255059257,7949,25146,30546,1029968920,8
18800870,282653503,175474868,2784497,175397664,2694326,6859333,27394600,611559328,240493,271003492,6570,21630,19567,1102708659,8
8179788,253550690,150322225,2581447,152420997,2688446,3999755,17622763,532457716,81215,259588361,4620,7980,7191,912599060,8
8763844,301246683,196726801,8388946,197511896,8484046,6823969,22098202,756033379,52559,309302900,6668,11083,20778,1064108344,8
8112161,241948398,139541131,3007195,133022699,3122534,5342444,17847088,510365919,51215,239720390,5019,5478,6231,902577961,8
7370384,367975868,153376922,2515897,153633449,2543403,5114876,18957674,612700105,68697,359420435,4622,5719,9284,1153611739,8
10271718,347921072,196829600,2663275,209886047,2773556,9318297,21942485,934513873,147663,351727653,63026,70261,256453,1335134150,8
11822963,792607428,464928619,3767351,465085434,3761275,11505553,32617678,1716249611,1092744,820809357,9897,221731,89275,2365338237,8
8235512,253591480,186503623,3029177,188135261,3146638,4606035,18131891,586049102,59441,257553779,4424,168879,12378,1146959536,8
5523107,289774448,192634861,4699513,194152660,4826984,4070841,15190443,598940930,36525,297706060,4624,7393,13220,1043078649,8
10356189,423232689,194175033,489147,191674608,490798,5703218,20983090,647943284,59228,434166585,5801,8185,6596,1534789225,8
5908286,295687990,152866426,2587527,154915058,2716101,3333580,14873429,559615539,64471,308198504,4623,6604,8266,950675767,8
16063676,264441576,156487145,2808522,159391907,2878534,7685842,27445420,547986569,257375,279493159,4625,9243,9097,949860852,8
28982306,755157570,425136060,4329199,424329433,4324800,13256755,47512550,1612495692,788132,748332370,6786,211796,645618,2252226611,8
5792938,223356493,142228353,2741384,144887876,2822408,3328360,13803178,471731171,52140,239722404,4620,6503,9052,847360892,8
8012816,324642411,166056792,476360,167024140,473766,3333428,16053253,514280190,65786,331218580,6386,12162,79985,1165923674,8
16742159,229008607,128064806,431633,127515707,440358,7174015,28268467,474840744,252227,247650662,4884,7359,6044,799959451,8
15624947,225862069,140357019,2656573,143833550,2745540,7231615,25605926,509786836,242314,240389624,4626,6901,7146,818864239,8
8516673,485471328,218651520,3279377,218728837,3274765,4045264,19929132,788077651,90575,496226512,6662,15325,64056,1523022881,8
8114093,359190160,182972063,3197321,182797051,3194700,4710923,17227827,619817433,53122,344971174,6387,16535,11480,1320096323,8
8020483,242790895,145482730,4076474,147734886,4023040,4241188,17815417,529099763,48296,258925945,4626,6222,10311,884305739,8
5594403,239288931,145574299,2725072,148797624,2811906,3131218,13450434,464671884,67436,252490364,4622,5869,5858,906426456,8
6376760,234158788,141347493,2640808,144395363,2747630,3599961,14439660,483175998,289730,250188581,4622,6122,8896,856704375,8
38217879,1012215647,455438437,1945175,455180065,1937242,4067473,58140306,1566407224,79939,1026899287,1704,12888,15121,4575784198,8
8249388,329120796,161971847,2769160,161258460,2738727,5619977,19605842,612869882,157958,310337130,5648,11552,8343,1257596830,8
17856307,943766059,521791631,5881862,521959196,5885488,5754514,35272916,1857474095,1165219,958848296,5013,225657,185920,3087430213,8
8263917,278458540,158831687,3351066,158522616,3388870,3982538,17817386,557129843,75567,284550501,6659,13436,64466,1004647711,8
19324276,276719783,159294808,897985,161617081,920237,7481213,30585039,933066097,369864,293314946,4630,214641,17471,939199782,8
5895115,341646978,170250321,2625939,173635624,2731112,3287426,14648404,581787318,63536,354198655,4621,6567,10158,1101793868,8
10008796,371231874,223332549,3507593,223241383,3509409,6949765,24938581,819014050,2582216,370330749,5378,10230,11865,1341757308,8
5971162,244493508,123860717,2577810,130119429,2735390,5014008,16341893,472367360,63657,242572195,4425,6337,8151,883361636,8
7996496,264722010,156659205,2752824,160060020,2843247,4142165,16984338,507467549,63668,278707490,4427,5800,6406,983287002,8
17373408,729980170,422056687,1473931,424329746,1471632,6270111,30692233,1415915486,377894,763049537,3289,214727,44166,2202107549,8
17714295,232248404,132834563,2315266,136170096,2438326,6969749,28258282,464679716,212700,240026701,4749,7669,8242,797283806,8
8754423,690016640,428795224,3807610,430881048,3823065,4091216,19860790,1411185079,284251,714676484,4617,215915,39705,2191754514,8
17711012,790503529,475248153,6039535,477212604,6034176,6383197,35234274,1644320833,1221132,799149067,5034,982039,74984,2492123023,8
7622046,248519204,107799363,325901,118915075,381116,4973538,18917158,395858562,35063,254797776,4236,5255,6638,826620342,8
232685,140907268,73780345,53266,76122131,59008,110308,1106010,157935724,7486,148475387,417,2821,4177,393798039,9
203228,126194996,78705865,30943,78424289,31995,50457,651498,156975952,4716,142903535,374,2104,3257,363822109,9
319681,44638979,39136211,37139,39101571,36500,74488,424013,62966936,2723,70050719,610,3277,4108,171097325,9
182323,129415944,78167529,32984,77655355,31997,50010,645806,150664986,4476,141713340,376,3006,3377,362511779,9
222750,127500632,77935045,31999,78182722,30814,44034,626834,149734224,4448,142776806,377,2888,3670,365947295,9
239254,126704119,80372640,37152,80557819,33831,50292,676665,156621688,4625,146824963,1350,9189,3289,355983354,9
294492,41378853,17978825,46978,21442990,41164,128106,817402,49085612,9448,51378256,623,4342,4769,130513291,9
214622,4856138,?,?,?,?,?,?,?,?,?,407,?,?,?,9
821192,37190270,41646393,17737,41660374,18747,322405,877626,63110596,4953,70993199,2141,1767,1771,171573402,9
385651,145521594,82679433,63947,82782906,63657,155007,1052443,178083113,6747,153982634,1650,3201,12617,397648711,9
203449,128994417,77755839,36427,77981764,34650,63674,651982,151778650,4262,142431002,375,2693,3399,358573349,9
280528,8539613,26900416,16319,26833381,16762,76926,468358,43577120,6423,41619968,625,9640,12618,15985168,9
277984,126080926,79959997,32223,80175390,30641,44707,690872,154376861,4846,145548882,621,2448,8262,359703175,9
240800,8178490,29549053,12549,29625517,13656,37597,357900,44176767,2925,40351541,179,8480,?,?,9
85799,2828328,?,?,?,?,?,?,?,?,?,402,?,?,?,9
196577,114123763,14497632,37827,19995336,47614,1680322,3007970,121089575,33608,55381363,6481,14011,13688,337980520,9
230883,52682452,40435682,40296,39913791,39280,72291,446906,63105565,2891,69329510,860,2886,3891,181549329,9
127019,129800426,79192162,33574,79298292,33106,36676,635815,146992273,4261,143599243,383,2051,1949,360163211,9
77172,2732657,?,?,?,?,?,?,?,?,?,408,?,?,?,9
679806,36726301,45742708,42623,45697656,40403,56313,439814,71830881,2672,74991707,1377,3913,22014,156924435,9
167892,132953422,79147826,30795,79162822,29071,26307,624733,150735054,4203,145775164,376,2428,2353,370835991,9
171894,132184696,80693476,28145,80810875,27341,27363,613937,155297782,4197,150523554,381,1250,1984,369787677,9
293688,9378279,34005003,15029,33787633,17032,35976,357014,52389228,26088,30610639,2339,24974,3293,50040708,9
1857710,183520862,104177437,89781,98032055,84755,2255368,4058371,206977923,80354,111403795,6232,16037,18243,566014326,9
1118111,14676393,27011000,22342,26956146,20912,230884,504261,57039476,8336,43882264,2087,6119,6085,103261463,9
936467,26294803,35585350,28493,35696085,27768,183814,502222,66475373,3768,60122827,3121,6824,10767,148528939,9
548366,18480958,25956043,15210,27315376,23570,72153,460284,41063619,3598,35632569,383,2183,?,?,9
78353,2757484,?,?,?,?,?,?,?,?,?,455,?,?,?,9
181310,130178757,78589411,32930,78597381,31184,49240,645530,151909896,4544,144264544,371,2334,2913,366800103,9
327171,140452551,83068072,35128,83694023,33476,55840,674517,159994925,4688,152849249,1374,1929,2994,390518113,9
88172,2356797,?,?,?,?,?,?,?,?,?,450,?,?,?,9
403008,11221513,33161420,12557,31887415,17229,203616,690237,49417812,17802,31786862,1353,10075,3873,86909473,9
241030,7985856,28298381,11818,28304465,13016,55943,495922,44009810,3134,41615861,432,7795,?,?,9
110492,3285494,?,?,?,?,?,?,?,?,?,381,?,?,?,9
145598,128128400,82484527,34417,82529433,34739,48767,683391,167590892,4744,150056666,2349,1609,3196,371261871,9
170530,136438842,79969703,28958,79880248,29373,29863,627445,153381619,4229,147271877,383,1399,1865,375558563,9
237049,48946445,41038033,41558,41049994,39859,78590,422754,66167238,2714,72467478,610,2198,5091,169149017,9
509607,126348975,81897978,33007,82174200,33268,49809,670795,162444895,4838,150567271,1360,3068,11572,357964108,9
176606,4204419,?,?,?,?,?,?,?,?,?,406,?,?,?,9
269736,139209530,79086529,36630,79011829,34674,66698,690910,154407357,4746,148077732,624,3667,5128,370378253,9
244085,128091335,77703535,37273,78041757,37533,77811,731347,161227429,4758,142787972,623,2297,2919,366333655,9
260487,51510493,40449045,40695,40751327,38491,81334,446676,66031486,2693,72736628,656,2090,4916,190511759,9
688508,38027995,45477186,43219,45437460,43039,88491,483592,73271228,2967,75116741,1598,10055,22898,161580179,9
222642,126929444,80194655,29869,79759722,31324,48363,622753,154603555,4510,144340317,621,2226,3218,370306267,9
393302,138464026,121327888,43254,109176322,46698,460006,1339377,166754992,38068,124558745,2332,8816,6829,535692839,9
718627,42782739,45372273,41883,45455720,44838,101381,479483,73375483,3391,75600392,1600,4563,23167,162565329,9
223579,126631426,78820147,34381,78613481,33602,65412,647917,151241729,4495,143975396,374,2117,2549,367709288,9
113725,56810715,41905726,35969,41799394,35507,24658,308377,66618239,2005,74578424,174,1488,1674,199171037,9
123265,3318077,?,?,?,?,?,?,?,?,?,451,?,?,?,9
992948,10325144,27538808,22681,27710372,23555,236852,587215,55949454,8558,45495555,2089,6137,6349,103233347,9
200519,127850598,78419565,32224,78396245,29952,44893,633395,151303894,4408,142625170,418,2909,4562,368491321,9
312807,13874924,32517570,18879,34881665,18470,156718,461156,59681928,4062,60894394,2351,1806,1846,137668440,9
805164,54473243,8985786,36336,18677910,32174,728158,1369456,71829080,4540,82572019,4066,1010,2083,188776784,9
372894,12647577,30675704,17171,29778976,16872,64299,463808,47780108,17464,32397026,1363,13967,6246,20235240,9
555659,10652004,30226958,15305,30249674,14060,56533,377819,46965257,4338,46634475,1124,3954,4899,12634169,9
290244,8562424,29749608,15026,29712687,14693,52347,471684,45946181,3200,48206821,386,6523,?,?,9
406342,51959989,47550426,48866,47381746,47628,233538,634517,83971613,5209,79685312,4047,10530,10623,194927439,9
101246,3826829,?,?,?,?,?,?,?,?,?,1392,?,?,?,9
134102,4482436,17508311,32697,17482956,32914,227147,701254,29123704,5717,?,1287,?,?,?,9
186337,131314243,78720045,30842,78942971,30274,45474,639440,153654746,4380,143929757,373,2367,3434,360297016,9
241396,125672930,78663137,32243,78762110,32357,68208,678634,153024403,4566,143462050,619,3443,4401,365774365,9
85829,2556413,?,?,?,?,?,?,?,?,?,381,?,?,?,9
55520,2000195,?,?,?,?,?,?,?,?,?,400,994,1746,3511352,9
591443,19789769,28639435,15876,28285486,15344,59933,422031,45614985,16292,33985229,1357,13891,1101,1511847,9
67039,2082118,?,?,?,?,?,?,?,?,?,452,?,?,?,9
256773,50941025,39419870,39785,39398133,38938,78031,398917,63572024,2459,71225464,610,3244,4791,179568631,9
324964,37989837,41846140,22885,41891221,21417,52161,374526,64495621,2896,70497593,883,6563,16796,162145242,9
510719,17419651,25849063,16040,27814687,23029,74040,456877,40422975,3304,38385312,378,2866,?,?,9
151836,4743482,30727038,15719,30817076,15151,33358,375834,45398318,3053,40724414,178,6469,2772,26040863,9
1031349,17309419,36798480,16380,37825457,16613,119656,408638,58505943,8224,66641255,2351,2155,2297,143293965,9
1044646,19186109,12674457,27675,12679203,27144,763616,1243356,60439179,16861,16483521,6277,14802,12238,81324817,9
231493,35860802,43007907,39928,43006980,40216,76253,433818,68960118,2711,74689280,1589,10207,3809,161748193,9
166821,4102785,116618,6460,158006,7902,5126,39249,?,?,?,404,?,?,?,9
152998,145371394,83176326,34105,83154939,34141,54074,682911,169952784,5576,153528972,1369,2157,1493,389374757,9
247345,37955699,40306167,21555,40470390,23877,68840,388025,63253543,3168,70200993,633,4987,3672,168252586,9
241335,124570896,79694059,36924,79549612,33779,66069,655126,156613285,4646,144210472,618,4092,7967,361818043,9
85673,3021972,?,?,?,?,?,?,?,?,?,624,?,?,?,9
80971,2006641,?,?,?,?,?,?,?,?,?,451,?,?,?,9
183715,127296889,80634898,57364,80454045,47545,114420,765303,164846353,4788,145837309,621,1512,3114,368263282,9
290784,9099978,29105870,13914,29113818,13468,43279,483557,45128464,2780,47235154,433,3573,8611,17496527,9
939418,101657760,55762336,701134,61916632,545224,769046,4728864,165172402,22709,100470713,2026,4236,11201,358751387,10
2855643,101815869,85203343,394545,85352556,411382,1747672,5118002,242071109,116929,93687025,3248,3875,12416,421145046,10
2494093,121073155,94165132,301549,96570744,310627,2075599,5814350,272195632,143346,134653565,3522,4289,14452,448456208,10
2295561,102010724,73250722,186128,72514952,197434,3151693,7461247,274879079,171861,110071443,4305,10168,15393,394292774,10
1820897,95615317,98028726,137962,91252821,144343,1214239,4887565,194520518,18057,102198142,3719,7822,21737,349484267,10
3084875,105825612,78064342,232033,75569350,283351,2147407,5232582,262077036,160437,102703337,4303,4015,15093,374971850,10
2960013,102222396,72618681,398551,72761628,388230,2040200,5544980,253128156,160023,100043901,3544,4378,17098,365024443,10
3705093,128941831,111363680,466889,103036033,369920,3995792,9526745,314404739,209004,119231886,7293,15194,41488,483614983,10
2463086,116198965,91019809,304176,92900759,310515,2098967,5846825,271341175,147786,126424953,3591,5067,19273,425060843,10
2659847,101953408,76695475,362894,77057308,382899,2838235,7311685,278213739,174476,108302958,4566,10937,38687,373006865,10
1071661,234841155,180545971,641692,180658948,641688,192830,2602050,338186076,15388,265020372,2083,13430,20846,744239382,10
2135675,307972082,194456284,813655,190749341,796324,3298568,8843865,463528227,231563,285811424,3517,6850,26471,941713156,10
3080648,284230202,200062121,1093970,201272688,1100915,2254354,7804211,482610600,178581,296511164,5793,10113,44314,871483351,10
1057781,248030311,171320659,846035,174602021,858162,605750,4635947,347236757,16867,290328480,2215,7371,29784,782956194,10
800532,103260783,86073518,179171,86021923,184665,599591,3885829,190342436,10083,114259904,1988,2433,8923,372636470,10
6408372,218483591,193877221,408540,188387000,393800,6572995,14030231,563781433,465568,230021416,9766,15086,50398,819529231,10
1964062,86354095,69334623,125255,69208144,132570,533282,2848638,152386674,12021,84176669,2024,2719,7414,315663125,10
1234422,79314459,78504326,139552,78553078,143539,433134,2694416,172117334,11731,90620687,2072,2261,5355,298786173,10
2432675,274180755,178867749,763302,182405501,772958,3460388,9266696,460503622,189468,289995252,5985,11314,47523,857081485,10
2860052,266141330,195447545,727388,184302433,766827,1728847,5558523,418812397,117927,263330124,3278,8038,21231,826776769,10
2614921,263871201,188550709,921427,181690606,955555,1862997,5795791,430890716,159077,267808992,3520,5047,26130,826127812,10
2728269,121211413,87647448,275256,89653780,289728,1933950,5185899,269271414,115746,128105524,4375,4809,17555,441918779,10
3151079,100074539,83114741,181920,82616254,195919,2651582,6434066,272524664,153653,105139257,5795,8820,20542,363781353,10
1244194,101249802,83166113,170062,80186015,171549,529068,2586927,177673206,14050,104546937,2023,2687,6744,361814164,10
979956,85006410,84101801,150283,83760479,156637,272866,2150562,179274850,16490,117528793,1891,4039,10307,335670105,10
3575152,125014858,92977217,881511,91504520,882937,3507546,8812574,318607627,264673,123977149,5751,18718,38158,471101093,10
1104192,82660564,78803632,168010,78795934,161984,385102,2325576,167934361,10920,88740016,1988,2166,6825,300030416,10
2978608,103695044,71349118,393791,71118869,400946,2074288,5432633,249466820,198572,99374224,3523,3932,14500,366948186,10
2481502,108246595,70949930,407339,70750281,409961,1751810,5627968,238835013,126114,101461722,3261,2995,12214,373610325,10
2274670,107010124,76363647,1064505,75819355,1079001,1420444,4265844,255779178,119183,109435336,3521,4102,14424,389077416,10
1389719,84535799,77308611,137089,77319277,207598,496442,2426796,167706080,10999,92314137,2025,2509,5299,299175333,10
3017213,103794265,72430071,372058,72409710,377482,2145710,5573727,248725513,183864,99649672,3619,3796,13921,366487479,10
2345036,265524759,179522476,450871,182162423,462908,2766762,7544261,442330919,165040,284219689,5034,8144,31801,846134186,10
1983841,282880989,197051834,1347434,196987060,1351473,583731,3374939,409294270,19749,311361001,2995,7726,37488,938177867,10
2725428,112760945,95249493,339234,95110553,336584,1765291,5003894,262452056,147227,125161694,3520,4119,14080,409599093,10
2777896,107018896,74172273,364071,74016047,378330,1718144,5010170,243370281,119649,100625499,3309,3011,11782,376072107,10
2948908,99382392,85546385,175519,83306247,191057,2737173,6868190,278638150,160273,104942861,5993,14941,27835,367303350,10
2976332,266115584,196266392,719587,185411164,761637,1695612,5281282,422501456,123406,263911463,3842,8001,21251,822403187,10
4597918,144607646,111439450,3337067,110773751,3461887,2276604,9420563,436025850,124778,144347238,6452,7041,28572,531893266,10
3515353,156792716,142645442,614408,142489088,606862,5346604,9918570,417313093,432074,159887351,5993,10093,22853,642177227,10
1937534,274018999,174623775,1539566,174755528,1542074,1032900,4265242,407178642,62816,281078374,2763,8978,24916,853545801,10
2379678,142009072,107812961,1054921,120519481,911078,2617129,6211747,311281842,114720,162603188,6315,7138,28592,521017428,10
3213020,101694477,78934244,279888,75988381,319881,2213322,5458285,262094425,163877,100432348,4694,5628,22811,361879597,10
2271509,266125623,183327923,770148,185471905,794719,2437534,6882131,440116444,157995,280230455,4300,5742,25852,837202371,10
1312860,97777612,82621328,149802,81500595,172262,553395,2804733,177013346,12667,104658866,2227,3340,12863,348926243,10
2519702,267583563,184310905,599746,182709181,584131,3327977,8537527,452936044,184804,278885866,5987,18931,41200,860143871,10
2502759,99362948,87197750,167605,83029968,179636,2862098,6983709,279302585,163832,105002784,5991,8981,22895,368275497,10
4421594,140665571,112679575,426271,115421056,363301,6123990,11954998,450078522,611635,154436623,6254,28715,35390,534994472,10
1242957,257315928,191000265,700134,189482328,613938,1438618,5597946,368432778,26255,284129613,2993,10093,45739,838148839,10
1165423,234140275,177148555,450572,176752142,452095,264881,2554743,339258660,16586,268822347,2016,8394,25509,752698737,10
920236,252257105,173363087,758946,175799004,781793,742879,4591534,352868157,15128,291388087,2019,4040,20080,799252799,10
1419938,80985923,93954228,164711,93698660,159430,384199,2252046,165411378,10497,82479228,1891,2733,5381,355699642,10
922457,246339986,173866017,870863,175649344,877270,395738,2967652,348797146,13721,287777399,2019,5649,19606,787691615,10
4292727,124268941,90895039,419930,91026424,391005,3465880,7399914,359397316,130621,122464430,17324,21276,89602,472521267,10
2349341,100004858,86853514,167974,84298647,182779,2990827,7582371,282937403,172277,108276796,5800,17879,30391,380213663,10
1330040,87312413,82286619,180028,81549992,162922,424958,2308413,175439530,14173,95188367,2868,7987,19150,321329988,10
978626,85633638,80232597,141738,79925826,141889,456958,2485640,171031919,18754,92104500,2070,2332,6133,297390734,10
1134137,86975590,84217899,147212,85673943,148461,823606,4292654,191276684,15575,107056335,2998,12308,23945,343459746,10
2663972,263623826,190599866,906752,186461540,939378,1706032,5437894,430013044,162944,269459546,3515,5144,29166,813536855,10
2693238,261612981,187531360,914496,179824428,937331,1845291,5787608,429485605,169038,265294211,3518,5651,26513,817292812,10
1018344,243339830,178194759,792908,179498844,815685,611658,4834180,352515783,16532,287872424,2019,4985,24959,780031699,10
1027887,245025603,173317566,862887,175846292,875898,431602,3293374,348624679,15856,287250569,2018,3645,19960,781954839,10
1611428,259894079,176616435,883928,176317827,788195,1648947,6725681,369946185,30910,290791134,3451,8206,21308,837526344,10
2770770,288330088,193194303,881237,190265836,848146,3032325,8856092,473377474,200757,288127611,5798,21974,39234,884247459,10
4381100,360149518,230756217,986123,225688986,1004553,5943854,11871181,674211108,581929,345177014,7684,20450,41122,1131784980,10
2492589,98475144,85821607,161478,81954402,171685,2950000,7278142,278665784,164912,107315933,5991,7617,27107,369884455,10
9988262,134459987,107401954,3424278,106848886,3356549,10657888,24526207,724563415,1395039,134547470,7146,22261,37811,485863206,10
