file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1022576.exe,2850184,84431792,54734967,85083,58983706,90179,332914,1734671,137042414,11752,100247097,2216,6888,21586,290503786
1086870.exe,2988834,323288017,195047211,1366740,193692625,1397514,2016041,9500970,478006773,134501,312078039,2467,23511,24739,969557523
1122546.exe,2884423,289121390,208579435,876097,209928943,902110,897910,8593240,440944255,29411,340287772,1954,5222,25571,930969234
1172403.exe,3167423,302151627,198217698,1015111,203268838,1044050,1089622,8646667,451116489,36251,340181444,2060,8491,27216,956836039
1200646.exe,4731870,111181422,81606637,511259,81195614,507864,1423761,7045030,256250001,53363,107270898,7164,13588,17285,377619333
1252190.exe,2852695,117941322,68737758,1009148,68617865,993760,950091,8185292,225077132,45587,107782901,2657,15994,9511,408443119
1261343.exe,2603132,121654421,85900434,729813,81950774,752232,1020972,7875590,243668205,48787,109546646,1893,17619,45110,397391150
1290574.exe,3297642,107365363,81459200,613925,75988240,709058,1580447,8273454,238670058,157136,90883234,2475,8256,10943,355224725
1318039.exe,27846326,250661572,192790468,12146060,191525927,12270029,18426831,63594518,1690156466,2767426,247475311,7991,23107,55865,844674149
1358987.exe,3437285,314714183,203267567,1172233,203431106,1179075,1396514,9280974,467462637,145491,307994787,2468,12127,23460,947614530
1947067.exe,1532745,70254500,57928684,449679,56951950,454586,59674,2736129,137203957,5574,79081876,357,2315,3531,248370911
2154023.exe,2947953,288271238,209207960,883845,210508502,909597,1035302,8760954,443964173,30712,341472105,1955,5399,23652,931116291
2166257.exe,3420429,293470849,204454189,859420,205763118,887604,1075583,8577444,441862046,30418,340916717,1999,8874,27366,931368110
2232334.exe,3558794,109781115,69278911,786646,68094402,759142,2027050,10183651,239114255,231777,95303960,2732,5002,11660,362041196
2353484.exe,915486,73785122,57192283,387624,56528963,396886,74275,1765738,124523831,5499,79216285,233,2368,1935,255369129
2417935.exe,2755845,304394924,206372042,869113,209425728,888386,1267139,8793139,437196245,27779,339535589,2470,8093,28576,961610913
2432135.exe,4091856,104935794,92328994,525707,87633657,591796,1596095,8439050,248434199,163766,98176966,3595,3649,14278,352376578
2451239.exe,1586336,75379503,65237030,410341,64093047,414403,60297,3441797,157237922,4389,87301453,391,1431,4540,258538230
2610422.exe,3337428,106723460,80277769,656170,76125043,712780,1579989,7996094,243922821,149068,92899239,2474,4249,11621,363243949
2763834.exe,2183853,112086592,63944836,942204,62967783,951314,1255025,9555787,213116253,41355,107982084,1889,5762,10262,394898145
2929444.exe,4725162,110329619,81809189,500160,81487669,495645,1587832,7273842,261043382,52213,111055404,7152,9886,15157,385092283
295919.exe,3121800,304479612,201034450,856546,202805654,878947,1012093,8596905,430152970,30176,335689305,1864,6946,26729,964267226
3179338.exe,2740329,313617321,205412489,960873,206847215,994106,1403704,8888681,438149799,29071,341936947,3045,10157,22190,982661238
3216981.exe,3547847,287153885,210831301,893546,212922456,911969,974842,8479364,437116868,30131,343618985,1871,8002,24891,915687609
3225102.exe,3267693,105938016,76832643,708892,73684758,735133,1630116,8166050,243971633,150275,92111604,2471,4623,11893,364911621
3260092.exe,3925307,282963635,209705875,918585,212492674,927514,750535,7773340,432209106,31454,336222870,1864,5552,24439,892931402
3329733.exe,2688961,301857010,194386923,854698,201978367,877195,1033825,8476746,446050548,39336,340733624,1955,5524,34019,969632433
3550778.exe,841507,80568554,63057883,235393,58527782,361328,71303,2149834,128164032,6000,71803277,380,2368,3109,273063401
3609782.exe,2566893,114980227,66032363,811241,65581335,848175,1264037,7932277,219076716,37379,108086145,2028,4915,9151,410546560
3642247.exe,2665217,115740174,68651972,932153,68739359,905707,1550516,9037040,234433689,54042,101422197,2604,18432,14305,394081809
3645649.exe,2946709,105098051,74192458,802125,73281965,773447,1788550,8538671,254138372,158693,96794659,2566,33113,24958,354933386
367808.exe,3378579,106789191,94911246,562280,97485494,586363,1624159,8656723,268966982,122544,125529132,2430,4105,13637,356728619
3910390.exe,8027659,114275645,82082534,1872071,79960972,1820678,2792908,20483915,299902172,344439,116653922,2657,7869,14080,384815441
3954995.exe,3250708,107309429,73308023,731503,71459086,727969,1655232,8172809,242109318,149198,91668096,2474,4304,12518,364026086
406642.exe,2915716,103041983,85002564,662498,79835979,755558,1698618,8251094,254802490,157800,96356649,2496,10692,12841,349821874
4244053.exe,3664587,104434627,88984923,565209,79173138,737610,1596850,8834806,241008342,171554,88588692,2373,6623,10654,344365845
4244951.exe,3640875,102489180,94053548,577684,84452831,758118,1949370,10045077,260407419,222874,97119520,3122,13670,11356,344244453
4263023.exe,2474086,113006116,70812328,942736,70646100,958823,1372563,8188571,236969565,52124,99392604,2106,45863,52911,382640467
4308214.exe,3521522,285959178,209292222,890546,212574759,906710,1031835,8627950,436873737,30446,341870825,1894,7741,27443,907694843
437852.exe,2500810,112622048,69880427,796020,68749085,838749,1671735,10553607,242437400,71362,97833942,1986,17843,9380,380759872
444968.exe,3026491,297292651,206353013,895643,208982335,916573,1086438,8748616,434996143,30574,339477234,2050,8729,33605,943654928
4454227.exe,2460862,113042736,65346164,880101,65105553,863954,1396691,9901091,219635245,55444,106662439,2080,5588,9641,401653457
4575538.exe,2678233,114643295,67923971,745700,66933966,791420,1258389,7682887,224427799,42366,101390808,1961,3300,10638,395471761
4687122.exe,3656230,118151055,98749080,548833,90407703,685134,1250861,7667699,253179938,59389,108803025,2210,6293,9121,402530067
4705332.exe,861676,276312506,184595317,742839,184577030,745113,97805,2391405,339268052,10115,298634624,286,2495,17144,851822934
4710171.exe,9398347,141278669,111547958,4618162,109530699,4703642,3571036,24466490,611369978,369004,138441160,3600,13791,21942,456323791
