file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1135633.exe,2234407,169231276,126828888,1424868,126594470,1430085,924160,5038843,320498965,36634,201156725,2241,7230,13873,644458999
1247568.exe,1987353,528226538,323959375,1383502,329876698,1214024,461137,5023400,635409263,26514,540991738,1823,16180,32188,1616982606
1265407.exe,1713365,133200834,132527631,301441,127804067,317653,1269040,6134180,283231931,41050,162700779,2240,7628,15242,496035300
1290299.exe,2591763,210337774,143654715,2100610,149443491,2147394,2435967,10137921,418576035,66864,185699378,3717,18569,35730,724876720
1291495.exe,1893752,39863966,36748245,522179,35949751,449638,452885,3430055,154642551,10794,40162890,1869,8700,14666,199064575
1316604.exe,1769380,138577372,139093630,281827,132912584,292021,1250226,6046153,287078643,42387,161465037,2438,13800,17264,501175020
1376560.exe,1731888,132698749,132055433,285625,126779468,309495,1181328,6151961,282492382,38547,160927550,2288,7650,17976,487682568
1407254.exe,1768777,143198559,140534762,294257,140130409,297934,1016981,5566354,296726583,38079,179813826,2244,7416,13745,524616180
1442933.exe,1761361,133970138,136849626,286011,131626731,294721,1226998,5974406,286407816,41885,167449537,2439,7173,9662,514121896
1477356.exe,1738739,138588061,140602913,274823,137994339,284623,1113844,5848709,290573945,39859,175136590,2244,8235,18389,523628528
1510302.exe,1813531,136777108,139379687,282024,133198636,300670,1253358,6009772,287112207,39636,165219071,2341,8259,16636,507080275
1545872.exe,2278870,153731287,114106470,993462,124889755,757069,659675,4114219,292497278,34935,190039405,2241,7204,14434,567262198
1655898.exe,2028922,149426604,127659584,578928,132774037,482477,754077,4942460,291649446,35071,186963905,2436,5416,10654,539271448
1832846.exe,1552353,139655987,122840705,299413,124226199,307325,743658,5433241,268238650,17560,157662957,1827,4424,13106,472801602
1867433.exe,2334392,174370964,118344286,1249542,130430228,927959,750395,4073286,307014707,30992,213310986,2265,7875,13921,630594033
2004531.exe,1527601,539204907,319625272,2516930,319632260,2519476,924543,6160072,666765726,38542,516763980,2240,10734,37330,1624924066
2059675.exe,7569988,606702747,381191540,3000950,380946224,3025338,4524543,13765298,939530821,295775,583164824,5098,23649,49942,1827573841
2126568.exe,1867716,136406664,133347979,287357,129018612,300140,1331552,6083360,285433506,44923,163668234,2439,8220,20260,505111718
2147790.exe,1839009,132891058,139538637,286554,133367781,291013,1230896,5946071,290088195,42096,164346462,2241,11102,17124,505924275
2267323.exe,1968004,519762908,337422448,1190310,339965408,1307084,1519808,8604384,674406753,52760,517182257,2242,8972,34881,1558295423
2384511.exe,1781518,149396386,140754539,268948,140542512,274550,1110704,5734752,296565315,38574,183230869,2828,5799,12925,544521551
2531093.exe,2204190,157783940,125354966,1365002,130363094,1012435,730523,4342619,310022961,37963,199638178,2338,10275,12941,588525890
2589093.exe,1731370,132869449,138535398,283358,132974695,293853,1191713,5915093,287852306,43466,167905819,2267,7605,14146,510444454
2678777.exe,1565746,549057979,323226172,2435060,324220991,2449704,1191938,7002717,696801900,39003,528997344,2822,9960,33745,1658029727
2772441.exe,1697082,137550987,142653450,284171,140790648,291665,1124150,5947794,293835829,42061,174062848,2244,6924,15776,519287773
2959375.exe,1834112,161744230,138081719,782533,142664367,611814,578473,4429204,301933166,22852,187700596,2025,6276,10095,561559400
2962679.exe,3659886,146041885,121342959,1797734,126390866,1346982,772779,4505142,323855048,38921,203741906,2288,9666,16232,586262073
3053665.exe,1701196,136055358,137869161,283882,131728864,295935,1254901,5948950,285769831,41363,166966885,2245,5749,12061,513551452
3072746.exe,1758563,134022601,133259386,279411,128283480,308304,1207556,6049176,282207681,40456,166580154,2286,6010,13750,504955161
312198.exe,2226894,524961966,351353776,1302174,348231746,1354707,2034118,10908968,706990769,62828,524207079,3427,14054,39769,1572611649
3138756.exe,1721405,133617595,135799276,282098,130978182,298242,1233912,6044754,284244193,44180,163338410,2242,7829,14713,497352244
3291340.exe,3645216,545872674,388829513,1514102,391554439,1516387,2641595,8443460,840500924,270816,603279285,4909,14423,43015,1711102851
3296532.exe,1860198,135948217,139442504,274031,137034156,281794,1117681,5775987,285865777,38203,171235868,2631,15622,16373,507094430
3323785.exe,1629193,545536111,322742519,2402202,322814671,2404471,894681,6133507,660267050,38005,528379726,2259,8172,34302,1657573978
3334452.exe,6807501,191344853,186553057,1393615,178416422,1614295,1774894,7649566,450014408,57031,210277261,3995,9838,25577,669266055
3337165.exe,5355116,195997910,114061174,1720214,118971986,1628598,2425989,6281958,421226960,48890,222671927,17091,21001,68274,791634231
3396045.exe,1845424,133539962,139344385,286583,133493794,300981,1166538,6081247,287799291,39954,161796315,2632,10516,20683,491142963
3587345.exe,1710813,139587006,139643475,275332,138777905,285257,947811,5751138,287560125,41288,179989872,2241,8522,13977,522089047
3645229.exe,1759172,135404254,139602724,287852,134308548,291873,1240350,6038297,289736753,42203,168228005,2242,5988,15395,514924105
3677702.exe,2019272,151507615,132145261,919031,138023690,708266,516079,4439250,300326747,22947,188313353,2024,7601,16382,540881642
3683001.exe,2714300,238490817,144913448,1194062,144700230,1199124,3929990,8999699,458037248,357707,218859017,4209,12648,23512,862593972
3687300.exe,1690355,138269328,139953602,291186,136208014,297935,1218688,6031950,288209881,41412,163551026,2242,8207,15678,513631105
3752974.exe,1574500,133550860,131973936,283955,128484172,297462,803762,5728406,274788082,21183,165439397,1829,5682,10812,496291448
3826344.exe,1693525,134922781,133973156,292981,129794518,310860,1279790,6176918,284860034,42131,160218696,2245,7335,14316,491129597
3827594.exe,1439676,538064404,319303516,2636629,319312730,2643932,963014,6180521,667683260,38608,516419164,2238,10061,29740,1624742455
3863460.exe,1769137,138845474,138246210,275246,134146654,282994,1352061,6034900,290890803,42936,172131680,2833,7586,16622,524718476
3882219.exe,1729586,137963738,140019300,293831,137051365,300218,1225749,5937917,293695073,39912,175059929,2289,6994,18973,523770160
4222209.exe,1510525,534329143,320967598,2497062,320268483,2552821,1001548,6121816,671718941,37982,510285281,2240,11159,34570,1600683708
4328780.exe,1833369,136924512,129080040,272538,125428551,294731,1249962,6043622,282345380,40268,168780126,2242,7608,19185,513385544
4415028.exe,1623366,544310635,325152531,2360832,325039926,2365724,891361,6003169,661417420,37188,532152008,2237,13224,30702,1668547006
4552216.exe,1454365,144391564,129544637,313872,129861949,315477,910459,5776271,273208622,17263,154155647,1828,4385,8100,480159026
458603.exe,1790930,140885349,139567491,276872,137253916,284357,1279828,5963343,293222701,40275,177061796,2875,8272,16337,531638222
4637359.exe,1696064,132263012,137227895,282109,131660493,297974,1202043,6050547,285913586,39548,164315326,2248,5865,16081,499117701
4646477.exe,1740204,134981776,136639993,283779,131481212,307138,1047573,6071766,283536922,40818,164811748,2339,6651,16189,497859047
4656918.exe,1507576,120737567,159091083,279527,154819120,296019,772558,5608558,276453436,19514,132583972,1877,6511,13952,550229034
4870731.exe,1977024,143262889,133257335,375105,126147111,538598,1388086,10183211,290873403,57902,157996787,2499,10062,22223,512051761
4939102.exe,1542877,134227743,130892020,272426,128307383,285643,776395,5695331,274413615,17527,166855451,1833,6402,10196,496771456
4970570.exe,1525983,538764456,321093085,2079133,321376861,2147032,1268779,6573514,673948511,38887,513405846,2876,11768,30397,1616881742
4990217.exe,1730815,543944591,327894730,1907059,327284595,1966753,1629224,8395372,683578077,61779,530748417,2237,10111,30217,1590384395
5118930.exe,1718659,133592919,136393033,285840,131358387,298504,1290131,5996162,288397721,41716,166615469,2338,8658,14580,508750773
5120159.exe,1522628,542378924,320018224,2481594,319961816,2498272,1113164,6273279,667517965,48014,517446206,2433,15262,32387,1625118242
5191510.exe,1731432,131431972,137978701,284189,131975999,297825,1250547,6056097,287121883,39923,163257323,2242,8073,16658,496141070
5214921.exe,1529331,536958310,324125109,2143654,324784693,2172303,1216486,6656387,668547474,40072,516177518,2234,9705,36947,1618466233
5368020.exe,1857349,143213881,141476531,301292,141253079,308808,914065,5482524,295996583,39188,182195460,2442,7256,22499,532092423
