file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1267787.exe,1584950,310434274,208516166,595671,209901058,592165,131430,2459402,382324669,17740,344759194,1939,9680,22572,985201287
1327269.exe,10635377,154325236,152635730,756685,150707073,732009,1686043,8598009,532969004,34617,154792332,6384,13709,46803,559490161
1343486.exe,957258,326735452,217235349,562760,213766801,564829,219011,3185683,386394912,13196,303954316,1937,8113,25099,963132666
1414577.exe,622253,90915264,74155421,42587,75181203,74649,112663,1251587,143384282,6024,84771638,1042,3902,4373,348801649
1417709.exe,23620724,248743962,171869169,2257983,171734974,2215498,1902724,21500986,923183153,52171,251965935,5697,15088,47826,842339006
1440839.exe,172840,92387085,60763121,79543,69539065,124671,124000,1516124,126330587,9993,94276931,918,3574,2915,305065124
1447707.exe,915039,79082850,95849088,33304,97242811,75094,141093,1718713,143886992,4491,82180694,916,4788,2905,380736711
1526865.exe,22543150,248069493,171647085,1632550,171990049,1592497,5734280,12894428,863250558,93515,234749446,13316,23725,106633,833183135
1848211.exe,211932,316551449,194959340,515885,196859912,510438,137750,1660340,347614822,9669,325695705,521,3572,9900,935792563
1928955.exe,2822574,87492487,70342720,43102,72316379,41317,282356,2032203,148075488,11591,102919980,3748,11841,6526,363381186
209081.exe,929509,85214191,90485848,1752505,91447623,1753508,195481,1948875,219126810,10128,111026480,2297,8351,12718,413334617
2149463.exe,854791,331012803,226251629,597228,225561607,615905,384834,3644549,372651117,15070,311861362,1938,8398,22926,967625813
2257128.exe,3070776,83491272,79240639,44187,81353826,42576,289964,2226658,165345021,12827,103502745,3750,5504,9523,336125311
230934.exe,602452,320163808,197495721,555405,197266677,559173,216579,3323190,366037351,16854,316899226,1899,8131,30908,946183836
2369399.exe,3225214,87854953,79657952,49583,81601243,45368,275807,1561717,169199192,13057,106460019,3751,4867,11784,355647894
2478892.exe,601720,332499037,215032684,688646,214818258,680214,111852,2710884,384019363,10918,305058675,910,5272,14883,971733035
2588525.exe,328953,315079203,207701207,765074,203453064,754471,190576,2756788,358890734,13074,325483638,910,4347,14554,939128969
2725657.exe,3054257,85454422,75847326,48236,77890360,45953,343547,2381782,159336439,12736,101216480,3748,4943,5173,349198473
2791527.exe,385241,321699033,202397534,604193,200364726,578020,198025,2464719,353202267,14854,319157711,1035,7587,20876,946862352
2837315.exe,15621012,159465540,146791470,716451,147458491,713296,811877,3718058,427693142,25824,149426940,4830,8513,32230,574812750
2905927.exe,28089475,212577110,180340231,565398,179738775,562455,445867,8921285,565896154,19145,215609786,4040,9723,29140,691219955
2973689.exe,9213338,398999382,250776660,855390,250667449,852816,1561143,4811751,654622366,37475,397047032,4816,11531,43222,1225572716
3056990.exe,236609,314272511,203016982,603132,201996266,573814,209913,1973413,355402399,10736,326815550,521,2851,20739,939254583
3135394.exe,13202531,141245062,107925040,367864,106315024,365116,293123,2438345,337125285,14256,147385551,2476,6504,20221,448340028
3326099.exe,15380066,160048341,149586730,718765,148146801,711627,867065,4194928,425534054,27765,147727948,4822,8484,32088,580207469
3373624.exe,1738592,93558971,82426366,50864,85260382,107960,445615,3221592,149556108,6522,86685465,1698,2948,3280,329108731
3386412.exe,210086,317631931,195600762,510538,197490172,509468,115598,1745211,348452783,9459,326003325,521,5130,12362,938057755
3419202.exe,397060,313545216,200019968,555882,200596347,538240,149587,2073983,350267283,12269,322301129,995,6822,24383,929765861
3713341.exe,19281988,432427022,292076595,1017211,288640098,1003091,3363690,10177688,876774528,73787,476419951,10649,24195,91152,1424733057
3823732.exe,218815,315489513,196181548,498987,197579412,496443,71836,1455235,345479364,9825,324383834,518,3997,17180,932185102
3864459.exe,205145,90349100,69005269,67561,75152808,123199,128464,2347024,128168183,5861,97479186,916,3226,3477,306531423
3985474.exe,7049238,127370979,103540596,423435,105342718,422776,615239,2592729,271091317,12463,132352540,2477,5981,17875,452431833
404520.exe,876749,102831900,90224641,1544860,91199133,1572281,235805,2496062,219189558,12284,107070051,1947,8909,5892,435588517
4056668.exe,237541,320119614,210399430,644108,208779073,608443,313489,2701586,355967410,11366,333361349,909,4283,18717,953239893
4111853.exe,239249,315809024,196003191,522461,198108164,522368,186150,1689731,349697332,11016,327243116,519,3914,16025,940442427
4413471.exe,265632,322266513,203643212,586766,203462559,560581,170917,2442686,351263531,10734,330854446,909,3028,18709,952348483
4456241.exe,206671,89198502,68545497,80285,74116538,138675,167108,2211597,125605466,6557,95309453,916,3285,3681,304162438
4563103.exe,602562,323615936,227742190,608057,229645420,633942,203202,3660482,373379472,15094,315987452,1938,12301,34574,952743099
4731548.exe,215776,89713510,70382077,59484,75802437,124868,73384,2371402,130700741,5336,98467435,915,2378,3172,315097109
4773678.exe,616215,325077097,229180235,600871,228237780,622606,223241,3798743,372469768,15110,314682293,1938,8579,30869,960372568
4839731.exe,181103,84193089,69515879,84836,74984399,139859,90485,1277579,124833389,5828,93960692,525,2543,2688,304232043
4965248.exe,576242,325923425,231222115,636705,228951500,676040,256142,3502043,371209535,15564,317958952,1937,8635,27316,963676563
4966879.exe,233840,84864972,71978766,149908,76059228,174702,123201,1389150,123853479,5592,91260253,524,2792,5160,300787272
4976437.exe,244029,87153300,70640019,110670,72574991,134710,101489,1336223,128002419,5639,88493379,523,4221,6229,307121500
5091866.exe,9081375,391740389,270449530,1220933,271999058,1224463,835163,4172055,675519587,33618,397288995,4815,19708,50314,1168094551
5095087.exe,10817407,383585508,322022805,1664753,320527590,1654360,2106927,12780491,786717631,42314,414055930,6377,31335,59149,1362591128
515912.exe,1311574,83213283,75424334,37207,76496989,62230,244271,2010918,154065332,7749,93705301,1946,5134,5420,335539853
5194694.exe,573072,327175685,221954177,637557,223376353,654350,213788,3365600,372255594,15589,317306839,1937,14178,28441,966226526
5208366.exe,1386466,81909692,73060065,41343,74966532,40659,236066,1652818,149021938,7986,97110963,1943,3675,4666,331944190
5219347.exe,1633324,360699538,236154413,765293,236481068,775144,512855,3873853,421872939,12238,367720075,1692,4422,7260,1057037064
5221218.exe,15645665,174638899,132956771,433902,133445344,432109,824829,3391778,424666096,29109,164542624,4823,8349,35082,563114024
5245864.exe,10840047,400299916,252935852,994800,266275143,1010322,1702830,5921398,712387680,44180,421397458,6376,14516,59819,1239573644
5258624.exe,182556,87013579,71543009,114017,73216474,138472,103995,1408166,128930168,6028,91639460,523,2381,3514,308551886
5274754.exe,588563,324052614,227635498,632759,228096113,688522,294611,3448072,370201134,16672,320936643,1938,14064,27424,966508103
5422224.exe,928105,325799981,210712575,577993,213190101,578624,183333,2985352,384861463,14300,308339002,1937,13009,21075,965465130
5429242.exe,723395,97725641,73983510,39770,75923592,44606,142069,1222050,149634237,7424,99320342,1039,3357,3997,354427263
5455839.exe,1594563,127172785,111524515,1994077,117775981,2139363,1121954,4381189,354848444,95650,151621765,11196,17475,42549,467099874
5489768.exe,15515388,159451541,147275967,725474,147380129,712200,849375,4568204,428731541,26268,148453356,4821,20442,25978,578996437
5505709.exe,1426192,84989521,76041700,39584,76799116,50239,306139,1760996,152143558,7890,94291281,1947,4370,5093,339925703
5508609.exe,3201614,84429166,79536131,48301,81419072,45844,271079,1940729,166020010,12283,104202767,3750,4980,10596,346657439
5521819.exe,1102129,319275435,218601434,551161,213641027,563353,212572,3013977,390015723,13097,299984916,1940,15660,18283,949807658
5555464.exe,265647,314813086,194805324,512216,197139961,508510,133643,1576416,347365012,9613,326452204,520,4252,16680,937869292
556487.exe,16941734,479254264,337705788,2410427,340967802,2224219,10585714,28221730,695998918,155162,473744022,5599,14541,61383,1674654452
5568977.exe,31017943,346708207,215689094,1051624,230082007,1059991,4940351,12730611,966212259,87812,334830624,15927,25212,104516,1202211597
5706628.exe,10267339,146592690,102803054,428358,106222707,423508,1035399,3558960,376425618,21100,148701583,3259,16299,26713,466360201
5712195.exe,586285,326576960,228809043,610210,227849774,628545,222905,3711543,370557512,15109,311590175,1936,8435,30721,949542607
5904572.exe,322929,329048136,212162700,734063,212611735,731645,821537,5921317,367121958,14663,325593684,1690,6147,12978,972395132
5930892.exe,179384,87067558,73478670,135212,76941173,155604,100221,1332994,122935752,5798,91617211,526,2833,2683,306676683
6023868.exe,10118486,146492909,109808573,425933,109272809,416174,1055156,3438561,372829153,19799,147060693,3258,7941,29476,461749534
