file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1489349.exe,164445,12067109,56187762,6923589,56494261,6893042,75100,2286519,491223147,17793,12206552,128,3835,1625,213262347
1519241.exe,258629,68649335,244757541,7609200,246123120,7589944,79483,3343537,839320525,24639,67712298,134,6009,3098,1117518821
1520788.exe,144515,12814294,46951395,7173358,46824292,7097972,88207,1984355,524376903,15212,12055496,133,3493,1501,155589585
1599310.exe,174629,25378342,70702404,7317065,70706968,7305083,19631,1033012,299560485,9298,23722578,135,2682,1868,354849771
1606221.exe,162482,12840308,57982590,7322886,58045994,7385998,89569,2290106,590884919,16622,11776516,135,3931,1973,275796952
1643497.exe,258792,231886569,195131309,956154,197162987,944873,82864,2299906,599073097,17604,233738120,136,3766,2974,950406398
1648142.exe,56458245,47198412,104985893,6483126,104923070,6477868,16188,1433044,413537444,11180,46957564,89,2778,1878,485567865
1691152.exe,733631,12593266,32872098,1391086,40435776,1435705,2150336,10638972,494382828,69233,29947833,4696,17956,15860,107201675
1710633.exe,167875,14309571,58473406,7013274,58708160,7015961,23297,879709,243087498,6497,11296099,131,1652,800,247404519
1831963.exe,206123,14486740,46243841,6633632,46525611,6677296,40201,1971313,511632765,13822,11594290,133,3858,1735,152992033
1939404.exe,8807043,531953371,426033980,2276204,415441862,2178209,9246968,17379951,1000978502,149302,516439482,35933,67936,234790,2206089257
2050326.exe,165901,13800122,57507553,7044936,57240955,7086482,29806,1665028,482621825,12242,11485747,133,3621,1702,210360377
2084584.exe,141658,12989405,47429838,6755623,46716188,6757866,67587,1976760,521832013,15108,12036199,129,3981,1068,194787715
2167115.exe,196257,18066536,60955327,6781258,60652275,6737085,42911,1757437,502267870,13389,14745914,133,3843,1557,234859538
2173464.exe,402140,17428192,69307292,7244117,69224495,7229014,19904,1884567,553628195,22381,19031868,132,5851,3611,259967499
2266185.exe,225254,14535153,57651499,7015385,57802208,6961269,36984,1939070,530420652,14982,12078534,133,3969,1113,209449519
2278847.exe,307885,74018484,32069116,179150,30733327,174578,804607,2066914,249183810,12390,58487492,4045,1796,713,351786014
2350693.exe,160391,48252688,71611819,7129120,71772811,7181423,99000,2219957,596624243,17703,48090607,140,4056,1303,358587369
2436721.exe,173860,14340455,57894370,7606142,57914388,7578077,29602,1687389,502409958,12949,11717038,134,3732,1807,212938455
2490708.exe,164655,15920918,46642522,6299148,46774303,6283336,36050,1849870,506639270,15827,14864375,138,3622,1583,165726929
2512213.exe,265845,7048360,16979056,86409,17524054,88838,117814,762097,80315368,2071,3213801,2175,517,263,88958149
2589378.exe,85748,12317903,6526990,50028,6464069,47700,14730,291591,74385213,2172,12396842,138,803,1394,44420324
2707323.exe,147186,14079920,56691430,6372559,56717632,6340820,41086,1938207,524316148,14764,12005440,135,3474,1555,206079737
2765293.exe,136236,12859593,56745413,6769416,56632720,6855754,44655,1733367,451074471,13253,12028083,139,4352,1973,214726437
2821116.exe,7515314,528634228,495602510,7128325,492166197,7054052,11174714,20328884,1529335755,138776,536191228,42080,88743,219696,2189700645
2825745.exe,7904577,557180632,441021761,6553767,432517083,6553708,7313784,16731616,1506637487,122840,508551086,35932,123285,254552,2283306838
2827190.exe,156468,13826128,58755177,6806261,58763723,6816855,16842,1549877,481930588,12483,11484846,128,2991,1415,253864375
2919323.exe,160515,14004378,53639324,8351611,53751246,8449207,17455,1601318,476625406,12198,11425500,132,4124,2234,204296657
3053175.exe,147116,13582264,45177718,6225964,45181467,6235792,61227,2009147,521614623,15964,12193325,133,3480,1488,173976821
3076621.exe,153363,12892791,46344332,6451653,46387829,6371569,37404,1946265,530559080,15715,12174522,133,4199,1887,152105969
