file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
120780.exe,277653,2090883,19445251,240119,19862749,240299,62397,3623311,977145829,27785,2315583,134,7489,3346,223953128
1230547.exe,138170,880478,10424305,255612,11083947,254374,131079,1470863,249888973,30624,8065959,65,11992,30637,136915847
1231818.exe,77022,3019636,1998256,27543,1995115,25805,7309,502216,151699697,3822,266752,128,1704,1130,136662589
1290864.exe,76959,3157617,2552833,22892,2467499,22777,14352,380773,99077294,2609,211823,127,659,201,114926050
1318308.exe,134381,3997518,2066811,39675,2062863,40069,11248,810161,237822505,6219,496695,133,1518,1430,228093642
1340102.exe,148805,3266260,19889300,88323,19852096,87140,19581,1707982,496228531,13501,883438,133,3885,1912,314237011
1570142.exe,124922,9145870,2199060,12665,2135766,12350,11808,209051,54449744,2672,575201,132,1908,2089,62532836
1647016.exe,268259,5105380,65189711,125197,65161113,128759,46973,2605088,784111013,21911,2105896,135,7336,4060,945764553
1751912.exe,176582,34384440,62535295,107494,62394515,101055,49313,1941543,523703800,14826,32584482,132,3445,1293,562787343
1920040.exe,142211,3390976,4284227,62347,4322273,64785,6591,504095,151690582,3703,286410,195,3532,3948,88234620
1983458.exe,411568,4868019,210304479,240208,210427616,241450,60158,4829832,1448745867,36248,3167186,128,11356,5766,1993677887
2079662.exe,134345,2586792,3269771,83394,3242615,83088,23921,1656888,506263459,12573,904914,132,3240,1013,72216346
2087440.exe,193638,91470358,144367298,116708,145035381,107874,40835,2090754,598712715,15539,89759158,133,3867,1701,741493442
2095380.exe,99659,3387755,2091096,32488,2054389,47271,101599,787763,182690805,5743,903218,138,1150,402,141161600
2118492.exe,176353,3982154,51048434,98402,50460954,92201,67872,1713269,442136816,13021,1400389,133,3443,1838,704399975
2133666.exe,399581,5444688,210600979,235937,210489528,246380,79733,4968261,1447133509,36876,2644823,130,10617,4846,1988512166
214531.exe,78583,2453691,1073149,23544,1092536,23521,5561,503719,133069756,4916,766135,133,1915,1638,31940023
2148414.exe,75258,3287717,2178145,32779,2108971,33545,17310,701428,182363836,5099,475574,130,1624,559,144483740
2167825.exe,39186,2072385,4363914,69129,3976384,121222,35361,540516,103752870,2591,220305,134,703,280,79537435
2270454.exe,59600,2816245,2049606,15183,2052142,13507,3906,269336,71843084,1860,155911,133,696,1004,88172488
2279764.exe,126671,2510407,5247300,195430,5814803,172203,38135,1705042,438902273,13285,1398611,133,2844,1627,75493966
2282083.exe,405226,72335837,128621780,192427,128814476,192163,47857,4047315,1191872739,30101,69689136,127,9189,5475,1639118438
2344548.exe,43975,1940832,3102797,37715,2693331,32984,23919,564337,110998635,5195,333669,133,749,246,92410187
2373932.exe,486984,6079995,210304602,238440,210315894,236944,49102,4866235,1445599668,36148,2620130,128,10509,5194,1987536867
