file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1051415.exe,10054399,362519538,216442789,2847170,216300548,2904491,3623069,26054371,691184610,538707,353204848,3230,12152,32225,1146391654
1051839.exe,3037265,111132285,104996012,396751,100692996,428710,903026,7756564,224399257,31054,123763246,1879,2915,13531,413709823
1252905.exe,5822159,113563530,96105917,506284,88871878,538009,2263911,9929364,276053240,174485,105367298,4214,6838,22278,356393320
1384707.exe,3536155,141327635,76071930,493163,76082778,542546,1301495,8066221,257463739,74773,106569326,3529,4205,12397,456040834
1415787.exe,3143287,142741726,71943937,568475,71569687,641539,1497492,9981297,243933280,102878,115288863,2728,2833,9314,479534242
1455001.exe,2563974,137026350,71453945,679568,71740880,861448,1411097,10131809,235563577,58883,135312060,2441,3117,10290,509327519
1459579.exe,2482518,133822650,72210533,942859,71448024,916444,1023793,7572539,235608752,30625,129609695,1788,3198,9015,491425880
1537646.exe,3545926,140527199,79170573,895881,78427029,938717,1500335,10305878,253759339,75831,104406277,2861,2908,9552,452265695
1540819.exe,2586803,142075050,75951603,841249,75744767,885475,1364415,9383598,243371794,60884,127962531,2169,2766,8062,491024481
1559825.exe,3672861,133911820,81372535,528281,78779010,552872,1197511,7852114,250022571,75239,101916703,2839,3241,12040,421757533
1764918.exe,3347402,145621010,74319164,520769,74660300,587212,1206100,8336418,250879835,73588,105506767,3327,2514,9254,488742429
1982367.exe,29658852,255261281,198519810,17791840,199979278,17801217,14047273,68168085,1770796213,2206997,270302067,5469,23941,39153,814563984
2155531.exe,2465363,138387995,71471013,613954,71095911,756680,1460944,11327187,239414764,71782,125823114,2486,3063,9248,486855127
2186654.exe,3411920,311676106,214434218,1316875,220313618,1215422,1013816,8415769,469185363,30771,351456252,2656,6524,31780,993192979
2322404.exe,14027916,182728068,113429930,5611700,112048980,5609352,8610491,35245282,868329927,1130049,175957140,4997,30163,49135,633005352
2327051.exe,2724697,128023508,80025793,964474,76105671,1017450,2364487,12048586,245777609,171109,126907598,2517,5139,11683,469924959
2418910.exe,3831642,107298462,84657831,544807,83947623,591930,1205093,8787453,242013838,70458,91723971,2607,4161,8273,438362142
2434389.exe,3874660,136395589,80262941,573533,77053673,601803,1707617,9003886,261809107,183957,100420360,3035,4876,15671,429629466
