file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1097695.exe,15928682,451695333,313042335,742972,303153173,753197,175815,34700800,707945703,127566,441985625,622,115183,6614,1277167403
1316078.exe,16294473,419022738,173085688,393642,172982700,393283,38295,33609203,412760552,11379,429308277,640,3078,2597,1488698080
1359491.exe,7321754,370733473,307528763,649911,316305749,635553,234674,14606104,444679630,18805,343790967,630,4105,3480,1645564097
1375143.exe,15460230,537788937,245171590,875226,245090915,881886,104750,37335686,934696903,218587,596875097,615,207173,22290,1719706629
1403565.exe,15564961,533731046,152183327,382879,155858094,397876,84687,35666431,423674642,12546,554402965,632,2967,2557,1440090028
1511347.exe,17241099,534037858,220645192,637559,220703806,636233,45024,34207543,709665773,122627,529341441,630,103729,38009,1654704620
1663963.exe,16347130,423287387,165629578,397659,165449949,397834,46509,32705674,401938017,11569,432750755,1128,2786,2827,1450775943
1765531.exe,15665235,538932733,152345140,383793,155455860,387260,55016,36441292,421330236,11361,552564308,631,2926,2621,1433283388
1820307.exe,25725409,286259030,358907792,672654,357317084,691859,68148,23379103,505136776,13810,290742306,627,4038,3599,1537177998
1863351.exe,16497560,426083628,163288311,389672,163567568,389498,36868,32415595,398744912,11150,428338512,633,3371,3347,1436370267
1908480.exe,115636383,368905229,363284172,691045,362493688,687497,196138,31761172,569612421,16071,371667831,1117,4136,3112,1374857314
2021894.exe,16780700,429436178,289390009,570838,289203702,556462,120685,34417955,531753831,15525,434885730,1124,4319,2650,1065605422
2377312.exe,62604343,429143541,358843658,544328,357475066,541227,84608,24068085,633838471,17428,434919831,632,5627,3497,2030360302
2470367.exe,9196345,306465869,290751424,773686,290292112,776362,73070,16690455,305175280,9011,311107515,1038,3924,5011,1118502142
248468.exe,8098296,318579248,228651661,804333,231183926,791035,112980,27425259,599839066,111345,352744058,624,108559,10194,958855534
