file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1097798.exe,1552094,103296150,62613230,321560,57541409,561334,639726,2853268,167318308,14083,83189532,2025,3251,7801,347696607
1146371.exe,2044318,92015561,92885819,203626,91351499,210306,2038524,6486298,238201414,129656,99694357,3246,6608,21879,428340235
1168165.exe,2523369,120046684,93943998,303066,96381151,313873,2038526,5747154,269293303,145646,134167165,3520,4349,16972,444202751
1212213.exe,3117404,104490657,77342664,293715,74486866,331578,2582825,5990882,259132937,154739,99932338,4307,4950,15918,381407162
1240657.exe,1772272,94728457,92815187,136375,90349082,145405,1409305,5452407,196637190,18540,106286209,3716,7918,18880,347754409
1405615.exe,3065758,104714759,79823606,238385,77418438,284262,2285909,5326601,266106467,158681,103254918,4304,5437,16297,373600936
1673379.exe,2912629,103550192,73128285,392874,72931462,379726,2040932,5486900,253979736,153832,100729050,3545,4397,15198,365559910
1767663.exe,3755487,127980159,107700589,463303,102922558,367789,3949970,9470483,315027965,211603,120186602,7295,16612,38690,476053993
1982510.exe,2584490,114399116,90378000,316251,92416901,324403,2020228,5603316,269392808,153993,125687260,3591,4889,17009,420412860
2054877.exe,2583740,101826264,77847162,355443,77866547,369952,2983134,7572948,280670256,178802,108611220,4564,7394,41086,374218446
2139162.exe,1021091,237583854,181142704,641019,181261732,641983,272256,2638994,338780507,15743,262296760,2084,12350,19535,746838052
2447183.exe,2108252,307014902,193645238,791254,189586776,777877,3372346,9071887,466188196,217582,287717412,3517,8628,27216,948760800
2581390.exe,2930750,283831515,199782122,1089906,201310652,1095700,2492654,8136389,483173353,183267,294028636,5793,11558,41361,880377783
2710332.exe,1166379,236895544,180765694,901610,180601854,898237,218531,2606044,346017695,20144,273924854,2214,6376,29879,756017265
2749622.exe,779030,103356401,82770373,202982,84341476,260522,538598,3110329,188581113,10620,113335774,1989,2543,7708,371923380
2768057.exe,6302362,218323686,200843634,456830,193350582,428593,6787366,14515711,568878366,461279,232320853,9765,12797,51043,820189951
2791177.exe,2091911,85059824,68924667,124100,68854522,124695,355948,2452218,153523847,11694,86806850,2025,2324,7424,306303304
282754.exe,1266105,74360012,79343045,149737,79008947,149360,422380,2566365,177012730,12232,94803528,2072,2850,7438,296400939
2855608.exe,2467090,275047818,178395240,773818,178678973,775899,3490696,9716324,458799236,193071,283778798,5986,11686,52507,859025349
2877258.exe,2845514,265631914,191944048,691610,186004027,736471,1729101,5756723,416135704,117943,266190304,3278,8621,22317,819169024
3161939.exe,2090970,259160635,183447116,959372,184171832,998623,2228391,6981869,441214046,162185,278066252,3520,7632,25667,822626057
3205324.exe,1955002,123899779,87108121,197268,85408062,227882,2445645,6628731,264027419,119693,121740010,4374,5387,16923,443795985
3497446.exe,3120370,100324254,83802476,173447,82596139,179977,2687434,6599833,274408174,150835,105480181,5797,5963,18050,365147951
3513410.exe,1210539,103474966,81853900,142801,81867548,144295,493011,2519746,177194543,14239,104668624,2022,2336,5726,359217137
3527479.exe,981201,84634366,83048071,152335,83040923,157362,247917,2194390,175915499,18626,113817198,1891,6178,12768,328664345
3551732.exe,3571432,123375193,92834197,890075,91219108,885546,3659522,9153973,319291697,267436,122615105,5752,52672,39586,462705604
3602496.exe,1303375,82300028,78693996,173441,77631918,240100,429939,2378046,168941748,10829,86336081,1989,2525,7035,303896093
3608768.exe,2992815,103238048,70250101,388945,70494789,396848,2110926,5455102,249809962,175190,98342045,3523,8693,14588,365430303
3639330.exe,2484847,108134824,70022104,410323,70095277,411224,1750029,5634787,238014027,126162,101369700,3261,3731,14191,374337315
3726166.exe,2283914,106544000,75496194,1072172,75236893,1090820,1459560,4270251,254776877,119019,109040349,3520,4597,17252,386956653
