file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
10178028.exe,286034,253649003,152527840,669483,154212625,679615,171396,2626423,506340850,120215,250216443,129,310612,48451,784241175
1095744.exe,250211,248200084,155421399,644918,155898166,643470,51977,1795058,497962910,116391,252244781,128,105723,8386,767658552
1201761.exe,341488,232376481,169346252,694497,169095354,696083,152665,2034182,507046495,106824,271805119,715,103395,285785,761913993
1289148.exe,330148,254543740,153967307,559508,154480768,560112,150949,2660598,508637156,119965,253939125,129,312636,381587,783663050
1322833.exe,201630,249047404,155625822,640322,155955699,649839,97752,1859658,499812831,115328,251999340,129,105051,7323,769284248
1343819.exe,213774,247567400,155948214,646002,155990832,648007,61196,1797545,498739582,114953,251772932,129,105464,8000,767571712
1349457.exe,245552,245358958,155444571,673549,155455417,671163,61366,1852576,501671897,114872,249009461,129,104940,62798,765481829
1368556.exe,217477,245720642,155570661,671579,155554871,675351,60383,1757427,500464947,114537,249091228,129,105141,12119,765939768
1417617.exe,124757,64244529,49534814,183199,49389511,182437,55785,471472,97134242,4249,71599939,136,1138,2508,248013502
1449665.exe,181607,92809261,61583592,392165,61668483,391995,48495,1219329,336245550,111020,93275187,132,105054,5632,323185184
1563740.exe,223815,246706186,156209935,727468,155374754,724482,87445,2117797,519373962,117583,248761952,129,206739,297353,771428835
1568383.exe,201625,245174032,155998921,655658,155838307,660310,97680,1882265,504307096,115864,248667551,130,104826,191124,764298469
1600646.exe,242986,246125227,155275832,630486,155322699,629044,64393,1899268,513466771,115287,249805422,129,105237,311137,771553479
1607191.exe,217783,5957979,6687684,150418,6681735,150426,161088,720332,26509840,16707,<not counted>,591,<not counted>,<not counted>,<not counted>
1623932.exe,117920,63835794,50915755,196671,51095637,200014,88607,568312,94720741,3023,71173197,330,1102,1221,244916309
163578.exe,118417,63483224,49154282,157017,49190997,154830,44916,455849,95709663,3754,71759119,135,1140,2319,248602612
1658193.exe,132598,63736978,48759661,156585,48681365,154503,43889,448260,95112706,3577,71097566,136,1170,2344,246919651
1751629.exe,120397,63961666,48811890,160590,48731720,159279,44529,453027,96048586,3746,71509391,135,2208,3014,247325272
1799592.exe,212736,249075404,154656402,634529,155089971,632022,64720,1880310,506024482,114815,251920100,128,105319,295238,768620027
180566.exe,96834,53215877,59594896,151375,60148982,150386,74598,658162,105012147,5488,58353286,132,1371,4613,288446636
182761.exe,283060,245777955,155674064,657803,155612872,653887,77101,1872853,504454397,115565,249357938,129,105133,135596,770252205
1873684.exe,177226,91889075,62154107,344044,62038365,342119,68464,1324433,342574990,111305,93066443,133,104514,309291,322601909
1931123.exe,208138,246754402,154856613,674357,154974513,676392,63036,1787745,501809395,114785,249584340,129,105511,12847,769534573
1950101.exe,207703,246637331,153496269,640069,154406971,638648,86865,1968538,506362034,115256,249300048,129,105175,229454,766808293
2102452.exe,207584,248523344,157003857,660984,156774106,660901,62255,1855853,501868995,115178,252311721,127,105208,75459,766642515
2157682.exe,210355,246120497,155962679,658580,155890136,658485,63614,1781297,499304878,114587,249415759,128,105068,12643,767784158
2160567.exe,221723,246295319,151113900,632259,152831735,635001,105835,1987813,499770407,114989,249561597,130,309503,164164,769609399
2219242.exe,230287,245958611,155749185,660580,155732114,660498,63749,1788512,501102907,114737,249126192,130,105029,112770,766431376
2346376.exe,248098,247766410,156279953,621986,156165905,623275,67359,1794566,503746571,114830,251803822,129,308003,295194,765962159
2349630.exe,251222,245404429,155313615,630121,155350335,626480,55766,1830629,499206975,114596,248846125,128,105168,12315,765326471
2351086.exe,123757,63200088,46234012,220572,47465802,219788,98501,678552,98303786,5007,71415375,140,1603,2243,247078304
2360855.exe,227845,248882238,155865492,630359,155855931,631642,52499,1715566,498563307,114203,251694722,129,104795,57660,767262992
2633688.exe,236442,97094261,68178606,406356,66178140,408712,383061,2071733,357367282,118073,96975774,1891,109573,323143,337916335
2741683.exe,231835,246357967,155529784,687340,155408414,684064,87938,1903123,504209053,117336,248514958,129,106683,16692,765603924
