@relation problema
@attribute 'L1-dcache-load-misses' real
@attribute 'L1-dcache-loads' real
@attribute 'branch-instructions' real
@attribute 'branch-load-misses' real
@attribute 'branch-loads' real
@attribute 'branch-misses' real
@attribute 'cache-misses' real
@attribute 'cache-references' real
@attribute 'cpu-cycles' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-loads' real
@attribute 'page-faults' real
@attribute 'iTLB-load-misses' real
@attribute 'iTLB-loads' real
@attribute 'instructions' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
120397,63961666,48811890,160590,48731720,159279,44529,453027,96048586,3746,71509391,135,2208,3014,247325272,0
212736,249075404,154656402,634529,155089971,632022,64720,1880310,506024482,114815,251920100,128,105319,295238,768620027,0
96834,53215877,59594896,151375,60148982,150386,74598,658162,105012147,5488,58353286,132,1371,4613,288446636,0
283060,245777955,155674064,657803,155612872,653887,77101,1872853,504454397,115565,249357938,129,105133,135596,770252205,0
177226,91889075,62154107,344044,62038365,342119,68464,1324433,342574990,111305,93066443,133,104514,309291,322601909,0
208138,246754402,154856613,674357,154974513,676392,63036,1787745,501809395,114785,249584340,129,105511,12847,769534573,0
207703,246637331,153496269,640069,154406971,638648,86865,1968538,506362034,115256,249300048,129,105175,229454,766808293,0
207584,248523344,157003857,660984,156774106,660901,62255,1855853,501868995,115178,252311721,127,105208,75459,766642515,0
210355,246120497,155962679,658580,155890136,658485,63614,1781297,499304878,114587,249415759,128,105068,12643,767784158,0
221723,246295319,151113900,632259,152831735,635001,105835,1987813,499770407,114989,249561597,130,309503,164164,769609399,0
230287,245958611,155749185,660580,155732114,660498,63749,1788512,501102907,114737,249126192,130,105029,112770,766431376,0
248098,247766410,156279953,621986,156165905,623275,67359,1794566,503746571,114830,251803822,129,308003,295194,765962159,0
251222,245404429,155313615,630121,155350335,626480,55766,1830629,499206975,114596,248846125,128,105168,12315,765326471,0
123757,63200088,46234012,220572,47465802,219788,98501,678552,98303786,5007,71415375,140,1603,2243,247078304,0
227845,248882238,155865492,630359,155855931,631642,52499,1715566,498563307,114203,251694722,129,104795,57660,767262992,0
236442,97094261,68178606,406356,66178140,408712,383061,2071733,357367282,118073,96975774,1891,109573,323143,337916335,0
231835,246357967,155529784,687340,155408414,684064,87938,1903123,504209053,117336,248514958,129,106683,16692,765603924,0
238020,246930007,156350606,642641,156340015,641748,53835,1726450,500744316,114841,252283493,127,105527,8431,768899472,0
208351,99296685,65365843,401111,65535398,399851,84974,1456290,340687717,112299,99839998,133,310182,106591,342767101,0
219678,248391108,154583800,702156,155520697,701460,82852,1939302,504353762,115334,253232733,128,309723,118553,771715211,0
222130,244170631,155629403,680181,155717974,683261,54380,1763813,503315730,114899,249551551,129,309486,192335,765980633,0
243588,247867326,156270314,652543,156280622,651657,66113,1868735,500931937,114839,252320118,128,105089,8783,768587545,0
248403,233970225,167636309,687086,167769598,691029,103028,1961033,503867633,106583,271898745,326,294533,374333,764756353,0
129678,66037834,48806349,163468,48931048,161999,49853,478433,96006514,3383,71587170,135,2150,2651,248333100,0
234150,247459052,156232511,634184,156182824,630225,53114,1804084,508635789,114631,252334940,128,308335,412167,770124659,0
154421,63652955,44767423,164275,45826278,161865,68073,676547,92986383,3821,69963393,133,2337,2746,242560225,0
156354,63221831,48972832,159149,48976255,161563,47509,457924,96354695,3755,71352327,136,1180,2276,246908773,0
212081,246438365,155554217,670557,155585915,669029,65615,1860943,500938209,114978,249604352,128,105557,14163,770618284,0
226151,245050914,155651620,603031,155650670,602726,56619,1819696,502003608,115054,249826830,130,105392,11006,768962130,0
146689,64467542,49011952,155873,48984047,154950,44194,431158,95631200,3675,71674285,136,1171,2146,249596116,0
202789,249707584,156287970,639927,156286237,637874,53181,1791512,498841303,114264,252534803,128,105079,8123,769765236,0
226232,245230476,155379209,642357,155401062,640271,64123,1826569,502807574,114933,248908763,130,105175,160251,766647599,0
127430,64796966,48686491,159005,48759689,158718,44484,442721,95885273,3827,71201530,138,1168,2332,246666900,0
229948,249196827,156055772,635765,156007718,632999,50340,1771972,500331707,114392,251640175,129,105485,21092,768664772,0
175446,92049680,60705320,404942,61108763,401575,61025,1327442,344118694,110882,93021691,135,104538,305112,322418145,0
267507,248154070,156020178,610625,156021826,608612,68230,1830286,505986574,114909,251575604,128,308323,408858,766769062,0
165486,63845072,49220252,156762,49211312,157423,45127,464581,97665903,3926,71667845,135,1192,2578,248083076,0
178832,62659701,45796859,165234,46479063,161389,67161,648268,93336177,4346,70351588,135,1215,2275,243619460,0
124959,65381836,48923580,159993,48752897,158016,70703,504339,95260179,3844,70661335,134,1131,2441,244077529,0
207788,248867193,155918949,614950,155908078,614197,52192,1783852,504980068,114402,251440935,130,105005,306935,767609398,0
258444,248470411,155997837,641177,155874717,642572,98561,1887607,501808969,114713,252466321,130,105392,8663,772570776,0
211995,248398928,156231689,599092,156263292,600156,56528,1702460,498176107,114418,252008850,128,105065,8259,769130149,0
213275,248216969,156171815,623046,156061006,620730,60246,1844751,506548242,115619,252002093,129,105275,213856,769769811,0
230947,248880695,156690562,613400,156534809,611366,78353,1904062,505383388,116616,252195431,130,201087,213462,772420373,0
212592,249176442,155901385,554185,155922549,555071,53937,1830654,497640187,114368,251912932,129,511908,7809,768551871,0
244636,225757863,166924782,679559,166973224,684959,75433,1819397,496458112,105847,269307794,323,104495,8696,742555551,0
177692,64035484,48968360,155262,48901839,154761,44802,460773,95651224,3862,71051694,136,2244,3510,247756742,0
222285,249542291,153350616,562967,154256232,559838,89809,2019813,504202533,115848,252964056,131,109557,209020,773561602,0
140883,62331921,48899485,111515,48837054,110256,44661,458581,94743300,3668,71189671,135,1173,2402,247343251,0
170765,213417549,149541471,416931,149703626,417885,54057,1042123,261927257,7299,242954980,325,4176,7292,698187442,0
227393,244226409,156182138,601766,155727711,605179,71661,1780128,498459770,114993,248821499,129,105138,11605,766515760,0
267836,243334233,155162620,639521,155114148,640746,72693,1847630,507679331,114461,246948102,129,308774,408687,761772942,0
208084,245891092,155231975,590235,155246703,592233,52942,1758126,498157775,114555,249556306,130,104884,12070,766864656,0
158768,218128563,149054893,545043,149060058,544797,55290,1003339,262504196,7288,241148166,325,2478,7308,693804266,0
158383,62575020,49336697,163509,49286799,163886,58025,470994,96143680,3635,71662969,135,1249,2362,248359451,0
127804,64844778,44961837,152117,46159768,152400,43914,511833,94297553,3815,70127498,135,1232,2331,242491805,0
208515,245602791,155336562,799996,155329707,797827,51153,1788047,504563754,114576,248651055,129,104984,12913,765996656,0
256623,248205729,156746006,625447,157615177,624285,266562,2073284,516455807,114906,253553281,131,105149,306994,769334592,0
266890,243659049,154813692,610393,154928418,611977,63693,1810854,501041763,115161,247168486,130,105132,11216,761454067,0
129346,66153645,51266442,117670,51119704,113784,45237,527338,99952859,3913,74065138,138,1203,2603,264007638,0
211565,248037063,154215750,658174,155185929,656228,80740,1949658,508637290,115419,252224801,127,121783,282135,767527712,0
120758,63643614,49696385,162070,49530421,160122,54627,467560,96528844,3459,72009306,136,1124,2291,249788351,0
138756,63883552,49127806,156421,49111461,153461,70047,537745,97135338,4602,71589805,136,2134,2203,247932230,0
293047,2383446,19719964,221785,19753354,228710,78148,3440006,982432954,27198,1958440,135,7018,2640,221799095,1
74666,1995950,5526363,162560,5380011,136039,23554,813028,180029800,5918,533620,65,2095,1090,124291330,1
161298,3961585,2052988,29117,2030476,27580,8802,542667,151281187,4091,296956,127,1561,1325,135436432,1
94116,3651340,2358715,25610,2490377,21869,20438,396176,98686176,2932,371413,127,667,310,114991018,1
98958,2012101,2339991,48926,2230416,46543,30372,861569,236980404,6210,427919,134,1574,1104,228453156,1
175547,4326081,20084705,98746,19962338,94705,53693,1767770,495432896,12877,872693,133,3428,1502,313287196,1
321041,10491821,2044620,13568,2115548,12011,10348,219737,53322384,2893,719070,133,2010,3027,60361896,1
238223,4442503,65089786,142393,65234319,138277,59715,2870083,781573494,22916,2029544,132,5694,3252,943788599,1
171067,34352937,62533352,92691,62536105,104576,51177,1986993,523957456,15443,32621202,132,3346,2189,563069437,1
212324,5011036,4539452,74513,4431829,75772,26743,590129,152355580,4329,284140,192,3533,4179,86781822,1
462271,6121392,210868769,253267,210673113,248744,78470,4889127,1449398141,40002,2780397,128,11597,6494,1990718723,1
147429,3340979,3244049,82671,3261582,103585,48948,1739657,509989691,14025,1603847,132,3504,1547,72887888,1
205637,91722126,144197394,131408,144773424,122629,74829,2232922,598817558,15764,89973579,135,3714,1931,743192822,1
70804,3207496,2016628,31291,2020305,30572,7404,600527,180411072,4387,343412,139,1182,384,140858767,1
130357,3675852,51001065,78852,50758131,89454,38805,1720222,444463034,13412,1463872,132,3181,1609,704588214,1
427958,5791290,211003534,241147,210847482,238089,82125,4814375,1449238726,36329,2601283,130,11057,5648,1993912378,1
82259,3322589,1151786,116927,9625040,139155,329977,994819,146176788,11926,7445679,132,1871,1522,31358161,1
61761,1503658,3117431,51410,2699176,46759,65369,770681,183670592,4808,471779,128,1601,714,145126044,1
49869,3195292,4371721,100624,3976564,133739,27073,573058,105089086,2695,222786,133,673,357,80068155,1
120494,4377151,2016999,15323,2024661,13666,12365,282128,71229361,1960,171617,133,1125,1011,87706929,1
136041,3652879,5954685,188687,5788006,164283,39169,1669714,439120550,13291,959557,134,2985,1461,75352883,1
347399,70901620,131214081,240775,130545478,230323,243981,4321911,1197407077,32581,70132750,128,8261,5574,1635283885,1
43631,2662625,3009512,39277,2599394,35054,23814,577410,110515625,4371,236362,132,744,368,92843805,1
453596,6093647,210409708,250508,210414701,245710,76717,4976880,1448380253,38990,2746665,128,10513,5638,1988920466,1
211750,10874258,1073231,10829,1059405,9821,2488,199048,52447999,2653,583242,132,1918,2662,60335211,1
66546,2372782,6021831,89352,5611397,80568,25074,761128,182329566,5176,350397,134,1136,622,123000544,1
71305,3199651,2007793,31375,2003207,31471,7910,616038,177715117,4575,386085,129,1218,471,146421493,1
165256,3777072,6175418,138636,5827192,131769,52156,1606801,432203126,11564,979504,135,3159,1517,68819059,1
466043,6058493,209648806,252887,210022247,249535,66744,4954742,1448871774,38415,2710698,127,11084,5645,1991737629,1
42340,2216959,4029395,93063,3851195,88330,37377,613107,110433504,4770,274690,135,723,357,92401470,1
66144,3517167,2696674,14830,2772886,115009,4470,281259,78390065,2031,158802,134,516,166,81011872,1
103280,3250498,2047808,33141,2064399,33551,8421,627943,180294798,4659,361150,129,1281,677,110857206,1
233381,7021794,107644440,120884,107560152,119554,31384,2391291,714669763,18487,3976375,128,5895,3512,1100299554,1
95904,2581798,2325770,38800,2329680,38012,8465,768895,225205966,5612,489263,133,2301,1522,49181541,1
82048,2014454,4195204,53427,4324130,53893,7122,636177,179329560,5019,724869,66,1235,530,121445566,1
583876,9852106,82747587,4523703,83076180,4503244,204439,4230958,1215759637,32287,4979849,1809,9607,7974,437379033,1
439108,10930593,217523662,263076,217603745,258053,83955,5069220,1548569580,39546,7787954,134,9508,6038,2329981981,1
75065,3322173,4680450,67959,4647816,64873,36207,708350,182692934,4922,370170,134,1147,607,123665883,1
76794,3365556,2022078,34231,2044230,32839,7308,656494,180845305,4814,369227,132,1220,545,110362237,1
60892,1617033,2921036,58005,2649217,49925,47377,864606,189072930,5740,357313,128,1161,627,126811897,1
280263,4941156,106088896,131061,106340977,130724,40830,2682006,790099626,20636,1599774,133,6752,3141,1124484170,1
40731,2861929,2981480,36518,2610173,33238,25102,559554,109430908,4849,247533,134,753,348,91926620,1
74728,4186862,4116868,97894,4069228,89412,14631,257849,64032962,1696,170248,128,1364,1257,87026592,1
137469,3919358,2022186,36144,2041674,37830,18632,883323,211671982,7363,1061702,134,2328,1662,141254338,1
49075,3325239,2960451,39437,2539722,36455,26148,584559,111039696,5387,251237,132,742,359,92736341,1
357703,110631492,149340104,189005,152252589,198150,72755,3904400,1146012867,29686,108831001,133,7094,4096,1962106567,1
72100,8197087,8613150,200647,11104480,248256,56151,659077,113772732,5971,6521761,133,742,340,130918402,1
62138,1562461,2017648,32847,2025075,34092,19424,627034,180615953,5220,478396,129,1125,457,111322511,1
91048,3355523,3046017,102848,2995264,104683,24985,893832,259265708,7108,617150,128,1681,920,48545149,1
33956,2912161,3204058,22062,3486834,31078,18143,348072,88887242,2185,1463087,134,585,265,115926853,1
255809,6479236,118598714,496291,118704486,486888,39067,2638015,796971061,19970,3088783,132,5711,3711,1159994559,1
39199,2783872,2976993,17709,2540903,17164,4993,336223,89037687,2348,181801,127,669,318,120074018,1
163058,3835867,50105857,98532,49879014,93219,81405,1702243,433810565,11416,839802,136,2651,1286,663543939,1
92451,4096274,3689432,69500,3652805,62287,10871,222764,58365469,2060,516493,126,1430,1477,63526313,1
90445,3324581,2004810,31293,2228024,34660,29654,647143,180467233,5074,529724,132,1107,512,142329258,1
65401,3207920,4653634,845016,4657025,827540,4394,306151,87864286,2198,188245,134,585,228,72348120,1
102136,2235570,3928223,58818,3948006,57653,21920,1157919,338837136,8756,627308,134,2389,1256,237617345,1
340788,69852281,124364921,215241,124326207,210137,80887,4099615,1175464205,31266,68071687,135,7376,4555,1387318427,1
63710,2539157,2109407,16777,2088152,15658,8621,274541,67372583,1727,144584,132,1131,1006,82666829,1
58307,2387595,2058527,38466,2065268,35753,17483,657779,181007423,4604,348916,136,1111,615,110429426,1
92502,5698543,4154313,12491,4091861,13119,12607,221843,59263989,1960,528166,129,1458,1481,73914291,1
215227,11027703,1211346,13227,1148792,12337,11668,208356,53217396,2872,569950,132,1989,2463,56902464,1
37628,2811258,2377991,22943,2225546,22671,30047,375690,95023749,2457,211045,132,635,302,93652846,1
76435,3167636,2366954,56386,2222315,43303,34049,675945,99515152,2680,216014,132,618,317,98736542,1
78940,3602310,2052845,38131,2534906,49406,34832,873604,198921706,7137,984828,132,1236,645,181874749,1
79063,3139018,3283020,20178,3245369,19645,5132,366453,96734460,2502,213641,133,614,284,66294819,1
72031,3308787,2973481,56147,2663060,49178,39793,832472,187071982,4756,378234,134,1251,573,135206404,1
76706,3219391,1510265,16733,1522335,17329,4594,331423,88518983,2304,181778,133,557,265,70056536,1
105628,3506663,2950139,55488,2671285,49040,36381,842780,187181051,5270,454690,132,1215,666,134639529,1
392559,11312668,9046018,117373,9061507,118532,495054,2712010,657948386,27983,7728515,4040,14361,7704,119418898,1
150778,9010720,1204355,13194,1157677,12484,9467,214748,53231163,2604,598560,134,1896,2407,52985518,1
120049,3477019,2883996,55743,2579932,48909,34045,857656,188819246,5105,436750,133,1270,570,135161696,1
104601,2220944,53970578,66612,53894719,69832,46806,1430144,367442419,11176,1184612,130,2891,1104,590554818,1
306007,8121417,111740984,157590,111804322,154955,40639,3114569,984860361,25113,5215022,133,6799,3100,1301844510,1
48586,3040666,2906041,18887,3541967,116781,4044,344160,92709327,2510,201591,128,618,317,153502622,1
148462,3468134,3092776,61472,2745039,54239,44182,907088,187191010,5072,386431,134,1177,531,129508015,1
59572,1970530,2911751,49845,2581004,45936,29753,778554,183077382,4511,380587,133,1257,449,145814136,1
105186,36279843,55759907,65711,55716132,75535,33856,1351133,367716065,10647,34999380,136,2564,6676,312231070,1
47304,2876447,2055852,20103,2017922,17943,5662,327549,93028822,2417,159150,128,561,312,95023995,1
399566,4712409,210501256,245902,210416038,254510,107078,5010425,1456208499,38773,2758707,134,9018,4294,2005646523,1
697973,182927774,129102325,1637022,124382424,2003375,74058,1850610,248747425,7070,198323768,909,1890,5253,585826152,2
549136,163580191,142830317,108026,142747661,106602,87723,1360180,255836681,8756,194209370,1002,3310,12157,526538561,2
7512259,116786977,113711215,656598,113745920,664150,1116324,6386118,336963370,101339,140946746,2869,5416,17597,384425507,2
316598,74442985,45083600,1872146,48619744,1694447,160974,1513848,134168550,8515,82442192,523,2145,1888,278136339,2
877384,167980391,145328231,111905,145555564,495531,147812,1645010,257529560,7949,191842357,908,1807,4481,531860921,2
473712,71170304,68183055,1796142,66983421,1867650,126597,1149548,161219457,6088,68846142,523,1509,2881,292353107,2
518919,171296918,141729224,132852,133759123,971299,41389,1198617,244116352,6644,176361654,520,1740,8224,532818297,2
1035034,164463971,144451697,109715,143931118,110038,109272,1707611,262358945,10801,202354542,1905,3790,17265,527255378,2
557303,163427418,142702694,107039,142268954,109328,84654,1403100,256197649,8928,196498557,1001,3512,14352,526822622,2
621963,82784857,48185037,1858381,48043734,1842494,64576,1284399,134811789,5680,72410973,916,2263,2419,315174281,2
643610,91778800,44576823,1921078,44147071,2101955,128472,1666621,136133149,14129,61702527,1433,6678,15758,285761479,2
1468086,82392819,102674336,975341,104567313,1177605,287275,2581461,256139882,9570,95732258,2333,5585,8919,406608931,2
365978,184498862,123772825,1890394,119346263,2041238,42199,1313459,248486561,7855,192823884,522,3494,12428,583841028,2
815104,168689168,146379140,99875,146239820,182607,65902,1510723,258455041,6830,196606525,958,2047,5509,527420888,2
464432,166985250,144946126,181117,136424054,1009695,45551,1220412,251763846,6640,179818602,521,1819,9440,525516283,2
328202,80043856,47928923,1981011,47878062,1937723,88507,1754610,128557870,5933,75900488,915,2378,2283,318906787,2
316527,80831886,48147666,2030365,47751017,1968000,92014,1711313,130356758,5548,76155226,917,2431,2638,326501335,2
485476,58863989,54469057,1543876,50837799,1746917,86605,1216185,133532856,7449,54985893,786,3023,4453,207050577,2
525090,173843752,136095807,394914,127531276,1240945,78842,1194498,242146217,6342,173626349,521,2172,7219,541263860,2
343471,76339339,47638301,2203783,49067452,1973791,127839,1650687,124380994,5101,80672147,914,1971,1398,321956608,2
283439,72625056,46889454,2175745,48451833,2119764,127924,1168282,126978339,5538,76498518,524,2891,5534,312725296,2
540103,80001640,48507081,1880133,48102687,1880317,47910,1365638,132503992,5629,74075421,917,2327,2454,317985161,2
782522,63341990,49033917,2072078,50173704,2031175,99836,1881227,124664298,6237,48889063,916,3570,9038,192866230,2
958628,174265776,129243790,119178,137856243,289837,370713,1865362,264265787,8379,202927374,1300,1946,6846,563368353,2
1000741,164883274,136877262,102191,138392539,103604,63478,1207005,244662745,6883,205994648,910,2277,5262,531912822,2
537675,163855020,141849204,108365,142494667,107453,72006,1386990,255455947,8966,194681380,1003,2339,11888,528384648,2
541156,169732420,140207894,96151,134399145,985158,39253,1164529,244246642,6311,178064604,521,1719,10126,538777685,2
545547,169441795,140472763,97024,136054009,933806,39709,1174715,244607588,6434,179795105,519,1720,10796,523016917,2
352784,96657077,51996665,2044787,52260210,2120759,49419,996887,141595293,4272,75975746,528,2166,2092,308349643,2
579871,170898713,138078361,240674,130342225,1151603,86275,1257087,243289223,6727,172430784,521,2026,10109,526240025,2
561393,170269232,140806491,93235,134997780,1003922,38928,1140241,245790601,6430,178568973,518,1740,10891,528365187,2
288907,209580574,113535554,2860445,114444168,2818224,67069,1612947,261823994,7087,183757229,521,3015,11138,595593872,2
551170,166334618,142813138,141337,134780126,1054251,49899,1193425,249433940,6344,178727345,520,1786,8670,532275838,2
198326,78825594,47715316,2007798,47296802,1976368,43272,1177775,129979495,5609,73468725,526,2494,2295,318018644,2
648173,305470031,247652683,575273,246675330,959343,92351,2143549,454326358,15095,318493360,542,4754,11365,1195135295,2
538693,165145347,142831769,105116,142911896,269148,75493,1357902,252426581,8907,189823552,1003,3051,8832,530342974,2
5647998,140193243,82138869,805184,81934821,799018,1253073,8147174,334109353,111459,138380050,2869,4075,17764,493950136,2
461411,166865788,145431131,96295,138643640,936009,89925,1270794,254128601,7659,181759984,517,1869,11815,525023203,2
266143,81886346,50893923,2086907,50700369,2077054,133668,1775100,124589798,5291,76673897,916,1991,2353,310875909,2
254211,71334068,45515561,2204884,47380876,2081424,97572,1091854,124330392,5781,75799411,525,3081,5269,305223708,2
291344,81516456,50255605,2069556,50440915,2048556,117602,1787234,125872376,5285,77798934,916,2204,1581,317750840,2
364795,77743495,47596778,2017698,47219315,1968779,76503,1738592,129362825,5546,75458766,917,2448,3091,324587764,2
453746,167642571,144906567,102442,137845622,965572,47608,1208290,252044895,6454,182046865,516,1842,7659,527905098,2
923781,175163896,142813173,142758,144000234,687878,213591,1796532,266394853,8431,193568419,950,4028,9909,582776021,2
434352,167660166,144118533,98071,139308267,826171,39383,1193768,250727644,6733,182118870,518,1782,8596,524763447,2
355610,73471012,50074257,1793875,49629130,1822887,56648,931323,131777648,5424,70659854,522,2515,6696,304307423,2
1085194,168239525,138381784,113730,132087323,1044458,146213,1513419,245650325,7842,175351812,908,3168,10413,520396978,2
632430,93448358,53080685,2016901,53531564,2001386,57151,1542161,144778566,3775,75702659,917,2071,2082,299778371,2
463549,83146373,48041101,2032346,45851781,2074259,54781,991635,133575376,7842,68887897,1010,3628,11889,292062818,2
339608,83077670,47189053,2002426,47671356,1939101,95266,1783295,130927626,6393,74381928,917,2482,2712,317465962,2
589205,165465879,128889690,129975,133047397,125082,152455,1649357,252750457,9151,220548941,1003,3694,11825,575652322,2
1013444,164632361,145489946,121489,145830362,119310,113552,1720454,264024038,11093,203863361,1905,3970,18969,528440447,2
193662,78581221,46428756,1952980,46700505,1959707,42118,1180853,127752193,5548,74385132,526,2311,2115,316284336,2
203509,80066909,47197559,2158986,48216394,2126556,61031,1136070,126453269,5662,73270752,526,2655,5385,303982081,2
321202,74962705,48300026,2107838,48972699,2095960,66046,1092875,134496123,6676,77322844,529,2714,2265,358998104,2
8163766,222836375,185367011,813356,181768059,821002,1230461,8656579,497534331,174280,242155197,2667,6017,30447,688752248,2
532318,171186506,140772904,96698,134046575,1061816,39241,1156040,244603906,6456,177545475,517,1741,9878,532740828,2
530237,170555328,140130186,96618,135128568,941166,43765,1181422,244577508,6538,179107491,522,1740,10117,537322169,2
325237,71814763,50620215,1829874,49569239,1819648,63365,1012818,131375913,5613,70978068,524,2547,7246,302318383,2
260673,75671234,51445979,1829932,50744961,1815821,74317,1097310,132109671,8390,71258168,524,4064,2596,314906713,2
482750,165966230,140970930,115141,140254194,716279,68969,1212199,248846156,6923,184449131,521,1803,12900,522198242,2
164260,85739256,55263063,2053004,55046103,2157445,32583,904730,142348865,3830,91870852,334,2179,1931,296221203,2
500303,166480804,143082083,128590,134915159,1031616,37564,1200590,247200146,6669,177889921,521,1800,10017,533589329,2
971594,162108765,137992093,224260,137898789,289803,144045,1371705,252723162,8146,190351048,910,3128,14858,512836985,2
1098604,164097175,143302736,116636,143493452,115147,119647,1626275,261396702,11529,201181629,1908,4623,14914,527825871,2
825660,180420240,115421233,2641275,116683455,2647462,112458,1910648,246819655,13507,200012056,909,5080,6362,578010571,2
226767,72878343,48477292,2114486,48892154,2098429,85035,1146537,126904014,5562,73168236,527,2642,6395,295574412,2
350523,73217135,49789903,1844042,49212076,1813825,72974,1108319,131872945,6052,71201703,524,2685,6427,308178179,2
234693,73021134,47499223,2225151,48920784,2050056,97417,1142040,125091871,8594,76123037,524,4476,1331,314498900,2
8649011,240867241,158646077,2899131,149125793,2971071,2138523,11461861,480306980,293615,219808981,2669,9683,32497,718086054,2
573943,166985642,139991426,102958,140275306,460335,69792,1335623,246728112,8727,185870249,1005,3216,10472,534240841,2
877879,167972955,143527033,107219,143363224,604389,80668,1516165,251661572,6842,187401615,911,1775,5702,536546608,2
573370,167332188,140583581,95554,136695583,907517,63914,1201528,245746692,6792,180218779,517,1749,12144,520738825,2
874534,169640452,143391185,113232,141225284,757599,114670,1545523,250048269,7019,185666123,911,2048,4952,535585754,2
561781,170538407,140545106,143086,132363622,1096637,39342,1183630,242597203,6421,175657006,522,2558,10102,541676668,2
512888,69709684,56625111,2091417,55904158,2225391,117297,1807341,159154979,6907,71813732,916,3497,2828,297613371,2
294594,69474081,46276135,2208648,47724528,2001977,100448,1079962,124602966,5785,76265261,524,2705,4714,300305936,2
554336,169230253,135546340,98338,135583307,743331,89709,1209989,243454855,6359,181736042,520,1711,10139,531645260,2
538102,169819759,141126641,100623,134655015,1056547,46738,1183747,245428834,6458,177803738,517,1725,9338,523845614,2
484183,70344279,69367938,1757387,67409602,1849412,62473,909189,160314802,4599,68400444,522,1567,2928,292175317,2
5311356,145355812,110512480,827789,109978251,830309,1170721,10636158,385429269,165240,157260783,3386,10048,31649,479479356,3
5055359,154422936,115912383,2759417,115556645,2758668,1224636,11943344,414902815,195536,151268560,2479,5369,18619,510476009,3
4836184,159798390,128106943,2612083,130037819,2644586,1264232,10200019,430845695,139097,167252075,2871,6432,20277,543031162,3
5014018,116836237,98000382,777860,100219369,771240,1225565,9439700,356546640,108498,154498935,2480,8283,22048,429075485,3
4247567,195691189,147573071,3165838,146784630,3138522,1919151,13047347,931543936,387137,196668552,2478,231860,481823,669725649,3
5221447,338624503,234531841,983984,238778146,971660,1113083,10508829,591551328,114111,386859658,2669,13222,31521,1058179986,3
5048786,380305594,242228638,1602135,242834372,1573874,1433810,12763426,1092477245,354217,388198928,2475,227111,39276,1169456596,3
5002462,213423355,157464968,2838679,157107663,2870466,1785174,11719072,981727172,430146,216875110,3257,225203,29948,736507329,3
5116116,404291812,255272891,1536528,255454619,1540591,1808963,13329005,1108599657,437531,400421655,2474,216373,44427,1259543330,3
4766940,407480354,262460816,1554121,261923571,1548127,1765718,13308463,1105326244,393768,419110575,2667,225272,382731,1268716380,3
5183316,340561036,232112188,993196,237687788,984692,1210164,10433733,597961802,110217,388847103,2670,13838,32332,1071246686,3
