7,06;Joules;power/energy-pkg/;225166425;100,00;;
7,06;Joules;power/energy-pkg/;225163225;100,00;;
0,71;Joules;power/energy-ram/;225161247;100,00;;
209091000;ns;user_time;209091000;100,00;;
16083000;ns;system_time;16083000;100,00;;
