file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1499617.exe,412542614,875285970,3347564,884116,154456433,588124,8141,152485966,590026,259027743,1332564,118032610,1989151,195685,39302,668376,592712,279136976,23940,128550094,42433,51621,12986,139000340,119777000,18808000,202740309
193506.exe,898467701,1185241233,4976192,705039,187393040,1586057,4790,186529713,1624983,322876935,17191953,181722887,2185552,215980,44313,121168,34280,338190067,235962,182302966,3172,396051,637390,243643189,183218000,60071000,258195396
202900.exe,225354863,540205067,2437902,562436,84284179,698267,4429,92065979,722015,164208811,4026672,93276000,584131,136423,33512,704133,647451,134046210,27526,72546665,43089,51897,13658,62109067,55573000,6062000,76395520
2387311.exe,413205422,1044677538,3110476,901235,160882194,469758,5998,154955123,459733,217055412,1623349,108519357,1133398,273971,85750,49553,8369,273471160,12324,116042628,945,6890,7077,112584656,99205000,13026000,126886563
2897120.exe,382436113,865025929,4177135,840206,133939053,487414,7358,130359097,472728,206279672,7828150,106989750,1139209,407992,41158,351860,36878,264231782,20850,127680445,11835,7173,6689,105459865,92247000,12894000,119818143
3647296.exe,358177665,800683883,3374243,559300,127481426,484812,4235,123215167,455016,210332496,11049598,88520550,1071928,666310,53628,127461,9809,246795772,10351,104378035,2344,9403,5495,96922260,89577000,7045000,111234443
4154710.exe,387832891,863213363,5538243,2329985,150678154,559684,9902,158779166,558142,260621046,5920446,119360715,1081454,138103,38907,835483,790231,253577292,24832,124703413,103311,28187,14251,106316995,92992000,12998000,120630110
481529.exe,413149425,1010989160,2758530,709652,185301205,745931,4623,179603293,802534,258378077,5395438,134902824,1322760,142731,41420,79251,38666,308563070,12731,151602859,3256,15140,5156,113514179,105961000,6997000,128069194
5183347.exe,1299936583,2130304718,7862793,812116,415064807,1815611,6785,420781852,1783706,736558628,13397124,398061822,3250189,309602,51204,849644,693943,706543857,257129,380196588,55833,659705,645585,357437707,287084000,70020000,372030217
6322295.exe,417833501,986809115,3064199,618045,149853509,1160470,6656,147955208,1198858,268266579,7022186,138796769,1517069,155589,34867,328950,281513,286785830,25469,143966586,21524,66240,13476,114310667,101891000,11987000,128625922
6322717.exe,851550459,886648910,11762912,830166,146009140,966839,4630,144471676,951407,259854464,12803420,125743389,2001107,2665355,65554,1461566,15577,286633411,230942,125967634,1740,494042,635138,230426065,164128000,66051000,244689774
6623355.exe,601674904,1309651269,2921315,409959,218656673,1281721,5377,214556722,1305068,346787463,4734223,215193242,1668040,201563,46702,185410,23976,372937413,17280,231050050,2353,13422,10692,163346600,153018000,10001000,177659899
6645661.exe,354180653,879649607,2150268,408689,142540683,573694,4426,137899154,553342,216002268,4341516,114418025,1260169,162472,54981,62696,21696,252294713,10998,123548676,1939,7303,6038,97126077,87804000,8980000,111732276
7298136.exe,949830265,1152936642,5804959,1424566,202518051,1040332,9353,198471368,996351,323894977,11217073,165312069,2530315,503605,146636,611687,539546,354727305,246303,165800839,42728,876649,847481,257688287,176583000,80809000,272217615
7372279.exe,366319062,877938200,2627157,812459,134867246,518959,6778,130536151,502771,214261802,8596732,114437169,1079670,208313,58035,44865,7049,266782732,10558,129486600,805,6237,6701,98684484,87324000,11041000,113135487
7372799.exe,576873937,1236843459,3559577,685675,172611730,1287903,4233,172139594,1286806,384775199,5624072,225692501,1650425,164644,36604,341168,278800,399446563,23278,229108192,21069,22631,20404,157406449,152077000,5002000,171736074
7629352.exe,666325334,1363229403,5014532,1739009,182044970,920951,11074,181744452,948304,420517144,9263288,227206534,1739655,235355,53014,925093,821730,428545178,34048,230300961,86939,58150,19735,181076081,160775000,19972000,195528171
8183565.exe,1371722507,2317140917,10219740,846748,432418236,2672886,4618,435275789,2714231,765880037,18727053,404891294,4045610,999366,46539,514731,278212,754399204,250019,393302342,22142,341245,643298,373222717,298960000,73990000,387500357
8335978.exe,1279758948,2224062347,5471704,530026,422944754,1929183,6769,419073418,1916547,694849629,10072984,376996616,2952454,311442,63466,570272,80284,706409190,240028,383601106,4724,440801,626079,345701292,284462000,60884000,359932081
904018.exe,366656441,855977654,2621646,746056,136174062,470758,6584,131863730,457614,218670359,7575017,113751515,1190716,206527,65086,44388,6919,270882322,10528,127449291,799,10742,8066,99376873,81036000,18008000,113773287
