file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1787832.exe,769685954,985048875,15065641,2698287,227155126,17566762,8302,213817155,18352039,121596942,8166417,52346217,2370853,2662293,231273,356058,364901,133718259,38870,53356726,64987,26368,23312,224439477,207976000,15998000,285850304
2048785.exe,598444662,572086022,2600102,154086,131714595,13023476,132,131588649,13069188,88484642,305885,24997030,1278768,84930,5807,58153,10487,91032696,16555,25601447,1465,1850,4925,161927074,159624000,1995000,176382909
2110174.exe,705025172,822244852,18893583,1470708,184366545,17301998,6285,183658060,17484924,96215956,16205091,28628960,1657780,1804136,20986,1459183,693629,106818050,50127,31458081,93368,25021,24264,191158462,182836000,7992000,205474304
3080883.exe,544082890,535699629,4065866,394168,156720144,16620031,1605,154058317,16490805,65510699,1171423,25625297,1305801,97501,8633,148777,101386,87883865,22351,29803418,8758,9263,5875,147634523,143268000,3979000,162122412
4900502.exe,658603599,765322820,6837936,1151489,211703835,15546001,7145,208932473,15452806,88678299,2882998,25822513,1917350,260812,25172,1130081,739279,89793051,38174,31013188,123462,49347,28557,178656687,164266000,14022000,193096304
4972182.exe,405478980,729994000,8210691,1826624,151669970,4314258,8303,152534902,4500183,135191816,11641073,54140710,1064615,864449,84119,553725,585838,124261360,38891,56708403,91214,39131,19063,110399087,95042000,15006000,124967420
4998183.exe,457093693,851684993,10570356,2772720,162805925,5439441,8296,162326544,4758759,162346288,18318123,83169427,1180187,414008,131345,356496,269572,157124096,34978,86435674,64035,48221,13740,124555688,108341000,15903000,139087576
4999544.exe,245181238,408806165,5378813,1548271,81883550,2863429,7171,82342177,2868447,62347886,2981439,31587682,683095,117116,18316,582422,542128,66210496,18877,29644666,66020,43793,27712,65858968,50336000,15100000,80537056
5226706.exe,619633705,497075606,2719922,161266,125834091,12838688,136,126321672,12944366,88485872,281465,21228033,1275777,85023,7448,64068,11814,87272858,18569,20847492,1670,2924,4862,169394449,168090000,1000000,183700366
5670639.exe,788518339,1053341974,11311854,3303251,242052023,19174701,8296,235854216,19084946,142956692,16737030,46459768,1983441,703955,230170,348322,134970,155856277,36475,56870550,60796,27911,12667,214452867,195065000,19006000,229020041
6013525.exe,811703845,1238686508,11890604,3696419,250488952,19005326,8297,237523845,19549365,184256178,15321547,48073812,2180917,808507,231543,347797,128358,202469458,32960,56671224,61155,30481,23379,215589287,205287000,10014000,230113781
6224408.exe,761708793,1087536713,11342395,2110215,287763382,18910327,8301,296307645,19010968,190121580,18346266,48542305,2103144,696298,234310,351535,125639,197091422,71918,49888408,61294,28428,15045,206471015,191087000,14928000,221021018
6258569.exe,494528918,388348575,2364047,178802,114682285,12285654,135,116479224,12381735,42310313,306404,2009724,1036738,67366,6487,119943,56780,42563408,12180,2501022,1126,1641,3658,133929442,133564000,0,148245885
6608004.exe,185374991,425894292,1766992,197561,95458358,1296915,1737,94547519,849309,69519615,806003,34406317,561001,82830,7890,18406,3249,64861666,4315,24193568,402,556,1180,49772327,46442000,3028000,64199417
6644544.exe,734012861,1111101930,13615496,2135726,231474553,16654884,8308,220124193,17238837,132657879,14929845,30897581,1962581,3033393,49504,916756,685184,144913358,36201,34582791,119003,46362,28726,199791690,178341000,21040000,214267655
6730647.exe,518412187,562636045,2346641,305870,109159414,13005855,4265,107433420,12609944,90853123,1575081,29518277,1431454,95801,20884,50572,9315,88484551,12009,23369820,1133,1328,3155,141510863,133042000,8002000,156211860
6933552.exe,439240506,791318548,9669532,1808969,173193331,4523996,8301,178600862,4126271,152954755,21171692,55451393,1214151,242339,87261,440342,406527,174617378,56086,62997180,85061,53545,10711,119769517,101413000,18073000,134138203
7977536.exe,764299851,884260267,22702299,1500382,219940239,17810086,4236,217626543,17919058,108334904,21939619,24796268,1864469,3487576,22649,238436,61571,96676305,26222,21273109,45520,21288,12600,205648297,196362000,8970000,220071273
8465470.exe,793010999,1073134032,11132737,3144613,243082516,19098413,8302,236133254,19574160,138375293,15702946,47687404,2090091,695639,226789,347398,127468,155235673,34046,55712637,60230,34264,12373,215136577,198695000,16056000,229851488
8485009.exe,694299614,778108284,4848629,296688,187275345,14191884,3346,187071450,13984681,73588732,1705148,13005842,1594433,188380,31538,333683,361115,83722329,33507,22466416,91668,26170,17319,187865534,182454000,5012000,202307704
