file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1735981.exe,255152992,456023378,5814391,1405171,94586188,537969,3352,94371079,513032,143475794,1725211,85860307,1080997,433601,52132,158642,376099,172472847,19745,91067450,30302,39485,9177,67419007,56789000,10141000,129800694
2408959.exe,228388161,497954865,5922084,792445,109744511,426707,3352,112695312,418111,176264275,1139924,95935870,1069040,513590,81362,420209,365720,141177961,24454,79509203,14332,21212,5009,63020891,52685000,9940000,77660217
3675256.exe,497698823,618845426,29101212,3673181,134736990,2962907,7988,128753254,2855562,169826934,7779940,86712839,12913100,2402197,231934,869209,559726,150531719,144854,73484539,43722,152396,61247,158104923,25603000,8052000,172634372
4166218.exe,124976045,247394432,3902522,686941,45146159,183594,3065,40597836,183792,51064783,1322747,26152844,840773,726681,124181,128703,86425,75674915,11152,38230836,5695,8363,2744,34699294,29378000,4896000,49301697
4381451.exe,251281338,313264187,8143363,2499712,58113581,304682,4770,51395105,325920,68493609,2802727,40213999,1461007,1280352,310948,396215,244294,96086630,227899,49205323,14575,16885,18186,67345672,55013000,12002000,81840693
4540243.exe,568474723,849032386,23989187,3076719,177184900,3461917,8738,186120811,3522584,283197350,7820246,158628472,11620664,2318683,335256,990109,671009,233558229,107726,126903298,56140,165629,46710,154136798,55150000,8930000,168619171
4860832.exe,229385393,492878860,5813674,810808,105675665,416183,2958,108200924,409009,170724858,1035311,95947889,953130,488657,78809,411823,351414,137537272,22278,78702081,13470,23174,5288,62080978,48039000,13725000,76766034
5461201.exe,112752475,219859378,3514208,572621,40661360,155991,2200,38411889,189282,52392930,1600937,28399340,523610,845646,105056,117400,83268,68471731,11493,34750071,5341,8547,1490,31321715,27863000,3095000,45746275
5528880.exe,447223976,623452990,23240612,3012724,123813465,3011969,7865,118278351,2968261,153311045,9322184,76869334,9384641,2495264,304862,891813,301029,169295064,61276,85986833,34929,166284,35608,123126956,28062000,5196000,137814490
5557634.exe,138413625,270555795,6390758,1674522,81018128,550510,2479,82719377,557464,97606353,2933428,46418483,2588129,814419,264141,305041,151635,67827704,31823,36108210,36851,12082,5271,37180140,30832000,5967000,51373756
6164655.exe,121477788,246600231,3627644,625960,43502614,181026,2869,38797720,185248,48750643,1412879,25826143,810116,712599,114586,122664,83629,77205334,9855,39199384,5265,7831,2685,34133503,24857000,8948000,48622306
6968005.exe,130360301,246233661,4047389,787566,43683475,185505,3257,39811554,190271,49814355,1361624,27281542,901550,729654,142997,113886,77340,77611619,11990,39277764,5158,7369,3485,35265439,28069000,6775000,49762511
7117658.exe,131677510,264145717,4196676,696357,46540022,184598,3846,42285505,188875,53159086,1318753,29157254,1116734,548427,158755,79106,53328,75141000,16494,38758050,4709,7612,3459,37044928,26716000,9894000,51424729
7240130.exe,235440410,490957093,6122113,1286417,106342760,402692,3746,108288904,419155,173247366,1134816,99746457,940762,488971,79779,419104,376769,140158755,18003,76228697,18116,22794,30403,64661127,58328000,5931000,79223273
7244472.exe,456138507,634921891,23174451,2913285,124686564,3096052,7694,119194450,2977225,154667037,9053796,74648611,9391826,2624581,307195,965009,379249,168099385,60058,85569583,35860,150988,53569,122886660,25216000,7972000,137343086
7380878.exe,240118341,465594637,6226258,1465028,104574141,621772,3692,111940457,522822,175940224,1091416,102655506,971897,492753,80642,476329,423149,141188217,21667,78315369,33591,29826,56324,65801464,57404000,8056000,80311098
7534269.exe,751843227,872220652,31552831,5156561,190325220,5266864,9639,197381201,5454110,286334170,10716887,156147255,11753217,3614557,396978,1059780,659257,272258591,325630,136888075,63624,178390,70866,202819639,107819000,5394000,217324338
7568057.exe,131010291,281478233,3760110,605733,57171896,177928,3246,51897215,176262,51230882,1276448,32382481,1078391,612260,140176,81881,63082,62721666,11604,40258170,5236,8384,3113,36046986,29594000,6123000,50501062
7632862.exe,226534892,507787286,5263598,763893,96998646,468430,3452,92106854,450627,143186668,1364595,82280669,889419,498472,93018,98230,59596,173389010,21947,88944330,6333,13477,4461,62065139,57673000,4047000,76437659
7824960.exe,558720317,859297163,24394354,2660707,182648283,3624909,7898,189679094,3427057,286290059,7757699,153810948,11040684,2685744,381590,1025579,608974,246317779,87006,129076161,63134,148576,49836,151932082,53774000,8116000,166332904
