file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1359491.exe,811448773,2931588758,39840143,322349,509255599,632333,631,503534002,634586,676137349,17728639,201780873,2239666,1079546,42489,749302,186378,696202928,24809,219939812,2179,11319,6978,241909175,232683000,8058000,303555720
1820307.exe,1234412714,2852085263,65249721,421516,498241598,720801,625,498102346,725097,555380058,148103121,331695203,2567070,1030272,39857,17262042,21721,570068832,32386,339304332,2733,8107,9639,333789365,331485000,2002000,348099953
2021894.exe,813807259,1456753810,39112024,484079,372415189,5061154,1123,374430709,4825223,566767806,17030775,98347363,1915838,1105971,50285,395445,15920,557677329,22476,89604742,2078,11218,7500,219471633,212180000,7005000,233915421
2799712.exe,1382811878,2977934449,39579043,2034724,617063552,3582102,2110,606929958,3763465,850576045,12058200,361966431,5175893,1521372,118643,1896847,73331,863999223,166397,356896007,11605,422174,339039,347738650,313321000,34034000,362174093
3051090.exe,2110386020,4946352814,42032817,481174,1028806960,5430144,619,1028158455,5483352,1278118675,17318850,347966147,4398443,1213918,57580,558760,37039,1290046236,161484,354357346,4613,209790,332045,570795525,544377000,25970000,585253605
3371941.exe,1308037881,3168853701,42347194,1072873,530259923,1821422,2121,530462333,1806434,1037288312,18567035,476788853,2784430,1980553,82325,146202,27214,1037635060,144394,473522874,3015,155039,118306,353344140,316011000,37001000,367864311
3536231.exe,1395089273,2115254200,72022471,561804,253004335,770155,630,253189974,781312,683118483,203434764,333317435,3034664,1143770,54061,19954631,62508,692075511,36224,338164132,3103,10606,10879,377225800,372748000,3997000,391659500
3598512.exe,764510468,2483438495,41507384,732157,489374322,3617464,2114,487507801,3352250,560161230,17014082,93221645,1722475,1884268,56829,87043,14631,576181685,164752,87551764,8022,7473,7140,206681108,201343000,4983000,221291361
3823863.exe,1289124199,3202970558,41827520,572610,530839364,1741997,833,530850186,1740045,1030989013,17833398,470436124,2693821,1358333,48840,591704,35252,1034099358,139254,471744508,3056,366452,313028,349058617,323488000,25037000,363467957
4174493.exe,835324181,1596571081,35711074,358849,375647254,4128453,624,376960565,4143390,560803377,16844504,84606521,1792199,1326888,42292,105621,18033,557632276,23873,92168389,2004,9441,7923,226358659,223014000,3000000,240753184
4573853.exe,1257886421,3024543039,39645085,474944,865477032,4147405,631,864939703,3973604,711515854,16857089,109138141,2701173,1414144,55039,151212,22292,731226014,129408,96650647,2846,269193,113402,338812113,299458000,38929000,353431958
5530660.exe,573956243,1834928618,35170262,368420,245415638,609719,631,245600487,612565,549156961,16931411,211135465,1186556,1292568,40772,74694,13185,566989962,17216,213062193,1490,8753,6344,155613704,154283000,1001000,169937744
5766238.exe,567286324,1839604034,35900258,494394,242490955,595489,637,242705938,585452,547800952,16930780,210817932,1197060,1278921,38850,77877,9957,568288554,14936,213448878,1264,6286,4668,154003453,148506000,4983000,168558693
6698648.exe,1156218494,2414741217,27922950,399607,518701012,3824611,623,522957109,3979917,845505804,14091958,344792759,2513128,1452477,51018,1776709,23892,843425044,137103,362458954,2627,414402,329116,312363317,286048000,26004000,326934385
6966964.exe,866470628,1580957636,37023711,377460,383792888,4230654,634,378170238,4041251,576658862,16384254,106178073,1788088,1140240,39243,499077,18832,612504227,113256,94407300,2186,168675,185918,234387327,202957000,30993000,248642143
709259.exe,890303299,2319354719,40876269,389278,660616257,2534187,629,668693458,2434059,605399602,18576825,113468857,1825303,1096948,49323,2013132,16369,578089895,130468,94586785,1903,200531,329115,241593011,206290000,35049000,255861504
7298421.exe,582978533,1866972612,37786376,442195,247003054,656358,1610,246700881,657333,542326751,17336692,204536004,1322357,1254075,45489,465649,12112,573302498,15111,215536770,1304,7226,5837,157397780,153013000,4000000,171722425
7327846.exe,841135822,1844687491,34082831,436574,258350832,862701,625,261024296,862309,570983098,16469925,227519438,1820322,1084367,45060,503187,19677,584276178,128034,219615717,1822,188192,335775,227251914,194957000,31992000,241810871
7914657.exe,658521117,2472783720,36228673,408376,491078851,617846,630,491446117,641717,673337210,17213754,210308340,1425412,1013290,48723,479507,12025,694978078,17312,213484103,1478,8867,6232,178270641,176875000,999000,192543901
8319654.exe,1332278673,2140830077,77439718,885187,256501584,709726,2093,258394310,716089,566383950,136033896,333693463,2832971,1647944,73392,22011617,69883,570106911,34285,341299926,3053,7629,10582,360185080,355784000,3997000,374610354
