15,40;Joules;power/energy-pkg/;494929532;100,00;;
15,40;Joules;power/energy-pkg/;494926925;100,00;;
1,57;Joules;power/energy-ram/;494924571;100,00;;
479021000;ns;user_time;479021000;100,00;;
15967000;ns;system_time;15967000;100,00;;
