file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1097695.exe,990878949,1689962586,38253728,293350,377252326,4383714,623,374883631,4229000,559628610,16145406,100906537,2595972,1283318,44132,231479,72433,642564909,116627,106306115,2477,12108,309812,294877139,264972000,29106000,346445106
1316078.exe,592375457,1972635473,35855179,349515,282406327,599704,641,283001792,607664,522532116,16401098,222422374,1318854,1332629,47301,71458,10623,551452208,17200,225163713,1431,10381,8437,160303719,157981000,1999000,174546010
1375143.exe,1512737718,3123657171,34627737,388250,546247875,1958387,617,547774159,1955473,1058484966,17103608,494283656,3119142,1269413,50056,563548,31359,1113078603,233365,495895764,3575,639149,615560,409800715,346311000,63056000,424377615
1403565.exe,594639857,1836691948,34472046,357201,248237833,578919,630,249839937,583882,659643429,16816101,208225626,1331909,1021584,41894,509699,12396,688652411,16275,212817952,1390,6273,5978,160449389,158045000,2000000,174999835
1511347.exe,900691263,2086345171,38348856,460133,327330117,1124286,629,333204422,1151883,649616447,17779831,274971819,1891911,1162485,54978,471646,18608,648662676,133404,270034139,2103,121216,332510,242594654,205234000,37042000,257151022
1663963.exe,582146338,1867175442,36063962,437212,245942775,663793,1131,245939586,659995,545962343,16828859,205234143,1251423,1042202,41666,464452,12406,572306960,17064,214979082,1347,5872,6040,156612519,150163000,6006000,171374874
1765531.exe,589649527,1830307364,34419208,352031,248673427,578377,632,249653684,585107,661906366,16846525,208638059,1338120,1025141,41953,504047,12064,688814938,15947,213060906,1363,7346,5575,160340312,158002000,2000000,174764716
1863351.exe,562981655,1829503939,36426781,393240,242207479,580660,633,241924751,581803,548592391,17198891,210448360,1217368,1033713,38311,476356,10138,567545201,15047,213142308,1288,6634,5743,153675732,152378000,1002000,168075858
1908480.exe,1042015766,2467854701,89840825,2348275,491773099,646686,1118,494224463,662147,798378641,266867945,338285640,2213603,4176868,91870,6041042,201283,821027419,29401,337957243,2607,9041,8937,281649934,277193000,3988000,296121541
2377312.exe,1275432190,3464744973,75316775,396188,495302353,696056,631,500070704,718409,932561158,195642131,340798704,2573973,1493289,48751,20324815,22966,935409463,37629,329859091,3226,7949,10804,345931130,342625000,2996000,360526414
2470367.exe,1656516555,2078089554,36001048,759083,538123082,30114052,1000,523027511,29656333,686114004,10499701,113515452,3496599,1094060,74101,598256,59352,678918637,56397,115932866,7615,53181,32633,417925507,413630000,3996000,432530410
248468.exe,1206456567,2480517933,32154289,431583,533241558,3471953,624,527306218,3666248,836905743,11433029,352703916,2490461,1190121,51877,1674301,23754,861549017,135104,347529114,2769,380641,307350,326131291,290847000,34861000,340733243
248562.exe,1330511792,3258166002,40596252,534110,529146509,1522982,1565,529158417,1514308,1005712265,15446595,470871787,3103200,1361800,57825,160121,32798,1068278967,130087,480933924,7602,236944,104231,360071865,332765000,26980000,374632963
250468.exe,580999759,1862414451,36672256,356683,278297970,613766,638,281029650,612601,517676136,15888189,220767916,1299156,1362723,44773,67801,10677,560504040,16192,226190677,1309,9243,7561,157543010,156194000,1001000,171997569
2552614.exe,566573791,1735467995,38658047,375164,242621299,595806,650,243028192,597498,543477028,16767131,208631672,1183829,1320245,43271,68943,9910,576678961,15753,215066243,1245,7426,4398,153915412,149584000,4015000,168210777
2681777.exe,584101076,1890850789,36373163,449562,247427952,702992,1124,247368356,710779,555082298,16835019,206533980,1279153,1367514,45094,69461,10121,579524487,14828,216498114,1279,6033,5260,156679148,153345000,3006000,171285832
2757092.exe,1455174271,2843794625,40064347,521572,660716768,4983024,626,658182523,5217315,1031958475,17531479,352821837,2978133,1321559,54791,159607,27362,1043031846,143575,353688866,3253,434167,317476,394437053,365091000,29007000,408602114
