file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1489349.exe,508785143,212203536,2174157,70595,57003864,6786732,128,56386690,6728590,14299481,318973,2412791,1472985,107845,7406,61516,10499,11924113,15253,661425,1340,1846,3551,160181683,156791000,2996000,223681422
1599310.exe,298557921,346112632,1617156,147723,68480132,6990464,132,69089520,7086414,25169903,208818,6015702,602829,39307,2781,29917,6146,24272501,11131,5964976,984,1753,2723,80867448,79493000,1006000,95163740
1643497.exe,601256391,939995868,2583623,135324,198686854,1022322,134,198243190,1022666,229412213,307443,141066924,1315654,91852,5769,62979,10581,234378285,15294,143955945,1387,2000,3748,163225879,161937000,999000,177599239
2350693.exe,592199204,362342698,2493034,141226,72715696,7165804,139,72482734,7111749,50155711,372388,7657694,1556060,118796,10188,60584,12045,48024294,15759,6069468,1408,2189,6615,160757915,158502000,1993000,175129085
2490708.exe,501878407,171077745,2270794,140805,46715080,5994441,138,46804434,6017738,17725879,273712,3117170,1098557,77386,4405,50766,8857,14696839,12680,2690992,1154,1572,3332,136201241,134831000,998000,150571500
2827190.exe,476943483,258110245,2344990,158766,59038839,6647121,128,59434885,6729789,14167883,260030,615770,986935,68692,4976,50334,8901,11631166,12433,554526,1123,2195,3772,129956389,128670000,997000,144188688
3316605.exe,821871236,238801560,3389207,194780,58366773,6892419,133,58587869,6958904,16206471,404080,1973979,1693011,115010,10526,83574,14473,12019057,20037,998379,1946,2670,5766,222393870,221917000,0,236805059
3933685.exe,46907866,59957458,1616186,267101,8269658,94504,133,8316077,76611,21909063,126968,18630717,134907,8968,625,7793,1242,22159662,5265,16572681,625,2110,2573,15866807,15600000,0,30242600
4253487.exe,335659932,396342762,2229064,425418,73497005,6720355,2177,69823688,7088591,20610943,486682,4502029,927204,55408,4936,165352,137546,15361638,12691,2648134,10507,6465,8088,91628357,86316000,4960000,105940905
4537272.exe,519767101,211495590,2244482,147700,56176713,6259699,133,56199697,6261104,14117542,288889,902381,1104365,76798,5790,52413,9203,11626911,12447,585427,1178,1029,3167,140912181,140489000,0,155145778
4977530.exe,521128476,162339561,2543382,196729,50642747,7181311,135,64335570,7327227,45737089,1567598,26080620,4897939,477985,15763,52111,9231,11599299,12936,729827,1322,1886,4106,140354538,139957000,0,154749244
5312206.exe,522551124,298420449,2549929,161834,56714300,6301718,133,56670899,6296126,14287219,294276,886415,1115433,80738,6390,52503,9149,11570281,12692,557672,1190,1489,3155,140800536,140617000,0,155142931
5899769.exe,510315149,158942706,2380542,166392,47164995,6403451,133,46884765,6371000,14518679,259985,975681,1134202,85003,5618,54358,9075,11611169,13205,607076,1235,1539,3513,138310822,137081000,993000,152661705
5943722.exe,508010820,209063728,2189190,135322,47627246,6624078,133,47943165,6624528,14513047,297448,991751,1094129,80481,5154,52003,12115,11724153,13765,658532,1204,1717,3739,136769184,134481000,1992000,151261843
6130154.exe,534523942,209958508,2267569,142395,58443221,8283040,134,58496682,8298625,14121618,269120,654900,1052851,72341,7389,69336,10197,12447798,14703,927468,1321,1429,3499,145160964,142885000,1998000,159567896
7079101.exe,498684845,208186881,2253758,143589,57583163,6877637,135,57753652,6904433,14656414,242532,1011371,1147588,77099,5315,50278,8853,11334809,12445,539500,1148,1418,3521,136846803,136526000,0,151097905
7283440.exe,525827291,163102470,2393683,166795,47151230,6400217,136,47287235,6423352,14105289,268618,571133,1075806,78389,5132,55080,9704,11570404,12969,580215,1195,1803,3879,143928888,143677000,0,158089835
7584647.exe,538235668,218209105,2358913,155788,58840028,6965206,133,58870747,6995148,14269663,280299,792455,1143177,75011,6535,65602,11552,12932733,16522,1142891,1547,2820,4341,146096393,144871000,1006000,160149974
8028684.exe,23625204,34470730,1180350,164408,5312849,79160,134,5234491,66732,9327789,86141,7709323,105353,13261,761,17240,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,12253313,9982000,1996000,26510600
8516128.exe,25393578,37906811,1585438,220850,5878864,108779,135,5643264,94240,12109540,104487,8677954,112760,9120,678,19214,3447,3682708,31503,2582443,3033,11323,15826,13122043,12811000,0,27342384
