file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1200127.exe,378622729,427602040,14067636,4850844,90570485,1053707,3316,88418994,1070880,118694613,4021189,65319427,1416410,2206997,888906,235380,185646,109600013,729071,57347387,28126,15126,6911,110562570,98026000,12003000,154804974
1288015.exe,422232771,456104368,19112931,6118720,89008186,1130919,3569,89828734,1171191,124440195,6936838,63916288,1489667,3454243,976605,334373,165877,134117581,795422,63176595,39439,21596,5022,114770037,113450000,1003000,129099638
1412740.exe,675777691,1071319884,15659319,6431835,213462998,1651671,3951,208592036,1598289,328037889,5831462,185651744,2153468,2454557,1104088,829324,357235,380280755,690900,206362216,112336,27941,10036,182524399,170246000,11947000,196915647
1661747.exe,588318481,973742853,12827942,4519850,206265039,1326717,2925,212587977,1263467,337706181,4363705,190525697,1888153,1769326,697811,248665,140723,316222893,677277,169273238,24780,25095,6651,159602888,154282000,5009000,174106644
1738849.exe,371935710,450796589,10009614,3626851,85975034,1141013,3627,86613060,1075931,119636553,3969084,67063792,1244761,1989144,791049,557521,241217,139370610,455976,71333694,73094,17318,7428,101213634,92893000,7990000,115602966
1836986.exe,371859769,432427399,11509794,4803945,79733779,1332017,3288,79570760,1257119,113361588,5457936,62217886,1320627,2440601,1012129,307489,198395,129811951,555884,65527856,43788,18609,7280,102340647,93849000,7987000,116885465
1867909.exe,316257918,411647006,11033379,3703429,75993163,941782,3315,73304542,995003,104189924,3801868,58612030,1051320,1652768,690339,413406,154076,133780896,265474,64446725,43270,21093,5651,85842352,80491000,5030000,100367434
199194.exe,588420033,963579935,16154742,5314544,206859017,1262882,3163,213748493,1237545,336205436,4701442,190860214,1867429,1992749,793408,1423184,221411,314687788,798326,169581868,43943,24564,8177,159000757,153665000,4989000,173521423
2010138.exe,383015182,422187190,16961121,5147287,75911254,1270724,3534,74501172,1288980,107669886,7088721,60232167,1277484,3335307,1157245,1159600,295797,135019420,628755,66479515,69579,18410,6085,104451092,93081000,11009000,118849249
2026322.exe,582006204,970794118,16442373,5191809,208972333,1227729,3210,214488624,1251192,337073441,4580847,192404306,1863923,2071001,808142,1441994,195029,311491753,827058,168123054,43965,24127,6832,157293291,154924000,2012000,171977447
2065049.exe,563054221,987628825,11140743,3825678,199911215,1426530,3175,203785956,1415000,323735374,3390572,181742383,1802716,1598220,640745,305940,183042,352131557,391544,176401821,39778,23888,10312,151641543,143343000,7963000,166258720
2121340.exe,602020081,1033137956,13747260,4768716,216268164,1324865,3503,218993611,1331543,343021407,3770349,197205072,1891095,1600986,565447,467623,482076,337647186,507395,186731403,59980,41616,10757,158934391,154461000,4011000,173339727
2143171.exe,315854082,408807760,9977963,3377679,75359859,979014,3313,72369516,1019736,103612093,3441021,57749234,1084079,1836657,682962,262235,166669,133258832,264241,63418619,38732,19986,6110,85470705,81157000,4007000,99981887
2186188.exe,658438442,1034470931,16176574,6447776,209384002,1672287,3562,212453199,1701676,335073994,4988176,193137741,2061562,2292992,994269,329351,188097,375745548,661107,194036949,54298,22588,11578,178820070,170517000,7977000,193521511
2401365.exe,348250983,417602654,10851289,4351006,86012387,819818,3958,83340552,777698,111539516,4265985,56231794,1324726,2108580,957268,361485,203252,119667730,632248,59753081,82738,18567,7106,94527343,86112000,8010000,108964399
2434801.exe,344017512,394837546,11506399,4410499,79605615,1098133,2923,80581122,1072551,111734314,4093664,60843555,1234950,1867596,767991,276620,165207,122281355,571847,60753674,35135,17243,7833,93327942,87897000,4994000,107903238
2449204.exe,339213889,387384957,11952497,4582038,79640586,1038968,2927,81377791,1001144,114592951,4040369,62557916,1251324,1848630,783188,279564,164030,122715223,571804,60894293,35227,16626,3767,93050871,85765000,6980000,107571419
2484484.exe,447822549,478702655,12267421,5246015,92583967,1303867,3958,91709625,1258805,125812961,5362262,67700530,1414079,2731740,1241395,931954,379093,138202335,873586,71706076,71044,18292,5749,121139599,111770000,8981000,135656816
2555671.exe,439567024,581921540,14131704,4740019,111631356,1459390,5098,104238938,1293675,130956619,5489744,71529602,1574063,2453747,1025977,338839,214754,172621630,483358,94034588,38471,21238,6020,119632624,110295000,9024000,134151384
2661841.exe,548546147,1008478357,12147583,3760835,198652807,1275972,3311,198654890,1263422,314125390,4148481,176851847,1754124,2291999,748927,276890,159213,358676920,302356,187797379,37073,27941,7065,148706673,141279000,7013000,163010337
2770690.exe,356278003,369329663,14113439,4946256,73171606,1170310,3167,76491936,1097578,111749018,5165264,62759263,1240459,2427348,859910,851333,200720,127104624,605841,62978325,53508,19676,5079,97398797,94135000,3004000,111985421
2919030.exe,895226054,1006465538,25448872,10992107,214686597,1818414,5659,225348000,1855613,379078982,7113555,218330969,3131979,3513678,1610879,717288,859025,374423787,1042634,192309609,123799,47069,19755,243007680,235588000,6987000,257559320
3018156.exe,447870685,489517416,13132318,5416319,96317177,1321355,3957,92359691,1267126,125013234,5435256,64710928,1454488,2639906,1237654,1020802,374660,138468313,839208,72026560,119326,16782,5613,121021770,113728000,6922000,135481467
3034704.exe,613531819,1015180471,12571901,4840259,195531277,1848382,3229,198101873,1742623,317584513,5479977,176369779,1939478,2400350,925727,337414,194193,368775903,496852,196035927,38472,25995,12084,165071258,154659000,9978000,179748784
3166917.exe,679439200,1071534553,16184167,6410251,212150498,1894656,3755,211723265,1864167,332075839,5964739,188570418,2101648,2389765,1013833,1474755,470716,375710251,681988,203999778,124389,35482,13310,182683112,180222000,1991000,197275504
3200505.exe,387825750,479211419,10879079,3765626,91028339,1139959,3573,88674771,1129977,118828146,3926279,65746680,1229629,1707062,779335,545293,205363,138289964,457869,69236672,66939,17327,7249,105823541,100392000,5019000,120169118
3587262.exe,353127493,383845174,14775151,4975899,74813479,1169853,3341,77356343,1103219,112686285,5630544,61981125,1291959,2924703,878055,314737,175269,127388223,591893,62465509,37658,21981,4248,96963145,91563000,4976000,111492749
3719646.exe,626296246,1110900790,11616153,4215373,228402288,1687522,7857,220722766,1624993,329891148,5389305,173405429,2138810,2937333,1305850,542218,192714,362910985,567439,197187519,37657,30897,17263,168864051,150642000,17839000,183584744
3846270.exe,364052384,446583412,9756135,3306404,85685496,1063747,3509,86785722,1002254,120208867,3998685,67510715,1299019,1971838,689506,384551,225602,139410193,439346,71382346,53583,18804,6665,97964067,90572000,6967000,112485963
4073298.exe,332813564,403427206,11980704,4456493,82519661,1080704,2926,79664243,1158505,109288826,3804310,59963630,1162493,1959375,841337,270666,158720,117182674,576916,60033480,37569,13365,3821,90390508,81896000,7989000,104860616
4107305.exe,349798810,441788725,9213742,3377786,89229976,975197,2924,91039470,920328,124494589,3571677,68696314,1203894,1551832,555057,282853,166793,135644749,392714,69523670,36209,11980,164684,94955651,89593000,4977000,109412051
4113619.exe,383159391,423285839,12456951,5252816,77781596,1259384,3568,75866359,1270250,103763432,4922520,59617593,1229085,2251571,1060251,817770,306536,131953749,574071,63469902,88354,17021,6570,104657046,93411000,10931000,119292627
422946.exe,598733239,983807237,17080039,6481576,196807250,1632853,3613,201896489,1515123,320032017,5928601,180753241,2047632,2831684,983732,350389,200356,367442646,690925,189886365,41180,26444,13904,162941797,157501000,4984000,177127628
4234695.exe,573861526,987178083,16751127,5404967,202583132,1619183,3360,206548320,1628341,329145681,5351558,190509794,1847475,2469667,827426,1031521,163236,354644424,730419,185660419,38770,31551,8913,156652009,144240000,12020000,171186352
4425410.exe,1273051255,627219979,45797898,15182527,140512813,7799491,5910,142818785,7806419,194617115,19723358,89837254,4106680,9727289,2732680,775281,455602,190915472,2366635,84498178,69960,41000,16696,344714206,331384000,12975000,359445713
4435988.exe,357524624,437711676,9965625,3476919,86062408,986578,3121,88695854,926998,124370749,3938541,68642645,1163047,1789515,613461,515490,171394,137438760,416825,70131829,44917,18589,5742,96972228,91604000,4978000,111605831
4449212.exe,385406781,440535303,11587546,4678129,80176737,1326581,3186,78505868,1347615,106385226,4584067,57888010,1206447,2256566,988912,278377,166181,129174251,549188,62820676,42117,14736,8090,105901901,98055000,6933000,120404900
4512446.exe,572609130,1016297092,13294371,5012711,203045643,1291901,3953,196766074,1337584,314204091,4238716,179446896,1887891,1804717,820505,821079,351274,352046457,429573,189862751,77901,25819,19813,156134709,146779000,8925000,170868136
4581841.exe,385783927,431797294,12815887,5309536,77174948,1276824,3567,75018334,1283101,103535729,5016532,56747476,1324105,2309282,1085665,717072,250093,132615858,579293,64398065,84805,18837,7837,104885844,93483000,10939000,119447547
4649581.exe,439840876,550289603,12194982,5757984,117552193,1014333,5909,120411200,949725,152143417,4740634,82560243,1598480,1904383,907476,691366,411108,139858185,796777,73890082,130026,19065,8622,118864186,109409000,9033000,133292728
473956.exe,565415513,984795476,16352040,5008300,208414527,1339587,3139,211457234,1369714,338252286,4873802,189615488,1851282,2658009,847006,563791,147227,319526553,693395,169196305,29638,24038,7065,153674795,148356000,5012000,168290605
4776310.exe,343661997,437787261,9310028,3388038,87850352,920285,2925,89521674,883572,122539404,3558866,68491225,1177767,1504037,549005,289200,168599,134496925,393818,68944542,36388,14681,4419,94315783,89928000,3996000,108917556
4866380.exe,314060236,421296401,11460714,4283797,80171671,1210766,3001,77351490,1313283,107517673,4438867,59604759,1102879,2193832,968641,264308,152954,132958547,272848,63704103,39052,15798,5169,86312167,78894000,6990000,100734944
5005818.exe,616264077,689115762,25379553,8821425,131043717,1763392,19305,133548168,1577587,170442471,10343178,113393715,2467225,3242259,1206633,3260104,1883883,169135843,862212,111939729,257595,97801,25690,167345324,138972000,27994000,182031245
5132634.exe,537463132,982082748,11719679,3564510,201268545,1226806,3307,203373073,1181905,327079602,3807340,185505792,1692025,1916311,673344,547499,170105,328666254,517799,178405092,41809,27093,6350,145900771,138517000,6975000,160401986
5194093.exe,593909613,987731236,14419079,5860016,199647778,1527305,3274,205088766,1438216,325588460,5298237,183651680,1993360,2008829,773088,342844,196478,363970306,621706,184115789,36027,22431,10757,160797290,155377000,5012000,175289100
5336530.exe,386941139,420661644,13609140,5674065,78028761,1408363,3567,77453160,1928951,109816002,5161230,62248201,1325762,2017554,943314,732026,259350,130958419,637632,62440092,89884,17185,6114,106152584,102731000,3021000,120866749
5394478.exe,335777291,411123394,11050774,4207281,83974523,790450,4053,81770638,852017,107868635,4154115,59137481,1239092,2118272,793653,299056,182182,116100191,586441,58052491,42372,16101,5123,91982025,80708000,10960000,106633469
5427191.exe,362698758,409086474,11127152,4905657,80177434,994835,4737,82333571,936434,112400142,4890826,60863366,1393832,2132930,873737,707443,420209,124142615,612209,61864223,152291,14734,4838,98700224,92380000,6024000,113134956
5488369.exe,418333426,480951517,14809684,5269060,94852206,1201972,3317,90077403,1263248,120914100,4973779,68384159,1324017,2348207,983694,808009,220605,144363464,596620,75329815,50438,15919,6166,112633235,102233000,9925000,127166351
5562071.exe,395468511,444364152,12858905,5119508,87051277,1298578,3959,79748217,1311456,106797924,4794095,55325173,1672209,2145551,1122004,834319,340311,130050290,631013,62973988,83923,18129,6822,106522141,99079000,7005000,120909774
5569732.exe,606545781,614188258,19772687,7062626,116689533,2112858,3127,116451827,2046014,156255247,8309889,85625387,1908809,3936848,1514236,1313200,238983,162721389,1069653,88013908,47306,17340,6097,165225147,160749000,4018000,179809957
565009.exe,352256145,379839285,11439098,4823212,76985358,1121318,3177,78981087,1058893,110571597,4441869,59411038,1271023,2080187,883359,308947,190538,122889814,598269,59741766,42525,17200,5081,96341585,91942000,4041000,111045178
5657735.exe,372934916,393244592,12897087,4779871,72903275,1224259,3317,74585497,1146115,105204302,4873564,59428558,1236290,2267529,859668,832361,202297,127209102,595822,63042983,47127,17947,4502,98624978,93251000,4960000,113302299
5828765.exe,520849296,954619694,10148150,3541209,197832312,1151408,2917,203151250,1035828,322908321,3803398,183755802,1912169,1480821,479810,260285,146028,323605065,512220,174670823,26487,23747,5608,140835606,134450000,6020000,155347745
583345.exe,559237870,985156201,13103228,4339062,205397347,1363826,2920,208209155,1373850,333395407,3660926,186504920,1821213,1843487,784123,253852,135963,323243765,551735,170052775,30245,24245,6724,151930844,145598000,6024000,166347493
5939929.exe,351849856,387047204,11576716,4582745,78357690,1077781,2924,80318530,1025424,114348240,4168201,61203397,1219845,1921315,772801,285606,198920,126435534,546437,61954182,36110,14840,3913,94580644,88046000,6003000,109024731
6150316.exe,400715315,447117335,14920498,5914076,89969257,1114978,3957,84697507,1183537,111384900,5504700,55364642,1350227,2887251,1454344,1106006,392146,126901881,774831,61914754,113850,16735,6595,111225581,102973000,7921000,125831668
6356869.exe,464153191,498521100,13555333,5492620,98609326,1269971,3959,98275730,1259736,133095376,4963866,74996642,1341719,2301598,1061873,936621,383739,150601944,667764,76480250,100994,17359,6810,126214488,122742000,3018000,140814216
6365371.exe,551934912,991783989,12041466,4502690,207512401,1450428,2919,211103065,1434815,333427176,3742054,188380330,1696616,1979426,840912,234609,135305,323079360,561453,171313533,28216,26406,6551,150062597,140518000,8969000,164659544
6412422.exe,1797627048,1216553651,60717439,20146373,274093359,9997093,5652,276235383,10066182,415973828,24832155,203132404,5361326,13065526,3432507,838826,454226,398871402,3276641,192448091,70343,55302,19166,488290054,473954000,13998000,502738847
6753379.exe,451320835,471926477,14344167,6135533,93635920,1257730,4401,95725553,1199734,130111377,6094184,70042898,1546365,3082860,1344134,933458,426438,137313687,1018894,70416342,116534,16932,6946,121736125,112374000,9030000,136201402
