file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1017851.exe,69157280,164576659,1143218,127956,24938775,99878,174,23130780,102125,46481667,3381521,3795407,445844,27921,1730,16729,2935,77463180,4191,178517,369,506,1067,43733644,40193000,2941000,111974012
1222596.exe,74672094,187543602,1106016,161778,45150745,107573,169,44852570,109411,64646647,4114111,3370030,179412,18797,1742,9541,1910,75414822,2302,107108,200,278,1295,21047863,18872000,1887000,35489607
1333078.exe,64184843,123639701,2190039,224265,22807191,127105,207,25597456,98494,58424716,3723381,6248578,167305,38064,1588,7455,1131,81003692,2819,542451,431,2074,1791,17656688,16282000,1017000,31936917
1497005.exe,116467568,389683048,3204891,155183,67214609,81162,183,63735764,74447,183060806,8588398,20847369,315531,46815,1751,14160,2055,201417068,2953,30568628,255,278,762,31899120,29567000,1971000,46332074
1682543.exe,9822789,10180129,359074,63488,2399693,31435,223,2399438,31506,3574650,95002,361178,72559,3904,205,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,2613840,1171000,1171000,16777884
1738528.exe,814516539,2544116612,17250209,268314,589796983,241637,227,589508349,234385,741643513,11090731,354596601,1624520,261544,6998,86955,14791,757314357,37146,353910277,1868,2779,5860,219298292,217854000,999000,233622101
1753870.exe,72676355,186773491,5272344,174814,35907489,254313,181,35834033,254761,62070321,4878992,6014910,173002,107337,700,10132,1339,76393023,2061,91801,173,232,1355,20696577,20396000,0,35068655
1769129.exe,770798642,2530022229,15106556,203124,588392278,194421,215,588580633,194299,737552129,11037905,351343714,1542910,237069,7726,89169,13916,757000770,19888,352887643,1726,2756,4644,210399387,209009000,995000,224866110
1818972.exe,32099515,48184905,1558223,254409,21437185,83939,188,25503044,65161,61723009,2845072,3557024,123409,8250,502,13559,1637,55541608,10200,1869225,1088,6209,4919,14140779,10853000,2959000,28392752
1968707.exe,262242847,790143623,16152072,147545,184070461,1322703,199,184940000,1323776,304952792,28789222,6749177,665676,479012,5917,28675,4681,329300841,6911,309813,581,973,1717,72588864,72157000,0,87092983
2174475.exe,52932806,131224226,1439024,247328,26380701,91769,181,32158350,72262,57680219,2317243,203727,150199,10569,569,7535,1122,74871016,2772,614243,452,2266,2007,17388094,16099000,1006000,31774038
2399424.exe,23307764,36967754,1633072,252080,19418167,81143,214,23099361,63685,58470309,4617850,329591,119603,9046,516,8862,2799,61805312,9203,1658217,966,5885,4180,14302363,12974000,998000,28580859
2414239.exe,45561059,102179297,1789625,251810,22888845,105479,209,26069266,82582,70960738,4260140,3631513,135962,12234,1948,6358,1057,84957983,5529,839551,531,3469,2490,15847133,13652000,1950000,30259355
2467389.exe,51917870,101996765,1602038,286798,21641531,92525,214,23833827,71929,58743079,4474428,225178,140106,10453,562,6677,1088,75392868,4587,660245,477,2537,1866,16652161,16356000,0,31142272
2539436.exe,26717584,39554396,1453054,217906,24732907,83186,156,32919946,64036,62024683,2268222,3056302,110542,7359,841,19105,1769,2956363,22149,2104231,2663,8846,12757,13277512,10980000,1996000,27560795
2619764.exe,51300318,100619114,1885873,284669,29456456,89033,192,35111641,69022,62700686,3164439,189039,138742,20035,522,7720,1079,60687299,5054,729915,473,2168,2139,16623798,14388000,1918000,31010540
2664872.exe,52457839,87999246,2012985,267692,21594897,87672,223,24069811,67937,59347265,4619533,70996,134971,37176,1598,6686,1137,67859162,4968,808510,567,2793,2048,16511599,15229000,1015000,30561016
2754917.exe,79388520,160617497,10468174,156824,29301360,100170,224,29314788,101942,79295022,8425539,6997836,199774,309175,787,10260,1462,107100966,2198,100437,189,266,546,22651872,22416000,0,37065443
2820114.exe,27706828,38698960,1554726,230304,19751094,77028,174,22935721,60012,58345636,4665729,130711,124473,28576,483,7717,2988,61617694,8909,1466554,883,3781,3899,14665871,11501000,2875000,29239432
2983368.exe,15429899,17215101,1053657,310403,4710611,48901,2889,5341385,41030,7527133,326200,6057357,274304,28478,14005,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,8127310,5567000,2227000,22285614
3008897.exe,48943934,69378590,2379930,290037,20035042,89721,169,23110087,68082,59286339,4494304,77596,130640,55106,12131,26459,3739,60175267,7727,1051200,828,2886,3372,14883194,14551000,0,29123240
3261436.exe,812735122,2525168448,15957170,213406,588846933,210415,221,588174164,213498,737412083,11124027,352081342,1633754,251855,7703,86723,16339,753456148,82214,353223072,1845,3060,6279,218760744,216346000,1993000,233169180
3341389.exe,36839843,62415299,1723530,274823,20881000,82563,173,23871641,64745,59565768,4531333,262688,129178,9503,559,5805,1965,62995891,6895,1079536,673,2981,2683,14837391,14570000,0,29151067
3564194.exe,41586174,49545529,1846968,264231,19333673,87019,243,23223307,67816,58546909,4443892,1086717,124216,9283,467,8648,3547,62929047,9393,1401382,961,4666,3764,14522047,14274000,0,28964264
3608182.exe,62408161,66775384,1878631,292565,17696817,85638,171,22097623,65084,56495241,4139032,1937510,122435,26391,484,8926,2164,70832273,8186,1125057,831,3199,3695,14464175,12147000,2024000,28894216
3627461.exe,67667335,144411937,1166313,193533,25844136,119428,177,25991322,100044,63963405,2085627,5522641,174839,11954,709,7724,1274,86268169,1837,87702,234,1622,1565,19376790,19129000,0,33653069
3731597.exe,5968198,9421413,432983,67115,4421917,36862,171,4421209,36790,6909454,91137,5174806,187107,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,3455522,3150000,0,17886311
4162031.exe,5760922,7541845,328102,71438,2428397,31662,223,2427689,31594,3631784,115868,2405978,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,2560347,1159000,1159000,16806630
4232498.exe,69055592,136125386,1125412,191517,28335672,116980,208,25838142,103493,60512532,3787065,6115287,177432,12442,681,8042,1296,75240013,1894,108465,166,1704,1428,19873620,19568000,0,34287465
4392621.exe,59282418,113653532,1328335,230308,24361515,95916,182,28312222,75521,65181199,2505539,155366,149520,11919,1417,6814,1192,66951549,1746,550134,430,1881,1705,17870879,15615000,1951000,32174421
4580317.exe,68492914,143798301,10059288,203540,24391486,100906,212,24474840,83536,68913903,9853303,993002,158983,311104,676,7872,1283,87453731,1836,112439,169,1402,1381,19570657,19264000,0,33938613
4771936.exe,113003468,242963195,1655632,166745,48853830,90376,166,49542385,82477,121708060,6284480,674739,267051,35109,1611,40160,2238,136713360,3330,138665,281,365,817,34467959,34176000,0,48738345
5073456.exe,59164037,119659111,3221439,246838,20110102,94793,223,22784809,73384,57522507,4363443,80838,144970,57773,605,8069,1204,75338235,1664,603842,430,2469,1666,17828028,15567000,1945000,32249862
515379.exe,53087390,89251804,1654657,261075,21876691,90359,220,24088501,70396,59201602,4675774,151713,145745,11995,519,7259,1073,68022744,5000,779664,509,2912,1955,16576460,15217000,1014000,30746934
515918.exe,33994626,57050968,1697207,260759,18938326,80454,214,22240579,63576,57126085,4572872,69311,126989,27749,554,5734,1927,67275820,7070,1208691,705,4206,2923,15013162,12744000,1960000,29444691
5220159.exe,6611298,9623694,331859,67671,2887653,33152,184,2886945,33083,3565252,94125,952570,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,2632679,793000,1586000,16841676
5306249.exe,69285391,153566241,1095459,172915,32190205,94894,175,32204515,84988,68099745,4338019,274470,184843,15756,938,8865,2081,87146103,2289,100316,204,1095,1445,19972163,18695000,983000,34288962
5543997.exe,98332234,219583435,9126791,141663,50343607,77092,223,49315357,77201,73604363,9925673,1970523,298411,165191,864,9595,1746,83345193,2456,103916,217,248,628,26619750,26337000,0,40926667
5544001.exe,96419845,216892233,11358097,132598,50147882,72881,223,49709174,76893,74411790,10235074,1342288,304312,236032,1330,10231,1771,82727625,2645,107553,229,247,627,27398254,24171000,2900000,41847421
5559815.exe,812179589,2580658463,22583647,220887,601765740,204971,258,601405885,204805,738166581,11735286,351857853,1604570,434832,6978,136969,55161,754982767,42656,353332944,1966,2557,5757,220105308,217565000,1996000,234281718
5794471.exe,68490575,154969407,2998340,190346,31942820,258215,192,32088444,274536,58586029,5833844,107540,166649,66959,656,8365,1320,74166231,1852,78428,163,1171,1520,19946570,18811000,940000,34310067
5797219.exe,6509355,7427839,359494,60396,2784111,34202,157,2783403,34128,3464539,78461,1904562,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,2581724,2282000,0,17053840
5838289.exe,875021444,2666023253,15724168,212142,637151661,215579,240,639393566,215728,777102174,11281317,389874087,1823916,258115,8279,91881,15514,794044412,22250,387923861,2221,4328,6112,237865888,236541000,998000,252385352
5869801.exe,23952472,33986648,1271947,181365,20113110,65608,178,23782717,51339,61090869,2492580,16296405,101657,14319,868,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,12118343,10875000,988000,26326440
5902390.exe,35820363,63041863,1676562,248106,19804334,81363,173,23134408,63989,58195385,4536709,454781,126871,14646,508,5864,1778,67329061,6564,1031477,669,2865,2626,14937392,14664000,0,29261470
5981428.exe,24927519,47947323,1547779,232242,21792149,70904,181,25023124,53854,63158249,2374911,110715,99093,12350,803,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,11900564,11678000,0,26348715
6022214.exe,69030409,134777338,2147570,207684,23156608,128004,206,23268272,103661,54537467,3331967,7994230,189525,24958,1379,7814,1185,82729704,1865,183710,369,1743,1645,18228908,16971000,998000,32532855
6125506.exe,790582255,2546504444,15693308,209755,590190472,210731,215,589877250,208639,730239349,11138667,354609286,1620212,244427,7353,85319,14478,748020981,45983,353303045,2123,4592,6808,214596470,211293000,2989000,229015188
6227710.exe,50116369,86820603,1780178,529474,11814313,92916,996,14783040,72998,50161990,4008008,3170080,159440,11832,1656,6631,1081,80456197,6319,1536030,589,2369,2573,16189515,12855000,2966000,30462243
6235594.exe,61176665,119713924,1656816,302036,19036869,93587,253,22684624,71040,56455650,2742843,1756290,153317,23739,959,6553,1087,75397442,4660,687259,477,1709,1913,16596073,15329000,1021000,30913955
6337865.exe,1622948872,5235007126,36657112,233786,1234410306,363624,229,1234501574,361837,1512609508,22271401,702483820,3282739,564894,17645,175590,29498,1521051198,42532,699212348,3784,5996,11264,439218649,438890000,0,453704559
6360779.exe,5861878,7738775,315161,65084,2801233,35029,157,2800525,34957,3492451,102828,1593732,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,2554295,2278000,0,16814870
6459743.exe,44815144,56469115,1762114,248979,18915709,80847,172,22532919,64195,57561242,4305853,1474804,127994,28832,1753,8768,2690,67494427,8867,1249775,883,3596,3891,14422547,13159000,939000,28732750
6469690.exe,770110837,2491901615,16177546,183505,588289949,189193,230,589283678,187008,727438216,11235640,352718084,1621414,262744,7448,80597,13568,738367217,19939,351415327,1717,2157,5011,209316248,208011000,1000000,223645613
6567771.exe,79326816,170372115,4092462,164392,32703553,260998,188,32455623,262211,60356064,5442501,3084117,182193,118230,711,8602,1417,79508865,2005,89979,172,190,576,21473000,20200000,1010000,35583844
6618032.exe,64518692,171345102,1846446,229918,28825564,218095,183,31846301,254445,63202501,4766992,6344847,169547,50652,2330,7158,1166,88506381,1739,163547,423,1249,1615,18222456,16896000,993000,32453379
6660506.exe,24744707,34974504,1307649,190607,26500827,88668,161,32321104,68912,58465700,3258068,119734,111297,9088,878,28240,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,13058193,11735000,977000,27459008
669210.exe,78764270,247504049,2580010,393713,29463544,100430,1349,26111319,109874,56261866,2501084,26232579,242541,26843,2599,8976,1371,138207022,2201,27642074,170,268,1255,20840266,16611000,3908000,35168023
6752987.exe,784196245,2530492928,18513732,213312,589676101,190334,218,590028544,188833,738789006,11091214,352022862,1544514,248928,7403,83116,16120,748272507,23109,350574975,1958,3780,6497,212476071,211111000,1000000,226705035
6764127.exe,78488293,176836417,11546614,160564,28112921,107707,206,28038149,108127,65200051,7816059,8992717,176997,275105,1578,8897,1361,94492782,2045,92525,174,232,1217,20794047,18698000,1869000,35259586
6827846.exe,24405962,20227031,1489241,214661,18068671,69602,174,22743108,53275,59532764,2310389,1023534,100386,10280,818,32411,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,11956559,9763000,1952000,26127305
6837077.exe,783389731,2529531999,16033191,180186,590150123,189319,213,589993428,187396,726911937,11078533,351915897,1624397,227006,9473,99725,14035,737204604,21604,351036585,1766,2848,4878,210794172,208489000,1995000,225243417
6899995.exe,97932880,266764384,4163239,133697,49955678,86932,168,46154517,91070,119800119,8444398,22078157,298481,86020,2760,11428,1851,144939383,2612,14130363,232,363,674,27858466,27557000,0,42161526
7004389.exe,59084027,95486357,1752204,310589,18273032,91840,213,22429327,71015,56681442,4142557,1992824,132262,10894,1157,6575,1362,70311396,5998,837551,557,2888,2456,15408785,14074000,1005000,29683311
706520.exe,57359371,95069898,2049252,275415,19825727,92489,171,23092784,72085,57340058,4298623,1214408,144356,23670,550,6859,1058,76021793,4786,659639,485,1704,1885,16497074,15182000,1012000,30842558
7138546.exe,48926697,69134150,1747564,268392,18253699,86082,213,22401028,66527,56972315,4285065,1303807,129930,41011,689,8086,1500,69840245,7831,1179748,845,4423,3429,14752592,14411000,0,28939130
7243849.exe,808518598,2509221142,17781581,195172,588027815,202126,222,588034456,204940,726125449,11137344,352058823,1655515,256291,9591,84331,14152,742468881,21139,352329991,1752,3065,6089,218149441,216842000,999000,232562872
7628140.exe,74677878,161515246,13877077,194345,24911145,95742,230,24811454,91955,66146293,10754936,2237104,172675,519867,721,8420,1313,87747437,1959,84807,167,555,1357,20525231,19223000,1011000,34846788
7753380.exe,56201506,101315612,1398094,241455,23359461,111083,182,26340084,88469,60825197,2839574,3843801,147627,11006,921,7423,1140,80768016,2873,604906,442,1909,1672,17578663,16215000,1013000,31980502
7809726.exe,8197418,11610732,445018,66535,5352737,39138,210,5352029,39069,8345971,120582,6598313,192944,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,3941650,1844000,1844000,18258105
7899808.exe,27218974,39509236,1562842,231015,19987725,77377,222,23331801,60550,59027717,4726304,129020,122170,13498,466,14149,2377,59691292,10338,2011958,997,7743,4686,14359855,13090000,1006000,28933247
8013101.exe,77778253,148618638,12704722,163181,28660010,112580,217,28681955,113630,68362830,8344283,7448790,204054,376218,789,9209,1498,93310833,2134,94921,179,205,525,22372940,21948000,0,36726357
8070918.exe,4915127,4850071,387025,65183,2633422,32313,195,2632714,32238,3852040,90107,4423915,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,2638426,1577000,788000,17189682
8136255.exe,70499004,137240747,8787895,214516,24495448,101619,255,24524607,92089,67216756,9654211,2199299,165636,283051,908,8206,1277,89287209,2037,89815,215,1138,1376,19820813,18519000,1028000,33953796
8278553.exe,199883047,494212503,4803296,150542,77790254,102666,161,78054699,97794,186788330,8882292,6683841,495572,79017,4259,21569,3500,200531152,5083,221951,444,570,1286,54964367,53611000,992000,69554038
