file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
2307838.exe,343003966,1254305200,28273362,7566608,198285631,143390,2084,191339657,141928,189540597,12078404,101086012,933352,483048,278526,42539,7442,216991742,211459,109464073,14633,1522,3327,108744291,103213000,4962000,155992702
2409014.exe,578507486,1760728981,2853597,512386,487781752,2058303,2100,482715523,2061136,301515588,829981,11666824,1247363,125555,29048,59796,10322,321844699,16288,7913363,1309,2308,3536,157087332,151694000,4989000,171646883
2451062.exe,550446405,1642257416,3032043,502091,299274859,1117056,2087,296415171,1123539,295228905,1033965,105718679,1602279,87828,9974,57836,10310,315796137,17533,104719719,1518,2676,4614,149703998,144415000,4979000,164091335
2516802.exe,358796233,439780037,22753097,2016174,90526193,3208067,6324,81795400,3127653,108426957,8838069,46678227,9711090,2648745,280911,679293,350310,97992409,53111,57734764,32305,171613,88536,124168905,972000,5430000,138644494
2538223.exe,628931966,2307755878,3112123,455091,490243099,1159245,1112,490761891,1162632,297790315,570651,102561563,1339053,91406,8626,76838,23570,309789132,21245,103637451,1805,2936,5402,171108684,167751000,2995000,185535475
2838507.exe,290534697,1068697949,1995636,407874,197475159,1034570,2082,189813812,1019616,193683349,917025,5763432,1020058,46884,10246,53360,7431,221032515,7029,1405907,2476,699,1739,78903881,73607000,4973000,93471187
3425234.exe,521930490,1450290076,2741244,440413,202858783,1107845,2082,201511142,1110099,295814367,732839,105317715,1257561,92716,12714,55793,10523,313127777,13273,105715369,2900,1665,3253,142319731,138107000,4003000,156855399
3760856.exe,549438227,1726652822,2982663,566354,389689557,1110540,2081,389739454,1114154,294307314,763604,104717734,1153555,79387,9578,54897,9977,313237899,15306,104541060,1444,2273,4256,150049721,145776000,3993000,164574860
3881005.exe,521222056,1332901219,2482592,302898,202799168,1118529,1108,202671757,1118752,297823128,564756,104041882,1241732,96754,14537,74465,14526,309650652,18253,103668218,1384,2223,4941,140720498,138418000,2006000,155076787
421866.exe,531608387,1565284367,2683521,424703,302194885,1125306,2086,296063046,1120215,294826212,1036102,105274168,1635948,92875,13049,55978,9846,315898509,16077,105743119,1248,1836,3372,143533371,137214000,6009000,157979180
4782128.exe,535526909,1240670923,2947300,535165,203014077,1115593,2089,202400111,1117791,295816331,724671,104563141,1148610,82577,14200,72040,9793,312671455,16407,104674175,1263,1646,4152,145414077,140083000,5002000,159788117
5172847.exe,519729837,1450873767,2763227,471991,300118585,1114585,2096,297131022,1117605,295239281,782255,103757719,1233081,99492,14465,54362,9221,314692052,16643,105128678,1272,1870,3580,141404676,139020000,2014000,155973188
5945339.exe,599064380,1539971981,2935831,435281,302730872,2058314,1116,303090751,2059528,304503784,563376,10328600,1281061,121876,21761,66415,10505,315615912,15924,7822138,1339,2272,3687,162470640,162155000,0,177576976
6012416.exe,1142221652,1895083102,29314121,12084053,396888433,528319,98760,396926054,524659,334904709,15430312,193761415,4832122,482404,155340,6722233,6467922,345541121,207548,197055073,624373,348793,104616,309928814,168332000,141279000,324442794
6086206.exe,1444857293,4141758854,6187125,632158,696537962,2272988,2103,693926083,2279602,1186390984,1136788,899792618,2956760,239320,42063,145524,27530,1223610906,39328,917033298,3613,7216,10477,393091846,388713000,3997000,407537968
6111112.exe,363489024,1139561142,1974540,298027,292923230,1629631,1104,292043469,1622726,291109706,448974,54119662,845770,61980,6685,35570,6343,314983390,9008,53295466,911,983,2220,97996613,93686000,3986000,112484247
6114886.exe,517301663,1525399578,2538699,319576,201705731,1113143,1109,201983811,1114226,296455907,535199,103912969,1177472,90422,10534,51798,9173,310030363,13864,103674107,1141,1731,3473,141187546,137893000,2997000,155670492
6677723.exe,528485547,1337129049,2756315,440350,201458523,1100365,2084,200393254,1105406,294696338,739768,104890367,1198215,100767,28404,98452,9494,314787396,15410,105191213,1163,1792,3529,144966351,141494000,2989000,159238022
7474778.exe,1216246192,4615548977,5095912,449309,694373289,2248820,1127,694377112,2255591,1186428512,755732,906260541,2490351,188450,19883,131083,23417,1217548691,32838,912932658,2821,4914,8148,329799373,326488000,2995000,344255461
8445631.exe,563574360,1635713701,2839151,383568,393098966,1155066,1109,391889735,1155871,297409543,697136,7106302,1290140,88673,19018,79335,10669,311795416,15479,1775299,1401,2798,4908,151564860,148016000,3000000,166028106
