file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1022576.exe,159289665,266866871,7669442,541023,53548692,650650,2216,53511921,519047,78985451,1213032,39665781,841746,85345,17690,83011,132642,96683267,18141,45095070,25946,24212,9928,69429947,57934000,10987000,129635735
1086870.exe,471984419,963434719,10620795,1801611,197182231,1315367,2567,193987859,1315722,296715396,3480234,165768423,1487841,1481982,273795,427268,179182,317530159,95526,169288230,39641,44772,14893,129114952,119784000,8983000,143569458
1122546.exe,439921804,872528821,9463534,1478656,179697896,1306491,2053,182513571,1134660,296315989,2793436,169500788,1384102,1291579,117794,436526,126715,331893443,48559,168236823,21849,28719,7680,119590471,110105000,9008000,134077746
1172403.exe,435196016,854284146,12011033,1673492,177463286,1229952,2158,181837585,1070349,295711794,3114744,170764779,1458941,1289428,131533,435909,117278,332787367,61809,167713538,19281,27946,5187,118903510,108502000,9954000,133409661
1200646.exe,260560950,377800182,11640037,2276572,86401475,721900,7198,87309777,612649,115056307,3347615,62522853,1174353,927777,85853,876131,205475,106160306,72888,51881687,13548,16539,3764,69754487,53570000,15872000,84304525
1252190.exe,220344563,407316626,8420567,1019529,77806147,555397,2691,73186481,698641,96005116,3323190,47514798,838594,1731740,172993,295328,79818,118739727,35659,57357150,10640,24537,8083,61244899,53904000,6987000,75733520
1261343.exe,246521107,386654345,8257201,1175520,83997162,508396,1958,88590621,523391,132108951,2534636,63874273,966972,1306229,215392,308849,94811,104747672,46613,50469931,8456,44877,16350,67333399,59895000,7106000,82002321
1290574.exe,236650281,365844670,9800451,1924973,82477417,553532,2576,84674620,613925,114722494,2899024,57628955,1500625,1406825,317563,381283,171261,88777036,168521,48301565,29810,11481,4547,65248350,61809000,3039000,79862453
1318039.exe,1716644244,820454452,65490865,18717148,192169404,12204531,8307,193329059,12091486,258477901,28449677,103593668,5192062,14240778,3392485,1459689,924870,245724081,2773866,96153880,207500,74549,22560,464766560,442335000,21967000,479301957
1947067.exe,128599071,220302517,3099933,233836,52273960,400795,358,53922229,402856,79614274,1244034,37887976,313472,659942,16225,55875,24480,72280438,8589,34871157,1634,3708,2313,36943638,32576000,3948000,51436283
2154023.exe,440430530,881230740,9318380,1626681,178880907,1241560,2052,182307635,1117404,293635389,2880167,167195019,1407884,1275048,133973,427990,125011,348622696,43683,172920665,22447,27470,5701,120234009,110907000,8992000,134729352
2166257.exe,440826523,879557997,10434092,1877483,176750166,1264504,2097,179963533,1158726,290283534,3148277,165965076,1451793,1286825,142881,423996,130758,347428963,38801,175509067,20516,31396,9946,119913749,110519000,8961000,134464034
2232334.exe,240713822,358594667,10350105,2129485,81314714,549285,2768,83320423,558023,112802329,2769720,55737927,1036614,1980585,347785,360059,157383,88933088,231818,47722658,30483,12097,4777,65343686,56915000,7988000,79934699
2353484.exe,123104616,236969147,2191998,201005,52554365,355078,235,53275464,352763,77454034,926083,35337640,296783,363343,16529,25058,2174,79677327,3672,34095449,280,1237,804,33716574,31379000,1961000,48057845
2417935.exe,435619025,898927573,9667428,1467426,173412232,1303701,2505,176358881,1246738,284078743,3636005,163681257,1468066,1366622,153643,420357,129987,340883727,29886,181468857,16128,26680,4881,117988839,112584000,4981000,132357841
2451239.exe,149800597,240955384,3160076,239837,54125139,400842,389,58369797,360493,88063497,1927409,41777289,359555,860991,17879,42186,15285,80660029,4480,26225054,1522,3119,2222,41901494,40558000,989000,56275512
2610422.exe,246249487,362859266,9752675,2163948,81977893,550351,2573,84426945,570978,114088896,2839922,57645325,1046263,1350869,284429,375868,176447,91428822,161298,44537420,32196,11116,4894,66877564,63470000,2975000,81418127
2763834.exe,211665951,379187860,7020903,974084,74364292,561286,1924,70071750,672173,91996332,3122993,44486541,771963,1858939,219044,348372,115365,118272078,26049,57448849,13915,9917,2922,57461889,53100000,4007000,72144543
2929444.exe,260790262,397653870,11790029,2366684,87248194,697081,7186,88572843,515339,113550453,3119166,62785250,1199376,968442,108666,448926,181632,100589315,70522,50879742,11315,14002,3187,69974224,56702000,12932000,84528389
295919.exe,428065507,869143213,11047801,1399259,177464953,1162710,1864,183570899,984488,297400678,2476035,170934843,1420081,1236835,102481,418344,121171,338126452,38494,169589321,14739,23817,4578,116362362,114017000,2000000,131011681
3179338.exe,438948111,929516656,9422685,1330621,176606160,1391547,3081,171165893,1330587,277948597,3947815,158221950,1483910,1510824,219646,423346,130358,347023561,30775,184449317,14983,22837,6592,118887090,113559000,5024000,133397416
3216981.exe,438885988,879318689,10798932,1486965,174987032,1433603,1905,177355205,1311238,288976553,3138973,165401438,1408482,1284906,123507,427777,125064,342660851,30879,177069672,15186,24798,6608,119010349,111670000,6979000,133583018
3225102.exe,247955445,358583384,9804094,2142870,79836315,564940,2573,83582638,566007,115374861,2738675,58835978,1062826,1311818,287557,342447,176665,89961837,151027,43984014,29204,11870,4130,66413856,62070000,4004000,80920519
3329733.exe,451503830,925631782,8916069,1449688,179290883,1390344,2052,179554728,1354389,286011667,2648141,161070088,1416221,1324135,143726,428957,132588,349574336,31673,184771197,19235,26156,5451,121380938,115993000,4999000,135595589
3550778.exe,122180754,256984993,2302258,234674,56560142,212598,380,57693938,211721,82137850,1043266,38692796,331117,494167,15715,39516,2540,85616411,4424,37793631,331,1978,1151,35261122,31890000,2989000,49549461
3642247.exe,238913633,382567556,8253205,1414043,80863931,537179,2701,81758798,529926,106345676,2690710,53659179,983671,1559325,274157,385298,113803,105916323,55547,51599077,9605,8249,16390,64466511,59116000,5009000,79018099
367808.exe,268637840,349380267,9158942,2047411,73951462,690361,2497,79517627,639793,121535112,2908064,64461258,1047974,1477030,279362,461824,232643,108043225,173268,50100691,26729,12773,4038,74635062,70207000,4011000,89093508
3910390.exe,304258220,386852038,20321132,2744265,82092972,1658243,2733,83482125,1566540,116405579,7193956,55359282,1180942,5015891,351070,894716,137996,114486998,341273,53054840,31114,12308,5323,82863462,77434000,5028000,97606951
3954995.exe,244927320,362587944,9745934,2200644,80997734,544833,2573,82692090,543304,111919329,2766697,56687466,1035642,1365857,283261,379403,184207,90928299,164394,44506363,30181,10504,4444,66791815,58515000,7934000,81387797
406642.exe,254329799,360649224,9332477,2051969,79660335,554201,2598,83311645,569439,114047878,3162700,58261517,1042832,1433615,311923,402565,184002,96689923,174181,47840151,33522,25380,32282,69245829,61893000,6988000,83730043
4244053.exe,237661293,365943140,9647174,1909951,78552646,548986,2413,81083136,557216,112771958,2809394,56135672,985928,1673631,307435,358656,149342,92609949,168996,48876094,28691,7966,4598,63909250,59481000,4032000,78522532
4244951.exe,254836456,350654367,10158929,2225577,76489690,531435,3159,80065944,539266,113789839,3150442,59222283,1169453,1890475,353693,374888,176026,95456858,259233,47818392,29882,11761,18244,69952972,58769000,10774000,84501401
4308214.exe,435981433,861110758,10913903,1547805,176579169,1255065,1935,180460859,1077504,292605236,2996692,168547272,1535123,1322318,149436,424251,130389,344640131,41230,172066913,17522,28615,4700,118813234,113351000,5015000,133219759
437852.exe,224932342,388672320,8624056,1178671,80427531,552751,2051,76604557,629059,100853280,3231071,48606019,869857,2215722,251280,301066,88788,107536265,42095,53607759,10604,8774,21771,62329426,56897000,4991000,76959601
444968.exe,432796110,870702659,10740779,1713182,173536668,1231264,2148,181476222,1176282,292684930,3604179,170041664,1473138,1303013,113896,430356,133214,339344658,33726,173890205,21606,26708,6163,117662974,109303000,7949000,132393397
4454227.exe,215963897,383104366,7296364,1031406,77556401,528687,2145,72867789,594723,95958834,2946146,46008053,817755,2063022,253781,290545,91897,116004761,26893,56533009,12285,9847,3648,58823586,54518000,4038000,73317619
4575538.exe,224497544,400024217,8575127,1107069,79511962,552590,2059,78186213,545266,103163528,2494525,50040127,938855,1299375,226909,296694,94937,118651802,31509,54930967,10449,8759,3503,61106395,56668000,3976000,75698958
4687122.exe,238963819,394401156,9201839,1447341,87705056,519598,2384,90967467,517971,129084851,2392518,62350563,1029822,1226976,185224,336274,150497,101918619,64678,47713210,14921,8655,4335,66009448,61528000,4034000,80300135
4705332.exe,335596447,814937965,2888691,224246,167631426,831592,284,167510165,829234,272302060,959138,152781104,719052,341127,18614,41298,5800,297983265,9156,154905156,743,18138,4098,90538719,89161000,1001000,104917439
4710171.exe,621453573,450423693,23603985,2852832,102155542,5227756,3701,110238966,5078815,160142221,9286519,68709469,1967481,5417268,546154,621642,298283,135967762,418347,56394967,40052,23913,8395,167078487,159751000,6989000,181627358
4948840.exe,238251322,338685283,10155335,2146164,78646197,526987,2455,80602138,528033,114347186,2576314,59098858,1013757,1396522,236014,337490,159364,86166371,185827,41800246,25354,11132,4339,66587518,62251000,4016000,81038938
4955519.exe,233129886,375188473,9141327,1819858,80817252,550696,2432,82855514,559497,111153491,2817593,54943400,985761,1665003,324771,361005,154103,103756044,148738,50905988,29685,12348,6421,63902334,59608000,3973000,78418590
4973929.exe,431970808,856856338,10805784,1635514,174243762,1240116,2075,182244591,1156164,293909485,3337680,170241962,1581695,1338396,138017,409743,132183,338819330,38181,170621453,16362,29180,5461,117386669,114012000,3000000,131927105
5252064.exe,225613202,390248501,8831739,1100308,81121058,552182,1928,77328250,622206,102085130,3146945,49171827,902252,1861672,223434,290156,87002,108023672,38156,53496887,11732,34914,11183,62022385,50760000,10948000,76666354
5338988.exe,449743520,938469422,9146191,1465473,178699006,1282192,2655,178509705,1227583,284464309,2714097,160399683,1423103,1352819,163111,431978,127658,355773574,32387,186809791,19082,30372,5783,121959290,112610000,9049000,136315174
5392190.exe,442164542,874463787,11304316,1893194,177751863,1260496,2154,181453769,1129597,294297921,3352796,167761786,1385399,1284670,133181,428885,129838,344166633,53633,171768596,23613,31922,5724,119720993,112337000,6958000,134226824
