file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1943931.exe,72192081,161670035,985967,89871,27458756,97044,212,24454171,100506,48911602,3160202,4397639,495319,41655,2212,18322,2917,78121042,4334,187328,370,493,1003,44990322,42354000,2016000,111119368
2520984.exe,39561076,74293934,1805562,251142,19091452,88080,218,22840680,69836,55361235,4365846,705307,135239,11197,1173,6418,1612,71982805,6068,1070949,631,2625,2885,15133903,14832000,0,29405138
2636614.exe,7824123,12581953,467108,76978,4175477,58791,257,4174769,58722,5340267,216367,2658793,195730,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,3750262,3534000,0,18029726
2695910.exe,28065685,41703894,1515670,238299,20628221,73888,195,23882937,56976,60636879,3167728,88500,123822,28699,1107,22122,0,2202797,17156,1550427,2170,7458,9624,13096186,12791000,0,27457593
3048609.exe,6298103,5106558,384941,64700,2470872,32693,178,2470164,32621,3624541,94764,3382504,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,156,146,2537314,1129000,1129000,16992994
3457019.exe,25730946,32120596,1368380,191689,20239918,68609,181,24054237,53297,61881361,2433135,445455,125162,15152,2386,9590,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,11928970,10616000,1061000,26383616
363509.exe,44373493,114308954,1734216,263252,20642450,86183,188,23712147,71813,58607696,3082258,45571514,165297,13894,2295,6503,1028,69100469,5254,41276011,500,2494,2171,15866609,14574000,1041000,30134617
3666543.exe,15346013,22177574,840290,131843,12807122,56872,188,15903672,48770,4883496,1852961,19687244,105741,13903,1149,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,7215614,4904000,1961000,21524595
4046853.exe,60912330,100220694,2894604,301194,19858232,98017,233,23238077,74523,57555375,4201893,1394527,138557,46367,541,6939,1114,74965829,4563,699168,478,2533,1958,16689121,15360000,1024000,30787232
5075663.exe,101842442,224387328,5581223,194651,55690284,315869,211,55466462,314858,85609928,7949350,1148773,304013,146170,1708,11085,1829,97627406,2772,125128,233,296,695,27937547,27636000,0,42439468
5104802.exe,27749561,39466021,1504690,225484,20092852,78767,187,23296579,60854,59279452,2344833,347937,119063,10144,483,14314,3959,43505127,14659,2583752,1366,5980,6343,13858931,11580000,1930000,28238520
5409465.exe,67286986,158518718,1334109,226658,28286987,267432,159,33090981,359392,64861010,3500979,6524716,160228,11719,830,7842,1178,88047506,1820,396214,455,1328,1563,17981510,14881000,2790000,32381676
5878214.exe,1060871495,1100065847,29290185,18526009,214072902,603347,117337,216473493,664068,269549810,21293286,168197231,6672494,4857636,2146496,8014276,7858904,279981917,246877,169209791,728556,464677,361869,286612269,115642000,170472000,301227700
5920970.exe,37713115,47636137,1564489,225232,22279202,75568,175,24757474,59909,61475727,4714970,75824,119873,8897,472,13381,3384,37769068,12042,2047254,1279,7396,4837,14194869,11902000,1983000,28439120
6123694.exe,6588054,10035512,458342,67090,4853854,39040,183,4851997,38788,7763314,96444,5673520,129923,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,3705737,3396000,0,18032414
6227368.exe,64868803,124843646,1324505,228878,22926266,126027,216,25441583,95058,58656084,3715549,6683734,164249,13948,614,7176,1170,80055005,2102,528686,409,1844,1682,17703712,17439000,0,31860368
786190.exe,52367357,107475328,1603626,279994,23514575,112729,170,26302499,86690,61110703,4075341,4244363,144193,10344,580,6909,1085,81040012,5116,669397,512,1710,2021,16515528,16256000,0,30730634
787752.exe,9048508,9925918,338587,63146,2366310,30927,176,2364629,30696,3508368,89476,18796,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,1328,1094,2487084,2201000,0,16596159
8000029.exe,843946451,2652677571,19505011,222183,618637663,208462,247,618390529,208263,769265768,13330088,372330611,1818681,309586,8608,979539,14802,785995255,21909,372833839,2011,3273,5632,228643655,225340000,2991000,242840285
8557275.exe,27163591,37069888,1696935,278506,26590441,82374,213,32414763,63842,59127346,4538488,481322,122719,9405,507,6837,2486,57423657,8295,1394213,891,4620,3658,14440336,12118000,2019000,28939653
