file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1172589.exe,560119389,1313832512,3614171,316337,287562831,2029013,910,280380000,2186307,437564295,997020,213367898,1959019,187998,27024,190323,70600,403433067,17760,220843592,1803,9085,7378,174110253,166668000,7028000,234796132
126726.exe,540300928,1244465915,3059740,258662,268097414,3411334,1002,270127164,3347639,434434105,653064,229933352,1333943,157944,29028,132930,63757,411084080,20861,217304413,12385,19275,6833,146380832,141060000,5002000,160747931
1342186.exe,486095646,483902114,12440668,2255448,102799074,4678744,2869,104740226,4698909,155713575,5355372,59793500,1412949,2582096,399088,288646,161297,169696933,332805,59654106,21741,23437,6103,132218030,128883000,2997000,146771879
1409011.exe,548905574,1218716392,3520671,367308,263625687,3393950,909,265422581,3320352,425236374,977515,228217701,1237223,144525,26604,61205,14492,383822033,21412,206571947,1887,7540,6169,147961551,141724000,5946000,162612501
1690595.exe,248753780,403528736,2100861,230039,89634186,4078605,522,94092127,3518269,98822501,565107,70077203,706880,108987,29020,68196,38141,115241205,9454,68937988,2744,7392,3424,68150664,65823000,1994000,82478536
1825983.exe,535260192,1257335802,2913843,318788,264227273,3365893,520,266230416,3280002,426825405,625667,221592194,1131719,139387,30396,88024,14263,435334950,19211,225202346,1586,11496,5970,144248093,141694000,1995000,158765848
1883504.exe,542319989,1225579646,3806967,388958,267956927,3305744,1907,270830894,3219198,436624271,960327,233690449,1576742,185351,30285,147556,109070,391089922,21342,210733703,23241,22330,9200,147915892,141503000,5979000,162497642
201747.exe,531254659,1240449188,3088526,252269,266702278,3349613,1004,269373089,3401269,433727968,639973,224839003,1343252,154241,27675,148277,14465,434235534,15008,223095209,9438,16482,6465,144852999,141630000,2971000,159452158
2024997.exe,229259092,306858369,2630171,446208,71936834,3107131,916,78690463,2846547,116155182,883689,52362852,506057,110627,32319,33331,5171,89059345,6480,33789345,785,2681,3003,63929751,59707000,3915000,78567089
2094555.exe,230993419,322221324,2864293,359102,73265384,3297629,1432,80559692,3107019,119138742,978843,51734320,702194,135503,35073,215917,184531,113122227,12369,39709424,13628,9428,8120,63275211,57853000,4987000,77763192
2131253.exe,339207053,569034398,3066648,345487,116730135,4684294,2333,117400412,4520200,107787980,1696395,68170309,1149672,160892,32273,232928,432633,114115123,18104,68113188,23529,14467,9962,91904296,89570000,2012000,106318876
229437.exe,527121594,1192280879,3066686,329250,236152169,6096734,521,233441875,5585927,384604643,720080,217799105,1180472,150061,29376,58460,9860,496464101,14578,245205167,1251,13880,4340,143446933,140999000,1999000,158012180
230403.exe,538303862,1256687975,3274797,429081,265657585,3272265,958,266819893,3203422,426221274,955990,223475894,1232319,146974,28805,69323,17376,413162502,18413,218273846,1767,10000,5237,146344127,141904000,3997000,160748550
2616722.exe,535375114,1254075178,2921663,300403,269089262,3127443,519,271048674,3145719,427742476,673857,222569810,1148920,133897,24666,72285,12552,430868809,17752,224571489,1490,18146,5216,145746119,142363000,2986000,160292897
2631785.exe,233273137,314708524,2720043,428002,69646135,3188220,915,75909952,2972052,110709713,891018,49331504,501422,107030,31130,39700,27050,101621828,6738,37322922,1162,3407,3020,61827185,58522000,2975000,76615902
2642820.exe,219025819,322634612,2611530,444763,72592905,3150629,919,76861063,2918281,111575929,899896,49730389,487000,104875,32567,31759,4779,84795735,11922,34819044,1027,3486,3200,60800698,57510000,2974000,75325260
2657371.exe,234535539,416959162,2279403,254558,85982936,2820625,784,81092420,3519103,102920153,659905,40070695,709357,101640,23542,140043,97467,127796263,9594,53334305,7153,7287,4466,64600869,62286000,2009000,79077292
2781088.exe,521233198,1231245810,2976245,257148,264693870,3570607,522,265973785,3483776,417753589,642645,216344085,1184431,143953,25860,57670,9871,422883754,17242,222915595,7811,16119,4869,142247883,139969000,1999000,156753104
2923923.exe,224714223,322776082,2545530,407880,72089881,3473401,915,76239545,3209327,108500396,916411,48290905,568143,102082,29042,30732,5316,102929288,9820,39141702,1036,2678,2903,60335936,56023000,4001000,74719009
2946862.exe,220480889,310230018,2022505,268569,78751727,3415583,526,81580927,3163506,114752002,566622,48731109,683432,98111,28239,60335,27937,95407290,9538,36740905,2316,5752,3054,61013457,59629000,993000,75530981
3025699.exe,563598583,1197164762,3957158,578094,262284525,4077892,1300,274307584,3660276,447993007,945873,239371329,1157539,148492,29008,63519,11396,395715007,16818,194315306,19757,29165,10174,153307817,148985000,3999000,167699990
3098869.exe,536844542,1241717994,3236234,418173,262400189,3743688,910,264064474,3678160,421376960,957838,226277701,1100034,142415,30102,82097,13979,426428371,17295,221167417,1769,7177,5334,145178634,142722000,2010000,159643820
336539.exe,533615993,1246576823,2954230,293322,263827219,3526662,520,265215975,3542709,424834000,633118,224348560,1115281,142312,26845,64632,9753,429669283,14153,222412834,1278,19330,4210,144222263,141848000,2012000,158577120
338328.exe,521581222,1231806638,2957214,302000,264059255,3632407,522,265315413,3535132,421742210,713586,219699692,1232802,161770,37183,59228,9807,427519021,14565,222545546,1299,15936,7213,142210615,137802000,3994000,156584897
3457445.exe,241056100,359315692,2239871,321020,75131855,3928658,526,80551933,3313408,121775933,570118,54740663,548883,102112,29283,30453,4910,140089670,6677,52020524,630,3114,2568,66337562,62897000,2995000,80705114
3461403.exe,525559129,1229697571,2874339,248568,264884702,3654112,521,266177402,3623779,424050426,586277,222716220,1352568,167683,38580,86007,34918,425645286,14850,220161099,3203,17422,4551,143152639,139579000,3012000,157604480
3515653.exe,521612235,1228429663,2885929,286585,263754067,3630847,519,265120486,3576816,422845498,653172,220715865,1209312,146996,27675,56705,9672,426352494,13876,220932787,1237,17903,4166,142724980,140352000,1990000,157153950
3605312.exe,823581103,1274243013,15472808,2595993,277051582,6413112,2865,285164803,6307813,457113902,5643290,248227503,2709475,2665935,349044,360556,220151,503754230,292313,237956065,18579,33478,9679,222375740,216965000,4999000,236868915
3632999.exe,532951291,1249535579,3008163,295590,266510632,3325232,522,268189335,3393547,428812711,647986,222486111,1140821,141750,25199,66280,10818,432818891,15662,224205402,1724,14475,4491,144635515,141405000,2987000,159007117
3703754.exe,613877880,1483855773,6568671,239184,312689700,3430517,542,314012761,3414580,462603860,4538779,237750835,1515953,405254,27315,100307,37694,449852909,16663,241506017,3558,15306,5107,165718429,164327000,1001000,180174731
3837785.exe,537351214,1231657320,3179166,289780,267186912,3399367,1003,269217442,3311745,432922754,703017,230680883,1331679,148268,27335,175818,62353,396577288,20761,211891091,9988,24628,6637,146870789,145495000,1003000,161376920
3893727.exe,463188499,471052477,12596693,2114814,96263479,3865591,2870,96749816,4208445,138856708,5658084,62154593,1423931,2677964,500711,264141,162504,160124397,258001,59668514,22900,24252,5348,126100574,116663000,8974000,140510600
3997375.exe,539522018,1244134470,2795270,300433,267369658,3182352,518,269011910,3106784,429321073,644571,226781785,1128705,131726,25991,65584,16073,405550907,19028,214781072,1615,32692,5894,146622068,145248000,1001000,160852410
4005226.exe,222342199,319604833,2523871,373678,72160042,3443527,914,76332463,3183360,108697385,896426,48400586,599558,105943,31527,33518,5817,100788124,10658,38998677,1184,3161,2803,59984120,55684000,3977000,74544249
4027093.exe,227881203,326510323,2218111,285195,74978537,3502013,524,79265163,3239402,111253567,579786,48963305,692397,95088,27519,64752,36704,113011909,11325,40084415,2626,4846,4132,61047257,57757000,2987000,75664873
4261206.exe,218418305,312805720,2543944,422105,73435311,3331650,915,77359442,3080740,109870225,909140,48992300,478022,105047,29201,31580,5038,93378068,10528,37399922,1286,3397,3484,60295596,57929000,1997000,74828426
4306462.exe,224252677,313268990,2563180,439393,73110401,3109505,917,77928037,2879633,113059784,879258,50422853,507584,105735,33142,30785,5049,85765514,8010,34398435,975,2674,3020,61867362,58634000,2981000,76145927
4307955.exe,539997009,1247725031,2928351,298903,269048476,3156424,519,270432151,3085736,431539975,647847,227641119,1139570,134834,25667,59914,34847,404315168,18520,215521841,1670,11518,5226,147106657,144760000,1996000,161526871
4312536.exe,559285235,1243272764,3683343,377385,277408788,3407135,948,284211972,3191414,448847849,976828,238382210,1643411,167930,37493,121593,61467,399462612,15630,218868528,4212,15530,6154,152188637,149868000,1998000,166555365
4320720.exe,536949483,1260122670,2954680,300781,270922979,3135814,519,272806741,3152160,431091656,669138,222384999,1131398,134093,24063,71933,14677,423767512,19032,222301195,1589,18432,5154,145884186,143584000,1994000,160364176
4419376.exe,233537812,294348696,2159152,266877,75593934,3318128,525,82037067,2804381,117874461,595979,51429432,711925,102343,30420,61801,31224,100974874,7066,37343557,2048,3639,3452,64123726,63827000,0,78574589
4455035.exe,532946339,1222198899,3292988,319380,265871621,3583400,911,267320637,3505394,427012711,952561,228158658,1528414,149099,27629,128928,67468,411833419,21066,215929202,5456,16684,8243,146327503,140063000,6002000,160804280
4458794.exe,249964006,374594102,2692086,397476,70476467,4069153,917,72173866,3666246,111623328,920620,52792781,555174,107004,30757,34975,5929,144556978,6985,54758947,787,2562,2086,68079753,64706000,2986000,82687741
459141.exe,221373262,327550705,2596574,447620,73018624,3268710,916,77220210,3030050,112002067,870111,49445501,478974,103010,31924,30376,5346,88003560,10624,35076410,949,2971,3052,60905087,56622000,3973000,75285182
4612168.exe,530713754,1238940504,3262153,263703,265916089,3511828,1003,268341670,3548452,431015638,651273,224697386,1385190,167671,30527,139355,67177,430239680,17066,221785153,13900,15951,6570,144182319,138874000,4995000,158676629
4689992.exe,235775260,313351907,2173552,308825,71331534,3392152,525,78014427,3020004,114775285,583285,51029373,556784,105023,32647,28520,4980,110102255,6837,39114854,649,3411,2829,63803411,62480000,1007000,78456276
4766440.exe,222843140,312267639,2137039,311712,77573613,3434804,525,80595315,3177793,113546709,588717,49031427,688431,95655,28693,59619,28412,97723579,11074,37709358,2396,4843,3602,60594357,59331000,1005000,74942177
4817246.exe,249014868,336389077,2163533,313323,81391970,3784496,525,86384770,3390118,121021632,569808,54970802,532109,108346,31288,31636,4804,98316133,6837,36397348,6386,5902,3046,67391026,65071000,2002000,81811542
5272843.exe,781293631,1315641217,12838791,1704627,282682040,4480139,2668,284962157,3863657,452039268,5710886,235883443,2256037,3012821,567294,375568,208806,482209148,208672,234260112,23114,36139,10190,210562448,202058000,8002000,225151965
548972.exe,522041387,1238235868,2919827,296004,263166535,3494805,520,264897849,3488760,422669229,696051,220053856,1239669,150938,28431,59236,10093,430771740,15011,223737094,1272,14169,4220,143146000,141824000,1005000,157511251
549722.exe,234770052,294649769,2219971,272432,74904522,3315445,523,81421029,2804741,118506359,603555,51431414,740855,104730,31338,67641,32732,104651728,7234,38124587,2093,3696,3464,64806512,63466000,1007000,79321430
5569370.exe,526473713,1233780096,2994415,320528,266481057,3656096,520,267650607,3511197,419731133,643649,216519354,1169927,144889,27093,57314,9783,428725742,14618,224087170,1305,16839,4841,142465470,140169000,2002000,156856351
5747289.exe,539627787,1237314898,2925169,298777,264050248,3393613,521,265730613,3305344,425893979,662335,229473276,1158976,136982,26576,62383,14606,406342388,20444,214655859,1684,20024,6086,146565634,143283000,2985000,161012932
5879064.exe,538706174,1284079255,3468826,320435,249255620,5513258,908,242500527,5730192,373440369,1240147,205761598,1326186,142341,26419,76552,16326,493597769,18791,254483700,1584,10872,5544,145236478,141927000,2998000,159844357
5879463.exe,222428716,302622150,2030825,276690,78822104,3343962,527,82458808,3100764,116230465,571612,49461978,709907,98406,30122,58882,24700,89239534,8017,34597428,2187,4549,2849,61511307,58201000,3010000,75965094
5885275.exe,238334524,314315005,2145721,256130,67825109,3943108,524,75079664,3369159,108808637,609879,50963454,749480,100724,28188,65335,36941,126790737,8055,46103629,2545,4457,2182,66470225,62179000,3947000,80975598
