file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1285040.exe,1555451074,1849829690,6140149,288802,207136037,1339613,4040,207230358,1344112,305592148,968295,105196068,3930290,283143,20057,295566,156978,308801292,56215,105240121,16983,36991,23407,444801945,439417000,5004000,511219633
1369343.exe,1768858327,6349670429,7044317,570498,800930877,2322538,2106,796682191,2322827,1095933196,1226367,899918063,4136897,354803,58421,179603,32137,1115435309,52013,908632240,4704,7878,12147,478338516,475876000,2003000,492990173
1591395.exe,1412320546,1836376174,5545646,439872,207560003,1295805,1111,207492986,1293687,305898537,827015,104969766,3074595,220402,25605,146784,26783,305905356,35484,103824412,3523,4778,8621,381829699,377493000,3994000,396387832
181251.exe,1413678460,1826549330,5604834,399740,205037508,1282470,1115,205366547,1286061,405854112,793975,103342231,2946499,221972,18654,146719,27839,408413495,40184,102523757,3250,4574,10614,383861802,380545000,3004000,398320139
2042950.exe,1241124535,1739137513,5045386,448280,205679829,1253555,2090,205116458,1258461,208124654,1101420,105235557,2677400,199505,18943,126012,22044,206832125,33872,103321191,2771,4712,8307,335214921,330779000,3997000,349756629
2048339.exe,1526467865,1835005114,6367584,677144,205906354,1294576,2084,206165075,1298191,305915107,1034974,104170498,3053604,216973,20362,154765,26768,306866278,43974,104202642,3779,5899,11390,413909512,410588000,3004000,428338732
2075294.exe,1305245658,2954275838,5476557,529188,208127995,1272289,2088,207995422,1270295,209606741,1402554,8081976,3158403,186886,16814,148292,25938,206218149,34773,2511303,4582,4739,8795,353851173,349535000,4006000,368353227
2110646.exe,1646632500,2086521127,10979239,794507,225816677,1412824,2088,215566586,1346625,307077975,1133041,104954853,3302489,236384,21731,159564,53026,321778930,64262,122847659,5098,116262,38547,416170504,411729000,3997000,430427376
2117851.exe,1467830368,4132383933,5582124,414201,599160299,2271237,1124,598835237,2276226,993632626,857112,702294771,2952462,225740,24110,149651,25928,1014838440,37674,709910537,3256,6230,8730,398710931,396390000,2001000,413085906
2266288.exe,578801948,1748559690,2935983,388382,201883405,1115017,2080,199317550,1111661,294603626,1114951,103607857,1707860,93635,11144,65044,10331,315087768,16934,105339957,1308,2039,3450,158327010,153020000,5000000,172866471
2275011.exe,662974134,1329218433,3209338,406694,204317154,1169002,4035,204386028,1170795,302846897,649023,104279144,1610134,123292,7201,199394,142138,308509100,27906,104155123,13391,32519,8244,178445076,173123000,5003000,193105159
232022.exe,660781798,2030071137,2969389,356304,201461921,1150300,1106,201938100,1157687,298152686,630314,102767847,1425395,99008,9522,67481,11651,308022472,16963,102960494,1472,1901,4266,179303390,175987000,2999000,193759651
2361679.exe,1408322685,2023168945,5511112,253764,206312195,1300858,2079,206430502,1310919,305952712,724274,103964086,3273530,226505,19167,209380,90793,305454826,41139,103036447,9421,19409,15056,380998028,376675000,3996000,395286480
2383883.exe,1289544288,2754552164,5533740,577045,208622134,1269681,2082,208227702,1264612,210049122,1328923,105473291,3072197,183543,16656,137171,25033,207332332,34734,104684065,3252,5169,8933,347979291,341639000,6011000,362548008
2434254.exe,2924560384,3831777537,10697828,438789,209094207,1537155,1109,208466896,1538214,307839921,1167239,105316970,6186160,408961,28688,356673,117961,306680688,77266,105543336,12222,13302,23267,788530870,786235000,2000000,803160737
2560483.exe,1251959785,2046576387,4980090,427493,208129298,1243642,2082,208190835,1243926,209012992,1363965,8641689,3059408,186007,21830,137996,27586,206327294,31183,2493815,4475,3349,8690,338651347,334317000,4003000,353235434
2590789.exe,647478441,2117522930,3168491,410899,201151930,1142586,1111,200921073,1143979,297442923,563215,102287500,1308647,90533,6701,65950,11457,309583028,16192,103158157,1436,1856,4279,175879199,170586000,4987000,190367290
2597067.exe,1607927280,4173812488,7089547,823308,606575326,1775634,3508,602692665,1767322,995041912,1792519,697920159,3897238,356103,95408,177658,35089,1026495162,45923,712995555,5582,7282,11215,435174196,428707000,6009000,449788910
2677392.exe,619289667,1995012251,3102109,319993,204665486,1163680,4035,204894724,1165383,304351843,571491,104537767,1583824,118683,5826,202542,143653,302521659,29331,103711200,12838,33500,16760,169176604,161856000,6993000,183535201
2792238.exe,1335090110,3616790797,5358088,476900,408050644,1731409,4056,404758456,1715698,220101996,1365352,21465689,2995885,246622,42348,138661,50406,222557623,35745,13706170,3042,5409,7940,362207779,354839000,7016000,376788232
2900204.exe,1413875077,1830878095,5708291,380907,206181334,1289390,1114,206220944,1288701,304377232,832104,103385873,2904898,211576,18384,141605,25131,305788356,39005,102676587,3252,4683,9124,382680910,379362000,3002000,397017528
2950717.exe,1404602582,1826961460,5398112,474671,205054847,1286567,1111,205557366,1296068,304988773,879017,104033826,2830745,214110,19532,137575,25144,305810012,37385,102734116,3225,3691,9735,379992042,377629000,1998000,394567957
3093096.exe,1278980094,2282107966,5736998,710180,309007449,1703331,3502,307446209,1688824,216936611,1584096,17960871,3202359,306051,86815,132990,27203,220965304,39414,12528453,4706,6480,9657,346389584,338099000,8002000,360777069
3094511.exe,1437515456,4058464875,5893865,484578,600947603,2265997,2111,596286052,2274514,1186739071,1072206,800602815,2955378,232757,33135,153121,28438,1219135795,43760,812687066,3551,7417,10272,390364627,385053000,5000000,404806779
3097233.exe,1525904946,1843784909,6662192,807705,206884514,1308262,2088,206760538,1310578,306626792,1156280,104298941,3121970,214960,17202,156121,27369,308125437,45906,104613705,3744,5783,10977,412838288,409396000,3002000,427317433
3170097.exe,1248951503,1944516866,5275824,371783,207994968,1277301,4039,207979276,1276380,209169334,868056,105729758,2964743,224263,18634,259678,155528,208134194,42732,105252281,15934,34814,20561,337835695,329521000,8012000,352375721
3264125.exe,795722432,2509206391,3638422,463062,201824864,1171306,1106,202363142,1170920,692575694,589100,203359827,1614670,125411,21395,84472,13917,716795321,19935,203359242,2186,3324,6189,216226050,213848000,1998000,230430276
