file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1604797.exe,93662655,199464248,1160998,195405,34162855,178264,525,29514833,164136,35933034,369794,14921798,416645,51366,13007,79141,59403,72155267,4337,28174359,317,2580,1357,26106905,20374000,5093000,73020119
166404.exe,231279158,592913460,1628979,193320,126719539,463356,128,126938316,461027,209448470,236340,114383171,586405,72407,17007,24261,4081,219700108,6473,114411105,592,6345,3473,63771560,61340000,1978000,78084446
1923894.exe,77047206,157993211,1427113,277834,33730871,187442,917,33729873,189847,49838478,314467,23174216,337384,42757,13869,72890,58844,58556988,3328,23097016,4544,4786,2241,21932747,18861000,2829000,36459935
217838.exe,240022281,597196731,2127901,292211,126698703,459441,1034,126260846,457355,207424883,380078,116332627,800497,81102,14954,55964,6211,224755970,7330,117232429,2592,8573,3517,65625878,61235000,3950000,80130206
2767461.exe,235336823,604537075,1858631,288347,125362873,433393,518,125159282,440844,207172228,347806,115479805,521623,64166,13284,27962,4636,222882922,6615,115979907,529,8389,3892,64467247,61135000,3006000,78995512
3630111.exe,76934016,160856549,1229891,221144,31979006,188109,331,31899858,188002,46752937,258981,22493908,188746,43984,13919,11855,1465,57934803,2362,22594719,178,1265,1689,21385735,19160000,2016000,35949961
3868191.exe,196899934,259458564,5449983,918624,49378520,981658,3260,52371194,1011756,80110311,2714894,39398238,694291,466288,73383,199456,158073,101947647,10570,39915217,16155,20278,7091,53521811,47184000,6023000,67781573
3876123.exe,74440498,155309850,1236737,232349,31391203,186244,330,31415606,187277,47204929,256112,22740357,200599,43444,13953,10417,1712,58357955,2373,22701533,177,1162,2211,21330342,19041000,2004000,35512714
4061439.exe,240749630,607234989,1868264,314393,124431301,448921,517,124539303,442443,206865833,342427,114858481,529134,64936,13570,27189,4640,223060228,6364,116206455,535,6155,4349,64621112,62290000,2009000,79027546
4246029.exe,83580503,170489115,1517731,369334,30097834,171867,915,29846677,173233,42531837,388068,22495894,244486,48915,15537,15769,2254,63078441,2374,24406673,390,1788,1392,22393139,20074000,2007000,36703900
4264435.exe,282618882,336880616,6990501,917425,69170918,2485474,2869,69241218,2633264,93551511,3879607,39802418,842278,815552,86018,188510,141164,117473983,14172,43508068,12347,16395,5665,76834796,70541000,5961000,91363107
4294775.exe,235334672,612819516,1739386,238753,127829396,401602,321,126443945,398858,202978494,304044,113257341,539993,64921,14106,28535,4648,223039230,6810,116191317,573,7975,3529,67920392,65577000,1987000,82247219
4386985.exe,74523612,152349099,1291249,239171,31471115,185950,523,31528121,184306,48962799,285562,22551384,294572,43206,14545,40972,30849,57597785,2664,22433520,2367,4301,2714,20724623,19416000,1021000,35042268
4806011.exe,74906063,155559170,1382544,294437,29566546,178013,526,28759786,176513,45295203,275335,22746171,187394,45165,16034,12607,2080,60436929,2376,23423304,244,1800,2803,21185497,18906000,1990000,35578329
4823473.exe,234549259,594217379,1806731,227935,126906286,424665,518,127073356,430368,210025927,287808,115224717,695215,69631,15534,55891,31131,220705759,7023,114535186,2540,11567,4081,64991594,59662000,4971000,79519461
5045851.exe,71844642,147413948,1082584,175540,31480424,191314,134,31527810,191997,48707209,190962,22251406,196359,45223,16381,8891,1364,56843273,2193,22043753,172,1800,2285,20634857,18397000,1936000,34829138
5606913.exe,73707166,157031038,1378041,291421,29273681,180434,524,29346112,178011,45750082,302203,23117066,184673,45961,14530,11397,2063,60310794,2105,23344751,202,2395,2245,20781404,20527000,0,35029975
7148062.exe,76155135,163448031,1054909,172381,35023691,187558,134,35035651,187406,54330469,171902,24093936,185754,42686,14478,10343,1387,63748100,2387,24145395,179,1528,1825,21489502,19202000,2021000,35819597
7611471.exe,235824451,605226720,1877482,282587,124550959,447839,520,124381160,445874,201078951,356680,115549143,526769,64353,13355,29426,4945,224156487,6586,116432407,570,8626,3106,66272272,64975000,999000,80800362
8340073.exe,235699340,604759353,1874739,281424,123877245,448369,518,123161673,444392,202931169,333308,115101223,516833,68266,16771,27220,4999,224889395,6411,116965660,539,6443,5009,65019867,62715000,1990000,79331287
