file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
120780.exe,990648635,220261289,3827288,122611,21068776,250926,134,21870134,261764,5368568,456648,2989736,2469488,170009,10937,108582,18924,1918145,28257,1537743,2467,3487,6808,290125848,286552000,2995000,357656677
1231818.exe,125510767,116955708,1155711,149314,3806430,82403,129,3533777,75157,2791922,136291,172294,282405,18547,1558,27748,2274,242753,3419,154880,292,366,884,35071220,33785000,993000,49501907
1290864.exe,84339158,93151709,956177,124692,5480165,100962,128,4975227,93197,3403937,179889,176994,190933,13983,1690,9474,1495,144018,2133,97784,170,271,515,22838130,22542000,0,37081486
1318308.exe,200987126,189119604,1278750,126389,3720448,90680,134,3561410,87490,2905018,176532,339686,489610,38990,3107,22011,3586,345438,5121,212818,448,665,1337,54738641,54392000,0,68792972
1340102.exe,418231290,270517285,2083021,192928,18670532,146567,133,18691520,147945,4412827,244457,790619,910170,57339,4119,45468,8571,741340,10690,463325,1017,1183,2810,113800605,112440000,1003000,128016083
1570142.exe,24891824,35583163,1285233,179231,3512023,67124,134,3021404,52186,2006773,92703,81000,117633,7350,818,36991,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,12742810,11473000,956000,26889607
1751912.exe,446876868,472340134,2078030,142785,53089792,133572,134,53182990,133035,29483931,252206,27363119,928131,66184,5517,53512,7944,27552311,11351,27199194,1028,1488,2750,121933094,120554000,996000,136137244
1920040.exe,125788923,78533947,1175539,154769,5723297,117506,193,5486462,112324,2802576,150395,154069,274132,22744,3920,79485,2385,371459,3307,206790,309,279,809,34831127,32926000,1636000,49204845
2079662.exe,432506513,65110564,1981979,132118,4644888,127559,132,4608681,132722,4047610,267276,837285,979943,73868,8661,51350,7531,749315,10801,463347,970,1332,2862,116763509,113454000,2959000,131226490
2087440.exe,592193980,728413368,2527627,141525,140030246,157244,134,140010976,166186,91221972,322926,62124116,1343842,96332,9077,65937,11004,88789083,15254,60389489,1411,2095,3692,160083896,159761000,0,174733884
2095380.exe,150537099,121132421,1340935,168566,4318045,105419,138,4255305,93912,3587017,187165,318631,326622,24145,3160,16217,2728,258829,3726,171231,411,1698,1922,41368213,40076000,1001000,55903730
2118492.exe,372835956,585018615,1879761,149561,47086625,124820,133,45310076,122846,3588579,206492,553497,787007,52227,3372,51538,7900,2401050,14348,1028209,1187,2570,3679,102098749,100783000,997000,116320489
2133666.exe,1227751051,1687998732,4688074,175530,178675625,269547,130,178816136,270797,5652276,495334,1503593,2489441,167146,13741,122223,21524,2038636,30497,1286627,2800,3551,7565,332199181,330862000,999000,346391277
214531.exe,109890971,36455782,992381,122749,2721249,68920,135,2490062,63939,2620381,141765,462242,318700,28927,3941,11664,1959,211816,3038,132496,270,311,784,30665094,28395000,1958000,45045129
2148414.exe,152894201,118171246,1254447,163576,4017591,101653,128,4107580,101472,3462979,183008,379062,338842,25628,2397,15776,2735,276076,3927,169454,359,305,1767,42721407,39932000,1947000,56855607
2167825.exe,84343306,68061219,881914,125573,4549502,97712,134,4640168,90710,3305347,187033,255650,218189,15809,776,10856,1554,163121,2300,105802,205,203,589,24114885,23808000,0,38182423
2270454.exe,50459483,60901399,1603049,250739,4175140,83148,132,3460303,65518,2558069,121023,75946,141686,9265,573,6109,1056,1066649,4844,709205,517,2094,1957,16382593,14094000,2013000,31087767
2279764.exe,368712758,74682536,1834322,144866,6454439,157511,133,6470796,158432,3527998,225599,459399,760593,50656,4182,49002,6536,658496,9368,405303,845,1164,2212,100912620,99622000,996000,115105476
2282083.exe,1011203440,1380241005,3816384,188373,110128927,224048,128,110138767,228030,61186615,403672,58689731,2092642,136849,10595,99557,18041,58976526,24432,58395544,2319,2782,6195,273620308,272254000,1000000,287960349
2373932.exe,1225211243,1684400523,4751854,209600,178547321,276715,126,178622340,276773,5779264,470796,1442842,2435872,158196,10367,123651,21409,2108025,30397,1366964,2824,2865,8224,331849619,329532000,1997000,346353968
247789.exe,24380713,34486041,1209115,160522,2818902,60703,133,2262502,50162,1959685,90382,132360,110296,13503,2155,28760,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,12363067,11068000,1006000,26460176
2513196.exe,146586516,123257629,1288375,159533,4131384,100992,129,4084708,87116,3223026,162055,175528,320494,20036,1308,16539,2797,337069,3822,193431,353,1194,1719,41917351,40583000,989000,56336441
2674105.exe,361342414,69048854,1856968,161777,6548646,170984,135,6507181,174335,3561270,209919,522494,809041,58093,4390,38083,6359,651246,9128,399624,828,1107,2204,98808640,97520000,995000,113321603
303419.exe,94949230,66654187,857954,108832,4408529,124320,133,4555882,133105,3135806,170175,540337,246997,17403,816,9979,1628,169161,2377,104650,215,303,641,25275517,24021000,1000000,39658971
3104536.exe,59485211,63912085,1267366,201954,4876475,98518,132,4135871,73834,2875533,145253,86392,150450,9395,608,7095,1178,118152,1677,464652,391,1294,1473,18107294,17730000,0,32316693
3163004.exe,150342958,97256085,1280653,162358,4010560,102400,131,4058201,105029,3888368,205465,333749,350420,23911,2133,16687,2858,303497,4184,185527,369,496,1105,44293492,43974000,0,58697945
3231389.exe,605361826,926273737,2561218,155712,90904700,160803,129,91088277,162104,6275106,297067,1611766,1343282,91983,7838,61241,10763,3274078,14994,1421725,1398,1544,3847,164484664,163116000,1000000,178900423
3388688.exe,188420139,50308970,1261728,135215,3994470,89048,132,3919656,83445,2876166,183654,477590,497481,38217,3447,21500,3570,456825,4953,257860,457,395,1198,52697963,51414000,988000,67108389
396083.exe,1024103546,363914327,4049850,266613,71014713,3793025,1557,70817716,3817120,7029377,549339,3043610,2278274,142836,17246,211478,115638,3970976,26781,2845575,9674,6578,11082,276396425,275060000,1000000,290744886
3965275.exe,1318871100,1972108264,5148040,276350,184976003,304203,133,184960315,295722,10818333,531789,6278402,2661984,173946,12809,132213,23181,6638344,33191,5804892,2976,5391,8834,355081751,352675000,1992000,369725342
4231587.exe,151211435,98020091,1264924,152133,4043596,98247,134,4023883,98258,3371563,140726,280026,344488,23711,1841,16705,2707,283589,4140,213421,368,485,1778,43286561,41974000,999000,57647856
4261319.exe,158040748,108680127,1255118,139543,3853941,94532,128,3858363,98146,3707616,208471,262780,351354,24492,2417,17389,2885,286693,4421,187163,376,515,1116,44745559,44429000,0,59063366
4263677.exe,667279279,948734172,2758952,141860,90714972,170516,133,90598177,174310,4573606,329160,1109466,1414451,98180,7269,66571,11653,1230492,16457,753927,1548,1874,4485,180876168,178554000,1995000,195102124
4454123.exe,90306744,68470814,835085,101756,3895203,71645,133,3898782,71794,2931879,168382,409867,305179,14436,834,10649,1649,179464,2390,108627,213,289,634,25592118,25301000,0,39981460
4543507.exe,30630842,44621638,1480663,192178,4791390,190599,127,4389484,162888,2330870,116467,152488,121495,7606,487,7018,3134,1972727,7283,1128195,806,2541,2917,14731706,14471000,0,29068997
